sl_5_86400_20240831 Coordinates.csv
2024/08/31 07:47:00.0000 UTC

Generated: Tue Oct  8 16:56:26 2024,
Start: 2024/08/31 07:47:00.00, Stop: 2024/09/01 07:47:00.00,
TIME_UNITS,STARLINK-2406 - X-Coordinate,STARLINK-11077 [DTC] - X-Coordinate,STARLINK-3291 - X-Coordinate,STARLINK-5948 - X-Coordinate,STARLINK-3798 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2406 - Y-Coordinate,STARLINK-11077 [DTC] - Y-Coordinate,STARLINK-3291 - Y-Coordinate,STARLINK-5948 - Y-Coordinate,STARLINK-3798 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2406 - Z-Coordinate,STARLINK-11077 [DTC] - Z-Coordinate,STARLINK-3291 - Z-Coordinate,STARLINK-5948 - Z-Coordinate,STARLINK-3798 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5378.8649,-4879.6872,-5243.6182,-1655.2262,-2503.9897,-314884.5309,-292687.6022,-296588.4871,-302323.5915,-295361.7280,-298863.4935,-302777.0131,-302487.5518,-194361218.6505,-194349520.0605,-194341842.3973,-194350828.3100,-301956.6393,-194351105.0091,2774.4552,-259.8464,-2457.7198,-6694.5957,-3852.8019,195538.9343,214182.1377,205340.3463,202286.9334,206338.6347,204533.3025,212077.2279,207424.0802,-33304956.3166,-33291115.2991,-33278020.6272,-33278653.8888,207530.4841,-33287449.8557,3357.2593,-4638.4992,-3793.0878,-755.9833,-5178.7878,156908.6302,152230.4582,151290.5307,159784.7689,156848.3503,146185.9229,147317.2643,151609.3869,84921966.7769,84899266.9214,84904588.6305,84915485.9948,153319.1547,84924902.5310,
3600.000,-4120.6297,6094.2192,3900.1704,3527.8408,4778.9005,-353190.9308,-337914.6563,-340044.3696,-345725.2637,-337888.8939,-340894.0202,-345785.2739,-344254.6142,-179071409.1503,-179061968.0938,-179059510.4602,-179068285.2815,-344834.7527,-179062222.2693,883.9223,-2848.1802,-1388.6285,4553.8698,89.4207,110535.0365,131747.6093,121793.6212,120615.8285,124599.9503,122416.9772,129045.9450,126094.7117,-82499523.9965,-82488052.8048,-82471913.3526,-82476014.6354,125437.8897,-82481277.0469,-5502.7274,317.1831,5533.3713,3855.7248,4992.9126,155645.8260,151223.5413,151125.4788,157251.9503,157628.9825,147511.6251,144420.2673,153926.7654,84915048.2733,84892308.9126,84893805.4478,84903973.6494,152350.4746,84914873.2902,
7200.000,2592.4038,-3371.9670,-2432.2471,-5079.6482,-6122.6705,-368986.4803,-360812.3362,-361900.3233,-367363.3777,-358925.1361,-361743.4361,-366342.9404,-366179.2681,-151564952.6630,-151556207.2063,-151559839.1934,-151565588.5919,-365808.1398,-151556923.3330,-4801.8343,3968.9070,5208.1422,-839.6081,2723.0527,19011.6860,39845.3013,30338.5932,31011.3420,34686.1890,32734.9233,37715.6651,34147.4354,-126046177.9137,-126037972.3415,-126021417.4805,-126029202.9916,35076.6714,-126027679.5674,4257.0624,4259.4749,-3855.7947,-4656.0231,-1726.9337,154330.5329,150294.8074,151276.0184,153760.8915,157898.0418,149737.9000,142263.8647,149894.9953,84908096.9649,84886285.3969,84883936.4014,84894871.2168,151369.0900,84904822.5769,
10800.000,-1238.9374,-1865.3304,1035.5211,5804.6519,5050.8231,-361519.6826,-359929.5964,-360769.7701,-365398.6301,-356902.0057,-361937.8677,-363142.7009,-363481.5170,-113723879.2269,-113714052.5285,-113723266.7496,-113723147.8212,-363464.0668,-113716966.4458,6800.7417,-3959.1008,-6837.5765,-2721.3059,-3927.1174,-73173.5067,-56064.3391,-63221.0851,-59332.7241,-57851.2707,-58773.2559,-55811.5848,-56475.3411,-160974625.3422,-160969606.2758,-160955564.1650,-160964456.9792,-57804.6118,-160956414.7126,-429.8610,-5122.9418,-246.4054,2639.4317,-2642.9950,152961.7610,149583.9083,151438.8914,149252.8894,157668.1823,152392.3848,140774.2366,151609.9660,84900912.1442,84881308.4884,84875134.6301,84888087.4545,150375.0959,84894750.4078,
14400.000,-550.9403,5781.2994,867.9322,-4897.8051,-1480.7589,-331542.5909,-337812.7141,-336690.7850,-337939.8436,-331757.7425,-341408.4777,-336489.1529,-337431.9199,-68134929.2844,-68122635.3233,-68135379.0075,-68128722.8062,-337875.6211,-68128831.1184,-5840.3702,3120.0350,5446.4937,4820.3346,4128.3587,-160221.3680,-149750.8230,-152983.8178,-143934.4777,-147185.1574,-147140.5909,-145410.9586,-148623.2434,-184903979.1502,-184900951.9461,-184892026.4357,-184896604.8643,-147276.0320,-184886504.3171,-3690.8557,1474.7145,4167.2480,944.5315,5340.5397,151538.0098,149637.8383,151304.1559,148097.2918,156932.9856,149904.2032,139921.0477,148307.6148,84893306.8373,84877363.0495,84867550.0222,84883271.7184,149368.5879,84884656.7999,
18000.000,3107.5645,-5732.7984,-3552.7563,1987.5648,-2873.0030,-281234.0035,-294936.7616,-291101.6485,-289521.5124,-284942.9867,-295496.4970,-288232.7194,-291606.6735,-17912692.2468,-17897617.8533,-17910444.1557,-17901800.1616,-290602.6301,-17906925.0731,2773.3700,-742.0319,-2199.9625,-5325.5323,-4145.5804,-236773.6848,-230786.9578,-233283.0769,-221997.5124,-227617.3394,-227886.2202,-225318.6214,-226282.2541,-196205037.8439,-196201967.2388,-196199610.0269,-196192966.4366,-227604.8457,-196188538.6572,5523.6107,3444.8423,-5519.4193,-3982.7160,-4741.3011,150057.2815,149411.6998,150638.2754,149622.2254,155660.6012,145155.7126,139710.3194,149102.0391,84885119.9132,84874136.6231,84861289.6155,84878823.0168,148349.6624,84874541.7700,
21600.000,-5641.6652,2608.5980,5936.7751,2014.0780,5706.5900,-214030.2178,-231528.3623,-226766.1680,-223433.9238,-219352.1969,-229140.4551,-221613.6170,-223230.3241,33513205.0522,33529977.3238,33521069.9540,33520439.4145,-224597.4725,33519179.6890,449.4752,-3132.8031,-939.4157,4769.8896,3732.6206,-298265.8108,-297779.8443,-298999.9210,-287022.9144,-293967.5969,-294462.9906,-290516.5741,-294609.6592,-194111178.2970,-194106023.8301,-194109588.5924,-194090662.9918,-293622.9540,-194095623.7525,-3998.4414,-5364.8676,3418.8514,4606.1121,1169.0416,148517.3127,148689.6568,149346.7320,150848.2124,153783.5050,141315.9606,140185.6699,146800.4241,84876226.5206,84870925.9790,84856327.8723,84869789.5432,147318.4165,84864405.3349,
25200.000,6447.0838,825.4251,-6286.1661,-5377.8772,-5842.7478,-134375.7071,-152442.1080,-147646.4496,-143213.2206,-139195.4238,-147625.1065,-141017.6507,-145750.7519,82632312.3875,82648783.2338,82646629.9811,82631825.1954,-144021.4011,82638946.5507,-2535.1485,6169.8289,2777.9549,-3620.4000,-2010.3916,-341236.9917,-347026.5037,-345864.7931,-334110.3471,-341929.6578,-342025.6856,-337105.7392,-340495.8350,-178770321.0033,-178762048.2070,-178768395.2016,-178749544.6954,-341059.7061,-178755417.6027,-3.3772,2561.9811,783.5980,-2477.9289,3102.2195,146916.7683,147784.5021,147499.3826,151553.8683,151175.6945,138344.3786,141436.7858,146460.0405,84866546.1742,84866898.1635,84852352.3034,84854475.5546,146274.9482,84854247.5117,
28800.000,-4460.4955,-2893.4991,3769.6318,6621.9971,4030.8357,-47406.6387,-62866.0480,-58705.0452,-53621.6741,-49910.9315,-56619.2755,-51658.8540,-52225.1915,126092975.8103,126107205.9575,126111780.4106,126090582.1412,-53982.7522,126100516.5887,3493.5978,-5554.0360,-3638.0423,1712.2890,-1331.0594,-363615.7851,-375181.4914,-370745.4861,-359934.0243,-368356.4798,-367364.5444,-362743.9577,-366849.3173,-151234455.6952,-151223434.7531,-151228038.8923,-151219901.3893,-366818.5933,-151219724.5995,3973.2658,2466.1907,-4525.7004,-1162.7772,-5469.3701,145261.3706,146779.4351,145311.7642,151748.5312,147610.2067,136113.9473,143589.0723,145308.4968,84856047.9686,84861543.1034,84848623.7911,84838480.9621,145219.3563,84844068.3171,
