sl_100_5400_20240130 Coordinates.csv
2024/01/30 07:47:00.0000 UTC

Generated: Tue Oct  8 15:34:15 2024,
Start: 2024/01/30 07:47:00.00, Stop: 2024/01/30 09:17:00.00,
TIME_UNITS,STARLINK-1142 - X-Coordinate,STARLINK-2047 - X-Coordinate,STARLINK-31822 - X-Coordinate,STARLINK-3323 - X-Coordinate,STARLINK-1154 - X-Coordinate,STARLINK-4371 - X-Coordinate,STARLINK-1660 - X-Coordinate,STARLINK-6073 - X-Coordinate,STARLINK-30992 - X-Coordinate,STARLINK-30821 - X-Coordinate,STARLINK-30823 - X-Coordinate,STARLINK-30816 - X-Coordinate,STARLINK-4766 - X-Coordinate,STARLINK-4328 - X-Coordinate,STARLINK-30404 - X-Coordinate,STARLINK-6211 - X-Coordinate,STARLINK-3807 - X-Coordinate,STARLINK-11087 [DTC] - X-Coordinate,STARLINK-31100 - X-Coordinate,STARLINK-2735 - X-Coordinate,STARLINK-30863 - X-Coordinate,STARLINK-5546 - X-Coordinate,STARLINK-4449 - X-Coordinate,STARLINK-5359 - X-Coordinate,STARLINK-2648 - X-Coordinate,STARLINK-5879 - X-Coordinate,STARLINK-6170 - X-Coordinate,STARLINK-31456 - X-Coordinate,STARLINK-30928 - X-Coordinate,STARLINK-31622 - X-Coordinate,STARLINK-3360 - X-Coordinate,STARLINK-11179 [DTC] - X-Coordinate,STARLINK-3813 - X-Coordinate,STARLINK-3845 - X-Coordinate,STARLINK-4419 - X-Coordinate,STARLINK-6275 - X-Coordinate,STARLINK-4314 - X-Coordinate,STARLINK-1244 - X-Coordinate,STARLINK-4411 - X-Coordinate,STARLINK-5551 - X-Coordinate,STARLINK-5358 - X-Coordinate,STARLINK-1337 - X-Coordinate,STARLINK-31900 - X-Coordinate,STARLINK-4010 - X-Coordinate,STARLINK-4521 - X-Coordinate,STARLINK-3872 - X-Coordinate,STARLINK-4651 - X-Coordinate,STARLINK-31110 - X-Coordinate,STARLINK-2220 - X-Coordinate,STARLINK-31588 - X-Coordinate,STARLINK-2514 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-3293 - X-Coordinate,STARLINK-31047 - X-Coordinate,STARLINK-5903 - X-Coordinate,STARLINK-3666 - X-Coordinate,STARLINK-6373 - X-Coordinate,STARLINK-6162 - X-Coordinate,STARLINK-6332 - X-Coordinate,STARLINK-5811 - X-Coordinate,STARLINK-5846 - X-Coordinate,STARLINK-2064 - X-Coordinate,STARLINK-31423 - X-Coordinate,STARLINK-31771 - X-Coordinate,STARLINK-31587 - X-Coordinate,STARLINK-1328 - X-Coordinate,STARLINK-5878 - X-Coordinate,STARLINK-5859 - X-Coordinate,STARLINK-4197 - X-Coordinate,STARLINK-1700 - X-Coordinate,STARLINK-4556 - X-Coordinate,STARLINK-5368 - X-Coordinate,STARLINK-4251 - X-Coordinate,STARLINK-4169 - X-Coordinate,STARLINK-5727 - X-Coordinate,STARLINK-30318 - X-Coordinate,STARLINK-4019 - X-Coordinate,STARLINK-32241 - X-Coordinate,STARLINK-1903 - X-Coordinate,STARLINK-3678 - X-Coordinate,STARLINK-5235 - X-Coordinate,STARLINK-4332 - X-Coordinate,STARLINK-31904 - X-Coordinate,STARLINK-1185 - X-Coordinate,STARLINK-30378 - X-Coordinate,STARLINK-5462 - X-Coordinate,STARLINK-11163 [DTC] - X-Coordinate,STARLINK-5164 - X-Coordinate,STARLINK-6327 - X-Coordinate,STARLINK-1727 - X-Coordinate,STARLINK-3542 - X-Coordinate,STARLINK-31609 - X-Coordinate,STARLINK-4467 - X-Coordinate,STARLINK-3457 - X-Coordinate,STARLINK-1143 - X-Coordinate,STARLINK-5097 - X-Coordinate,STARLINK-2227 - X-Coordinate,STARLINK-4676 - X-Coordinate,STARLINK-5269 - X-Coordinate,STARLINK-5085 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1142 - Y-Coordinate,STARLINK-2047 - Y-Coordinate,STARLINK-31822 - Y-Coordinate,STARLINK-3323 - Y-Coordinate,STARLINK-1154 - Y-Coordinate,STARLINK-4371 - Y-Coordinate,STARLINK-1660 - Y-Coordinate,STARLINK-6073 - Y-Coordinate,STARLINK-30992 - Y-Coordinate,STARLINK-30821 - Y-Coordinate,STARLINK-30823 - Y-Coordinate,STARLINK-30816 - Y-Coordinate,STARLINK-4766 - Y-Coordinate,STARLINK-4328 - Y-Coordinate,STARLINK-30404 - Y-Coordinate,STARLINK-6211 - Y-Coordinate,STARLINK-3807 - Y-Coordinate,STARLINK-11087 [DTC] - Y-Coordinate,STARLINK-31100 - Y-Coordinate,STARLINK-2735 - Y-Coordinate,STARLINK-30863 - Y-Coordinate,STARLINK-5546 - Y-Coordinate,STARLINK-4449 - Y-Coordinate,STARLINK-5359 - Y-Coordinate,STARLINK-2648 - Y-Coordinate,STARLINK-5879 - Y-Coordinate,STARLINK-6170 - Y-Coordinate,STARLINK-31456 - Y-Coordinate,STARLINK-30928 - Y-Coordinate,STARLINK-31622 - Y-Coordinate,STARLINK-3360 - Y-Coordinate,STARLINK-11179 [DTC] - Y-Coordinate,STARLINK-3813 - Y-Coordinate,STARLINK-3845 - Y-Coordinate,STARLINK-4419 - Y-Coordinate,STARLINK-6275 - Y-Coordinate,STARLINK-4314 - Y-Coordinate,STARLINK-1244 - Y-Coordinate,STARLINK-4411 - Y-Coordinate,STARLINK-5551 - Y-Coordinate,STARLINK-5358 - Y-Coordinate,STARLINK-1337 - Y-Coordinate,STARLINK-31900 - Y-Coordinate,STARLINK-4010 - Y-Coordinate,STARLINK-4521 - Y-Coordinate,STARLINK-3872 - Y-Coordinate,STARLINK-4651 - Y-Coordinate,STARLINK-31110 - Y-Coordinate,STARLINK-2220 - Y-Coordinate,STARLINK-31588 - Y-Coordinate,STARLINK-2514 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-3293 - Y-Coordinate,STARLINK-31047 - Y-Coordinate,STARLINK-5903 - Y-Coordinate,STARLINK-3666 - Y-Coordinate,STARLINK-6373 - Y-Coordinate,STARLINK-6162 - Y-Coordinate,STARLINK-6332 - Y-Coordinate,STARLINK-5811 - Y-Coordinate,STARLINK-5846 - Y-Coordinate,STARLINK-2064 - Y-Coordinate,STARLINK-31423 - Y-Coordinate,STARLINK-31771 - Y-Coordinate,STARLINK-31587 - Y-Coordinate,STARLINK-1328 - Y-Coordinate,STARLINK-5878 - Y-Coordinate,STARLINK-5859 - Y-Coordinate,STARLINK-4197 - Y-Coordinate,STARLINK-1700 - Y-Coordinate,STARLINK-4556 - Y-Coordinate,STARLINK-5368 - Y-Coordinate,STARLINK-4251 - Y-Coordinate,STARLINK-4169 - Y-Coordinate,STARLINK-5727 - Y-Coordinate,STARLINK-30318 - Y-Coordinate,STARLINK-4019 - Y-Coordinate,STARLINK-32241 - Y-Coordinate,STARLINK-1903 - Y-Coordinate,STARLINK-3678 - Y-Coordinate,STARLINK-5235 - Y-Coordinate,STARLINK-4332 - Y-Coordinate,STARLINK-31904 - Y-Coordinate,STARLINK-1185 - Y-Coordinate,STARLINK-30378 - Y-Coordinate,STARLINK-5462 - Y-Coordinate,STARLINK-11163 [DTC] - Y-Coordinate,STARLINK-5164 - Y-Coordinate,STARLINK-6327 - Y-Coordinate,STARLINK-1727 - Y-Coordinate,STARLINK-3542 - Y-Coordinate,STARLINK-31609 - Y-Coordinate,STARLINK-4467 - Y-Coordinate,STARLINK-3457 - Y-Coordinate,STARLINK-1143 - Y-Coordinate,STARLINK-5097 - Y-Coordinate,STARLINK-2227 - Y-Coordinate,STARLINK-4676 - Y-Coordinate,STARLINK-5269 - Y-Coordinate,STARLINK-5085 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1142 - Z-Coordinate,STARLINK-2047 - Z-Coordinate,STARLINK-31822 - Z-Coordinate,STARLINK-3323 - Z-Coordinate,STARLINK-1154 - Z-Coordinate,STARLINK-4371 - Z-Coordinate,STARLINK-1660 - Z-Coordinate,STARLINK-6073 - Z-Coordinate,STARLINK-30992 - Z-Coordinate,STARLINK-30821 - Z-Coordinate,STARLINK-30823 - Z-Coordinate,STARLINK-30816 - Z-Coordinate,STARLINK-4766 - Z-Coordinate,STARLINK-4328 - Z-Coordinate,STARLINK-30404 - Z-Coordinate,STARLINK-6211 - Z-Coordinate,STARLINK-3807 - Z-Coordinate,STARLINK-11087 [DTC] - Z-Coordinate,STARLINK-31100 - Z-Coordinate,STARLINK-2735 - Z-Coordinate,STARLINK-30863 - Z-Coordinate,STARLINK-5546 - Z-Coordinate,STARLINK-4449 - Z-Coordinate,STARLINK-5359 - Z-Coordinate,STARLINK-2648 - Z-Coordinate,STARLINK-5879 - Z-Coordinate,STARLINK-6170 - Z-Coordinate,STARLINK-31456 - Z-Coordinate,STARLINK-30928 - Z-Coordinate,STARLINK-31622 - Z-Coordinate,STARLINK-3360 - Z-Coordinate,STARLINK-11179 [DTC] - Z-Coordinate,STARLINK-3813 - Z-Coordinate,STARLINK-3845 - Z-Coordinate,STARLINK-4419 - Z-Coordinate,STARLINK-6275 - Z-Coordinate,STARLINK-4314 - Z-Coordinate,STARLINK-1244 - Z-Coordinate,STARLINK-4411 - Z-Coordinate,STARLINK-5551 - Z-Coordinate,STARLINK-5358 - Z-Coordinate,STARLINK-1337 - Z-Coordinate,STARLINK-31900 - Z-Coordinate,STARLINK-4010 - Z-Coordinate,STARLINK-4521 - Z-Coordinate,STARLINK-3872 - Z-Coordinate,STARLINK-4651 - Z-Coordinate,STARLINK-31110 - Z-Coordinate,STARLINK-2220 - Z-Coordinate,STARLINK-31588 - Z-Coordinate,STARLINK-2514 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-3293 - Z-Coordinate,STARLINK-31047 - Z-Coordinate,STARLINK-5903 - Z-Coordinate,STARLINK-3666 - Z-Coordinate,STARLINK-6373 - Z-Coordinate,STARLINK-6162 - Z-Coordinate,STARLINK-6332 - Z-Coordinate,STARLINK-5811 - Z-Coordinate,STARLINK-5846 - Z-Coordinate,STARLINK-2064 - Z-Coordinate,STARLINK-31423 - Z-Coordinate,STARLINK-31771 - Z-Coordinate,STARLINK-31587 - Z-Coordinate,STARLINK-1328 - Z-Coordinate,STARLINK-5878 - Z-Coordinate,STARLINK-5859 - Z-Coordinate,STARLINK-4197 - Z-Coordinate,STARLINK-1700 - Z-Coordinate,STARLINK-4556 - Z-Coordinate,STARLINK-5368 - Z-Coordinate,STARLINK-4251 - Z-Coordinate,STARLINK-4169 - Z-Coordinate,STARLINK-5727 - Z-Coordinate,STARLINK-30318 - Z-Coordinate,STARLINK-4019 - Z-Coordinate,STARLINK-32241 - Z-Coordinate,STARLINK-1903 - Z-Coordinate,STARLINK-3678 - Z-Coordinate,STARLINK-5235 - Z-Coordinate,STARLINK-4332 - Z-Coordinate,STARLINK-31904 - Z-Coordinate,STARLINK-1185 - Z-Coordinate,STARLINK-30378 - Z-Coordinate,STARLINK-5462 - Z-Coordinate,STARLINK-11163 [DTC] - Z-Coordinate,STARLINK-5164 - Z-Coordinate,STARLINK-6327 - Z-Coordinate,STARLINK-1727 - Z-Coordinate,STARLINK-3542 - Z-Coordinate,STARLINK-31609 - Z-Coordinate,STARLINK-4467 - Z-Coordinate,STARLINK-3457 - Z-Coordinate,STARLINK-1143 - Z-Coordinate,STARLINK-5097 - Z-Coordinate,STARLINK-2227 - Z-Coordinate,STARLINK-4676 - Z-Coordinate,STARLINK-5269 - Z-Coordinate,STARLINK-5085 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6095.4074,5877.6340,-4179.8892,4964.6979,-5605.5974,-5230.9600,-5165.7777,-5295.9159,1691.3595,-5229.6838,3612.6308,55.8468,-2613.9240,-5684.9096,-3780.3605,-1973.0217,6816.8442,3911.3284,-5455.6910,1250.9964,-4057.1786,-2462.8708,-962.5592,-1665.4684,3041.6362,-1989.9205,5551.2301,-253.1321,-5001.3730,1055.0183,3135.4123,-2359.3542,-4766.2653,341.5113,-4574.3223,-2706.5814,5413.5515,-6628.7997,5707.0279,-1375.9077,5017.7852,-370.1502,5903.9515,632.6592,-1729.3585,-3294.4077,-4551.6136,-1978.0886,1738.7036,-5585.1624,-3672.1472,-6101.6105,5415.1639,-6897.4909,3141.2997,-6444.0815,-3910.3648,5548.2425,-4483.8751,1282.6668,-4917.1292,-1821.2574,-4718.8729,-2751.3662,-5974.6437,5051.7290,-2853.5701,-6267.2547,-2651.9124,337.1833,-4340.2864,2530.1065,-5031.1918,932.2927,1834.8688,3711.1756,2409.9551,5126.0190,897.5798,-152.6267,4974.2796,1412.6546,-5606.0274,-5777.5087,-5964.3038,3894.6439,2313.5205,-249.8641,2523.1036,1433.1294,6038.0521,3381.9545,820.1030,-4089.9500,1494.3031,1761.7301,-1327.5047,-5996.1267,6442.3968,3398.2846,-161857.7161,-181135.8313,-173809.0766,-166594.1396,-174328.1391,-170164.2485,-170996.5894,-168886.0757,-225570420.7624,-225601363.9937,-225561864.3961,-225548693.5731,-169252.8583,-225560142.5650,-842.1835,-723.9182,-3692.9230,4501.6327,2087.4295,2094.5355,-4200.7408,2353.9645,-6698.6185,667.9218,-5426.4188,-5272.4821,-4731.9681,-3234.6650,-2647.8628,6579.4360,751.3253,1400.1658,3376.3035,5616.4607,-4849.9781,-549.9126,-537.1051,6394.7328,3625.7469,6018.4988,-3178.4517,4157.7909,4228.2122,-5669.8289,5111.3440,4102.1840,3891.5257,6780.8459,3009.4722,2309.0086,3798.3266,1967.8895,-2493.2887,206.0332,-4523.5899,5138.3287,-1358.2752,4207.7516,-6386.5948,5243.0925,5120.7571,5797.2299,6711.8854,-1725.2045,-2020.0594,1570.6837,-37.9056,361.8827,4007.8277,-961.1793,5594.3198,-3052.4585,-2585.6090,-4365.9675,-1831.3637,4502.8450,-4745.7233,6157.3987,3092.0993,52.7313,1306.6628,2431.9463,-4096.5106,-4569.4041,4293.1633,-5242.2967,-3696.6521,6720.1074,-4734.3205,-4452.0783,-6478.7478,3478.2514,6013.0985,-4669.8995,-1270.2584,-1711.4551,-426.1138,190.9836,-2958.0970,-2765.6937,3327.6476,4405.4444,4640.8386,4497.5908,-1006.3678,3793.1268,614.0590,-2306.4005,-4373.2278,-4050.7076,6223.5802,742.8931,2486.2128,6053.5296,-374444.3415,-370536.3046,-364670.0993,-363804.3301,-363873.4847,-364171.4613,-372550.8322,-368306.6251,227727925.5206,227733430.8424,227748782.1518,227744985.8596,-368130.5541,227743315.9144,-3229.5263,-3598.7969,-3931.8384,1720.8298,3485.4991,-4062.1164,-1937.2228,3835.4336,609.7487,-4515.1163,-2391.6579,-4384.3785,4308.6926,-2355.9034,-5060.5274,-987.3877,885.2091,5284.2326,2610.1921,3891.2997,2677.0145,-6482.7624,6848.0139,-2115.7781,5062.9230,-2829.9749,-2695.4056,-5452.0687,2278.4378,3635.6585,-3468.0909,-4799.5070,3160.6246,-1359.3091,4264.0854,5966.0750,-2129.6269,472.1559,3063.5542,6791.1523,-1585.7902,4627.1736,3129.5489,5447.2079,-2034.8671,3089.4922,-979.9743,-3105.8745,-289.1035,-3529.4106,-5529.1358,-2890.7664,-4315.9786,-623.0878,4705.2946,-2340.0282,-1247.2179,-2836.1947,4615.5582,5248.2162,-4565.8808,4936.2393,-1336.8753,-942.1378,-1126.2200,4730.9160,-6204.3483,-1844.3389,-4914.4508,5186.3447,3252.7950,3764.5357,3035.2490,-1374.4316,-4732.4747,3807.1985,-358.6657,-2942.3670,3323.7564,-5111.2579,-4647.0685,-6577.0401,3858.2505,3824.5609,1944.5986,5045.4445,-5395.8884,5322.2011,-4504.3649,5073.2821,-3241.7419,-4608.6004,-6878.2300,5073.1604,-5173.2047,5314.4001,2735.6084,3364.1470,457.1839,-396.3954,13501.3915,9616.7376,8355.7332,17479.2203,13576.9695,3058.7128,5093.5210,8820.4025,-135090356.6353,-135119215.2091,-135082590.3225,-135098193.3958,10590.7288,-135099009.6698,
300.000,6369.7281,4600.1113,-5659.2035,5235.0706,-4070.4436,-3920.7822,-5338.0575,-5747.8038,194.0656,-4351.0253,2381.7220,-1558.0253,-3475.4711,-5794.2262,-5307.2348,-499.6036,6381.2116,4840.4590,-5053.4672,2487.8508,-5458.5115,-2156.9025,1083.2788,-178.0354,3853.7238,-140.9506,4937.0807,1860.5948,-3370.3237,-916.7800,3789.2857,-1086.5685,-3065.5008,1556.7782,-5740.5711,-2773.8086,4316.8801,-5839.2304,4676.4416,-3117.7862,4001.8335,1424.8427,4647.4122,2722.8936,-2740.6487,-1566.1439,-3251.1336,-62.0694,2830.7878,-6416.3574,-4401.2862,-4791.1898,6045.3629,-6652.3536,4752.8804,-6890.9311,-2319.2134,4970.5287,-5578.4697,629.7266,-6204.2209,268.5490,-5772.5327,-1130.4544,-4745.1663,5706.4492,-868.8809,-5200.2705,-4479.0781,-1541.2086,-2588.7352,1039.9319,-3716.7969,2139.7837,-231.8731,2521.1576,1201.8586,5047.5907,2342.6695,-2022.5490,3465.1548,3331.9673,-6063.4351,-6310.8810,-6734.3806,4286.8245,4037.4571,1719.1347,4382.5197,3373.3857,4758.3355,3925.0832,-1217.7666,-4160.9334,-632.8961,-405.7193,192.5246,-6323.4499,6665.4587,3710.9854,-153659.0654,-173101.7282,-165871.4977,-158717.2691,-166533.2661,-162351.4840,-163074.1145,-160568.7508,-230486570.4451,-230517135.6841,-230478590.8718,-230465098.5345,-161394.3882,-230476263.9776,-2263.1944,-2043.9570,-2485.1437,3055.3540,3062.1433,1079.9619,-2703.1580,3397.8788,-6871.1735,2621.2670,-6452.2299,-5933.7960,-2939.2441,-3834.8843,-1415.1943,6897.8245,-517.2819,-501.2655,4655.9673,4179.6605,-3969.1181,1634.3810,-1536.3347,6905.6604,1658.5880,5741.4087,-4702.1634,4380.0529,4950.3260,-5134.5581,3425.8650,5530.1485,4303.4616,6729.5648,3154.2234,4187.7652,3559.5777,2990.8122,-1563.9919,-1097.8799,-5667.4623,4146.3345,-2855.5074,4120.8432,-5246.3995,5094.7482,5487.5015,5524.5439,6150.6009,-111.8284,18.8539,2639.4764,-1621.2861,1548.4301,2632.4010,260.3141,5979.0619,-4613.2883,-820.4124,-5832.1154,-1378.7727,4226.0322,-3631.5778,6275.4417,4184.0070,-1658.5508,2215.8781,2728.6349,-3645.3466,-5209.8699,4541.0937,-6325.5978,-3275.3811,6566.5758,-5286.6942,-5870.1598,-6658.4375,1760.9237,6293.5487,-3642.7088,-2657.3891,-2437.9970,1412.4096,1681.4220,-1604.0795,-4246.8951,2003.7740,4921.0505,3816.6968,4467.6321,-2216.1256,1802.3737,1606.9013,-173.9981,-4128.9989,-4128.0608,5545.6664,2184.7241,1290.5494,5338.6509,-377795.5766,-374170.6810,-368065.1428,-367366.8501,-367371.3567,-367611.1643,-376036.0311,-371717.0815,222750107.3000,222754863.9292,222771138.0493,222767775.9314,-371643.1822,222765583.0629,-1606.7916,-4764.1616,-2890.8113,3330.9088,4685.4127,-5632.7658,-3507.3166,1935.4444,-934.6541,-4731.0069,-949.2663,-3061.7414,5200.6399,-152.5800,-4090.5529,555.9720,2606.5184,4638.8530,892.0548,4956.0485,1273.8245,-6408.5925,6676.3495,-639.5018,5515.0740,-3900.7282,-1299.0548,-4942.1963,3492.1083,4387.5503,-4679.8660,-3695.3146,4461.1100,450.4656,2301.9275,4800.3985,-4120.3789,2226.9923,4881.2803,6094.2149,-64.9499,5357.9443,4088.6433,4836.9946,-3592.0976,4409.6898,-2690.8442,-4080.9081,1509.6579,-2330.9955,-5363.3471,-4260.0326,-2960.4715,1187.7754,4307.7229,-590.1997,-2651.2040,-1464.9476,4038.7259,3724.1353,-2824.7070,5478.4291,209.2141,-2394.3689,-2553.5078,3552.3697,-6532.8055,-3757.3274,-3821.8130,4289.0586,4527.1322,2641.9975,4858.4268,435.1883,-4491.6704,2700.3785,1448.5507,-4297.2208,1717.5932,-5531.7943,-5374.9793,-5579.9295,2784.8773,2328.7687,451.2088,3448.2313,-5022.1681,4543.4856,-3797.0837,4087.2933,-4521.2001,-5330.6413,-6656.2395,5515.9832,-5538.4544,5526.4549,4141.6209,1760.2985,-1353.1347,-2468.7553,13415.4065,9472.3439,8243.6034,17255.3878,13617.3791,3067.3162,4747.8999,8829.4364,-135087869.7920,-135116701.2491,-135079890.7674,-135095112.3343,10453.1740,-135096334.9004,
600.000,6028.0908,2888.7276,-6565.6720,5015.8469,-2138.5206,-2152.4478,-5015.9866,-5631.2344,-1330.8246,-3093.0748,929.8144,-2984.6113,-4049.8877,-5274.4986,-6305.9950,1027.4772,5316.4005,5288.3408,-4158.5826,3533.6570,-6309.7695,-1717.2833,3052.9725,1320.5294,4346.3008,1746.5785,3856.1885,3769.6123,-1403.0910,-2820.3612,4121.6833,261.9255,-1046.7613,2622.5287,-6297.4048,-2621.4177,2785.0190,-4466.5141,3108.1491,-4473.6917,2599.2062,3119.6322,2932.1566,4533.5130,-3521.0756,346.0301,-1608.2067,1884.0421,3660.2865,-6603.9548,-4753.7630,-3014.5080,6095.8861,-5748.4996,5925.2720,-6653.7502,-486.8498,3923.7249,-6160.0127,-38.2874,-6860.3098,2349.7547,-6238.9809,625.8032,-3025.4813,5823.3588,1170.2800,-3598.2891,-5855.7699,-3237.6985,-562.4890,-526.5581,-2036.7453,3139.4066,-2260.1751,1113.2337,-141.2914,4495.8505,3539.6324,-3729.2445,1643.7614,4924.0385,-5921.0852,-6234.7698,-6852.0390,4281.9198,5359.0824,3491.4981,5821.7441,4965.3861,3021.9245,4130.2438,-3165.9162,-3880.9161,-2711.4064,-2533.9824,1733.1833,-6031.9915,6231.9687,3676.3861,-145394.3197,-164992.2046,-157859.7705,-150765.9993,-158662.8929,-154468.7311,-155079.0543,-152242.8633,-235292892.9827,-235323065.5064,-235285496.4194,-235271725.6911,-153463.0426,-235282561.7433,-3446.5431,-3212.4805,-1052.6959,1283.3469,3786.2866,19.0341,-915.5044,4076.1277,-6380.3213,4344.3963,-6853.3874,-6010.0169,-863.5115,-4021.1760,-82.0528,6549.7747,-1763.2570,-2314.2959,5467.9558,2351.8135,-2703.4042,3663.8207,-2285.4861,6748.7825,-455.9785,4939.0913,-5764.4987,4211.3044,5225.3604,-4110.9795,1397.7932,6376.5418,4336.7438,6008.9480,2927.4115,5627.1723,2888.0693,3742.4725,-526.1125,-2353.3646,-6262.7163,2789.5226,-4099.0747,3678.6238,-3586.0542,4482.0023,5332.8983,4733.4966,4978.4403,1491.6539,2032.0799,3495.8082,-3016.7809,2595.4050,1038.6781,1449.3594,5805.0763,-5720.0747,995.0693,-6712.0346,-823.5971,3591.1186,-2145.5025,5764.0965,4873.8954,-3176.0946,2980.7940,2798.8255,-2875.9932,-5373.1538,4386.2736,-6803.7132,-2442.1817,5758.9534,-5369.7791,-6722.0520,-6181.6951,-163.1679,5962.2058,-2306.6444,-3834.9219,-2830.3783,3086.4208,2983.1928,-99.1701,-5271.8946,516.3969,4992.4602,2661.1138,4040.5138,-3256.3088,-369.0521,2344.2129,1981.5798,-3540.1943,-3857.7953,4343.9736,3391.9643,-47.6090,4067.6776,-380964.7596,-377630.0977,-371294.0121,-370761.8058,-370706.7882,-370886.1451,-379347.9539,-374935.7503,217666193.1757,217670213.6534,217687371.7470,217684453.6675,-374988.0246,217681755.8768,186.8429,-5420.3251,-1525.4898,4582.1869,5382.3568,-6606.4264,-4702.8119,-170.0738,-2379.1537,-4443.5022,594.3410,-1400.6134,5532.3848,2066.9214,-2667.2254,2039.9008,4046.4075,3450.7409,-921.8088,5494.2367,-269.6635,-5658.6386,5794.8466,905.1203,5378.0641,-4556.2258,235.9373,-3888.0854,4332.2635,4646.3539,-5390.7813,-2161.3645,5281.3818,2211.7315,94.4193,3125.4709,-5673.8129,3742.9552,6179.1176,4747.8437,1462.8148,5514.6438,4588.2844,3705.9306,-4763.7518,5255.7084,-4112.5281,-4607.5475,3147.0260,-871.4533,-4626.5505,-5174.1884,-1287.0208,2871.3992,3450.0296,1223.1342,-3772.2859,62.8224,3030.7424,1804.5380,-784.1936,5434.0114,1731.7784,-3576.4648,-3694.1215,1992.4095,-6171.4508,-5275.2968,-2319.2570,2931.3512,5314.1805,1236.8023,6164.2012,2197.9069,-3772.6963,1304.9563,3099.7217,-5178.0757,-72.6007,-5360.3215,-5527.5091,-3989.8163,1398.6140,583.7954,-1090.4340,1484.9754,-4067.6286,3275.6934,-2685.4384,2664.2184,-5316.6550,-5465.9617,-5732.1700,5365.0045,-5313.9575,5143.1757,5103.3796,-33.2612,-3017.9527,-4279.3946,13328.2265,9328.1948,8135.6756,17026.6088,13654.3300,3081.2802,4408.5022,8955.9837,-135085386.5021,-135114186.2540,-135077202.7377,-135092034.1446,10315.6143,-135093659.8567,
