sl_20_5400_20240506 Coordinates.csv
2024/05/06 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:27 2024,
Start: 2024/05/06 07:47:00.00, Stop: 2024/05/06 09:17:00.00,
TIME_UNITS,STARLINK-11094 [DTC] - X-Coordinate,STARLINK-5538 - X-Coordinate,STARLINK-1434 - X-Coordinate,STARLINK-1329 - X-Coordinate,STARLINK-5127 - X-Coordinate,STARLINK-1038 - X-Coordinate,STARLINK-31521 - X-Coordinate,STARLINK-3131 - X-Coordinate,STARLINK-1277 - X-Coordinate,STARLINK-5233 - X-Coordinate,STARLINK-5168 - X-Coordinate,STARLINK-31388 - X-Coordinate,STARLINK-31177 - X-Coordinate,STARLINK-30535 - X-Coordinate,STARLINK-4108 - X-Coordinate,STARLINK-5636 - X-Coordinate,STARLINK-5638 - X-Coordinate,STARLINK-31355 - X-Coordinate,STARLINK-5850 - X-Coordinate,STARLINK-30565 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11094 [DTC] - Y-Coordinate,STARLINK-5538 - Y-Coordinate,STARLINK-1434 - Y-Coordinate,STARLINK-1329 - Y-Coordinate,STARLINK-5127 - Y-Coordinate,STARLINK-1038 - Y-Coordinate,STARLINK-31521 - Y-Coordinate,STARLINK-3131 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,STARLINK-5233 - Y-Coordinate,STARLINK-5168 - Y-Coordinate,STARLINK-31388 - Y-Coordinate,STARLINK-31177 - Y-Coordinate,STARLINK-30535 - Y-Coordinate,STARLINK-4108 - Y-Coordinate,STARLINK-5636 - Y-Coordinate,STARLINK-5638 - Y-Coordinate,STARLINK-31355 - Y-Coordinate,STARLINK-5850 - Y-Coordinate,STARLINK-30565 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11094 [DTC] - Z-Coordinate,STARLINK-5538 - Z-Coordinate,STARLINK-1434 - Z-Coordinate,STARLINK-1329 - Z-Coordinate,STARLINK-5127 - Z-Coordinate,STARLINK-1038 - Z-Coordinate,STARLINK-31521 - Z-Coordinate,STARLINK-3131 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,STARLINK-5233 - Z-Coordinate,STARLINK-5168 - Z-Coordinate,STARLINK-31388 - Z-Coordinate,STARLINK-31177 - Z-Coordinate,STARLINK-30535 - Z-Coordinate,STARLINK-4108 - Z-Coordinate,STARLINK-5636 - Z-Coordinate,STARLINK-5638 - Z-Coordinate,STARLINK-31355 - Z-Coordinate,STARLINK-5850 - Z-Coordinate,STARLINK-30565 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4625.5777,-5785.0277,-3525.2621,-3807.6547,-1319.6832,-4064.1323,-6438.5410,-3252.4435,2118.2374,-3834.1210,-4658.3770,2063.4817,-4163.7322,1625.7383,5291.1998,-333.2724,6866.0619,-639.6771,4526.9290,-1911.6037,-288328.3523,-268375.8998,-285561.1297,-286520.0856,-285764.4972,-285885.0878,-277424.1863,-281437.3899,-269232518.8911,-269221286.8699,-269214227.6907,-269222049.6250,-281948.3625,-269218260.6543,665.9500,-3413.3437,-3088.8508,-2095.3185,4075.8099,4509.9005,-2356.3314,4765.3316,5242.3248,-5750.8832,-4975.8227,5919.7905,-4349.3749,-4967.9990,2010.7965,5674.1912,-172.8181,-4126.5746,3835.8727,-4210.3943,226346.9119,218068.4634,217625.1900,224485.0218,216633.9376,220714.7015,220842.7665,221642.8878,114868891.9225,114852885.6043,114841977.2336,114863831.9872,222098.6183,114855462.4654,-4860.9807,1743.0376,5091.0562,5395.0745,5422.6484,3325.4886,23.6376,3810.3091,3993.5620,358.1229,1193.2381,-2696.8636,-3317.9162,4550.3089,-3986.9633,3970.6423,-1091.8563,5413.4923,-3599.9384,-5049.1466,56315.3466,57644.7431,53963.4738,62827.6653,59358.1116,48766.1763,50392.5168,54428.3598,2979823.5179,2958490.9554,2965448.8229,2988530.7177,56123.4347,2985631.5239,
300.000,-4944.3502,-5717.6335,-5172.0560,-4204.1904,857.9728,-2285.0033,-6515.2542,-1368.7421,3744.8306,-4690.5813,-5522.5388,3363.3852,-4824.0352,-284.8354,6391.1552,1601.3628,6176.2556,-2663.6030,5920.6297,-3850.9784,-292926.1577,-272802.7657,-290277.1139,-291073.4949,-290370.8585,-290548.6894,-282063.6891,-286199.2394,-271674095.2723,-271662838.2823,-271655337.5997,-271663912.7875,-286548.4606,-271659741.3722,2572.7215,-3906.0372,-2044.0357,41.0185,4113.3423,4663.0573,-1101.9273,4675.0649,5240.0161,-4881.3670,-4126.8332,4566.9022,-2493.3306,-5725.5095,824.0372,4946.6358,-792.7618,-3286.6931,2692.3816,-3931.4143,219952.8508,212244.2082,211701.3234,218504.1890,210572.4277,214657.2399,214899.5065,216093.8250,108963212.3886,108947482.6537,108936719.2022,108957587.0922,216096.2765,108949786.5379,-3793.8882,-491.4195,4121.4177,5506.3727,5486.8577,4574.2514,1820.3325,4904.2593,2543.4602,-1448.9816,-620.4632,-3797.1224,-4216.8956,3896.3365,-2528.3803,4585.0182,-3101.9167,5371.4226,-2418.9575,-4071.7562,56409.0014,57789.1671,54146.6610,62881.9873,59677.5039,49065.3892,50338.7014,54474.2821,2985461.9097,2964076.9778,2970743.1277,2994341.9075,56270.4806,2991037.9886,
600.000,-4769.6181,-5032.2509,-6316.5203,-4247.6099,2949.8165,-259.7995,-5932.8863,674.3932,4982.9511,-5094.9555,-5842.7293,4358.4357,-5046.2718,-2143.4952,6861.7995,3407.6273,4863.2211,-4436.3013,6741.9230,-5385.9019,-297375.2377,-277105.2341,-294863.4450,-295498.8322,-294844.7770,-295080.9287,-286580.4406,-290877.7933,-273986141.6325,-273974872.2850,-273966934.9634,-273976202.7503,-291020.7603,-273971691.9320,4179.4822,-3968.3819,-842.3563,2163.3756,3804.4224,4402.1386,284.7824,4170.6656,4741.4810,-3518.0726,-2862.6787,2756.2198,-385.3080,-5957.2968,-416.2977,3776.0924,-1373.1978,-2166.9851,1311.9896,-3295.1934,213461.8596,206330.9645,205683.4668,212429.5166,204418.5833,208502.2478,208859.8494,210441.6611,103005675.2930,102990221.9402,102979620.4403,102999440.7350,209998.7094,102992256.8836,-2286.2041,-2673.4929,2709.2676,5029.0469,4960.2198,5331.7723,3415.3510,5469.9910,820.1761,-3100.2976,-2367.4274,-4472.1455,-4653.9403,2825.5839,-798.0054,4709.5173,-4783.5900,4732.1771,-979.7969,-2642.5615,56502.4675,57933.3227,54333.8498,62931.2844,59993.3364,49369.9905,50290.9698,54648.7207,2991102.7262,2969668.0478,2976042.6307,3000137.8699,56417.4847,2996444.3566,
900.000,-4103.7774,-3821.9637,-6841.0337,-3928.0226,4746.6912,1812.8351,-4758.6965,2675.3319,5721.6476,-5023.7749,-5601.3441,4954.3779,-4813.0344,-3776.4334,6651.8426,4910.7391,3063.7561,-5771.7635,6910.6177,-6360.6790,-301672.9509,-281281.5006,-299318.0435,-299794.0811,-299184.5899,-299479.6151,-290972.1765,-295455.3445,-276167557.5083,-276156288.4040,-276147919.9721,-276157814.4865,-295363.2916,-276153012.0355,5321.5217,-3569.5258,412.6460,4062.0681,3173.6641,3761.6627,1678.6111,3308.8579,3780.5733,-1786.8885,-1294.6929,674.0613,1764.8568,-5632.5027,-1606.3814,2277.3139,-1877.7295,-875.9580,-185.9612,-2350.0664,206877.4794,200331.3490,199574.3114,206263.6682,198175.0871,202252.6630,202726.2158,204655.7755,96999121.2257,96983943.5884,96973520.8817,96992235.9499,203808.6383,96985714.0951,-512.5452,-4570.9093,1006.1387,4014.0283,3899.3287,5517.0208,4632.0778,5446.8379,-991.1985,-4418.7668,-3860.0189,-4646.8162,-4581.4791,1452.5078,1018.2602,4330.8313,-5960.0445,3566.6811,564.0541,-919.6213,56595.7937,58077.2156,54524.9638,62975.4572,60305.6050,49680.0483,50249.2308,54949.8835,2996745.8615,2975264.2412,2981347.4066,3005915.7546,56564.4468,3001850.6280,
1200.000,-3000.2914,-2235.4636,-6689.8120,-3265.3350,6069.1718,3727.1887,-3119.6252,4433.9218,5901.1985,-4498.0083,-4835.3041,5092.3423,-4146.7483,-5034.0727,5778.7785,5962.3296,963.2211,-6527.1032,6410.4795,-6678.4030,-305816.6796,-285329.8164,-303638.8899,-303957.2729,-303388.6766,-303742.6148,-295236.6980,-299910.7386,-278217304.7212,-278206048.4320,-278197255.0775,-278207705.2930,-299574.1423,-278202663.6697,5886.2896,-2732.8914,1615.4884,5550.7827,2271.5636,2807.5841,2949.4650,2175.5883,2436.9491,147.6262,433.3242,-1466.9125,3742.7669,-4772.5221,-2648.2205,592.7559,-2271.0867,466.0988,-1671.3922,-1173.3409,200203.3555,194248.0160,193376.5924,200009.3430,191844.6669,195911.4808,196501.0906,198708.9633,90946414.1089,90931511.0524,90921283.7660,90938839.7223,197528.8253,90933022.0900,1320.8035,-5982.8317,-805.0485,2569.6770,2418.2832,5110.2724,5336.0483,4837.3420,-2696.2735,-5263.5895,-4938.5321,-4301.7131,-4007.3608,-75.9784,2724.7655,3489.3088,-6508.3469,2004.3885,2047.5495,905.6821,56689.0391,58220.8511,54719.9187,63014.4015,60614.3094,49995.6332,50213.3959,55367.3349,3002391.2083,2980865.6350,2986657.5303,3011672.4866,56711.3669,3007256.8028,
1500.000,-1560.3096,-458.2018,-5875.1302,-2308.7488,6785.8910,5290.9517,-1187.9963,5771.5662,5517.5458,-3578.9988,-3630.4263,4754.4808,-3107.5957,-5804.9414,4327.6343,6455.2841,-1223.9523,-6618.3644,5291.0061,-6311.2114,-309803.8245,-289248.4889,-307824.0249,-307986.4867,-307455.4610,-307867.8510,-299371.8724,-304220.7277,-280134407.8725,-280123176.9232,-280113965.4866,-280124895.3607,-303651.4591,-280119671.6008,5824.9144,-1535.0691,2667.3649,6485.1958,1170.9570,1630.4021,3974.3761,877.4306,829.5682,2098.0874,2158.4095,-3449.1634,5350.5762,-3450.1427,-3457.4445,-1120.9270,-2520.8623,1738.1290,-3014.6421,134.3393,193443.2465,188083.6558,187093.0872,193669.2747,185430.0926,189481.7539,190187.0197,192579.4470,84850439.8314,84835809.7515,84825794.2737,84842141.6902,191162.0722,84837066.7453,3000.1214,-6760.8753,-2529.8984,850.4070,676.6038,4155.1059,5449.6588,3706.9660,-4112.5591,-5544.8623,-5488.0293,-3475.1616,-2994.0585,-1596.3644,4137.5751,2274.7587,-6371.5169,219.0696,3311.9306,2630.0224,56782.2752,58364.2346,54918.6230,63048.0072,60919.4519,50316.8187,50183.3790,55882.4461,3008038.6586,2986472.3069,2991973.0777,3017404.7737,56858.2449,3012662.8810,
1800.000,76.3599,1309.5792,-4476.2156,-1133.7633,6827.0912,6344.6935,836.9473,6549.6139,4620.7963,-2361.0950,-2111.4269,3966.3625,-1788.4890,-6025.5140,2442.3445,6335.0067,-3275.9487,-6030.3252,3662.3829,-5302.8679,-313631.7984,-293035.8823,-311871.5513,-311879.8495,-311383.4136,-311853.3047,-303375.6332,-308361.6188,-281917954.8071,-281906761.6565,-281897139.6244,-281908468.3336,-307593.4483,-281903123.8378,5156.2708,-98.4344,3483.9137,6777.4212,-38.3686,336.6803,4649.2551,-468.2932,-893.9801,3872.3034,3713.6806,-5072.1181,6426.7530,-1783.4738,-3969.7418,-2707.4322,-2599.8547,2829.0728,-4097.6835,1457.2504,186601.0363,181840.9940,180726.6147,187246.2290,178934.1753,182966.5923,183786.6081,186252.6573,78714104.8724,78699745.6944,78689958.1511,78705052.8343,184711.2188,78700754.5215,4329.6522,-6823.8715,-3983.7456,-959.8405,-1137.9960,2753.8680,4960.4614,2177.2613,-5089.0678,-5232.6648,-5450.0984,-2259.2015,-1652.1848,-2946.2784,5104.5990,816.9778,-5563.9006,-1590.6417,4221.9199,4061.1969,56875.5895,58507.3709,55120.9779,63076.1588,61221.0372,50643.6810,50159.0971,56469.2863,3013688.1031,2992084.3356,2997294.1250,3023109.1249,57005.0806,3018068.8625,
2100.000,1744.9518,2875.2057,-2630.9967,163.3309,6191.6536,6778.5250,2749.6748,6684.2189,3308.3916,-961.9845,-428.9308,2795.7408,-307.2790,-5685.0174,310.9215,5605.7675,-4985.6455,-4818.7852,1684.2694,-3763.2963,-317298.0191,-296690.4188,-315779.6344,-315635.5352,-315171.0527,-315697.0150,-307245.9794,-312311.1584,-283567097.0476,-283555954.0698,-283545929.5670,-283557571.8592,-311398.3767,-283552172.0670,3963.1786,1421.4623,4001.4215,6404.5222,-1256.6265,-960.3942,4899.4349,-1743.9427,-2571.0922,5291.9043,4944.1733,-6172.5110,6862.6558,74.7661,-4145.4326,-4025.1275,-2488.9978,3647.3267,-4824.3210,2674.6718,179680.7498,175522.7896,174280.0334,180743.0025,172359.7642,176369.1632,177302.5168,179722.6794,72540334.9160,72526244.0944,72516700.3250,72530504.1520,178179.1420,72527011.0770,5154.7094,-6165.5419,-5011.5286,-2667.5573,-2830.1487,1056.9084,3922.4529,412.9651,-5522.1012,-4360.0531,-4828.6957,-789.7207,-128.7514,-3981.9801,5521.9676,-728.1515,-4169.7707,-3223.7164,4680.2499,5039.8903,56969.0890,58650.2650,55326.8775,63098.7343,61519.0719,50976.2988,50140.4699,57096.0177,3019339.4318,2997701.8007,3002620.7492,3028781.8837,57151.8739,3023474.7473,
2400.000,3272.4580,4074.1823,-521.9337,1473.0798,4946.6600,6544.0667,4359.2772,6155.8346,1714.1681,488.3899,1255.2247,1347.4170,1203.3871,-4824.9326,-1853.6945,4331.1746,-6181.4307,-3104.9158,-450.1934,-1855.9977,-320799.9015,-300210.5785,-319546.5035,-319251.7646,-318816.9471,-319397.0793,-310980.9768,-316050.5465,-285081050.1988,-285069969.6633,-285059551.4450,-285071418.1293,-315064.5722,-285066032.0549,2381.6431,2852.4831,4181.0481,5410.0021,-2381.9548,-2150.7229,4688.1077,-2841.7002,-4039.3129,6210.1502,5722.0782,-6641.2027,6614.0460,1951.4110,-3972.0106,-4959.7371,-2180.6157,4127.9303,-5128.5064,3671.7463,172686.5731,169131.8344,167756.2405,174162.4202,165709.7456,169692.6907,170737.4609,172993.2136,66332073.4563,66318247.9748,66308963.5091,66321445.3085,171568.7542,66318779.8727,5379.5565,-4854.9650,-5504.0502,-4090.6791,-4218.1904,-753.5410,2450.2933,-1395.8330,-5365.7733,-3019.8167,-3689.7840,768.4813,1408.8237,-4593.5756,5344.9639,-2195.5330,-2335.1946,-4499.3557,4637.9665,5457.4136,57062.9058,58792.9215,55536.2093,63115.6053,61813.5636,51314.7534,50127.4202,57726.8463,3024992.5337,3003324.7825,3007953.0278,3034419.2789,57298.6247,3028880.5355,
