sl_5_5400_20240106 Coordinates.csv
2024/01/06 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:16 2024,
Start: 2024/01/06 07:47:00.00, Stop: 2024/01/06 09:17:00.00,
TIME_UNITS,STARLINK-3855 - X-Coordinate,STARLINK-30972 - X-Coordinate,STARLINK-1883 - X-Coordinate,STARLINK-11265 [DTC] - X-Coordinate,STARLINK-1011 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3855 - Y-Coordinate,STARLINK-30972 - Y-Coordinate,STARLINK-1883 - Y-Coordinate,STARLINK-11265 [DTC] - Y-Coordinate,STARLINK-1011 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3855 - Z-Coordinate,STARLINK-30972 - Z-Coordinate,STARLINK-1883 - Z-Coordinate,STARLINK-11265 [DTC] - Z-Coordinate,STARLINK-1011 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5365.4659,-5975.4848,-3714.1657,2526.6524,-5222.4521,-357417.8041,-386133.5339,-377236.1064,-370165.8425,-377246.8786,-373533.5189,-377684.8665,-372625.1325,-214679934.8370,-214693324.1682,-214706437.8326,-214689258.2511,-374299.0299,-214700320.7655,-4272.6564,-2216.5351,5428.8329,3284.9882,-2882.4872,-38454.5319,-44392.9603,-29013.3660,-30999.5102,-27994.3908,-29956.0020,-37268.2737,-34501.1885,249166085.9196,249168654.9438,249163288.2061,249160314.4661,-33915.4748,249166376.4882,942.9942,-2742.9663,2256.2230,-5297.6135,3519.3294,-106372.8042,-108795.5817,-112476.3735,-103291.6188,-107303.9608,-117799.5054,-115662.2878,-110675.2283,-146661613.2110,-146682086.4955,-146681661.4931,-146663395.9848,-110224.2660,-146660305.5186,
300.000,-6041.0983,-6767.3670,-2149.6643,3845.4098,-4960.6588,-356494.8989,-385175.9873,-376266.7125,-369317.5547,-376448.9010,-372693.6256,-376764.1737,-371692.1683,-220065850.0407,-220078968.2422,-220091981.4479,-220074933.4379,-373447.6911,-220086252.1714,-3272.0801,-1112.3979,5433.2064,1512.4117,-1076.8656,-45905.6867,-52553.3496,-36834.6297,-38953.4918,-35854.3713,-37770.4672,-45170.7500,-42327.8093,244419832.9945,244422381.1053,244416577.8392,244414460.8465,-41815.8083,244420024.9656,-872.6692,-1041.6357,3766.5216,-5306.8563,4709.1015,-106505.2260,-108909.3877,-112562.1703,-103484.7646,-107233.1945,-117763.3656,-115980.7197,-110305.4671,-146660729.0274,-146681150.4819,-146680980.9023,-146662391.3836,-110332.8081,-146659681.7549,
600.000,-6123.1738,-6891.1210,-348.0440,4798.5779,-4252.7762,-355418.1495,-384044.6938,-375129.9909,-368301.1734,-375483.9403,-371690.9116,-375674.6875,-370721.5522,-225346871.7981,-225359717.6473,-225372613.2498,-225355748.4583,-372429.6256,-225367286.3413,-1938.8995,89.7925,4939.0424,-385.8028,864.6279,-53334.7190,-60691.9992,-44636.9025,-46887.3549,-43699.5179,-45565.5831,-53047.1213,-50096.3032,239557185.1596,239559724.6144,239553488.7748,239552229.4179,-49695.2285,239557277.9123,-2594.6021,771.0300,4877.3850,-4696.5641,5394.0844,-106637.8781,-109023.2817,-112643.6561,-103682.7752,-107165.7933,-117721.8087,-116292.8315,-109937.6206,-146659844.0572,-146680207.1666,-146680292.6203,-146661381.6090,-110441.2839,-146659057.6782,
900.000,-5615.8977,-6335.0467,1521.4675,5276.0996,-3176.2183,-354188.0928,-382740.1792,-373826.5301,-367117.2668,-374352.3762,-370525.8214,-374417.3602,-369712.4287,-230520485.2716,-230533058.1046,-230545819.0474,-230529189.9255,-371245.3388,-230540908.4144,-389.7824,1291.8847,4005.3621,-2207.8710,2753.1875,-60738.4923,-68805.2008,-52416.7521,-54797.5763,-51525.9933,-53338.1198,-60893.9737,-57816.5154,234580459.9028,234583002.9903,234576339.2613,234575935.6989,-57550.2175,234580452.9797,-4038.2009,2501.1530,5471.3086,-3537.4106,5501.1550,-106770.7610,-109137.2604,-112720.8824,-103885.7465,-107101.7736,-117674.7703,-116598.7163,-109606.0595,-146658958.4185,-146679256.4720,-146679596.5641,-146660367.2611,-110549.6931,-146658433.2885,
1200.000,-4580.7022,-5155.9178,3279.2758,5214.0097,-1839.1884,-352805.3289,-381263.0476,-372356.9900,-365766.4859,-373054.6666,-369198.8605,-372993.1908,-368654.5647,-235584226.8100,-235596526.5299,-235609135.8706,-235592795.5597,-369895.4104,-235604654.7232,1234.5945,2394.6054,2729.6877,-3764.0451,4401.6923,-68113.8836,-76889.2592,-60170.7587,-62680.6507,-59329.9902,-61084.8680,-68707.9099,-65499.7742,229492029.0350,229494588.0503,229487501.8474,229487949.4243,-65377.2693,229491922.1434,-5049.3064,3963.5206,5485.6249,-1964.1761,5018.9570,-106903.8750,-109251.3205,-112793.9083,-104093.7791,-107041.1464,-117622.1829,-116898.4655,-109343.1514,-146658072.2294,-146678298.3224,-146678892.6505,-146659348.9709,-110658.0358,-146657808.5858,
1500.000,-3128.3618,-3472.9066,4752.7190,4603.3763,-369.7235,-351270.5205,-379613.9817,-370722.1011,-364249.5652,-371591.3474,-367710.5946,-371403.2269,-367528.6631,-240535685.1217,-240547712.2062,-240560153.1424,-240544155.3546,-368380.4939,-240556113.9671,2782.3046,3305.4828,1237.5986,-4896.4182,5643.2804,-75457.7843,-84940.4935,-67895.5167,-70533.0924,-67107.7311,-68802.6415,-76485.5508,-73157.5584,224294317.5603,224296904.7788,224289402.2504,224290693.4150,-73172.8917,224294110.5726,-5520.3689,5001.7443,4918.8973,-160.6383,3999.0386,-107037.2206,-109365.4590,-112862.8011,-104306.9790,-106983.9181,-117563.9763,-117192.1683,-109177.1039,-146657185.6080,-146677332.6448,-146678180.7966,-146658327.4042,-110766.3119,-146657183.5702,
1800.000,-1406.7603,-1454.9786,5793.0730,3493.7173,1096.4882,-349584.3928,-377793.7425,-368922.6643,-362567.3222,-369963.0330,-366061.6483,-369648.5667,-366307.3090,-245372502.4229,-245384257.9306,-245396513.8268,-245380912.7191,-366701.3167,-245392928.3603,4104.1549,3946.2777,-329.6843,-5495.3149,6348.4376,-82767.1018,-92955.2392,-75587.6357,-78351.4375,-74855.4681,-76488.2794,-84223.5371,-80800.1292,218989802.5201,218992430.1708,218984518.1990,218986642.4216,-80933.6074,218989495.4741,-5401.3925,5505.0331,3831.0357,1661.7314,2550.5031,-107170.7983,-109479.6727,-112927.6356,-104525.4580,-106930.0917,-117500.0776,-117479.9110,-109129.8369,-146656298.6728,-146676359.3689,-146677460.9196,-146657303.2648,-110874.5212,-146656558.2415,
2100.000,414.1670,696.5494,6290.7984,1989.8200,2428.5518,-347747.7329,-375803.1683,-366959.5505,-360720.6589,-368170.4153,-364252.7041,-367730.3597,-364956.6352,-250092375.5603,-250103861.1364,-250115915.5505,-250100765.5920,-364858.6790,-250112794.7547,5067.7523,4259.3654,-1828.6062,-5510.1723,6438.9369,-90038.7606,-100929.8495,-83243.7423,-86132.2464,-82569.4834,-84138.6480,-91918.5311,-88435.2141,213581011.8130,213583692.0509,213575378.2518,213578321.9448,-88655.9563,213580604.9118,-4704.9208,5419.8147,2337.1393,3288.8891,828.5318,-107304.6085,-109593.9588,-112988.4945,-104749.3338,-106879.6675,-117430.4110,-117761.7775,-109215.0246,-146655411.5419,-146675378.4276,-146676732.9370,-146656277.2990,-110982.6637,-146655932.5999,
2400.000,2158.9266,2768.3023,6187.4944,241.9426,3512.0174,-345761.3895,-373643.1750,-364833.6998,-358710.5619,-366214.2642,-362284.5014,-365649.8084,-363438.7443,-254693057.1080,-254704274.9886,-254716111.6992,-254701467.5315,-362853.4544,-254713465.7368,5570.6310,4212.7130,-3126.4049,-4953.4422,5896.9381,-97269.7035,-108860.6972,-90860.4807,-93872.1057,-90246.0889,-91750.6437,-99567.2175,-96066.8662,208070522.9903,208073267.8682,208064560.5909,208068307.0306,-96336.4961,208070016.6018,-3504.8249,4755.2364,595.4879,4529.8348,-982.2619,-107438.6518,-109708.3144,-113045.4675,-104978.7304,-106832.6433,-117354.8980,-118037.8488,-109436.5187,-146654524.3337,-146674389.7577,-146675996.7670,-146655250.2999,-111090.7394,-146655306.6453,
