sl_100_86400_20241009 Coordinates.csv
2024/10/09 07:47:00.0000 UTC

Generated: Tue Oct  8 16:18:08 2024,
Start: 2024/10/09 07:47:00.00, Stop: 2024/10/10 07:47:00.00,
TIME_UNITS,STARLINK-30814 - X-Coordinate,STARLINK-3274 - X-Coordinate,STARLINK-4340 - X-Coordinate,STARLINK-3051 - X-Coordinate,STARLINK-31073 - X-Coordinate,STARLINK-1094 - X-Coordinate,STARLINK-3073 - X-Coordinate,STARLINK-2411 - X-Coordinate,STARLINK-1630 - X-Coordinate,STARLINK-31015 - X-Coordinate,STARLINK-5510 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-2178 - X-Coordinate,STARLINK-3301 - X-Coordinate,STARLINK-32020 - X-Coordinate,STARLINK-2540 - X-Coordinate,STARLINK-1849 - X-Coordinate,STARLINK-32037 - X-Coordinate,STARLINK-1730 - X-Coordinate,STARLINK-1054 - X-Coordinate,STARLINK-2134 - X-Coordinate,STARLINK-6082 - X-Coordinate,STARLINK-31999 - X-Coordinate,STARLINK-3516 - X-Coordinate,STARLINK-31258 - X-Coordinate,STARLINK-5570 - X-Coordinate,STARLINK-3148 - X-Coordinate,STARLINK-3869 - X-Coordinate,STARLINK-31078 - X-Coordinate,STARLINK-1143 - X-Coordinate,STARLINK-30836 - X-Coordinate,STARLINK-6059 - X-Coordinate,STARLINK-3848 - X-Coordinate,STARLINK-5353 - X-Coordinate,STARLINK-31950 - X-Coordinate,STARLINK-3844 - X-Coordinate,STARLINK-30272 - X-Coordinate,STARLINK-31824 - X-Coordinate,STARLINK-31383 - X-Coordinate,STARLINK-6338 - X-Coordinate,STARLINK-5428 - X-Coordinate,STARLINK-3271 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-1017 - X-Coordinate,STARLINK-1664 - X-Coordinate,STARLINK-6078 - X-Coordinate,STARLINK-4063 - X-Coordinate,STARLINK-2343 - X-Coordinate,STARLINK-3910 - X-Coordinate,STARLINK-31995 - X-Coordinate,STARLINK-2524 - X-Coordinate,STARLINK-1487 - X-Coordinate,STARLINK-32132 - X-Coordinate,STARLINK-4757 - X-Coordinate,STARLINK-2381 - X-Coordinate,STARLINK-5488 - X-Coordinate,STARLINK-2501 - X-Coordinate,STARLINK-6096 - X-Coordinate,STARLINK-2562 - X-Coordinate,STARLINK-3628 - X-Coordinate,STARLINK-4435 - X-Coordinate,STARLINK-5368 - X-Coordinate,STARLINK-30830 - X-Coordinate,STARLINK-5897 - X-Coordinate,STARLINK-4122 - X-Coordinate,STARLINK-11299 [DTC] - X-Coordinate,STARLINK-31243 - X-Coordinate,STARLINK-4427 - X-Coordinate,STARLINK-32129 - X-Coordinate,STARLINK-5241 - X-Coordinate,STARLINK-5923 - X-Coordinate,STARLINK-1906 - X-Coordinate,STARLINK-11196 [DTC] - X-Coordinate,STARLINK-5440 - X-Coordinate,STARLINK-4115 - X-Coordinate,STARLINK-4580 - X-Coordinate,STARLINK-3158 - X-Coordinate,STARLINK-4685 - X-Coordinate,STARLINK-2467 - X-Coordinate,STARLINK-30966 - X-Coordinate,STARLINK-5974 - X-Coordinate,STARLINK-4561 - X-Coordinate,STARLINK-31464 - X-Coordinate,STARLINK-30834 - X-Coordinate,STARLINK-31958 - X-Coordinate,STARLINK-4568 - X-Coordinate,STARLINK-1882 - X-Coordinate,STARLINK-4585 - X-Coordinate,STARLINK-1046 - X-Coordinate,STARLINK-31160 - X-Coordinate,STARLINK-4372 - X-Coordinate,STARLINK-30397 - X-Coordinate,STARLINK-4442 - X-Coordinate,STARLINK-3775 - X-Coordinate,STARLINK-2226 - X-Coordinate,STARLINK-4492 - X-Coordinate,STARLINK-32232 - X-Coordinate,STARLINK-30092 - X-Coordinate,STARLINK-5732 - X-Coordinate,STARLINK-2142 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30814 - Y-Coordinate,STARLINK-3274 - Y-Coordinate,STARLINK-4340 - Y-Coordinate,STARLINK-3051 - Y-Coordinate,STARLINK-31073 - Y-Coordinate,STARLINK-1094 - Y-Coordinate,STARLINK-3073 - Y-Coordinate,STARLINK-2411 - Y-Coordinate,STARLINK-1630 - Y-Coordinate,STARLINK-31015 - Y-Coordinate,STARLINK-5510 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-2178 - Y-Coordinate,STARLINK-3301 - Y-Coordinate,STARLINK-32020 - Y-Coordinate,STARLINK-2540 - Y-Coordinate,STARLINK-1849 - Y-Coordinate,STARLINK-32037 - Y-Coordinate,STARLINK-1730 - Y-Coordinate,STARLINK-1054 - Y-Coordinate,STARLINK-2134 - Y-Coordinate,STARLINK-6082 - Y-Coordinate,STARLINK-31999 - Y-Coordinate,STARLINK-3516 - Y-Coordinate,STARLINK-31258 - Y-Coordinate,STARLINK-5570 - Y-Coordinate,STARLINK-3148 - Y-Coordinate,STARLINK-3869 - Y-Coordinate,STARLINK-31078 - Y-Coordinate,STARLINK-1143 - Y-Coordinate,STARLINK-30836 - Y-Coordinate,STARLINK-6059 - Y-Coordinate,STARLINK-3848 - Y-Coordinate,STARLINK-5353 - Y-Coordinate,STARLINK-31950 - Y-Coordinate,STARLINK-3844 - Y-Coordinate,STARLINK-30272 - Y-Coordinate,STARLINK-31824 - Y-Coordinate,STARLINK-31383 - Y-Coordinate,STARLINK-6338 - Y-Coordinate,STARLINK-5428 - Y-Coordinate,STARLINK-3271 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-1017 - Y-Coordinate,STARLINK-1664 - Y-Coordinate,STARLINK-6078 - Y-Coordinate,STARLINK-4063 - Y-Coordinate,STARLINK-2343 - Y-Coordinate,STARLINK-3910 - Y-Coordinate,STARLINK-31995 - Y-Coordinate,STARLINK-2524 - Y-Coordinate,STARLINK-1487 - Y-Coordinate,STARLINK-32132 - Y-Coordinate,STARLINK-4757 - Y-Coordinate,STARLINK-2381 - Y-Coordinate,STARLINK-5488 - Y-Coordinate,STARLINK-2501 - Y-Coordinate,STARLINK-6096 - Y-Coordinate,STARLINK-2562 - Y-Coordinate,STARLINK-3628 - Y-Coordinate,STARLINK-4435 - Y-Coordinate,STARLINK-5368 - Y-Coordinate,STARLINK-30830 - Y-Coordinate,STARLINK-5897 - Y-Coordinate,STARLINK-4122 - Y-Coordinate,STARLINK-11299 [DTC] - Y-Coordinate,STARLINK-31243 - Y-Coordinate,STARLINK-4427 - Y-Coordinate,STARLINK-32129 - Y-Coordinate,STARLINK-5241 - Y-Coordinate,STARLINK-5923 - Y-Coordinate,STARLINK-1906 - Y-Coordinate,STARLINK-11196 [DTC] - Y-Coordinate,STARLINK-5440 - Y-Coordinate,STARLINK-4115 - Y-Coordinate,STARLINK-4580 - Y-Coordinate,STARLINK-3158 - Y-Coordinate,STARLINK-4685 - Y-Coordinate,STARLINK-2467 - Y-Coordinate,STARLINK-30966 - Y-Coordinate,STARLINK-5974 - Y-Coordinate,STARLINK-4561 - Y-Coordinate,STARLINK-31464 - Y-Coordinate,STARLINK-30834 - Y-Coordinate,STARLINK-31958 - Y-Coordinate,STARLINK-4568 - Y-Coordinate,STARLINK-1882 - Y-Coordinate,STARLINK-4585 - Y-Coordinate,STARLINK-1046 - Y-Coordinate,STARLINK-31160 - Y-Coordinate,STARLINK-4372 - Y-Coordinate,STARLINK-30397 - Y-Coordinate,STARLINK-4442 - Y-Coordinate,STARLINK-3775 - Y-Coordinate,STARLINK-2226 - Y-Coordinate,STARLINK-4492 - Y-Coordinate,STARLINK-32232 - Y-Coordinate,STARLINK-30092 - Y-Coordinate,STARLINK-5732 - Y-Coordinate,STARLINK-2142 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30814 - Z-Coordinate,STARLINK-3274 - Z-Coordinate,STARLINK-4340 - Z-Coordinate,STARLINK-3051 - Z-Coordinate,STARLINK-31073 - Z-Coordinate,STARLINK-1094 - Z-Coordinate,STARLINK-3073 - Z-Coordinate,STARLINK-2411 - Z-Coordinate,STARLINK-1630 - Z-Coordinate,STARLINK-31015 - Z-Coordinate,STARLINK-5510 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-2178 - Z-Coordinate,STARLINK-3301 - Z-Coordinate,STARLINK-32020 - Z-Coordinate,STARLINK-2540 - Z-Coordinate,STARLINK-1849 - Z-Coordinate,STARLINK-32037 - Z-Coordinate,STARLINK-1730 - Z-Coordinate,STARLINK-1054 - Z-Coordinate,STARLINK-2134 - Z-Coordinate,STARLINK-6082 - Z-Coordinate,STARLINK-31999 - Z-Coordinate,STARLINK-3516 - Z-Coordinate,STARLINK-31258 - Z-Coordinate,STARLINK-5570 - Z-Coordinate,STARLINK-3148 - Z-Coordinate,STARLINK-3869 - Z-Coordinate,STARLINK-31078 - Z-Coordinate,STARLINK-1143 - Z-Coordinate,STARLINK-30836 - Z-Coordinate,STARLINK-6059 - Z-Coordinate,STARLINK-3848 - Z-Coordinate,STARLINK-5353 - Z-Coordinate,STARLINK-31950 - Z-Coordinate,STARLINK-3844 - Z-Coordinate,STARLINK-30272 - Z-Coordinate,STARLINK-31824 - Z-Coordinate,STARLINK-31383 - Z-Coordinate,STARLINK-6338 - Z-Coordinate,STARLINK-5428 - Z-Coordinate,STARLINK-3271 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-1017 - Z-Coordinate,STARLINK-1664 - Z-Coordinate,STARLINK-6078 - Z-Coordinate,STARLINK-4063 - Z-Coordinate,STARLINK-2343 - Z-Coordinate,STARLINK-3910 - Z-Coordinate,STARLINK-31995 - Z-Coordinate,STARLINK-2524 - Z-Coordinate,STARLINK-1487 - Z-Coordinate,STARLINK-32132 - Z-Coordinate,STARLINK-4757 - Z-Coordinate,STARLINK-2381 - Z-Coordinate,STARLINK-5488 - Z-Coordinate,STARLINK-2501 - Z-Coordinate,STARLINK-6096 - Z-Coordinate,STARLINK-2562 - Z-Coordinate,STARLINK-3628 - Z-Coordinate,STARLINK-4435 - Z-Coordinate,STARLINK-5368 - Z-Coordinate,STARLINK-30830 - Z-Coordinate,STARLINK-5897 - Z-Coordinate,STARLINK-4122 - Z-Coordinate,STARLINK-11299 [DTC] - Z-Coordinate,STARLINK-31243 - Z-Coordinate,STARLINK-4427 - Z-Coordinate,STARLINK-32129 - Z-Coordinate,STARLINK-5241 - Z-Coordinate,STARLINK-5923 - Z-Coordinate,STARLINK-1906 - Z-Coordinate,STARLINK-11196 [DTC] - Z-Coordinate,STARLINK-5440 - Z-Coordinate,STARLINK-4115 - Z-Coordinate,STARLINK-4580 - Z-Coordinate,STARLINK-3158 - Z-Coordinate,STARLINK-4685 - Z-Coordinate,STARLINK-2467 - Z-Coordinate,STARLINK-30966 - Z-Coordinate,STARLINK-5974 - Z-Coordinate,STARLINK-4561 - Z-Coordinate,STARLINK-31464 - Z-Coordinate,STARLINK-30834 - Z-Coordinate,STARLINK-31958 - Z-Coordinate,STARLINK-4568 - Z-Coordinate,STARLINK-1882 - Z-Coordinate,STARLINK-4585 - Z-Coordinate,STARLINK-1046 - Z-Coordinate,STARLINK-31160 - Z-Coordinate,STARLINK-4372 - Z-Coordinate,STARLINK-30397 - Z-Coordinate,STARLINK-4442 - Z-Coordinate,STARLINK-3775 - Z-Coordinate,STARLINK-2226 - Z-Coordinate,STARLINK-4492 - Z-Coordinate,STARLINK-32232 - Z-Coordinate,STARLINK-30092 - Z-Coordinate,STARLINK-5732 - Z-Coordinate,STARLINK-2142 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4887.5031,4285.5668,-565.1956,-4801.3327,-3095.5597,6798.9779,3728.5933,108.4971,6578.4813,-4233.7256,-312.7443,2718.0749,-4732.1786,4055.9071,-4408.8518,930.7701,4788.1326,5799.2683,-5355.5518,-352.1973,-4918.7798,3551.9623,2100.3084,-155.6458,5400.2238,4779.2208,6844.1990,1256.0170,4049.7239,-2195.0392,6844.9739,2998.9854,-54.7405,-5738.0918,5092.8146,1027.3284,-4561.0727,-4712.9934,3676.4154,-2097.9370,3488.7607,4213.9981,1784.0218,3857.4148,6785.5771,1674.4627,6727.4116,-2007.1368,5148.1306,3490.6759,-2527.9861,-2344.8132,3022.0112,-6094.5455,-3691.9950,6864.6664,716.7319,-1202.8733,-4119.8481,-861.2159,678.3985,-5003.3846,5088.9743,-2987.2718,-2693.5803,-5673.2061,4644.5127,3306.5315,2030.9078,1904.9942,2584.4517,-6006.3362,2880.2372,6463.6865,4008.5271,4013.7740,-3288.4551,-2826.8347,-1022.2956,-3858.8714,-5776.9809,2008.3940,-77.4073,-1937.8451,-3060.1189,-4245.5696,5050.3028,-2354.6468,2072.8184,3975.2046,-6176.0098,-3045.2806,-702.2401,5549.8255,644.8232,-398.8647,5394.5566,-5835.4327,-807.0701,6052.3584,232540.4492,237725.8304,242892.6567,240196.3900,243162.2417,241569.9464,233776.6025,236955.7602,-148539348.9021,-148537548.9054,-148539883.5292,-148548948.0517,237238.4292,-148540960.8623,736.4172,2057.7191,-4074.7279,-1630.9156,-3101.7363,1310.9128,3164.7492,6900.1157,2116.4154,-3123.2144,6835.8811,6061.8178,3421.2441,-1232.8196,3434.8904,6783.3792,-477.1719,-244.1466,-2666.9904,6429.0810,4526.0950,5885.6156,-3561.5244,4239.9902,943.1170,-2555.1144,237.0731,-3956.4743,5187.7245,-4497.0327,764.3242,-2142.2975,-4552.2464,3809.7993,2417.5256,4575.8123,4505.2322,1854.0428,1907.2425,-4625.4388,-5955.9696,60.9350,4889.5424,2360.8284,216.7133,6248.6335,-1179.2465,4045.5095,4586.4392,4028.3965,3851.6279,3481.2006,3735.0832,-1590.5278,-2082.4898,724.7066,-5099.3683,5456.3253,691.9695,4128.3472,-6274.1011,-2739.8727,-922.4082,3890.9972,-3231.2102,-594.6695,-2866.9898,-2550.3693,-6478.9971,-4437.1538,-2690.6184,-2115.7408,-3061.7073,-2205.2054,-1041.7344,-3974.3883,6086.1515,-5199.9896,-4188.8197,-3807.6073,-3805.5649,-6585.2148,5211.4011,3657.4551,6019.1952,2896.7614,-1386.7946,-4722.9496,-6590.7786,-4562.3807,3072.4153,-4877.0331,6175.0123,2997.2248,4144.7578,-5112.8733,4220.7286,-2727.9095,5100.5461,3355.7212,230394.4376,264088.6259,249514.9532,243771.9664,251314.8659,247764.8061,251176.5983,249958.0152,-67422667.2713,-67405224.4796,-67389512.5676,-67401365.7605,248156.8206,-67402392.5599,4738.5439,-5032.2347,-5599.4315,-4760.3959,-5374.7468,61.6335,4933.0079,569.7460,-436.1834,4511.3244,1218.2338,-1941.7737,3712.8340,-5474.1043,-3925.8834,-1054.0283,-4985.6849,3584.0143,3476.3522,-2556.8521,-1823.9578,927.7064,5448.6189,5453.4582,-4100.0707,4348.6766,980.5762,5524.0725,1949.7059,-4793.4733,-836.7846,5886.5559,5199.4996,809.7768,-3847.0499,-5092.6147,2377.1015,-4575.2359,5450.5637,-4730.3792,-466.4410,-5492.7062,-4591.2170,-5251.8344,1363.8855,2498.2376,-1120.3177,5239.6924,-591.6230,-4270.9902,-5177.6854,-5383.8537,-4881.5728,2817.9629,5466.5830,667.5580,4619.0502,4102.5354,-5529.7634,5473.9536,2886.5306,3937.1774,-4628.5957,4919.8434,5481.8223,3549.1357,4115.3889,-5556.0982,-706.1681,-4960.2490,5858.9107,-2730.9971,-5272.4511,-1110.7893,5531.1773,3984.3248,58.0733,3573.9628,5409.1783,4318.5876,-660.1908,667.6368,-4406.2555,5452.6551,969.8336,4620.1614,-4535.8905,-4479.3658,490.9102,-3398.7170,-806.6166,-3886.0871,-3100.7367,2834.9877,5498.9835,4633.0094,-219.8461,-2582.9974,-4637.2125,212.3878,-183612.8872,-188508.4338,-189721.7741,-181360.6233,-184121.2210,-194800.2093,-193832.7520,-187594.6673,68586579.2901,68563452.4624,68568162.3833,68577672.2192,-187743.3240,68588507.5616,
3600.000,1685.9516,-3986.8674,-1939.4318,6724.3095,5005.9662,-5672.3592,-5647.6529,-1639.0733,-5447.8011,5500.4039,118.8663,-3981.7405,4307.1334,-3584.7615,3639.2258,-2334.7122,-2228.2425,-2454.3830,6752.6674,-2084.7525,3578.2955,-4947.9307,1342.0513,-3534.9170,-2956.7600,-583.1942,-4852.8602,2480.1609,-5678.2788,4365.6984,-5448.2642,-4331.0202,4023.6226,3040.6089,-6802.5738,-4215.4186,665.4540,1976.3412,-5884.9710,5447.4988,-1113.3917,-3469.1299,-5191.7724,-6503.0494,-4642.3892,-3851.6583,-5595.8561,-369.4076,-5306.9246,-6054.3427,581.6471,-2070.8378,-6131.4318,4000.5068,5000.3684,-5514.6566,1511.3132,-1583.0253,3092.5061,-3408.5520,-1549.3480,5007.4703,-3391.3857,-1078.5698,5987.5147,6337.1304,-4245.0575,-6677.4819,615.9602,2441.8496,2058.7042,6709.0004,1780.2265,-3878.0418,-2783.7976,-3302.9194,1153.1403,3934.1783,4700.8192,6460.0335,2472.4260,-195.2196,-3736.9728,-1582.0873,272.3841,3916.1784,-1640.7841,4173.9061,113.7942,-116.5856,4358.8015,5733.3802,1497.4528,-4294.0067,-4535.7658,2935.6227,-5081.8448,5092.4615,-2725.1235,-5437.5445,168640.7051,165337.7801,173793.2235,170044.8203,173730.0934,172738.6526,164801.3493,168543.5829,-125967895.7215,-125966164.2725,-125974598.9943,-125977341.4091,167758.5408,-125970694.5208,-4178.9044,2325.4607,6578.2815,1747.7932,-745.6921,544.4226,-4024.2936,-5707.3153,31.1046,-746.3553,-5924.4900,-5105.5062,-5411.9557,5017.3593,-5752.0938,-5682.7054,4003.9350,3287.8334,1379.9945,-3929.5392,-5370.7444,-4065.0841,5947.3819,-5084.7086,2956.2017,2340.7976,1685.0806,5373.9511,-3333.8464,754.8549,1760.6726,4969.5549,2667.4463,-4865.0027,393.4016,-5139.4893,-4254.4471,-5498.4897,1615.4778,2622.2956,5289.8998,4134.6351,-3932.7478,-185.6226,1789.8039,-5659.0005,2549.9526,-6496.8985,-2603.0399,-3150.7838,-6550.6382,-5087.1107,-2786.7453,-1554.2602,-1945.2978,1773.6578,6681.8674,-6646.2945,-4694.3023,-4154.1278,1999.5040,-1298.3325,4593.1187,-2162.1771,1235.9231,-1770.7380,5365.4814,1600.2882,4955.5831,3836.8127,2401.0971,651.6807,5179.2108,3282.6455,4979.3386,6079.7932,-5549.0711,1350.0724,4152.2241,1909.5714,3765.2798,5954.0712,-5485.4872,-5885.2743,-6145.4642,-5619.0502,3966.4175,831.3248,5413.4167,5069.6721,-212.8209,3826.9269,-1813.3483,472.1426,-3961.5688,6184.4329,-1583.5306,-794.6579,-5840.9592,-1081.5883,281107.5263,313804.7998,299152.6759,294930.9156,302934.4601,299426.2234,301511.7317,297730.2417,-103588620.9803,-103574473.3639,-103559797.0578,-103574494.5253,299296.6287,-103568419.3827,-5170.9892,5143.0943,1087.0175,217.7640,4723.6820,3927.0164,-516.5340,3555.5616,4266.2806,-4165.8252,3630.9152,-2443.2356,360.8651,3126.3708,-509.5880,-3202.5260,5180.4813,-5461.3197,673.7555,5298.3433,-2519.2671,2656.0720,-3127.2314,-3092.3336,5405.3433,-6522.7765,-4639.9497,-3590.7233,1931.7697,5312.4391,3905.4353,-2216.7832,-4962.5624,-3906.0623,341.9123,1907.5103,-5319.4924,3513.2486,-3128.3536,3392.7081,4308.1949,4316.6957,2381.0250,2364.1462,-4822.3518,1110.5016,-3176.7592,-2380.0197,-3601.3641,13.8943,2161.2302,4039.1674,1218.5007,-5411.6733,-4386.4755,-3823.0721,-1027.9897,-1202.8503,4034.8688,-4364.6929,-6472.5189,-4627.0457,3931.0605,-6521.9773,-3246.9829,1379.7254,123.9502,1015.8122,4643.8974,5202.7484,-6194.1460,-1594.8063,3915.7471,4685.7986,-3922.0558,23.7432,3959.0052,-5534.4691,-2945.7100,-1658.9761,5280.2255,3509.6317,1571.5334,-3144.3771,2937.2321,-992.2911,5421.5834,5443.7651,-4324.8342,4723.5969,5388.0825,774.0185,6523.8150,-5409.7374,-3426.2244,-1013.5569,4306.7712,4632.8355,2557.9980,-4152.3817,-183762.8069,-188600.3854,-188837.1747,-182914.1254,-182359.0125,-192431.9432,-195687.0905,-187513.4814,68567550.4573,68544564.4284,68545328.6737,68557358.1939,-187700.9706,68566349.3123,
7200.000,1074.8990,3509.4558,3492.1345,-5249.8703,-5915.2366,2598.5948,4637.2865,3537.9743,2705.2529,-5627.7781,1365.1891,4152.6677,-1902.4328,2478.7239,-782.1794,3665.5237,84.2511,-1071.0831,-5268.3825,4938.1068,-226.3733,5126.8555,-3292.0538,5158.3299,481.6405,-3741.7020,1277.4590,-4458.1740,5182.4410,-5967.7849,2501.4079,4110.0619,-6645.1335,986.3286,5154.5818,5161.8229,3964.7029,796.0244,5691.4861,-6917.0899,-2646.0999,2524.9537,6486.8909,6506.0087,1117.5145,4864.9776,1972.5689,1931.7267,3983.6687,5320.3537,946.3257,4602.6850,5944.9979,-1336.8844,-5260.4015,2533.4511,-2814.4858,3519.3153,-1963.8703,5873.8744,-881.5959,-4302.0871,1431.2556,5215.2280,-6831.2135,-2699.7498,1565.6423,5561.7301,-4160.1335,-5748.0272,-5524.2814,-4625.2907,-4426.1092,-344.8110,1499.2877,1096.8367,2393.4050,-4924.2074,-6033.3563,-6631.6083,1100.8627,-2674.1522,5393.5847,3518.2554,3355.3602,-2091.7517,-1407.1699,-5628.1374,-3286.2768,-3708.0242,861.2265,-6160.3922,989.4052,2599.1954,6178.3140,-3933.3617,3310.2985,-3539.8973,4790.8912,3336.7095,94026.6205,83254.3225,93721.9111,89046.3890,93426.0659,92367.5383,85754.8615,86552.3091,-94802854.3025,-94799427.1127,-94812893.3186,-94807668.9701,87775.1055,-94806673.2919,6484.3089,-5591.8786,-4449.8555,-1074.9080,3400.5499,-3261.5680,2996.5008,2232.4126,-3234.6698,3841.4026,2340.4514,1633.1668,5136.8929,-6357.4410,5030.0311,2135.0396,-6562.8743,-5896.0093,733.0377,665.7737,4456.3839,429.3596,-5828.3785,4445.5445,-6211.9692,-3191.3734,-4135.9044,-5255.7133,-371.5652,2376.9677,-4515.6232,-4879.9497,-1032.5258,5057.8607,-2886.4625,3904.3180,3425.9941,6773.1177,-3543.8539,-511.2753,-3277.4347,-6424.8970,2112.8170,-1352.6673,-4307.7473,2818.0398,-3735.2752,6353.7352,-1164.9562,592.3089,6512.0904,5027.3767,784.1381,5045.9623,4464.0745,-4460.4057,-5446.5296,5460.3496,6641.6994,3616.7869,2927.7363,4820.6687,-6729.6744,1508.4911,362.8020,3456.9617,-5090.0686,806.4961,-1670.3986,-3143.9475,-3033.1523,1531.5966,-5014.0321,-4355.4608,-6751.6176,-5507.3804,3394.2800,2700.3975,-3121.8065,307.0078,118.7649,-3194.3936,3391.4010,5711.9131,3698.9649,5721.7211,-6084.9234,2639.3353,-2647.3809,-4900.8087,-880.4462,-1537.1841,-3078.5472,-4459.8825,3028.4473,-4664.3652,-2679.7388,4508.7608,4904.3584,-2522.8499,314702.4554,343948.9849,329943.4931,327336.1615,335420.0786,332201.9412,333219.1195,332763.9555,-132662982.5160,-132651748.2985,-132640752.7053,-132653338.5098,331481.1764,-132643368.4951,1932.6213,-2079.0248,4014.9980,4422.5866,-1227.4219,-5536.2637,-4228.0694,-5524.8668,-5498.0412,1296.8750,-6405.2966,5276.7703,-4243.3985,1139.4579,4537.8078,5463.7430,-2216.2991,3259.0218,-4440.0288,-4817.5712,5286.5204,-4658.7834,-1452.6151,-1224.0238,-2835.3058,4905.6711,5386.2558,-605.4431,-4494.3926,-2597.4998,-4638.4711,-2764.3237,1614.0106,4634.2377,3399.9154,2438.1092,4385.7663,174.4924,-1428.8609,-30.9194,-5494.1801,-480.1362,1243.1781,1946.0689,5295.0951,-4070.0887,5469.6173,-1970.2641,5524.7833,4226.1405,2152.7568,305.2642,3300.3904,4502.4684,590.0271,4660.0318,-3225.7950,-2441.5958,-90.5528,512.5960,6224.1577,2517.9049,-884.6475,4334.7041,-1037.7662,-5102.5842,-4301.3403,4069.7845,-5153.8808,-2232.7821,2927.0964,4912.3781,823.6413,-5370.5174,-155.2572,-4046.9475,-5539.2350,4029.8828,-1353.6889,-2020.5642,-6864.3330,-5529.3814,2428.0700,-1409.7650,-4653.0542,-3285.1254,-3000.4023,-3045.4160,5481.3268,-3222.4879,-6838.1186,2783.5792,-6150.1359,4595.5290,-780.8310,-3267.3469,-5374.9758,-3911.3344,1041.6737,5506.1175,-183934.9720,-188657.6941,-187631.5894,-185399.2239,-181079.2866,-189131.4266,-196775.4437,-188078.7322,68548440.1041,68526656.0262,68523444.3504,68539427.1677,-187642.1311,68544187.3314,
