sl_5_86400_20240416 Coordinates.csv
2024/04/16 07:47:00.0000 UTC

Generated: Tue Oct  8 16:56:30 2024,
Start: 2024/04/16 07:47:00.00, Stop: 2024/04/17 07:47:00.00,
TIME_UNITS,STARLINK-11108 [DTC] - X-Coordinate,STARLINK-2702 - X-Coordinate,STARLINK-1060 - X-Coordinate,STARLINK-3285 - X-Coordinate,STARLINK-1478 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11108 [DTC] - Y-Coordinate,STARLINK-2702 - Y-Coordinate,STARLINK-1060 - Y-Coordinate,STARLINK-3285 - Y-Coordinate,STARLINK-1478 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11108 [DTC] - Z-Coordinate,STARLINK-2702 - Z-Coordinate,STARLINK-1060 - Z-Coordinate,STARLINK-3285 - Z-Coordinate,STARLINK-1478 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3818.0844,-758.4360,4608.0376,6287.7459,-3989.6833,352819.8206,349313.9839,344421.2566,345740.2470,343825.9582,345093.4360,353085.7797,349305.7655,-265594760.7159,-265598870.7098,-265611231.3034,-265595106.7679,349246.3785,-265603130.9930,-3246.3222,-6750.5892,3627.7795,516.1421,-5653.5749,95119.2137,82700.5090,93048.1568,99925.9793,92303.6792,96199.4742,93442.3994,94389.5598,144917408.1757,144923197.2502,144930506.5975,144936479.4751,96165.7598,144935246.6649,4495.4268,-1378.1097,3670.7927,2831.4715,-379.4126,165329.9219,163817.7068,162563.1924,171480.2072,167925.5928,157345.1493,159054.0160,164509.1117,-29326069.3418,-29306500.9932,-29315227.4275,-29341982.5418,164737.5493,-29331464.4634,
3600.000,1330.2699,2403.2164,-4156.4434,-3753.8388,4382.3149,320007.4296,316493.8036,308818.2277,311672.2105,309065.1494,309636.6569,317851.0090,313969.1072,-294052683.5757,-294053518.9913,-294069583.1543,-294056374.6827,314506.3728,-294062216.4889,4328.0274,4371.8616,352.4696,2146.5071,3301.7558,184407.1740,169199.5923,179079.5003,184712.0190,176408.2902,180320.6623,178905.0214,182496.5682,71174211.4015,71177250.8820,71180278.9254,71200263.6455,180831.5968,71192116.7601,-4994.6449,4800.0500,-5530.9442,-5406.5655,4221.4638,165750.3436,162943.4080,162438.9212,169248.9309,168995.8213,158749.1469,156232.5772,164350.0967,-29260125.8732,-29237631.4180,-29247858.4332,-29271650.7979,163956.8935,-29262555.3323,
7200.000,-5111.6211,-4408.9214,3535.6580,599.8949,-4115.6904,263671.8261,262462.5400,253468.0913,257670.2758,254529.2569,254908.3695,261972.5080,260520.5210,-302438997.8056,-302435077.6916,-302452801.5553,-302449674.4254,259582.3808,-302449622.3297,-4241.4919,-554.2652,-4429.9534,-5122.5926,864.3220,262095.1889,244817.5614,253846.4846,258161.2500,249485.0024,253069.9526,252761.1575,252907.7426,-7418673.3888,-7416905.2169,-7418883.5446,-7389658.4585,254217.5938,-7401237.2465,1127.2534,-5321.7657,3970.0950,4604.5190,-5511.0023,165774.5353,162095.4707,162707.7794,166070.0820,169555.1210,161041.5107,154164.6392,162351.4320,-29194342.7423,-29169264.8846,-29181479.2676,-29199296.5856,163162.5543,-29193649.2020,
10800.000,5347.7266,5856.2678,-2585.1679,1653.1967,3721.0175,188579.7788,190462.9558,181897.0360,187801.6751,183378.3099,185556.3578,189217.3697,186728.5243,-290183817.4602,-290174253.9469,-290191826.9670,-290201450.9582,187913.6114,-290195206.9327,1744.0624,-2646.3153,6422.1567,6649.4491,-4732.5213,322370.8223,304578.4035,312599.1062,314480.0565,306844.8080,310919.9427,310077.2174,312530.3007,-85497141.3296,-85494630.6954,-85501433.6382,-85471147.5811,311600.8289,-85480605.4493,3701.6383,2585.6805,12.4951,-963.6702,3422.8329,165568.8729,161308.0524,163084.9154,161734.4503,169613.8546,163987.6587,152770.0388,163305.8245,-29128517.7206,-29101300.1567,-29115772.3779,-29125526.3045,162354.6143,-29124746.0960,
14400.000,-3070.0446,-5312.6289,483.2133,-2924.8812,-2746.1828,100219.8520,104762.9089,98613.1721,106245.0398,99943.0757,106295.2362,104418.4032,105216.5506,-258125954.3649,-258110625.6871,-258126763.9235,-258145447.6465,104020.8555,-258137611.9621,2765.4492,4107.2552,-5627.0619,-5335.3573,6317.7517,361064.7720,344718.2382,351614.7078,347506.8543,344744.2441,351363.0075,347135.8445,348846.2449,-157732881.6596,-157727296.5413,-157738187.1797,-157715167.3050,349263.3648,-157717459.3049,-5326.9399,1701.1758,-4012.2069,-3302.2128,729.7397,165204.0960,160681.4488,163252.8150,159904.5559,169165.7937,162583.5658,152013.5193,160233.3854,-29062451.4881,-29033658.7384,-29050485.9853,-29051634.1053,161533.1568,-29055846.0380,
18000.000,430.6366,2239.4426,2782.0704,3886.3417,371.7499,4775.0742,11016.8675,8826.3405,16382.0286,9422.4900,16512.7087,13138.7231,12130.4232,-208455481.2234,-208435133.7043,-208449158.5921,-208467709.1227,13221.8802,-208466870.0309,-6317.1184,-4276.9730,3102.5496,1583.1102,-5292.4231,375591.4385,364380.9831,368387.9037,360213.8143,360648.4339,368307.2271,361630.4728,364766.5692,-219196967.3069,-219185929.7322,-219199984.3710,-219186983.1398,364733.5739,-219182598.2903,2297.5292,-4976.2286,5520.4989,5492.0168,-4462.2072,164716.8409,160675.0274,162946.4172,161544.7234,168180.2962,157954.0531,151896.6550,162092.6589,-28995960.5439,-28966279.0247,-28985420.9363,-28981033.1279,160698.2661,-28986949.0514,
21600.000,1689.0873,2090.4527,-5856.9749,-4791.9236,3127.9892,-91213.4357,-80043.3549,-81842.1506,-74819.8724,-82450.6919,-75998.6714,-78720.8820,-77962.8544,-144564108.0997,-144540364.9956,-144552114.7190,-144567016.6642,-78705.2615,-144574791.6870,5928.5380,4060.5970,-568.4321,2556.0740,2897.1041,365048.8071,361506.1143,361761.5295,351544.9668,353426.6016,360799.8865,352795.4971,357236.2254,-265696136.4867,-265677531.0664,-265693952.3677,-265684367.3391,356948.8278,-265682503.1646,2713.0704,5202.6004,-3652.6381,-4291.4023,5452.4842,164128.8754,160772.0888,162024.1721,163038.7019,166592.2013,154165.8977,152458.0826,158209.8110,-28928889.0908,-28899111.9488,-28920416.2682,-28917119.1384,159850.0270,-28918055.1598,
25200.000,-3669.7808,-5412.4985,6801.0231,4746.8090,-6141.7440,-181258.9329,-166779.0606,-167664.6717,-161443.1376,-169758.1733,-163977.7070,-165357.5215,-166298.1654,-70813595.8816,-70788855.7324,-70798481.3756,-70816310.2401,-165889.7184,-70823352.5415,-1741.2142,-3678.0894,-1214.6540,-5019.2912,-672.1116,330241.2575,333839.4297,332009.9961,320906.6191,323478.0126,329681.5188,321461.2329,325920.9752,-294058833.3184,-294031119.9143,-294049448.2814,-294040516.1794,326328.8086,-294045444.0566,-5380.5549,-2284.2482,-487.4453,401.3956,-3140.4641,163454.3274,160272.6294,160505.9985,164027.9022,164279.8719,151263.8186,153781.4330,160655.0580,-28861119.1274,-28832117.8107,-28855337.1755,-28854733.1046,158988.5250,-28849164.3867,
28800.000,5023.7485,6193.5418,-4757.9237,-2710.8494,6773.4776,-259349.2908,-244440.1744,-243138.5192,-237988.6544,-246678.2227,-241296.6323,-241574.8161,-242758.8943,7761984.2717,7784764.0633,7777061.7474,7753375.0480,-242742.7684,7753103.5589,-2985.0774,2342.3080,2590.3069,5164.2711,-957.7831,273597.4536,284496.6116,280867.1570,269721.5615,272825.4777,277150.4904,270085.5807,275096.2719,-302351504.9826,-302313993.0594,-302334190.1942,-302330208.5300,274754.3645,-302337823.2191,3346.8643,-2050.7378,4302.3835,3712.7900,-1111.8363,162702.9249,159561.8788,158567.9692,164506.6767,161020.4514,149115.7213,155993.6806,156317.7339,-28792578.0912,-28765263.9713,-28790065.6603,-28789764.0936,158113.8464,-28780276.7555,
