sl_100_5400_20240717 Coordinates.csv
2024/07/17 07:47:00.0000 UTC

Generated: Tue Oct  8 15:34:19 2024,
Start: 2024/07/17 07:47:00.00, Stop: 2024/07/17 09:17:00.00,
TIME_UNITS,STARLINK-1860 - X-Coordinate,STARLINK-30978 - X-Coordinate,STARLINK-31888 - X-Coordinate,STARLINK-2555 - X-Coordinate,STARLINK-5289 - X-Coordinate,STARLINK-30344 - X-Coordinate,STARLINK-31782 - X-Coordinate,STARLINK-2429 - X-Coordinate,STARLINK-3989 - X-Coordinate,STARLINK-2648 - X-Coordinate,STARLINK-31534 - X-Coordinate,STARLINK-2151 - X-Coordinate,STARLINK-31157 - X-Coordinate,STARLINK-32220 - X-Coordinate,STARLINK-5101 - X-Coordinate,STARLINK-31922 - X-Coordinate,STARLINK-3865 - X-Coordinate,STARLINK-4354 - X-Coordinate,STARLINK-2260 - X-Coordinate,STARLINK-1710 - X-Coordinate,STARLINK-1300 - X-Coordinate,STARLINK-30483 - X-Coordinate,STARLINK-2046 - X-Coordinate,STARLINK-31775 - X-Coordinate,STARLINK-1974 - X-Coordinate,STARLINK-30276 - X-Coordinate,STARLINK-6349 - X-Coordinate,STARLINK-31389 - X-Coordinate,STARLINK-30180 - X-Coordinate,STARLINK-3681 - X-Coordinate,STARLINK-30611 - X-Coordinate,STARLINK-2674 - X-Coordinate,STARLINK-4547 - X-Coordinate,STARLINK-4290 - X-Coordinate,STARLINK-5367 - X-Coordinate,STARLINK-3563 - X-Coordinate,STARLINK-2658 - X-Coordinate,STARLINK-3291 - X-Coordinate,STARLINK-2374 - X-Coordinate,STARLINK-31451 - X-Coordinate,STARLINK-4418 - X-Coordinate,STARLINK-4492 - X-Coordinate,STARLINK-11128 [DTC] - X-Coordinate,STARLINK-1362 - X-Coordinate,STARLINK-4701 - X-Coordinate,STARLINK-3820 - X-Coordinate,STARLINK-6250 - X-Coordinate,STARLINK-30253 - X-Coordinate,STARLINK-1224 - X-Coordinate,STARLINK-1014 - X-Coordinate,STARLINK-1401 - X-Coordinate,STARLINK-31067 - X-Coordinate,STARLINK-31616 - X-Coordinate,STARLINK-30834 - X-Coordinate,STARLINK-5791 - X-Coordinate,STARLINK-4044 - X-Coordinate,STARLINK-3589 - X-Coordinate,STARLINK-30285 - X-Coordinate,STARLINK-31034 - X-Coordinate,STARLINK-2217 - X-Coordinate,STARLINK-30868 - X-Coordinate,STARLINK-31840 - X-Coordinate,STARLINK-31725 - X-Coordinate,STARLINK-2441 - X-Coordinate,STARLINK-31668 - X-Coordinate,STARLINK-5256 - X-Coordinate,STARLINK-30773 - X-Coordinate,STARLINK-4132 - X-Coordinate,STARLINK-6210 - X-Coordinate,STARLINK-30409 - X-Coordinate,STARLINK-31909 - X-Coordinate,STARLINK-30283 - X-Coordinate,STARLINK-2588 - X-Coordinate,STARLINK-5499 - X-Coordinate,STARLINK-2475 - X-Coordinate,STARLINK-30517 - X-Coordinate,STARLINK-31539 - X-Coordinate,STARLINK-5981 - X-Coordinate,STARLINK-30136 - X-Coordinate,STARLINK-5778 - X-Coordinate,STARLINK-30297 - X-Coordinate,STARLINK-31584 - X-Coordinate,STARLINK-1844 - X-Coordinate,STARLINK-1375 - X-Coordinate,STARLINK-1114 - X-Coordinate,STARLINK-5879 - X-Coordinate,STARLINK-30457 - X-Coordinate,STARLINK-31379 - X-Coordinate,STARLINK-4025 - X-Coordinate,STARLINK-5765 - X-Coordinate,STARLINK-6160 - X-Coordinate,STARLINK-31644 - X-Coordinate,STARLINK-30827 - X-Coordinate,STARLINK-31450 - X-Coordinate,STARLINK-5507 - X-Coordinate,STARLINK-3052 - X-Coordinate,STARLINK-3869 - X-Coordinate,STARLINK-1876 - X-Coordinate,STARLINK-1477 - X-Coordinate,STARLINK-31305 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1860 - Y-Coordinate,STARLINK-30978 - Y-Coordinate,STARLINK-31888 - Y-Coordinate,STARLINK-2555 - Y-Coordinate,STARLINK-5289 - Y-Coordinate,STARLINK-30344 - Y-Coordinate,STARLINK-31782 - Y-Coordinate,STARLINK-2429 - Y-Coordinate,STARLINK-3989 - Y-Coordinate,STARLINK-2648 - Y-Coordinate,STARLINK-31534 - Y-Coordinate,STARLINK-2151 - Y-Coordinate,STARLINK-31157 - Y-Coordinate,STARLINK-32220 - Y-Coordinate,STARLINK-5101 - Y-Coordinate,STARLINK-31922 - Y-Coordinate,STARLINK-3865 - Y-Coordinate,STARLINK-4354 - Y-Coordinate,STARLINK-2260 - Y-Coordinate,STARLINK-1710 - Y-Coordinate,STARLINK-1300 - Y-Coordinate,STARLINK-30483 - Y-Coordinate,STARLINK-2046 - Y-Coordinate,STARLINK-31775 - Y-Coordinate,STARLINK-1974 - Y-Coordinate,STARLINK-30276 - Y-Coordinate,STARLINK-6349 - Y-Coordinate,STARLINK-31389 - Y-Coordinate,STARLINK-30180 - Y-Coordinate,STARLINK-3681 - Y-Coordinate,STARLINK-30611 - Y-Coordinate,STARLINK-2674 - Y-Coordinate,STARLINK-4547 - Y-Coordinate,STARLINK-4290 - Y-Coordinate,STARLINK-5367 - Y-Coordinate,STARLINK-3563 - Y-Coordinate,STARLINK-2658 - Y-Coordinate,STARLINK-3291 - Y-Coordinate,STARLINK-2374 - Y-Coordinate,STARLINK-31451 - Y-Coordinate,STARLINK-4418 - Y-Coordinate,STARLINK-4492 - Y-Coordinate,STARLINK-11128 [DTC] - Y-Coordinate,STARLINK-1362 - Y-Coordinate,STARLINK-4701 - Y-Coordinate,STARLINK-3820 - Y-Coordinate,STARLINK-6250 - Y-Coordinate,STARLINK-30253 - Y-Coordinate,STARLINK-1224 - Y-Coordinate,STARLINK-1014 - Y-Coordinate,STARLINK-1401 - Y-Coordinate,STARLINK-31067 - Y-Coordinate,STARLINK-31616 - Y-Coordinate,STARLINK-30834 - Y-Coordinate,STARLINK-5791 - Y-Coordinate,STARLINK-4044 - Y-Coordinate,STARLINK-3589 - Y-Coordinate,STARLINK-30285 - Y-Coordinate,STARLINK-31034 - Y-Coordinate,STARLINK-2217 - Y-Coordinate,STARLINK-30868 - Y-Coordinate,STARLINK-31840 - Y-Coordinate,STARLINK-31725 - Y-Coordinate,STARLINK-2441 - Y-Coordinate,STARLINK-31668 - Y-Coordinate,STARLINK-5256 - Y-Coordinate,STARLINK-30773 - Y-Coordinate,STARLINK-4132 - Y-Coordinate,STARLINK-6210 - Y-Coordinate,STARLINK-30409 - Y-Coordinate,STARLINK-31909 - Y-Coordinate,STARLINK-30283 - Y-Coordinate,STARLINK-2588 - Y-Coordinate,STARLINK-5499 - Y-Coordinate,STARLINK-2475 - Y-Coordinate,STARLINK-30517 - Y-Coordinate,STARLINK-31539 - Y-Coordinate,STARLINK-5981 - Y-Coordinate,STARLINK-30136 - Y-Coordinate,STARLINK-5778 - Y-Coordinate,STARLINK-30297 - Y-Coordinate,STARLINK-31584 - Y-Coordinate,STARLINK-1844 - Y-Coordinate,STARLINK-1375 - Y-Coordinate,STARLINK-1114 - Y-Coordinate,STARLINK-5879 - Y-Coordinate,STARLINK-30457 - Y-Coordinate,STARLINK-31379 - Y-Coordinate,STARLINK-4025 - Y-Coordinate,STARLINK-5765 - Y-Coordinate,STARLINK-6160 - Y-Coordinate,STARLINK-31644 - Y-Coordinate,STARLINK-30827 - Y-Coordinate,STARLINK-31450 - Y-Coordinate,STARLINK-5507 - Y-Coordinate,STARLINK-3052 - Y-Coordinate,STARLINK-3869 - Y-Coordinate,STARLINK-1876 - Y-Coordinate,STARLINK-1477 - Y-Coordinate,STARLINK-31305 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1860 - Z-Coordinate,STARLINK-30978 - Z-Coordinate,STARLINK-31888 - Z-Coordinate,STARLINK-2555 - Z-Coordinate,STARLINK-5289 - Z-Coordinate,STARLINK-30344 - Z-Coordinate,STARLINK-31782 - Z-Coordinate,STARLINK-2429 - Z-Coordinate,STARLINK-3989 - Z-Coordinate,STARLINK-2648 - Z-Coordinate,STARLINK-31534 - Z-Coordinate,STARLINK-2151 - Z-Coordinate,STARLINK-31157 - Z-Coordinate,STARLINK-32220 - Z-Coordinate,STARLINK-5101 - Z-Coordinate,STARLINK-31922 - Z-Coordinate,STARLINK-3865 - Z-Coordinate,STARLINK-4354 - Z-Coordinate,STARLINK-2260 - Z-Coordinate,STARLINK-1710 - Z-Coordinate,STARLINK-1300 - Z-Coordinate,STARLINK-30483 - Z-Coordinate,STARLINK-2046 - Z-Coordinate,STARLINK-31775 - Z-Coordinate,STARLINK-1974 - Z-Coordinate,STARLINK-30276 - Z-Coordinate,STARLINK-6349 - Z-Coordinate,STARLINK-31389 - Z-Coordinate,STARLINK-30180 - Z-Coordinate,STARLINK-3681 - Z-Coordinate,STARLINK-30611 - Z-Coordinate,STARLINK-2674 - Z-Coordinate,STARLINK-4547 - Z-Coordinate,STARLINK-4290 - Z-Coordinate,STARLINK-5367 - Z-Coordinate,STARLINK-3563 - Z-Coordinate,STARLINK-2658 - Z-Coordinate,STARLINK-3291 - Z-Coordinate,STARLINK-2374 - Z-Coordinate,STARLINK-31451 - Z-Coordinate,STARLINK-4418 - Z-Coordinate,STARLINK-4492 - Z-Coordinate,STARLINK-11128 [DTC] - Z-Coordinate,STARLINK-1362 - Z-Coordinate,STARLINK-4701 - Z-Coordinate,STARLINK-3820 - Z-Coordinate,STARLINK-6250 - Z-Coordinate,STARLINK-30253 - Z-Coordinate,STARLINK-1224 - Z-Coordinate,STARLINK-1014 - Z-Coordinate,STARLINK-1401 - Z-Coordinate,STARLINK-31067 - Z-Coordinate,STARLINK-31616 - Z-Coordinate,STARLINK-30834 - Z-Coordinate,STARLINK-5791 - Z-Coordinate,STARLINK-4044 - Z-Coordinate,STARLINK-3589 - Z-Coordinate,STARLINK-30285 - Z-Coordinate,STARLINK-31034 - Z-Coordinate,STARLINK-2217 - Z-Coordinate,STARLINK-30868 - Z-Coordinate,STARLINK-31840 - Z-Coordinate,STARLINK-31725 - Z-Coordinate,STARLINK-2441 - Z-Coordinate,STARLINK-31668 - Z-Coordinate,STARLINK-5256 - Z-Coordinate,STARLINK-30773 - Z-Coordinate,STARLINK-4132 - Z-Coordinate,STARLINK-6210 - Z-Coordinate,STARLINK-30409 - Z-Coordinate,STARLINK-31909 - Z-Coordinate,STARLINK-30283 - Z-Coordinate,STARLINK-2588 - Z-Coordinate,STARLINK-5499 - Z-Coordinate,STARLINK-2475 - Z-Coordinate,STARLINK-30517 - Z-Coordinate,STARLINK-31539 - Z-Coordinate,STARLINK-5981 - Z-Coordinate,STARLINK-30136 - Z-Coordinate,STARLINK-5778 - Z-Coordinate,STARLINK-30297 - Z-Coordinate,STARLINK-31584 - Z-Coordinate,STARLINK-1844 - Z-Coordinate,STARLINK-1375 - Z-Coordinate,STARLINK-1114 - Z-Coordinate,STARLINK-5879 - Z-Coordinate,STARLINK-30457 - Z-Coordinate,STARLINK-31379 - Z-Coordinate,STARLINK-4025 - Z-Coordinate,STARLINK-5765 - Z-Coordinate,STARLINK-6160 - Z-Coordinate,STARLINK-31644 - Z-Coordinate,STARLINK-30827 - Z-Coordinate,STARLINK-31450 - Z-Coordinate,STARLINK-5507 - Z-Coordinate,STARLINK-3052 - Z-Coordinate,STARLINK-3869 - Z-Coordinate,STARLINK-1876 - Z-Coordinate,STARLINK-1477 - Z-Coordinate,STARLINK-31305 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4574.9298,-6293.0263,1606.5683,6564.3725,-313.7650,-1512.6673,-4344.2665,-6681.3384,5915.1258,4990.1254,-3847.4066,-3160.8463,6861.0510,2925.7299,3246.8975,-6151.9284,4818.8526,3998.3661,-3487.8679,-1291.9327,-3959.8028,2426.7800,-1006.8265,1112.8154,-4363.9529,3854.9764,-6408.0663,4714.3736,-5544.6631,-5020.6932,-5489.7846,-5198.8145,6909.9208,5728.5295,1928.7905,573.4767,5679.8067,2706.3801,2932.4861,2008.1623,-6175.2644,-4475.6961,3118.6437,4229.8992,6061.3802,-1648.7663,3041.5914,-6617.9412,6129.8116,-518.7367,5418.4794,3372.6437,-1716.7094,3717.6888,5321.1119,3692.8346,-1076.0439,3385.7371,-295.5256,2570.3296,4988.1744,3517.4438,-4869.6362,5039.1668,-4363.9863,3054.3057,-4177.8248,-44.2026,3568.2268,-5882.9593,6554.1318,-2830.3377,-4375.9436,2222.7464,3461.3562,-3212.3979,3247.9122,5332.1248,-1419.7421,6016.5257,-3829.7247,-4171.7959,2643.8874,1799.8290,-3321.1869,-102.8394,5128.4036,29.3863,-4061.2739,-1068.9570,3618.2345,-4671.8813,2733.1526,-3302.9296,-667.8433,2540.3070,-3594.5904,1341.5236,-1582.3218,-4950.5760,334261.1092,351676.7482,352967.1956,346504.6511,354266.6886,350446.2343,352970.7665,349284.6162,-235730274.2353,-235727663.9108,-235715275.4063,-235703629.7938,350358.4063,-235713050.6419,-386.3676,1179.7051,-4755.6195,-1569.7789,-4196.6800,5017.5038,3492.5935,1824.9850,-3576.9760,-4396.1076,4076.1195,-3974.6760,-241.2913,3797.2523,5896.1462,2021.1365,2874.3559,-2813.3821,-5207.8421,-6283.4108,-4957.2617,-5915.3027,-4817.1027,6235.1961,2891.1323,3432.8473,-2469.5811,2508.8007,-159.9975,1114.8235,3613.0747,-2394.1587,140.4081,-3854.3964,6301.9439,-4503.0077,2401.3291,3492.2135,-5694.9061,-5365.3929,3174.2446,-336.7703,-3484.9474,-5462.6715,-2997.7474,4109.9937,-4569.0884,-1689.3272,2612.4532,5096.4923,3954.8410,-3786.8511,-3816.5348,1905.2857,-4213.6127,-2489.5670,4247.6943,5221.7516,-4990.6544,-6394.0236,310.0339,-5476.5717,1146.8904,91.9325,2595.7037,6009.8146,-100.7538,4928.1994,-179.4729,3618.3593,-175.8495,6224.2539,-2055.6401,861.7792,-2397.8238,5712.6581,5900.5577,3789.7609,-6294.9223,1042.3579,-1484.0455,-2777.8281,-6347.3270,-5834.8073,-5860.5580,5643.7186,-90.2567,-4293.2104,1814.3865,-5555.3694,-3987.0501,-606.6348,-4769.0809,2562.2726,3728.0656,4723.5474,-2384.7562,4587.7831,-4578.7908,1102.5411,-43746.8988,-42494.6377,-55156.8411,-53518.9622,-55428.7260,-54256.3316,-46154.2439,-50464.9176,12686948.3303,12676032.7093,12686006.8355,12678738.9630,-50000.8385,12678684.0507,5190.7389,-2677.2669,-4626.5272,-1602.9653,-5543.1244,-4551.5559,-3938.0878,140.1805,189.3571,-1955.9532,-3891.7378,4705.5589,-1045.0345,-4861.7864,1673.1442,-2157.4867,-4053.3006,-4935.0223,-2957.6975,2605.4274,2772.8429,-2513.4167,4867.3252,2580.0354,-4543.3319,4626.9097,-990.0669,-4301.1542,4157.8562,-4644.6051,1895.9773,-3906.4491,339.2627,-472.8814,2172.2711,5212.8980,-3158.8593,5315.4871,-2649.7831,-3713.5072,134.4883,5257.4206,4821.7192,553.9072,-1468.2721,5307.0986,-4246.9129,1212.9652,-1903.7428,4627.1792,1353.1113,4724.1722,-5436.6018,5425.5682,-1445.0569,-5299.6024,-5358.3142,-2853.1453,4681.1141,-830.9562,-4678.4557,-2087.8499,-4646.4762,-4759.3259,-4561.2061,-1565.7995,-5437.5424,4848.0107,5953.5073,-656.4286,1878.2757,-245.5737,-4970.1687,-6536.5371,-5504.2590,2268.9107,1091.8705,2319.2399,-2549.8319,-3298.8506,-5476.6383,-4631.8618,-626.5974,3272.2760,-1643.2243,-4038.3457,-4678.1181,5285.6031,5290.7260,4008.0424,4365.4807,-4944.8701,4224.7205,5422.5043,-5836.9909,4416.2238,5401.7365,5009.0882,-4955.2740,4555.2210,-159067.9138,-162314.8626,-165715.8378,-157073.5339,-160214.6751,-170853.3548,-169531.9527,-162317.5426,80617025.5657,80599539.7664,80591635.5671,80607905.1024,-163632.8273,80609784.7036,
300.000,4912.3890,-6210.8530,-436.2356,6349.5989,-1391.9875,408.1451,-2487.9341,-5997.5902,5045.5814,4286.5694,-1879.7717,-3840.1369,6702.7054,4723.4091,4278.1502,-5775.7619,6124.0028,5370.9118,-4827.3163,-2634.6628,-4398.4018,1002.1854,-2865.7994,2460.0975,-3989.9372,4868.6177,-6838.5211,4464.0852,-5891.7073,-3560.7755,-4098.3084,-4806.7472,6501.2841,4876.4980,3472.4454,-1280.0266,5258.3076,4530.8133,1307.0273,-36.3165,-6000.9516,-5081.4268,1016.6823,2978.1942,4877.6492,39.5978,983.4768,-6420.3671,6757.7823,1095.7168,5590.0980,1613.2208,-3448.9969,4235.9785,4361.5511,2946.3873,782.1802,4719.3772,-2053.1936,1405.6745,5731.3916,2557.5121,-4240.2432,5703.2670,-2846.8841,4176.0714,-4360.3139,1708.8471,1910.1856,-4691.5224,5775.8744,-1613.5320,-4230.3768,3030.8216,2319.2766,-1433.7072,4307.9243,4185.1954,-2834.1600,6609.0144,-4478.1089,-5273.0728,1330.9383,133.2226,-4042.1478,1814.8564,4655.8202,-2009.9101,-3649.5233,-2775.7648,1653.2777,-3897.7737,1191.1722,-2125.0379,950.8249,3767.3916,-4175.1376,2848.2949,-3480.6982,-4529.6197,334987.8011,352640.7172,353778.4430,347428.2558,355245.0269,351408.2390,353830.3442,350650.9393,-235947775.8273,-235945349.6843,-235933363.5108,-235921129.7010,351286.1194,-235930605.6143,-2338.3048,2818.1265,-5363.1325,-2783.7160,-2453.7978,5733.0108,4452.9103,2882.8961,-4447.8635,-5443.1120,4758.9197,-2023.6293,-1740.6183,3176.8754,4552.1716,3571.1377,1888.5903,-3097.3407,-4801.5936,-6342.9424,-3343.7961,-6708.4593,-5058.9408,6326.6688,4622.2382,1531.3080,-1024.8128,520.9506,1746.6389,2554.1888,4226.4404,-533.8455,-1067.1050,-4722.5075,5968.5773,-5235.0541,706.0075,2594.8070,-5452.8975,-5194.2259,2589.8280,1579.4136,-3945.4555,-5817.6591,-3793.3814,5236.3595,-5018.1853,-66.7809,1523.7354,5907.2929,2537.4501,-5013.7184,-2484.8565,-221.5601,-5395.2294,-4366.8569,5100.5051,4820.7793,-5527.1972,-6724.7909,-1368.9598,-6330.0949,3196.1863,-1619.1842,4150.6807,5512.0202,2009.9619,5570.8263,-1539.3417,4647.2951,-1741.1125,6459.8406,48.4736,-1155.6950,-4181.7565,5820.4455,4647.9125,3508.0113,-5142.8025,-596.7569,579.5850,-948.2672,-6346.4272,-5230.6837,-4595.0018,4853.9530,-2190.1179,-4651.2809,3795.0677,-4379.0781,-4802.6339,1383.8968,-5972.1509,4323.0823,2369.3150,5211.1082,-287.5555,3095.3311,-4554.7558,3163.2406,-36760.9630,-34896.4268,-47840.0737,-46077.6702,-48059.9684,-46939.8511,-38785.4662,-43071.1916,7537842.8619,7526737.0425,7537030.3287,7530297.2938,-42609.5167,7529654.3805,4292.0496,-1277.8443,-4201.5292,192.4199,-6361.8846,-3891.7649,-4535.5949,1919.1018,-1612.0110,-179.7332,-4515.2569,5391.8449,496.8771,-3769.2181,3009.3150,-675.9765,-2614.1205,-3130.8818,-1288.9425,889.0835,4169.9387,-1083.4742,3758.3452,849.6795,-3279.3518,4690.3994,553.4131,-5179.2412,3210.9319,-5368.7557,3478.1141,-4963.5918,2109.4402,1337.8115,702.5887,4330.5184,-4457.0628,4530.8703,-4076.8369,-4431.2918,2339.9712,4414.4328,5339.1580,2301.9038,-3117.0711,4513.3420,-4692.5323,2621.3275,-123.7563,3404.0632,3017.3789,4505.0316,-5385.4420,5375.4569,83.4976,-4490.9254,-4613.4613,-1159.0963,3487.7373,978.8726,-3484.0119,-307.4274,-4292.7925,-3591.8355,-4610.8231,237.2225,-4896.9033,3722.8837,6494.9475,-2131.2412,3177.2755,1565.8326,-5493.6720,-6154.5123,-5016.1241,3484.7220,2523.2783,4278.6857,-3697.7585,-2030.4961,-5145.3471,-4227.4026,-2370.8289,4537.3563,-3261.4979,-4617.5845,-4660.8702,4550.9401,4480.2972,4601.3305,4715.6619,-5435.2622,3315.5252,4866.6195,-6472.3896,2638.8146,5501.7188,5498.2343,-3893.5022,3994.9142,-159125.3392,-162356.3001,-165732.3421,-157231.3497,-160106.8573,-170756.9236,-169787.7104,-162114.4766,80618887.4356,80601711.6965,80593519.3436,80609032.4139,-163693.0591,80611436.7222,
600.000,4807.7306,-5535.3629,-2415.0695,5507.3307,-2405.5090,2265.8956,-388.2113,-4714.6748,3664.4458,3160.6035,276.6367,-4200.2481,5896.4255,6029.4287,4923.6773,-4815.2562,6821.5879,6180.2023,-5680.5202,-3707.3310,-4446.2356,-511.9058,-4418.8048,3545.2399,-3257.3064,5451.6427,-6608.3095,3813.6702,-5692.3485,-1781.7065,-2271.4406,-3987.6920,5447.9867,3530.7016,4675.1150,-2975.0824,4354.5220,5914.3050,-478.8372,-2094.9406,-5160.2335,-5223.4460,-1191.5064,1412.7225,3200.3013,1685.0756,-1168.5624,-5612.7556,6716.4264,2569.3313,5211.7759,-273.6953,-4867.0390,4380.8311,2979.3756,1958.7797,2529.8437,5559.7288,-3573.1475,91.9927,5912.1812,1336.6350,-3222.7500,5832.1806,-1073.0396,4884.8022,-4152.8620,3262.3600,108.5907,-3038.1925,4417.9903,-213.9973,-3729.1190,3606.4071,1000.6018,504.2249,4952.6571,2616.8180,-4009.6000,6570.9230,-4722.1274,-5869.4598,-138.9216,-1584.5713,-4399.6286,3584.7577,3778.9149,-3818.2685,-2925.6998,-4248.1689,-460.6815,-2776.6143,-436.9773,-781.2417,2533.3507,4586.8635,-4401.5798,4123.2052,-5019.0099,-3686.3568,335569.9443,353439.2533,354433.4730,348194.9273,356066.3306,352217.5452,354533.8328,351910.5376,-236052811.6165,-236050557.8645,-236038990.3302,-236026226.6024,352057.9575,-236035697.5906,-4036.6350,4174.1518,-5462.7547,-3724.9921,-500.0031,5924.7301,5005.0019,3676.3636,-4891.6934,-5950.5510,5002.7869,120.0949,-3076.6641,2271.3357,2761.4617,4752.1106,744.9503,-3006.3197,-3931.9403,-5778.5357,-1384.4507,-6832.3151,-4836.0832,5771.0718,5886.1289,-497.7763,524.3844,-1543.6871,3464.5342,3793.4862,4442.5247,1409.6770,-2192.4178,-5133.4283,5062.5710,-5484.6556,-1093.3809,1489.9966,-4706.7305,-4536.0910,1753.4344,3310.2811,-4040.8545,-5614.8760,-4246.5338,5875.4537,-5028.8949,1584.8545,285.4718,6150.7751,834.9247,-5788.0107,-950.5515,-2309.5280,-6055.4323,-5816.6871,5488.6087,3934.7646,-5527.1799,-6396.5361,-2876.6939,-6528.4461,4926.6052,-3140.8808,5316.5339,4464.5053,3901.0644,5689.6890,-2812.8137,5245.7194,-3158.7224,6037.4599,2161.6218,-3021.7933,-5575.6739,5391.6319,2914.0092,2795.3654,-3502.7574,-2160.4404,2559.8660,949.5765,-5723.4104,-4144.0400,-2865.2793,3631.7831,-4088.1511,-4573.3475,5394.5886,-2807.6985,-5197.6779,3262.6358,-6610.4860,5663.4681,832.6518,5193.8685,1822.7090,1334.4114,-4121.7336,4898.6590,-29764.4120,-27283.1254,-40504.1388,-38618.7370,-40669.4029,-39603.6992,-31404.8290,-35603.6980,2385284.4829,2373981.0111,2384574.6680,2378398.8840,-35201.3807,2377169.1863,2934.1317,258.0535,-3306.5030,1967.1956,-6510.5205,-2817.4170,-4625.6476,3491.9129,-3239.5852,1615.7334,-4633.2395,5500.1642,1985.7744,-2254.8689,4023.6800,881.4083,-893.8100,-993.7244,518.0130,-922.7976,5119.3542,465.7396,2245.8888,-975.3877,-1664.3493,4252.6992,2037.7026,-5486.3150,1920.6230,-5519.3807,4672.7174,-5490.2066,3652.3151,3004.3637,-842.1059,2981.6087,-5278.3814,3258.1443,-5068.1669,-4653.6631,4295.9965,3095.9969,5230.6810,3803.1071,-4430.7094,3233.3720,-4638.5870,3749.4281,1669.4873,1812.5563,4345.6538,3804.2043,-4741.6273,4730.3450,1603.1107,-3200.3479,-3373.5085,663.8595,1907.8964,2684.1423,-1902.6909,1507.3356,-3459.1813,-2040.1159,-4144.6605,2014.6649,-3816.2995,2196.6222,6347.6154,-3378.5163,4119.0924,3202.6755,-5431.3551,-5123.3443,-3991.8908,4327.9961,3671.2340,5781.8912,-4451.4128,-545.4004,-4243.8743,-3349.5717,-3858.1636,5316.2784,-4531.2125,-4705.3040,-4147.8302,3303.8273,3187.2445,4702.9693,4561.7822,-5319.5050,2051.8491,3771.6699,-6425.6765,581.1567,5009.6695,5398.2977,-2414.9706,2985.8354,-159183.0156,-162398.8148,-165744.8637,-157394.0770,-160002.4996,-170654.9141,-170037.3174,-162037.4206,80620745.7193,80603889.9418,80595412.1135,80610169.3391,-163753.1911,80613088.5234,
