sl_100_86400_20240723 Coordinates.csv
2024/07/23 07:47:00.0000 UTC

Generated: Tue Oct  8 16:17:53 2024,
Start: 2024/07/23 07:47:00.00, Stop: 2024/07/24 07:47:00.00,
TIME_UNITS,STARLINK-31546 - X-Coordinate,STARLINK-31645 - X-Coordinate,STARLINK-5933 - X-Coordinate,STARLINK-5037 - X-Coordinate,STARLINK-31570 - X-Coordinate,STARLINK-4692 - X-Coordinate,STARLINK-11200 [DTC] - X-Coordinate,STARLINK-11263 [DTC] - X-Coordinate,STARLINK-1517 - X-Coordinate,STARLINK-4792 - X-Coordinate,STARLINK-4449 - X-Coordinate,STARLINK-3978 - X-Coordinate,STARLINK-1296 - X-Coordinate,STARLINK-31458 - X-Coordinate,STARLINK-1076 - X-Coordinate,STARLINK-3830 - X-Coordinate,STARLINK-1542 - X-Coordinate,STARLINK-30855 - X-Coordinate,STARLINK-5486 - X-Coordinate,STARLINK-4700 - X-Coordinate,STARLINK-3847 - X-Coordinate,STARLINK-3281 - X-Coordinate,STARLINK-31291 - X-Coordinate,STARLINK-2592 - X-Coordinate,STARLINK-1771 - X-Coordinate,STARLINK-4531 - X-Coordinate,STARLINK-4371 - X-Coordinate,STARLINK-1763 - X-Coordinate,STARLINK-4151 - X-Coordinate,STARLINK-32141 - X-Coordinate,STARLINK-30393 - X-Coordinate,STARLINK-6231 - X-Coordinate,STARLINK-3203 - X-Coordinate,STARLINK-31018 - X-Coordinate,STARLINK-11122 [DTC] - X-Coordinate,STARLINK-31267 - X-Coordinate,STARLINK-6301 - X-Coordinate,STARLINK-2231 - X-Coordinate,STARLINK-30548 - X-Coordinate,STARLINK-6213 - X-Coordinate,STARLINK-2535 - X-Coordinate,STARLINK-1012 - X-Coordinate,STARLINK-32267 - X-Coordinate,STARLINK-3880 - X-Coordinate,STARLINK-3389 - X-Coordinate,STARLINK-31552 - X-Coordinate,STARLINK-3305 - X-Coordinate,STARLINK-1199 - X-Coordinate,STARLINK-3563 - X-Coordinate,STARLINK-30872 - X-Coordinate,STARLINK-3566 - X-Coordinate,STARLINK-11136 [DTC] - X-Coordinate,STARLINK-5193 - X-Coordinate,STARLINK-5968 - X-Coordinate,STARLINK-3822 - X-Coordinate,STARLINK-2712 - X-Coordinate,STARLINK-31056 - X-Coordinate,STARLINK-4211 - X-Coordinate,STARLINK-6317 - X-Coordinate,STARLINK-1135 - X-Coordinate,STARLINK-5690 - X-Coordinate,STARLINK-4056 - X-Coordinate,STARLINK-4718 - X-Coordinate,STARLINK-3817 - X-Coordinate,STARLINK-11229 [DTC] - X-Coordinate,STARLINK-31090 - X-Coordinate,STARLINK-32099 - X-Coordinate,STARLINK-3298 - X-Coordinate,STARLINK-30204 - X-Coordinate,STARLINK-1812 - X-Coordinate,STARLINK-2501 - X-Coordinate,STARLINK-11124 [DTC] - X-Coordinate,STARLINK-5255 - X-Coordinate,STARLINK-31494 - X-Coordinate,STARLINK-31796 - X-Coordinate,STARLINK-2460 - X-Coordinate,STARLINK-1015 - X-Coordinate,STARLINK-6173 - X-Coordinate,STARLINK-2649 - X-Coordinate,STARLINK-5506 - X-Coordinate,STARLINK-31113 - X-Coordinate,STARLINK-6058 - X-Coordinate,STARLINK-31391 - X-Coordinate,STARLINK-4137 - X-Coordinate,STARLINK-6223 - X-Coordinate,STARLINK-5627 - X-Coordinate,STARLINK-6137 - X-Coordinate,STARLINK-11265 [DTC] - X-Coordinate,STARLINK-5300 - X-Coordinate,STARLINK-3325 - X-Coordinate,STARLINK-31792 - X-Coordinate,STARLINK-4380 - X-Coordinate,STARLINK-30215 - X-Coordinate,STARLINK-31106 - X-Coordinate,STARLINK-5621 - X-Coordinate,STARLINK-5073 - X-Coordinate,STARLINK-3045 - X-Coordinate,STARLINK-5456 - X-Coordinate,STARLINK-5850 - X-Coordinate,STARLINK-1992 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31546 - Y-Coordinate,STARLINK-31645 - Y-Coordinate,STARLINK-5933 - Y-Coordinate,STARLINK-5037 - Y-Coordinate,STARLINK-31570 - Y-Coordinate,STARLINK-4692 - Y-Coordinate,STARLINK-11200 [DTC] - Y-Coordinate,STARLINK-11263 [DTC] - Y-Coordinate,STARLINK-1517 - Y-Coordinate,STARLINK-4792 - Y-Coordinate,STARLINK-4449 - Y-Coordinate,STARLINK-3978 - Y-Coordinate,STARLINK-1296 - Y-Coordinate,STARLINK-31458 - Y-Coordinate,STARLINK-1076 - Y-Coordinate,STARLINK-3830 - Y-Coordinate,STARLINK-1542 - Y-Coordinate,STARLINK-30855 - Y-Coordinate,STARLINK-5486 - Y-Coordinate,STARLINK-4700 - Y-Coordinate,STARLINK-3847 - Y-Coordinate,STARLINK-3281 - Y-Coordinate,STARLINK-31291 - Y-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-1771 - Y-Coordinate,STARLINK-4531 - Y-Coordinate,STARLINK-4371 - Y-Coordinate,STARLINK-1763 - Y-Coordinate,STARLINK-4151 - Y-Coordinate,STARLINK-32141 - Y-Coordinate,STARLINK-30393 - Y-Coordinate,STARLINK-6231 - Y-Coordinate,STARLINK-3203 - Y-Coordinate,STARLINK-31018 - Y-Coordinate,STARLINK-11122 [DTC] - Y-Coordinate,STARLINK-31267 - Y-Coordinate,STARLINK-6301 - Y-Coordinate,STARLINK-2231 - Y-Coordinate,STARLINK-30548 - Y-Coordinate,STARLINK-6213 - Y-Coordinate,STARLINK-2535 - Y-Coordinate,STARLINK-1012 - Y-Coordinate,STARLINK-32267 - Y-Coordinate,STARLINK-3880 - Y-Coordinate,STARLINK-3389 - Y-Coordinate,STARLINK-31552 - Y-Coordinate,STARLINK-3305 - Y-Coordinate,STARLINK-1199 - Y-Coordinate,STARLINK-3563 - Y-Coordinate,STARLINK-30872 - Y-Coordinate,STARLINK-3566 - Y-Coordinate,STARLINK-11136 [DTC] - Y-Coordinate,STARLINK-5193 - Y-Coordinate,STARLINK-5968 - Y-Coordinate,STARLINK-3822 - Y-Coordinate,STARLINK-2712 - Y-Coordinate,STARLINK-31056 - Y-Coordinate,STARLINK-4211 - Y-Coordinate,STARLINK-6317 - Y-Coordinate,STARLINK-1135 - Y-Coordinate,STARLINK-5690 - Y-Coordinate,STARLINK-4056 - Y-Coordinate,STARLINK-4718 - Y-Coordinate,STARLINK-3817 - Y-Coordinate,STARLINK-11229 [DTC] - Y-Coordinate,STARLINK-31090 - Y-Coordinate,STARLINK-32099 - Y-Coordinate,STARLINK-3298 - Y-Coordinate,STARLINK-30204 - Y-Coordinate,STARLINK-1812 - Y-Coordinate,STARLINK-2501 - Y-Coordinate,STARLINK-11124 [DTC] - Y-Coordinate,STARLINK-5255 - Y-Coordinate,STARLINK-31494 - Y-Coordinate,STARLINK-31796 - Y-Coordinate,STARLINK-2460 - Y-Coordinate,STARLINK-1015 - Y-Coordinate,STARLINK-6173 - Y-Coordinate,STARLINK-2649 - Y-Coordinate,STARLINK-5506 - Y-Coordinate,STARLINK-31113 - Y-Coordinate,STARLINK-6058 - Y-Coordinate,STARLINK-31391 - Y-Coordinate,STARLINK-4137 - Y-Coordinate,STARLINK-6223 - Y-Coordinate,STARLINK-5627 - Y-Coordinate,STARLINK-6137 - Y-Coordinate,STARLINK-11265 [DTC] - Y-Coordinate,STARLINK-5300 - Y-Coordinate,STARLINK-3325 - Y-Coordinate,STARLINK-31792 - Y-Coordinate,STARLINK-4380 - Y-Coordinate,STARLINK-30215 - Y-Coordinate,STARLINK-31106 - Y-Coordinate,STARLINK-5621 - Y-Coordinate,STARLINK-5073 - Y-Coordinate,STARLINK-3045 - Y-Coordinate,STARLINK-5456 - Y-Coordinate,STARLINK-5850 - Y-Coordinate,STARLINK-1992 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31546 - Z-Coordinate,STARLINK-31645 - Z-Coordinate,STARLINK-5933 - Z-Coordinate,STARLINK-5037 - Z-Coordinate,STARLINK-31570 - Z-Coordinate,STARLINK-4692 - Z-Coordinate,STARLINK-11200 [DTC] - Z-Coordinate,STARLINK-11263 [DTC] - Z-Coordinate,STARLINK-1517 - Z-Coordinate,STARLINK-4792 - Z-Coordinate,STARLINK-4449 - Z-Coordinate,STARLINK-3978 - Z-Coordinate,STARLINK-1296 - Z-Coordinate,STARLINK-31458 - Z-Coordinate,STARLINK-1076 - Z-Coordinate,STARLINK-3830 - Z-Coordinate,STARLINK-1542 - Z-Coordinate,STARLINK-30855 - Z-Coordinate,STARLINK-5486 - Z-Coordinate,STARLINK-4700 - Z-Coordinate,STARLINK-3847 - Z-Coordinate,STARLINK-3281 - Z-Coordinate,STARLINK-31291 - Z-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-1771 - Z-Coordinate,STARLINK-4531 - Z-Coordinate,STARLINK-4371 - Z-Coordinate,STARLINK-1763 - Z-Coordinate,STARLINK-4151 - Z-Coordinate,STARLINK-32141 - Z-Coordinate,STARLINK-30393 - Z-Coordinate,STARLINK-6231 - Z-Coordinate,STARLINK-3203 - Z-Coordinate,STARLINK-31018 - Z-Coordinate,STARLINK-11122 [DTC] - Z-Coordinate,STARLINK-31267 - Z-Coordinate,STARLINK-6301 - Z-Coordinate,STARLINK-2231 - Z-Coordinate,STARLINK-30548 - Z-Coordinate,STARLINK-6213 - Z-Coordinate,STARLINK-2535 - Z-Coordinate,STARLINK-1012 - Z-Coordinate,STARLINK-32267 - Z-Coordinate,STARLINK-3880 - Z-Coordinate,STARLINK-3389 - Z-Coordinate,STARLINK-31552 - Z-Coordinate,STARLINK-3305 - Z-Coordinate,STARLINK-1199 - Z-Coordinate,STARLINK-3563 - Z-Coordinate,STARLINK-30872 - Z-Coordinate,STARLINK-3566 - Z-Coordinate,STARLINK-11136 [DTC] - Z-Coordinate,STARLINK-5193 - Z-Coordinate,STARLINK-5968 - Z-Coordinate,STARLINK-3822 - Z-Coordinate,STARLINK-2712 - Z-Coordinate,STARLINK-31056 - Z-Coordinate,STARLINK-4211 - Z-Coordinate,STARLINK-6317 - Z-Coordinate,STARLINK-1135 - Z-Coordinate,STARLINK-5690 - Z-Coordinate,STARLINK-4056 - Z-Coordinate,STARLINK-4718 - Z-Coordinate,STARLINK-3817 - Z-Coordinate,STARLINK-11229 [DTC] - Z-Coordinate,STARLINK-31090 - Z-Coordinate,STARLINK-32099 - Z-Coordinate,STARLINK-3298 - Z-Coordinate,STARLINK-30204 - Z-Coordinate,STARLINK-1812 - Z-Coordinate,STARLINK-2501 - Z-Coordinate,STARLINK-11124 [DTC] - Z-Coordinate,STARLINK-5255 - Z-Coordinate,STARLINK-31494 - Z-Coordinate,STARLINK-31796 - Z-Coordinate,STARLINK-2460 - Z-Coordinate,STARLINK-1015 - Z-Coordinate,STARLINK-6173 - Z-Coordinate,STARLINK-2649 - Z-Coordinate,STARLINK-5506 - Z-Coordinate,STARLINK-31113 - Z-Coordinate,STARLINK-6058 - Z-Coordinate,STARLINK-31391 - Z-Coordinate,STARLINK-4137 - Z-Coordinate,STARLINK-6223 - Z-Coordinate,STARLINK-5627 - Z-Coordinate,STARLINK-6137 - Z-Coordinate,STARLINK-11265 [DTC] - Z-Coordinate,STARLINK-5300 - Z-Coordinate,STARLINK-3325 - Z-Coordinate,STARLINK-31792 - Z-Coordinate,STARLINK-4380 - Z-Coordinate,STARLINK-30215 - Z-Coordinate,STARLINK-31106 - Z-Coordinate,STARLINK-5621 - Z-Coordinate,STARLINK-5073 - Z-Coordinate,STARLINK-3045 - Z-Coordinate,STARLINK-5456 - Z-Coordinate,STARLINK-5850 - Z-Coordinate,STARLINK-1992 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1981.1042,6403.9304,-1442.8043,4742.1871,3749.3172,-6012.9726,-2553.8682,-984.0877,-4166.8254,4716.4341,-3166.3454,4696.8931,3610.2415,5010.7943,-5368.8851,-752.2204,6645.2149,-3888.2441,-4044.1574,-1379.0214,4687.4031,6508.8086,6496.2257,3288.0797,-3775.8125,-6027.9162,3950.4915,-5685.7526,5910.2593,-1858.1239,-5748.5927,-5751.1699,-1846.9796,2336.3263,-2486.2726,4309.6886,-4985.1912,5555.2555,4132.8322,-6840.6745,5729.4867,4168.8988,-3244.4594,-192.3287,6096.5146,592.9867,-181.6054,2153.7461,-1024.5041,-5168.5571,1535.8650,597.3555,-3306.1840,4776.4931,841.1367,2698.9499,-3597.2328,3759.6105,-3558.3256,3451.9839,-4950.6939,58.1046,-4849.6703,3951.1757,-3160.9321,4830.2945,3870.7176,-4645.3062,1359.8550,6201.0520,5888.9770,-3911.5660,1526.6421,-5893.2670,5698.7196,-701.9847,532.3376,-3595.2014,3242.1908,-6412.6665,5231.3808,-2959.0305,-6024.5055,3353.2795,-6257.5430,-3787.0121,-6700.1475,-2303.0886,2532.1981,-41.8202,-2502.2952,5867.1504,5428.5862,-4043.1201,-1800.1372,-2395.2219,-1547.1346,170.7555,4489.4274,-2318.2062,-26145.0223,-8889.6390,-7550.9953,-14117.5044,-6193.9151,-10111.6564,-8440.6115,-12008.0907,-230718706.0305,-230700692.9396,-230687169.5541,-230691193.6284,-10638.5127,-230700606.3061,5280.4922,1195.7612,-4485.3843,-4868.5432,-3868.6092,-3417.6783,-5245.4298,5627.2263,-4036.6789,2307.1289,2495.5827,3622.1514,2208.4079,-2544.0948,4360.0650,5895.4257,-1601.7711,-5731.9219,-5650.7964,3909.8694,653.3356,2340.5583,-1835.8563,-5869.9436,1849.6248,3312.8332,-1199.8765,3748.6090,3099.7929,6201.3370,-659.2577,-3878.5456,-3973.6811,6315.5923,6058.3390,5064.9425,1227.6207,-4050.7701,-685.4956,394.2731,2874.6044,-188.6874,-5231.4366,-5904.9002,-615.1211,-4985.6246,-4367.7235,6459.8419,5701.1865,-1557.7915,-5911.2584,-6633.4683,-2597.6841,4174.7858,4083.4575,3338.1131,5721.6653,-1887.0449,3638.4037,5508.9664,1482.1396,-6314.4009,-2217.7864,-1398.0785,2507.6721,4175.6767,5215.7214,2506.3548,6687.1335,-1185.1907,-2890.3551,-1169.9188,-6254.6435,1376.5045,-3587.3612,-6527.0293,-6675.0799,-5874.7517,-4568.6088,1384.1279,-1446.0733,1501.4314,-1134.0570,-3086.2754,2139.3967,-3377.4430,1782.1681,-5852.5414,-1055.1071,-6915.9328,-3241.8754,-3294.7775,-3697.8813,3067.5002,-6717.6672,69.1089,-6137.0723,-2411.4997,2653.0056,6499.2054,-354612.1018,-354620.6204,-356267.1292,-355275.9988,-356383.4676,-355609.2259,-347287.4889,-351981.9578,5859381.7367,5864259.5551,5869383.2946,5870031.6784,-351380.7814,5868006.8433,-3842.5293,2127.0108,5100.8057,1293.1702,-4191.7823,176.3032,3333.6828,-3579.5445,3776.8389,4500.9986,-5657.6188,3556.9931,-5493.5894,3861.3560,432.8498,3533.4278,1128.1261,389.6799,-296.5478,5530.6658,-5051.0784,-183.9358,-1261.5419,1650.8752,-5509.3563,-764.5101,5574.3664,-1301.5356,-1829.7929,-2194.2521,3818.8873,441.7616,5346.9994,-1364.0242,1588.2060,1516.8512,-4670.1190,-877.2054,-5526.4656,-1093.1236,-2636.8642,-5532.3533,2941.5263,-3607.0920,3213.2083,-4624.1209,-5365.9693,-1278.2759,-3788.5721,-4258.7620,3242.8060,-1027.4854,-5499.8468,2798.8204,-5526.2224,-5442.6935,1136.8578,5486.3854,-4718.7042,-2023.6286,4621.0190,-2832.9427,-4418.7668,-5509.1632,-5381.6423,2522.6997,-2098.4561,4465.6675,-1256.0829,2867.6861,2227.6794,5354.8589,-2541.5784,3140.8624,-1111.6002,2209.7552,-1775.7284,816.6819,4067.1712,-2315.4202,4197.0081,6098.4029,-2999.8831,5198.0157,-2100.7348,4722.4338,-238.1823,2357.5690,6378.0790,202.0174,5452.2436,1716.3985,2226.1593,-4631.2576,-107.3211,-6531.9937,2866.7550,6508.6039,4565.6839,625.7612,-97032.6454,-100556.3993,-101896.3568,-93270.5337,-96387.7666,-107028.1152,-105730.7336,-98890.5539,83137817.0339,83115563.9488,83121463.4792,83138500.5965,-99817.9151,83141739.7988,
3600.000,-955.3129,-6372.2489,2476.6274,-3133.3865,-1428.4931,5423.7661,4769.3521,-1314.1935,4168.1481,-6835.5459,6644.2165,-6371.4270,-6046.9165,-3859.2385,2947.4048,-950.0491,-4187.4317,5059.7710,3222.4833,-2597.9354,-3103.6367,-5543.2756,-3756.5997,-1746.0582,2445.6873,3483.4165,892.9447,4254.2777,-6248.4735,-1357.0528,6598.0905,4302.4645,4964.0108,-4311.4950,184.4932,-5052.9421,3212.7125,-3850.2665,-2934.5255,5955.0551,-6551.8394,-3697.9140,4969.5231,2061.4075,-6429.1235,3594.3247,3701.0871,-3359.6234,-716.9998,4582.0196,-9.4009,2076.1209,5301.9867,-6419.9090,-4821.5897,-6006.2696,1590.4278,-2559.7663,365.1749,-4024.8750,4138.6378,1577.6353,6863.9494,-3082.7376,-105.3276,-5065.7718,-5673.5699,696.4161,-3394.8120,-6200.4238,-2662.4241,5416.4980,1349.5902,5338.5415,-3421.0346,2602.6365,1020.9060,4955.4540,866.0176,3241.2188,-2330.5047,-1328.0982,4123.1338,699.5368,5325.0788,6023.1211,4764.7641,4105.8229,830.3609,1720.7112,5962.0249,-5950.0061,-2134.1224,716.8716,1652.7854,3293.2954,1794.7880,3680.1548,-6533.9612,56.9582,64754.6503,74896.3428,79304.1521,73904.3324,82505.7145,78718.8921,79044.2389,78570.2196,-224330136.6888,-224315372.1007,-224303853.1681,-224307093.6777,77547.4077,-224312225.5727,-6744.4593,567.5031,137.3619,5386.3375,6589.5194,1144.3256,4438.7269,-6476.5911,0.9908,-756.5514,-1622.2555,-2630.4532,729.4767,5614.8736,-4591.5370,-6821.7759,2921.3568,3601.2876,3871.1123,-5043.3303,3443.1092,-225.2498,3887.2498,6163.8012,-5503.9786,-3938.3468,-1131.3575,-4606.1115,-1542.5523,-4139.5785,-2032.7005,2402.3198,939.0305,-4727.8587,-5851.4240,-1339.6087,-4821.6177,4705.7917,4662.2316,-2501.8787,-1513.9481,4273.5222,4352.0693,6580.9486,2349.5965,5240.6503,5189.1728,-5263.8179,-6873.8279,-2808.5480,6844.3357,4077.2165,-1148.9824,-2516.9291,-2763.2749,-1634.3389,-5767.3804,5543.1607,-5946.5050,-1655.5528,-4962.6653,6565.9126,645.2629,5205.7362,-6046.3106,-208.9546,-3256.4915,-4205.0900,-4414.4068,2794.2955,3738.2582,-3095.9759,4214.0404,-4188.7607,5177.0697,3784.7787,6357.6014,3995.1470,4089.2692,-1602.6073,4811.8092,-3297.1778,-2807.7327,4767.7402,-4159.8810,178.9847,-3588.7907,4566.5608,4154.0553,5256.6551,551.4336,823.6747,4792.4669,-5823.1272,4888.8122,-4211.9927,2659.4290,4003.1434,187.1765,-5356.4362,-350790.5839,-343152.7691,-349011.3845,-346514.4472,-348220.1495,-348079.2010,-339817.1713,-342354.7940,-54087029.8894,-54082377.8846,-54071709.8736,-54069909.9862,-343274.0389,-54077239.7988,338.6278,2456.3942,-6499.4482,2998.7103,1031.6527,-4144.6941,1654.5457,-1321.2104,-5536.2957,-788.6601,1204.1568,606.0171,3302.1354,-401.8540,-4276.2906,644.6396,-4688.3123,3085.8134,4780.9961,-3965.3580,5128.5104,4126.8783,4226.9955,2634.2176,3414.9879,4490.6141,-6795.6900,-2963.0357,-2544.1575,5256.9374,-689.8163,-4912.5509,-4733.2092,-2499.5512,3333.3826,-4386.7840,3807.3908,-3328.5527,4198.9638,-2534.6065,-1678.4329,3997.9456,1716.1737,-574.1863,1026.0712,2473.9793,2682.5841,-3002.8415,-334.4698,4276.1843,1005.4631,4938.6296,4287.7007,756.4308,4114.7717,3035.8188,3338.2746,-3262.4204,3545.6547,5217.4098,-2531.6696,-1513.0386,623.9497,3349.8852,2930.3286,-4636.0442,-1941.0752,-5454.7813,4129.6842,1362.9708,-5196.0688,-2559.6513,5310.8250,705.9985,-2841.5153,-5190.7792,-2557.6636,2750.1457,-5527.5247,5927.2535,-4313.3521,-5979.1810,4646.7552,-4969.3416,-1572.6906,-3442.7535,3534.3162,2721.6426,-5517.2309,-4161.3043,-3282.9745,3478.0471,-4543.7736,3561.4775,4648.0803,4438.2543,-6174.5909,-4336.1008,-2328.0507,-4397.7726,-95905.1634,-97918.1435,-99600.1208,-93270.1006,-93077.5691,-103233.5287,-106159.8367,-99493.3208,83156222.4388,83133777.4349,83135967.7683,83148915.3009,-98286.4270,83157074.8567,
7200.000,3307.3903,3254.8221,-4364.6535,-443.9095,-1287.5904,-3335.3978,-4275.4124,3195.6674,-4023.6922,5941.7241,-5669.8618,5324.2730,6410.8786,881.9841,1193.3055,2447.5094,144.6132,-5082.4524,-2355.4979,4814.2859,1679.8514,2877.3600,-437.4230,-1226.3255,-1105.9659,811.0727,-5661.7039,-618.8514,4214.3568,5034.3832,-5032.4283,-1993.4876,-6689.8304,4999.3645,3283.3707,4493.7597,-1210.0740,57.3223,1758.1472,-2864.1666,4749.3572,2834.5845,-4457.5494,-3169.2306,3860.2033,-5642.5873,-5086.6539,3981.1384,2221.5429,-3156.0333,-1847.0618,-4943.1270,-5947.8004,5751.2558,6755.2730,6820.7066,2060.8932,1205.1478,2216.4838,4066.9301,-2385.3756,-2954.4949,-5863.5181,1884.0677,2336.8733,4278.0846,5073.1042,2835.2462,5196.5682,3457.3106,-1598.8952,-4062.2813,-4759.4508,-2027.4035,-890.4658,-4798.8587,-2875.2906,-5116.8973,-4780.7312,1175.7961,-654.8214,3931.0463,-1300.8342,-3672.4655,-2242.7616,-6512.2975,-1076.5214,-4037.9588,-2333.9096,-3838.5968,-6535.2878,1702.2500,-1908.7276,2111.4151,-2295.7523,-3987.8645,-3228.2756,-4951.2792,6360.2247,3246.8009,152195.9420,157313.8444,161406.4779,157278.8459,166206.4868,162730.8863,162207.4046,160491.6351,-202636134.2672,-202624053.5039,-202616835.6470,-202621001.8369,161010.1357,-202618914.8410,4894.2650,-2831.9836,3509.2258,-4249.6862,-6042.9747,2497.6437,-306.2785,3098.1586,4072.6631,-909.2777,-789.2779,293.4748,-2486.6492,-5866.6917,4035.5850,4708.5655,-4362.7006,191.3277,400.6210,4968.7687,-6397.5879,-3020.2632,-5350.0758,-4252.1136,6796.9388,4193.1704,277.9560,4276.0976,-1341.7572,1123.7276,3819.1028,1348.6242,1328.6531,851.2610,2390.6429,-3271.5269,6799.2300,-4220.5980,-6696.6490,4299.8111,-941.9873,-6320.7725,-754.2494,-4314.9913,-3376.2858,-3519.9512,-4386.6240,1619.0405,5000.4426,5947.6641,-4782.3550,342.2203,3511.2713,-278.0392,1490.3936,154.7857,3570.2761,-6740.7640,6569.4350,-3229.4426,6423.1185,-3886.1437,1000.5406,-6599.8687,5934.5244,-4034.8034,-651.2293,5528.0798,765.2958,-3632.2175,-4527.8202,4779.1219,-1491.0733,5115.0463,-4907.9262,-40.7915,-3393.5428,-320.7242,-3488.2738,3040.6500,-6681.3610,5219.6320,6076.7489,-5629.9077,4968.4704,2388.4274,4972.8198,175.3153,-6390.5876,-1627.9460,1442.6551,976.6717,-5240.2876,6536.0239,-630.4239,5690.4157,1768.0907,-4870.2015,-2431.5348,2730.1589,-323749.4279,-309123.1439,-319486.3174,-315623.9322,-317906.0437,-317765.1402,-310918.6762,-314325.9660,-110324038.2928,-110321316.5259,-110306507.6992,-110305564.9597,-313359.8805,-110313281.6764,3405.8022,-5331.7420,4112.9693,-5446.0730,2887.1666,5514.6672,-5184.2405,5050.6566,3890.9139,-3435.6939,3923.2683,-4414.7152,871.2245,-3374.4592,5496.7275,-4442.3817,5372.6213,-4722.9986,-6533.9527,-86.2278,-2037.8431,-5524.0538,-4287.2809,-5336.2670,747.6500,-5448.2812,4004.7265,5413.1180,5311.7257,-4487.1687,-2871.0147,6512.9173,1162.8953,4623.2827,-5383.9144,3946.0667,-670.7577,5487.6892,-346.3723,4621.5932,4948.9929,-35.7003,-5118.5498,4375.8644,-4653.9725,1519.2613,1651.4969,5424.0830,4226.5956,-1390.3796,-4650.2336,-4571.2462,-433.9844,-3873.3506,-166.9032,1201.8123,-5480.5567,-1006.9846,-254.7981,-4403.0630,-1093.6290,4894.8107,3534.6736,871.8232,2122.0124,3537.6806,4507.7497,3038.4101,-4536.8369,-4797.2872,4988.7301,-2475.3953,-4799.5838,-4037.8325,4646.7900,4988.9968,5300.9185,-4677.0516,3592.6541,-6145.1212,1432.7225,2371.7287,-2824.6591,1635.3861,4281.8885,78.6364,-4720.1550,-5372.2219,1436.1373,5512.8961,-1349.5843,-6665.7540,4117.6399,-49.8999,-6537.8600,182.9110,5889.7143,-380.4482,-1328.3177,5470.2628,-94811.8884,-95654.5502,-96941.3979,-94202.2266,-90255.1659,-98517.7658,-105821.3259,-95366.2586,83174652.1667,83152887.3415,83151359.8281,83161785.7602,-96744.5186,83172379.0331,
