sl_100_86400_20240930 Coordinates.csv
2024/09/30 07:47:00.0000 UTC

Generated: Tue Oct  8 16:19:39 2024,
Start: 2024/09/30 07:47:00.00, Stop: 2024/10/01 07:47:00.00,
TIME_UNITS,STARLINK-5099 - X-Coordinate,STARLINK-1088 - X-Coordinate,STARLINK-30533 - X-Coordinate,STARLINK-3973 - X-Coordinate,STARLINK-3666 - X-Coordinate,STARLINK-6310 - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-5590 - X-Coordinate,STARLINK-4795 - X-Coordinate,STARLINK-31816 - X-Coordinate,STARLINK-1247 - X-Coordinate,STARLINK-5738 - X-Coordinate,STARLINK-31473 - X-Coordinate,STARLINK-3963 - X-Coordinate,STARLINK-5020 - X-Coordinate,STARLINK-30889 - X-Coordinate,STARLINK-5743 - X-Coordinate,STARLINK-31010 - X-Coordinate,STARLINK-5964 - X-Coordinate,STARLINK-1462 - X-Coordinate,STARLINK-31721 - X-Coordinate,STARLINK-5500 - X-Coordinate,STARLINK-4422 - X-Coordinate,STARLINK-31529 - X-Coordinate,STARLINK-32104 - X-Coordinate,STARLINK-1771 - X-Coordinate,STARLINK-2443 - X-Coordinate,STARLINK-30508 - X-Coordinate,STARLINK-4349 - X-Coordinate,STARLINK-31303 - X-Coordinate,STARLINK-5287 - X-Coordinate,STARLINK-5239 - X-Coordinate,STARLINK-3226 - X-Coordinate,STARLINK-30608 - X-Coordinate,STARLINK-2146 - X-Coordinate,STARLINK-31167 - X-Coordinate,STARLINK-31617 - X-Coordinate,STARLINK-31582 - X-Coordinate,STARLINK-1369 - X-Coordinate,STARLINK-1844 - X-Coordinate,STARLINK-4553 - X-Coordinate,STARLINK-5875 - X-Coordinate,STARLINK-5226 - X-Coordinate,STARLINK-4189 - X-Coordinate,STARLINK-6371 - X-Coordinate,STARLINK-3923 - X-Coordinate,STARLINK-2076 - X-Coordinate,STARLINK-3193 - X-Coordinate,STARLINK-32263 - X-Coordinate,STARLINK-4723 - X-Coordinate,STARLINK-31867 - X-Coordinate,STARLINK-32088 - X-Coordinate,STARLINK-31384 - X-Coordinate,STARLINK-4110 - X-Coordinate,STARLINK-30188 - X-Coordinate,STARLINK-4322 - X-Coordinate,STARLINK-30446 - X-Coordinate,STARLINK-1670 - X-Coordinate,STARLINK-30444 - X-Coordinate,STARLINK-4294 - X-Coordinate,STARLINK-30250 - X-Coordinate,STARLINK-5097 - X-Coordinate,STARLINK-31619 - X-Coordinate,STARLINK-4362 - X-Coordinate,STARLINK-5059 - X-Coordinate,STARLINK-5453 - X-Coordinate,STARLINK-3760 - X-Coordinate,STARLINK-1403 - X-Coordinate,STARLINK-1502 - X-Coordinate,STARLINK-5700 - X-Coordinate,STARLINK-1784 - X-Coordinate,STARLINK-30544 - X-Coordinate,STARLINK-31267 - X-Coordinate,STARLINK-31970 - X-Coordinate,STARLINK-1673 - X-Coordinate,STARLINK-1833 - X-Coordinate,STARLINK-3566 - X-Coordinate,STARLINK-4088 - X-Coordinate,STARLINK-5959 - X-Coordinate,STARLINK-5336 - X-Coordinate,STARLINK-31760 - X-Coordinate,STARLINK-5191 - X-Coordinate,STARLINK-30493 - X-Coordinate,STARLINK-6061 - X-Coordinate,STARLINK-30375 - X-Coordinate,STARLINK-4748 - X-Coordinate,STARLINK-5373 - X-Coordinate,STARLINK-3277 - X-Coordinate,STARLINK-30755 - X-Coordinate,STARLINK-30394 - X-Coordinate,STARLINK-11131 [DTC] - X-Coordinate,STARLINK-4655 - X-Coordinate,STARLINK-3272 - X-Coordinate,STARLINK-30573 - X-Coordinate,STARLINK-1481 - X-Coordinate,STARLINK-1186 - X-Coordinate,STARLINK-30796 - X-Coordinate,STARLINK-31857 - X-Coordinate,STARLINK-31639 - X-Coordinate,STARLINK-2319 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5099 - Y-Coordinate,STARLINK-1088 - Y-Coordinate,STARLINK-30533 - Y-Coordinate,STARLINK-3973 - Y-Coordinate,STARLINK-3666 - Y-Coordinate,STARLINK-6310 - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-5590 - Y-Coordinate,STARLINK-4795 - Y-Coordinate,STARLINK-31816 - Y-Coordinate,STARLINK-1247 - Y-Coordinate,STARLINK-5738 - Y-Coordinate,STARLINK-31473 - Y-Coordinate,STARLINK-3963 - Y-Coordinate,STARLINK-5020 - Y-Coordinate,STARLINK-30889 - Y-Coordinate,STARLINK-5743 - Y-Coordinate,STARLINK-31010 - Y-Coordinate,STARLINK-5964 - Y-Coordinate,STARLINK-1462 - Y-Coordinate,STARLINK-31721 - Y-Coordinate,STARLINK-5500 - Y-Coordinate,STARLINK-4422 - Y-Coordinate,STARLINK-31529 - Y-Coordinate,STARLINK-32104 - Y-Coordinate,STARLINK-1771 - Y-Coordinate,STARLINK-2443 - Y-Coordinate,STARLINK-30508 - Y-Coordinate,STARLINK-4349 - Y-Coordinate,STARLINK-31303 - Y-Coordinate,STARLINK-5287 - Y-Coordinate,STARLINK-5239 - Y-Coordinate,STARLINK-3226 - Y-Coordinate,STARLINK-30608 - Y-Coordinate,STARLINK-2146 - Y-Coordinate,STARLINK-31167 - Y-Coordinate,STARLINK-31617 - Y-Coordinate,STARLINK-31582 - Y-Coordinate,STARLINK-1369 - Y-Coordinate,STARLINK-1844 - Y-Coordinate,STARLINK-4553 - Y-Coordinate,STARLINK-5875 - Y-Coordinate,STARLINK-5226 - Y-Coordinate,STARLINK-4189 - Y-Coordinate,STARLINK-6371 - Y-Coordinate,STARLINK-3923 - Y-Coordinate,STARLINK-2076 - Y-Coordinate,STARLINK-3193 - Y-Coordinate,STARLINK-32263 - Y-Coordinate,STARLINK-4723 - Y-Coordinate,STARLINK-31867 - Y-Coordinate,STARLINK-32088 - Y-Coordinate,STARLINK-31384 - Y-Coordinate,STARLINK-4110 - Y-Coordinate,STARLINK-30188 - Y-Coordinate,STARLINK-4322 - Y-Coordinate,STARLINK-30446 - Y-Coordinate,STARLINK-1670 - Y-Coordinate,STARLINK-30444 - Y-Coordinate,STARLINK-4294 - Y-Coordinate,STARLINK-30250 - Y-Coordinate,STARLINK-5097 - Y-Coordinate,STARLINK-31619 - Y-Coordinate,STARLINK-4362 - Y-Coordinate,STARLINK-5059 - Y-Coordinate,STARLINK-5453 - Y-Coordinate,STARLINK-3760 - Y-Coordinate,STARLINK-1403 - Y-Coordinate,STARLINK-1502 - Y-Coordinate,STARLINK-5700 - Y-Coordinate,STARLINK-1784 - Y-Coordinate,STARLINK-30544 - Y-Coordinate,STARLINK-31267 - Y-Coordinate,STARLINK-31970 - Y-Coordinate,STARLINK-1673 - Y-Coordinate,STARLINK-1833 - Y-Coordinate,STARLINK-3566 - Y-Coordinate,STARLINK-4088 - Y-Coordinate,STARLINK-5959 - Y-Coordinate,STARLINK-5336 - Y-Coordinate,STARLINK-31760 - Y-Coordinate,STARLINK-5191 - Y-Coordinate,STARLINK-30493 - Y-Coordinate,STARLINK-6061 - Y-Coordinate,STARLINK-30375 - Y-Coordinate,STARLINK-4748 - Y-Coordinate,STARLINK-5373 - Y-Coordinate,STARLINK-3277 - Y-Coordinate,STARLINK-30755 - Y-Coordinate,STARLINK-30394 - Y-Coordinate,STARLINK-11131 [DTC] - Y-Coordinate,STARLINK-4655 - Y-Coordinate,STARLINK-3272 - Y-Coordinate,STARLINK-30573 - Y-Coordinate,STARLINK-1481 - Y-Coordinate,STARLINK-1186 - Y-Coordinate,STARLINK-30796 - Y-Coordinate,STARLINK-31857 - Y-Coordinate,STARLINK-31639 - Y-Coordinate,STARLINK-2319 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5099 - Z-Coordinate,STARLINK-1088 - Z-Coordinate,STARLINK-30533 - Z-Coordinate,STARLINK-3973 - Z-Coordinate,STARLINK-3666 - Z-Coordinate,STARLINK-6310 - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-5590 - Z-Coordinate,STARLINK-4795 - Z-Coordinate,STARLINK-31816 - Z-Coordinate,STARLINK-1247 - Z-Coordinate,STARLINK-5738 - Z-Coordinate,STARLINK-31473 - Z-Coordinate,STARLINK-3963 - Z-Coordinate,STARLINK-5020 - Z-Coordinate,STARLINK-30889 - Z-Coordinate,STARLINK-5743 - Z-Coordinate,STARLINK-31010 - Z-Coordinate,STARLINK-5964 - Z-Coordinate,STARLINK-1462 - Z-Coordinate,STARLINK-31721 - Z-Coordinate,STARLINK-5500 - Z-Coordinate,STARLINK-4422 - Z-Coordinate,STARLINK-31529 - Z-Coordinate,STARLINK-32104 - Z-Coordinate,STARLINK-1771 - Z-Coordinate,STARLINK-2443 - Z-Coordinate,STARLINK-30508 - Z-Coordinate,STARLINK-4349 - Z-Coordinate,STARLINK-31303 - Z-Coordinate,STARLINK-5287 - Z-Coordinate,STARLINK-5239 - Z-Coordinate,STARLINK-3226 - Z-Coordinate,STARLINK-30608 - Z-Coordinate,STARLINK-2146 - Z-Coordinate,STARLINK-31167 - Z-Coordinate,STARLINK-31617 - Z-Coordinate,STARLINK-31582 - Z-Coordinate,STARLINK-1369 - Z-Coordinate,STARLINK-1844 - Z-Coordinate,STARLINK-4553 - Z-Coordinate,STARLINK-5875 - Z-Coordinate,STARLINK-5226 - Z-Coordinate,STARLINK-4189 - Z-Coordinate,STARLINK-6371 - Z-Coordinate,STARLINK-3923 - Z-Coordinate,STARLINK-2076 - Z-Coordinate,STARLINK-3193 - Z-Coordinate,STARLINK-32263 - Z-Coordinate,STARLINK-4723 - Z-Coordinate,STARLINK-31867 - Z-Coordinate,STARLINK-32088 - Z-Coordinate,STARLINK-31384 - Z-Coordinate,STARLINK-4110 - Z-Coordinate,STARLINK-30188 - Z-Coordinate,STARLINK-4322 - Z-Coordinate,STARLINK-30446 - Z-Coordinate,STARLINK-1670 - Z-Coordinate,STARLINK-30444 - Z-Coordinate,STARLINK-4294 - Z-Coordinate,STARLINK-30250 - Z-Coordinate,STARLINK-5097 - Z-Coordinate,STARLINK-31619 - Z-Coordinate,STARLINK-4362 - Z-Coordinate,STARLINK-5059 - Z-Coordinate,STARLINK-5453 - Z-Coordinate,STARLINK-3760 - Z-Coordinate,STARLINK-1403 - Z-Coordinate,STARLINK-1502 - Z-Coordinate,STARLINK-5700 - Z-Coordinate,STARLINK-1784 - Z-Coordinate,STARLINK-30544 - Z-Coordinate,STARLINK-31267 - Z-Coordinate,STARLINK-31970 - Z-Coordinate,STARLINK-1673 - Z-Coordinate,STARLINK-1833 - Z-Coordinate,STARLINK-3566 - Z-Coordinate,STARLINK-4088 - Z-Coordinate,STARLINK-5959 - Z-Coordinate,STARLINK-5336 - Z-Coordinate,STARLINK-31760 - Z-Coordinate,STARLINK-5191 - Z-Coordinate,STARLINK-30493 - Z-Coordinate,STARLINK-6061 - Z-Coordinate,STARLINK-30375 - Z-Coordinate,STARLINK-4748 - Z-Coordinate,STARLINK-5373 - Z-Coordinate,STARLINK-3277 - Z-Coordinate,STARLINK-30755 - Z-Coordinate,STARLINK-30394 - Z-Coordinate,STARLINK-11131 [DTC] - Z-Coordinate,STARLINK-4655 - Z-Coordinate,STARLINK-3272 - Z-Coordinate,STARLINK-30573 - Z-Coordinate,STARLINK-1481 - Z-Coordinate,STARLINK-1186 - Z-Coordinate,STARLINK-30796 - Z-Coordinate,STARLINK-31857 - Z-Coordinate,STARLINK-31639 - Z-Coordinate,STARLINK-2319 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4279.1407,-1722.5023,3482.4854,-1864.8384,2209.6809,-3665.7486,-1051.2572,5292.3971,6842.9250,5635.4128,1201.7552,-6139.0629,-5877.3549,3911.5620,6110.8983,-2923.9390,-3502.9601,608.3796,-5037.7168,4980.7901,6185.9982,-5082.6731,-4041.9130,-4663.2459,4765.4393,-2956.3084,4142.0736,-6405.2785,4687.9702,479.6683,1550.8644,-3372.7501,4452.3303,2300.8300,-5554.9116,-6180.3342,6659.3722,-3823.9096,206.8859,-1871.8373,2699.5776,-5530.7405,5156.5048,-4190.0156,-682.5934,-1223.4519,-1691.2122,6221.7557,3319.7751,5142.2496,-2386.6451,-5404.9952,4074.6745,2233.8763,1485.9464,697.5612,4576.2496,3568.1936,-5912.1659,1454.2303,-1384.0491,4291.5960,2329.5852,5610.7536,6272.6427,-2631.8635,-2782.2453,-3640.2954,3779.8855,-6583.8480,-2769.3754,4310.5268,6008.4332,-4121.3011,1226.8659,-2222.7560,800.3807,-3637.8226,2504.3446,-4946.0501,-4736.1598,4615.4575,-4431.8210,-1621.4913,-5032.3864,5324.7620,543.9670,3004.1471,-6013.0540,72.9651,449.9795,4624.8657,1580.9120,5607.4680,5124.3890,4875.1701,-6604.8161,3957.2917,-6169.6539,1964.0725,-326839.6426,-323717.4684,-312546.4658,-316087.9885,-311995.6191,-314126.0730,-321284.7908,-318486.4459,-160427144.6752,-160400235.6258,-160421787.9371,-160417812.8239,-318333.7160,-160410667.7344,-218.5005,-5803.3592,3961.6959,3697.1261,6543.5514,5746.8415,-4585.6525,4021.2935,851.0541,3609.7461,-6817.6980,-104.3280,2406.5451,4788.1206,-2107.0922,-4235.9160,-3894.2309,5979.7989,-577.9990,-4201.3093,2257.1043,-4519.7055,1096.3585,-215.0185,-4786.8524,-4770.7561,1583.8099,2655.0881,3589.2520,-6044.0859,3760.5883,-2885.9197,1229.6847,-5445.2164,3994.5780,2947.6784,-1468.7312,3276.3003,4169.4284,-3860.8453,-3246.3106,2867.0314,-3238.4470,-921.2717,-6423.2199,4454.9508,-5670.8481,-1467.6452,5752.1063,-1947.0333,3716.7324,4138.8494,845.1969,3824.0513,-5951.1705,-650.0576,-2221.6086,-5692.5329,-305.9042,4089.5842,-4993.6080,210.2202,-4941.4174,3827.7189,-698.0770,-6369.8268,3538.9819,2141.4058,5231.0751,2175.9198,-6348.6693,-5372.0341,1802.8567,-5407.5023,-6731.3220,5867.9887,6434.6602,-1996.2723,-1421.6561,-3754.4871,-1720.9661,4136.5309,-5061.1940,6410.4628,-3180.8020,-792.5302,-5105.7038,5401.4979,2245.6427,6904.3929,-4245.2219,-218.0793,5756.1575,-2405.8580,4341.6576,-617.7761,1223.0486,3350.6671,-463.1656,-4563.9637,223976.1687,259060.1816,240774.4065,235466.0258,242449.4052,239181.9559,243775.2213,241965.8661,-59988038.6563,-59938876.3058,-59993130.5970,-59981594.8838,240246.7271,-59985292.2693,5421.2971,-3160.7760,-4501.2953,5531.6684,-423.0690,1276.9524,5061.6058,-1989.6138,551.4716,-1326.2711,-200.1151,3222.0418,-2497.6333,3094.5507,2506.8417,4641.7848,4539.6614,3456.3065,4725.1595,1589.4464,-1789.8358,-1448.4516,5496.1745,4995.7215,-651.8734,-4064.6065,-5326.0552,-236.2839,-3662.8505,3116.3170,-5664.0991,-5313.1138,-5157.4737,-3634.7423,-1077.1969,-501.3462,-221.3739,4593.5634,-5532.6680,-5369.1723,5469.9479,3044.9468,3274.2375,-5433.9999,-2535.3512,-5156.4103,3588.0901,-2654.3674,1569.8401,-4205.8280,-5210.4669,-439.1176,5420.3453,-5321.4290,3232.4068,6866.1060,4707.6428,1672.3156,-3621.3929,-5393.8042,4603.0588,-5428.9335,-4090.3017,-1455.4874,2823.7671,592.7764,-5259.8507,-5495.5051,-2520.3212,218.2031,-29.9770,-825.7027,2675.3922,-557.4654,815.0466,2920.5105,2404.5561,5525.4780,-6330.6047,-3098.5103,4589.8107,3065.6958,-1321.0760,-2153.7556,-3564.9849,-4351.8790,4655.6370,3098.6451,2621.7527,656.6330,5201.9413,-5147.4232,3486.9551,-3302.7161,-1698.0109,-4886.9482,1723.4874,-4438.0060,2940.5354,-4831.3393,71568.7988,68122.4644,65232.3267,73623.7180,70823.7513,60147.7284,61152.4975,66627.4148,73263557.3291,73241678.2046,73242442.2002,73240880.9807,67221.8914,73251795.1715,
3600.000,3357.8742,3737.1603,-4258.0785,-1737.7618,-3314.4040,589.0740,4198.3201,-6395.6125,-5842.0121,-6212.9904,701.5522,6518.9919,2227.7709,-5474.8287,-3136.7628,5988.6230,6298.4564,-3209.1882,5115.9284,-788.5580,-4945.0274,4601.0722,2296.4338,6016.3333,-1223.3034,4092.8949,-6304.7827,4245.0735,-381.2415,2363.0280,-3585.8227,4816.2376,-6444.1508,-15.9614,2813.7455,3975.1276,-4332.2130,140.1726,-4200.5363,5623.5644,-212.2921,4655.2102,-4702.9677,3967.9628,3297.2204,-1430.8693,3639.8175,-5962.9280,-3988.7998,-1419.7950,-128.5427,2665.5512,-4084.7529,-4971.3264,830.1068,-3883.5750,-2323.8738,-2041.5437,3994.2640,-4913.4453,4862.4999,-3330.8264,660.2614,-1967.3271,-6340.8827,3620.8047,-1454.1762,2141.3101,-4095.5912,4763.6329,3677.9447,-2060.2682,-6643.8355,5334.0658,571.4615,-1065.5741,-2740.1243,5734.6765,-3397.5548,5078.3137,5194.9145,-4237.8259,5130.8468,1452.8232,6829.7773,-2143.2584,3439.9700,-4673.1530,2966.1557,-2395.4752,3506.9317,-2466.9582,-3480.3330,-4941.8171,-4642.0878,-2116.4924,4182.6245,-5530.4219,3349.4929,-37.4100,-372107.9086,-378442.4084,-362956.4601,-367317.6733,-362440.8875,-363967.2693,-371485.6730,-368293.3494,-139375536.1161,-139360929.2175,-139367172.1740,-139367230.0889,-368902.6343,-139359323.4097,-3997.3587,5514.8931,205.3030,-5556.2110,-4798.9042,-5527.5974,5170.1437,-2095.6269,846.6370,-935.4994,5525.4201,-2358.6242,-4489.2645,-4061.0732,4115.3447,2324.6378,1851.6386,-6148.2766,-3289.8773,4216.1713,1438.1196,3895.1755,-4953.1136,-2899.3972,5303.2406,803.0006,1210.6236,-4189.4960,-1755.2101,6353.8332,-5697.7853,-1240.5162,1424.1000,6927.3841,-4284.2299,-4596.6003,3682.6651,-5900.6280,-4109.7676,2906.6754,6145.0722,-5122.1677,4981.5065,-3391.5817,3974.9123,-6443.9310,5868.9590,3063.3804,-2256.0794,3927.4623,-6529.8876,-5313.6568,3736.0923,-417.1795,6883.6520,-3318.9926,5462.2880,6073.1254,-3156.4167,-1464.9987,2932.4054,4002.8713,6740.4534,-3309.7449,2328.5156,4686.9977,-4668.5559,-5690.8189,-1770.8994,-3876.3870,4317.5992,6023.8378,837.8312,2727.5635,5926.0352,-4185.7321,-3538.9286,-1408.6306,5051.4204,-34.1953,-2782.9660,-363.3435,3214.5001,-6186.3882,1188.1147,3626.3863,4643.2575,-4964.0091,-4211.4799,-5278.7207,5465.9321,4046.3714,-5938.5146,4867.4475,-1309.1498,3968.1935,-3415.7279,1013.8930,-2502.3384,6784.0799,134299.3454,169838.2519,151400.2085,147756.5250,155089.6256,151763.1916,155071.2517,151029.7512,-99480820.0810,-99432062.6010,-99491755.9640,-99482501.3871,152417.4476,-99478963.7213,-4547.3740,-1491.5769,5453.0793,-3745.6733,-3728.4939,-4154.8513,-1883.1251,-1688.7287,3598.3458,-2665.4345,4107.1806,210.2311,4619.7636,1177.3516,-4624.2783,-2621.3559,-2244.1621,-121.7742,-3339.3556,-5166.4096,4465.1590,-3466.3803,-4256.9299,-1508.7645,4056.4748,5518.2061,2587.3260,3533.4860,6696.2190,742.0862,1790.8564,4798.7273,2065.0675,364.8509,4646.0963,-3201.7191,3760.5184,-3424.3295,3654.4367,2641.9723,-3179.7813,446.4402,961.4226,4529.9827,4622.0571,2062.0448,524.8152,-1717.0054,-5065.3385,5504.7820,1975.3312,-3352.0555,-4028.8495,4782.8741,195.4833,-4709.2819,-3593.4165,2621.4309,4703.4615,4634.0481,-3988.8561,4544.3057,808.1721,5767.4578,1488.4102,3566.6089,4883.6151,3305.8824,5286.4504,3215.8850,-3981.3993,-2761.4749,1291.1714,-3268.5845,3459.1962,-5418.8238,-5282.1344,-3612.7308,3350.7948,4716.7453,-3439.3974,-5462.7813,-3219.5303,-2823.7354,256.8160,5477.2323,-3841.7976,1171.7718,-4650.6131,-3815.6065,-1806.3560,5029.4320,694.9400,-124.3934,4960.1870,5256.2930,-4358.7446,3855.9834,-5437.0496,1386.2165,69863.2384,66405.0325,64494.1215,70463.5489,70979.0304,60894.9765,57677.2957,66561.2316,73243225.3097,73218538.4282,73227583.9288,73221091.6963,65650.5448,73230933.7415,
7200.000,-2315.2056,-4149.0576,4819.0925,3802.1075,4058.9685,3242.3444,-5147.9604,5324.8454,2613.2457,4142.3008,-3436.6767,-4428.9480,2112.8458,4880.6996,-598.8710,-6863.9060,-6783.5125,4597.7941,-4056.8619,-4398.6804,2264.3200,-2751.7112,-785.5381,-4503.6876,-3450.3091,-5072.7415,6111.6769,-407.2737,-2390.5703,-4259.1687,3395.8980,-5422.8522,5869.9919,-2157.9252,1492.7781,221.5538,-43.7849,2866.7344,6047.3658,-6464.0153,-1489.3744,-1937.2580,1954.6987,-3375.7143,-5667.3606,2861.6465,-4171.1482,2931.8353,4128.1614,-2097.4389,1921.5705,1797.2921,3194.1754,6479.4572,-2907.5673,3158.3652,58.4025,-1034.6669,-1629.4534,6825.5647,-6831.5481,2303.7676,-3078.0895,-1475.1960,3507.8493,-4098.3385,4423.8918,-735.0801,4249.5408,-1081.7158,-4157.2723,-1437.0938,4026.7220,-4709.3173,-3145.4636,4781.2109,4916.2340,-6007.9224,3666.2533,-4525.3282,-3959.6310,3603.1363,-4043.0669,330.4920,-6045.2693,-814.7223,-6007.6006,4584.4160,777.6732,4717.2953,-4757.1288,666.9360,4055.3695,2407.8607,3536.6366,-219.0755,-581.7670,5294.3757,59.4746,-1464.1374,-393324.7443,-408994.7942,-390067.1706,-395106.1083,-389536.4330,-391068.2538,-397461.6059,-396675.1859,-108816845.4674,-108813497.3680,-108802553.8483,-108804122.3199,-395727.0881,-108800358.2618,6467.0520,-2048.4135,-3891.2459,5766.7832,822.7314,4137.2859,-3892.4313,-958.3175,-3232.9973,-2792.2196,-2391.4687,4008.3668,5596.6951,1254.6249,-5670.2363,-188.0702,335.4357,4013.8272,5627.2756,-3091.4093,-5197.6162,-598.9452,6864.8764,4130.9379,-4049.7644,3037.1126,-2767.8101,5071.7198,-2913.0591,-3457.5904,5263.2881,4090.6372,-2856.3617,-5810.2542,4095.8247,5016.7272,-5142.5458,6182.5264,3347.4040,-1364.3194,-6664.2219,5551.8406,-4761.5205,5983.0141,-708.9406,5865.8396,-3424.9909,-3779.3786,-2586.3394,-5650.1527,5962.3992,4689.8544,-6043.4611,-2057.6145,-5224.1201,6180.5924,-6930.3951,-4298.9387,6055.5887,-517.5487,-725.3403,-6468.6973,-5254.4188,-880.9576,-3401.3445,-713.3989,5107.8935,6829.2960,-2562.2486,4961.8612,-247.0108,-4915.0177,-3444.2997,1709.4308,-2722.2068,2037.9959,-261.8787,3384.6990,-5700.9642,3916.7359,5547.8300,-3884.6422,837.4637,3230.3781,1163.3639,-6073.1437,-3397.0603,2099.6833,5700.0945,2010.9052,-3554.2363,-6647.2820,3382.7265,-5503.3331,-2901.7903,-6485.3821,5358.8004,-4282.8515,5502.2167,-6121.8775,36450.7888,69592.6809,52206.9283,50297.6554,57614.7889,54584.7351,56625.4882,55680.6960,-132163134.5681,-132118014.0997,-132176421.3690,-132171326.1771,54593.1874,-132162158.2542,817.7964,5009.0750,-3116.5557,-399.8844,5531.2754,4518.2326,-2499.4936,4332.4857,-5536.5959,4636.7191,-5523.4602,-3532.8431,-3281.2656,-4746.6257,3940.8578,-994.8982,-1419.8308,-3303.2096,-72.1442,4009.4126,-3798.7070,6348.6323,341.6099,-3090.4207,-4212.8746,-3615.0853,1711.0455,-4719.9128,-5838.1953,-4058.9519,3054.2227,-1325.5126,2283.3565,3106.6219,-5386.6759,4673.8818,-4486.1238,-334.7038,437.5192,1876.7110,-1119.1184,-3685.7515,-4629.5712,-833.7569,-3940.9297,2287.0062,-4346.8716,4988.2701,4770.9430,-3405.0402,2701.9861,4608.1055,-296.8916,-1294.3959,-3523.7518,-262.0713,301.1149,-5337.1732,-2970.1339,-1017.1342,959.5114,-859.3229,3064.4319,-6733.6391,-4904.4756,-5534.4517,-1494.9879,883.2239,-4838.7198,-4730.4069,5522.9902,4671.1501,-4301.6284,4621.3068,-5505.2244,4565.3872,4850.2174,-576.0685,1543.9220,-3511.6442,-311.5992,4438.1391,5460.1618,6139.6940,3188.1811,-3220.4391,700.9297,-4743.7033,3868.7378,4662.7398,-3190.8028,-1809.5780,-4476.4147,3459.7813,-5205.9474,-2429.7064,4358.7406,-389.5351,4076.4225,2880.5590,68112.5779,64676.2272,64060.5846,66350.6940,70630.0063,62552.1147,54947.2073,62967.8800,73222088.9653,73195450.5565,73213192.3219,73203697.8866,64073.9478,73210064.0149,
