sl_100_86400_20240329 Coordinates.csv
2024/03/29 07:47:00.0000 UTC

Generated: Tue Oct  8 16:17:51 2024,
Start: 2024/03/29 07:47:00.00, Stop: 2024/03/30 07:47:00.00,
TIME_UNITS,STARLINK-3622 - X-Coordinate,STARLINK-5126 - X-Coordinate,STARLINK-30793 - X-Coordinate,STARLINK-4153 - X-Coordinate,STARLINK-30372 - X-Coordinate,STARLINK-31425 - X-Coordinate,STARLINK-31128 - X-Coordinate,STARLINK-3181 - X-Coordinate,STARLINK-30172 - X-Coordinate,STARLINK-31251 - X-Coordinate,STARLINK-2178 - X-Coordinate,STARLINK-31980 - X-Coordinate,STARLINK-4115 - X-Coordinate,STARLINK-4679 - X-Coordinate,STARLINK-30941 - X-Coordinate,STARLINK-6171 - X-Coordinate,STARLINK-31658 - X-Coordinate,STARLINK-30429 - X-Coordinate,STARLINK-2654 - X-Coordinate,STARLINK-5344 - X-Coordinate,STARLINK-2067 - X-Coordinate,STARLINK-4538 - X-Coordinate,STARLINK-11289 [DTC] - X-Coordinate,STARLINK-1829 - X-Coordinate,STARLINK-4437 - X-Coordinate,STARLINK-1549 - X-Coordinate,STARLINK-11273 [DTC] - X-Coordinate,STARLINK-31385 - X-Coordinate,STARLINK-2283 - X-Coordinate,STARLINK-4347 - X-Coordinate,STARLINK-6364 - X-Coordinate,STARLINK-31773 - X-Coordinate,STARLINK-5795 - X-Coordinate,STARLINK-6284 - X-Coordinate,STARLINK-3255 - X-Coordinate,STARLINK-4621 - X-Coordinate,STARLINK-5534 - X-Coordinate,STARLINK-2583 - X-Coordinate,STARLINK-2170 - X-Coordinate,STARLINK-30483 - X-Coordinate,STARLINK-1393 - X-Coordinate,STARLINK-5067 - X-Coordinate,STARLINK-31729 - X-Coordinate,STARLINK-31937 - X-Coordinate,STARLINK-6247 - X-Coordinate,STARLINK-4078 - X-Coordinate,STARLINK-5868 - X-Coordinate,STARLINK-5542 - X-Coordinate,STARLINK-1304 - X-Coordinate,STARLINK-1361 - X-Coordinate,STARLINK-31881 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-5415 - X-Coordinate,STARLINK-2683 - X-Coordinate,STARLINK-31625 - X-Coordinate,STARLINK-5002 - X-Coordinate,STARLINK-1569 - X-Coordinate,STARLINK-2117 - X-Coordinate,STARLINK-2698 - X-Coordinate,STARLINK-6305 - X-Coordinate,STARLINK-31125 - X-Coordinate,STARLINK-1835 - X-Coordinate,STARLINK-11084 [DTC] - X-Coordinate,STARLINK-2389 - X-Coordinate,STARLINK-1579 - X-Coordinate,STARLINK-30906 - X-Coordinate,STARLINK-5048 - X-Coordinate,STARLINK-31780 - X-Coordinate,STARLINK-31203 - X-Coordinate,STARLINK-5536 - X-Coordinate,STARLINK-31787 - X-Coordinate,STARLINK-5618 - X-Coordinate,STARLINK-31652 - X-Coordinate,STARLINK-32232 - X-Coordinate,STARLINK-31138 - X-Coordinate,STARLINK-4009 - X-Coordinate,STARLINK-6142 - X-Coordinate,STARLINK-5720 - X-Coordinate,STARLINK-3766 - X-Coordinate,STARLINK-5606 - X-Coordinate,STARLINK-5348 - X-Coordinate,STARLINK-5034 - X-Coordinate,STARLINK-31315 - X-Coordinate,STARLINK-5324 - X-Coordinate,STARLINK-2569 - X-Coordinate,STARLINK-1055 - X-Coordinate,STARLINK-4114 - X-Coordinate,STARLINK-6339 - X-Coordinate,STARLINK-31488 - X-Coordinate,STARLINK-1035 - X-Coordinate,STARLINK-5567 - X-Coordinate,STARLINK-31033 - X-Coordinate,STARLINK-4543 - X-Coordinate,STARLINK-2484 - X-Coordinate,STARLINK-1346 - X-Coordinate,STARLINK-30979 - X-Coordinate,STARLINK-30553 - X-Coordinate,STARLINK-2388 - X-Coordinate,STARLINK-4127 - X-Coordinate,STARLINK-4137 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3622 - Y-Coordinate,STARLINK-5126 - Y-Coordinate,STARLINK-30793 - Y-Coordinate,STARLINK-4153 - Y-Coordinate,STARLINK-30372 - Y-Coordinate,STARLINK-31425 - Y-Coordinate,STARLINK-31128 - Y-Coordinate,STARLINK-3181 - Y-Coordinate,STARLINK-30172 - Y-Coordinate,STARLINK-31251 - Y-Coordinate,STARLINK-2178 - Y-Coordinate,STARLINK-31980 - Y-Coordinate,STARLINK-4115 - Y-Coordinate,STARLINK-4679 - Y-Coordinate,STARLINK-30941 - Y-Coordinate,STARLINK-6171 - Y-Coordinate,STARLINK-31658 - Y-Coordinate,STARLINK-30429 - Y-Coordinate,STARLINK-2654 - Y-Coordinate,STARLINK-5344 - Y-Coordinate,STARLINK-2067 - Y-Coordinate,STARLINK-4538 - Y-Coordinate,STARLINK-11289 [DTC] - Y-Coordinate,STARLINK-1829 - Y-Coordinate,STARLINK-4437 - Y-Coordinate,STARLINK-1549 - Y-Coordinate,STARLINK-11273 [DTC] - Y-Coordinate,STARLINK-31385 - Y-Coordinate,STARLINK-2283 - Y-Coordinate,STARLINK-4347 - Y-Coordinate,STARLINK-6364 - Y-Coordinate,STARLINK-31773 - Y-Coordinate,STARLINK-5795 - Y-Coordinate,STARLINK-6284 - Y-Coordinate,STARLINK-3255 - Y-Coordinate,STARLINK-4621 - Y-Coordinate,STARLINK-5534 - Y-Coordinate,STARLINK-2583 - Y-Coordinate,STARLINK-2170 - Y-Coordinate,STARLINK-30483 - Y-Coordinate,STARLINK-1393 - Y-Coordinate,STARLINK-5067 - Y-Coordinate,STARLINK-31729 - Y-Coordinate,STARLINK-31937 - Y-Coordinate,STARLINK-6247 - Y-Coordinate,STARLINK-4078 - Y-Coordinate,STARLINK-5868 - Y-Coordinate,STARLINK-5542 - Y-Coordinate,STARLINK-1304 - Y-Coordinate,STARLINK-1361 - Y-Coordinate,STARLINK-31881 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-5415 - Y-Coordinate,STARLINK-2683 - Y-Coordinate,STARLINK-31625 - Y-Coordinate,STARLINK-5002 - Y-Coordinate,STARLINK-1569 - Y-Coordinate,STARLINK-2117 - Y-Coordinate,STARLINK-2698 - Y-Coordinate,STARLINK-6305 - Y-Coordinate,STARLINK-31125 - Y-Coordinate,STARLINK-1835 - Y-Coordinate,STARLINK-11084 [DTC] - Y-Coordinate,STARLINK-2389 - Y-Coordinate,STARLINK-1579 - Y-Coordinate,STARLINK-30906 - Y-Coordinate,STARLINK-5048 - Y-Coordinate,STARLINK-31780 - Y-Coordinate,STARLINK-31203 - Y-Coordinate,STARLINK-5536 - Y-Coordinate,STARLINK-31787 - Y-Coordinate,STARLINK-5618 - Y-Coordinate,STARLINK-31652 - Y-Coordinate,STARLINK-32232 - Y-Coordinate,STARLINK-31138 - Y-Coordinate,STARLINK-4009 - Y-Coordinate,STARLINK-6142 - Y-Coordinate,STARLINK-5720 - Y-Coordinate,STARLINK-3766 - Y-Coordinate,STARLINK-5606 - Y-Coordinate,STARLINK-5348 - Y-Coordinate,STARLINK-5034 - Y-Coordinate,STARLINK-31315 - Y-Coordinate,STARLINK-5324 - Y-Coordinate,STARLINK-2569 - Y-Coordinate,STARLINK-1055 - Y-Coordinate,STARLINK-4114 - Y-Coordinate,STARLINK-6339 - Y-Coordinate,STARLINK-31488 - Y-Coordinate,STARLINK-1035 - Y-Coordinate,STARLINK-5567 - Y-Coordinate,STARLINK-31033 - Y-Coordinate,STARLINK-4543 - Y-Coordinate,STARLINK-2484 - Y-Coordinate,STARLINK-1346 - Y-Coordinate,STARLINK-30979 - Y-Coordinate,STARLINK-30553 - Y-Coordinate,STARLINK-2388 - Y-Coordinate,STARLINK-4127 - Y-Coordinate,STARLINK-4137 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3622 - Z-Coordinate,STARLINK-5126 - Z-Coordinate,STARLINK-30793 - Z-Coordinate,STARLINK-4153 - Z-Coordinate,STARLINK-30372 - Z-Coordinate,STARLINK-31425 - Z-Coordinate,STARLINK-31128 - Z-Coordinate,STARLINK-3181 - Z-Coordinate,STARLINK-30172 - Z-Coordinate,STARLINK-31251 - Z-Coordinate,STARLINK-2178 - Z-Coordinate,STARLINK-31980 - Z-Coordinate,STARLINK-4115 - Z-Coordinate,STARLINK-4679 - Z-Coordinate,STARLINK-30941 - Z-Coordinate,STARLINK-6171 - Z-Coordinate,STARLINK-31658 - Z-Coordinate,STARLINK-30429 - Z-Coordinate,STARLINK-2654 - Z-Coordinate,STARLINK-5344 - Z-Coordinate,STARLINK-2067 - Z-Coordinate,STARLINK-4538 - Z-Coordinate,STARLINK-11289 [DTC] - Z-Coordinate,STARLINK-1829 - Z-Coordinate,STARLINK-4437 - Z-Coordinate,STARLINK-1549 - Z-Coordinate,STARLINK-11273 [DTC] - Z-Coordinate,STARLINK-31385 - Z-Coordinate,STARLINK-2283 - Z-Coordinate,STARLINK-4347 - Z-Coordinate,STARLINK-6364 - Z-Coordinate,STARLINK-31773 - Z-Coordinate,STARLINK-5795 - Z-Coordinate,STARLINK-6284 - Z-Coordinate,STARLINK-3255 - Z-Coordinate,STARLINK-4621 - Z-Coordinate,STARLINK-5534 - Z-Coordinate,STARLINK-2583 - Z-Coordinate,STARLINK-2170 - Z-Coordinate,STARLINK-30483 - Z-Coordinate,STARLINK-1393 - Z-Coordinate,STARLINK-5067 - Z-Coordinate,STARLINK-31729 - Z-Coordinate,STARLINK-31937 - Z-Coordinate,STARLINK-6247 - Z-Coordinate,STARLINK-4078 - Z-Coordinate,STARLINK-5868 - Z-Coordinate,STARLINK-5542 - Z-Coordinate,STARLINK-1304 - Z-Coordinate,STARLINK-1361 - Z-Coordinate,STARLINK-31881 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-5415 - Z-Coordinate,STARLINK-2683 - Z-Coordinate,STARLINK-31625 - Z-Coordinate,STARLINK-5002 - Z-Coordinate,STARLINK-1569 - Z-Coordinate,STARLINK-2117 - Z-Coordinate,STARLINK-2698 - Z-Coordinate,STARLINK-6305 - Z-Coordinate,STARLINK-31125 - Z-Coordinate,STARLINK-1835 - Z-Coordinate,STARLINK-11084 [DTC] - Z-Coordinate,STARLINK-2389 - Z-Coordinate,STARLINK-1579 - Z-Coordinate,STARLINK-30906 - Z-Coordinate,STARLINK-5048 - Z-Coordinate,STARLINK-31780 - Z-Coordinate,STARLINK-31203 - Z-Coordinate,STARLINK-5536 - Z-Coordinate,STARLINK-31787 - Z-Coordinate,STARLINK-5618 - Z-Coordinate,STARLINK-31652 - Z-Coordinate,STARLINK-32232 - Z-Coordinate,STARLINK-31138 - Z-Coordinate,STARLINK-4009 - Z-Coordinate,STARLINK-6142 - Z-Coordinate,STARLINK-5720 - Z-Coordinate,STARLINK-3766 - Z-Coordinate,STARLINK-5606 - Z-Coordinate,STARLINK-5348 - Z-Coordinate,STARLINK-5034 - Z-Coordinate,STARLINK-31315 - Z-Coordinate,STARLINK-5324 - Z-Coordinate,STARLINK-2569 - Z-Coordinate,STARLINK-1055 - Z-Coordinate,STARLINK-4114 - Z-Coordinate,STARLINK-6339 - Z-Coordinate,STARLINK-31488 - Z-Coordinate,STARLINK-1035 - Z-Coordinate,STARLINK-5567 - Z-Coordinate,STARLINK-31033 - Z-Coordinate,STARLINK-4543 - Z-Coordinate,STARLINK-2484 - Z-Coordinate,STARLINK-1346 - Z-Coordinate,STARLINK-30979 - Z-Coordinate,STARLINK-30553 - Z-Coordinate,STARLINK-2388 - Z-Coordinate,STARLINK-4127 - Z-Coordinate,STARLINK-4137 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2136.2094,1552.6427,4743.9651,-3428.6430,6167.6767,-1077.6470,6796.6160,3391.7081,-6087.5568,1680.0030,4605.6516,-6087.7530,3199.3478,3646.2482,-3928.7564,-6294.4730,-2765.3083,-5233.4888,6687.7648,2390.2257,4879.6287,-3402.9322,1834.4854,4233.0361,-479.8078,2472.0409,748.4968,5376.4365,-2639.4673,-5235.8789,5890.9601,3954.7845,-6861.1184,3454.0264,-4407.0429,-5773.8173,-6346.9467,6374.5258,5923.4324,-5031.5182,312.9034,4455.8430,-5360.0911,-4741.2477,1354.2896,6278.9164,-2949.2542,5864.0591,4223.8506,-4060.4378,6801.4411,-5931.8071,6087.8038,5736.4760,1181.7795,2587.9130,-4007.4961,-4513.4834,4572.3476,5165.0444,2988.9737,-2803.5358,-1201.2894,-820.4095,4106.4195,-6839.0097,-5525.5898,3103.4825,-467.8700,3039.0567,4189.9725,-4823.7408,-4627.3108,-3003.2805,-3371.3681,-3197.3223,228.6210,4584.2018,-2353.7126,-401.9919,-5478.9928,5653.5046,4439.9983,6222.1091,4827.0547,3366.8185,-6817.1481,5053.8648,6393.4796,-5766.5757,-4612.5967,789.1720,1375.7606,-2928.2079,-379.6649,-1578.8358,-2979.3103,-1182.3644,6603.9914,2890.1821,-106842.2400,-96689.1871,-110138.1332,-106857.3490,-110965.6874,-108558.5299,-101802.1909,-104725.2765,-258078750.0041,-258081818.5569,-258079074.3043,-258065561.9593,-104637.8558,-258071782.2147,4407.9656,3866.0043,3401.0545,-2933.7707,-469.7990,6098.8881,-964.3866,5349.1306,3305.7560,4725.7316,789.0161,-1797.5709,4283.0042,-2671.8721,4991.3104,1665.8755,-4113.5541,-392.7184,578.3045,-5122.3930,-4544.8503,-5747.4262,-6392.4221,631.8131,-4756.1138,-5271.6551,-6294.2836,-2135.3146,-5360.7045,-2769.8899,-1944.3108,1336.2400,-452.9676,-3720.0542,4663.7098,2558.3823,56.9836,1216.0478,-3473.0576,273.0144,-5965.2897,-5332.9918,3593.9609,3850.2698,-6253.6286,1771.4114,-2570.5140,-1542.9207,-2878.5526,1405.4027,-535.4435,508.8269,-3123.9716,1212.8816,4936.9859,-3244.1142,-5608.3419,4491.0362,2566.1470,4631.0320,4438.5362,-5990.7643,-6602.0707,-5878.2155,2945.3860,457.6572,-800.7864,-5963.0161,-5164.3488,-6068.7575,-2973.7706,-4742.5099,-966.6616,-4917.6921,5307.9788,3989.9223,5898.3948,5188.5533,4713.3581,-6917.0434,2492.9267,3943.6689,-4017.3744,-2091.7289,2078.3114,-3442.4991,-924.6908,2296.8314,-2238.3337,3825.9403,2932.8220,-6865.7893,-5408.2307,3623.9942,6859.1452,5415.3131,4302.3944,5545.8691,-2033.9973,-5852.8619,-344694.8500,-359083.8904,-354173.6305,-347919.2135,-354584.1073,-351240.5492,-356310.3550,-353550.0060,169355082.0392,169293756.7162,169323008.0856,169333598.2701,-352539.5951,169337735.9578,4879.9281,-5530.9244,3750.9392,-5251.3473,3155.7842,2852.7150,77.2107,-2805.7937,-368.0035,4647.3538,-5123.1132,2582.2421,4386.9651,-5258.2531,2784.9872,-2402.1395,-4455.9912,4529.8731,-1725.1530,-4027.3112,1894.3366,-1820.3283,1024.0530,-5459.3251,-5048.0681,3803.4234,2236.5956,3671.6831,3513.5532,-3628.9306,3101.6474,5392.7695,832.3495,4720.0486,2583.9989,2881.8034,-2842.2693,-2442.9256,-935.0842,4658.9721,-3522.0005,-311.9162,-2219.4247,-3044.6481,-2682.8577,2301.3197,5737.1878,3359.9771,4673.8320,-5438.8821,-186.2237,3536.3953,1033.7645,-3698.9768,-4565.1261,-5541.2541,746.9271,2728.1161,-4535.5488,-245.4886,-4324.6264,-2168.6984,-630.4985,3570.1986,4744.9020,-1060.3658,4085.6736,-1241.1820,-4512.4565,-1443.4763,-4494.4889,-1631.0880,4957.0890,-3738.8611,2751.1146,4653.9974,-3651.0360,-457.3658,-4497.0969,596.6687,-3454.5332,621.0003,3270.7836,2289.8318,4502.9871,4585.4505,-829.3544,4174.8884,1077.7229,-338.8324,4262.6622,-549.1628,4086.4087,-5141.7088,921.8943,4031.1526,4546.7330,-3989.0327,-352.1167,2292.7747,-147323.0838,-146200.3591,-149855.3943,-140885.4028,-144524.3545,-155089.6295,-153303.5235,-149167.0846,-59042626.3118,-59026621.4811,-59053459.2675,-59044455.3722,-147663.1454,-59034383.5002,
3600.000,-5128.2884,-5240.1285,-5091.4914,4712.4285,-3792.5952,-1647.7451,-4877.3127,-3963.2474,3718.1942,-4678.7290,-6324.0295,6554.8710,-4230.6860,-2683.3443,245.4668,5651.0913,5924.1373,5855.8387,-6354.6988,32.6819,-3624.4241,3941.2137,1335.6833,-5478.3882,-2045.4625,-1230.1469,1433.0409,-5277.3217,3852.0456,4398.1512,-2850.8173,-5776.2561,5315.6953,-278.8029,3323.3622,2524.5900,3058.4235,-6667.7240,-4321.7339,4033.6377,2549.4837,-3243.0679,1485.4151,2967.3018,1956.2211,-4392.1147,5796.9838,-5602.1520,-208.0118,3593.3553,-5005.3288,6489.4436,-4586.4052,-6904.7462,-5116.6349,533.7368,4629.4461,945.7029,-6785.4066,-5748.6927,-6084.4265,4059.8353,2984.4283,3176.5038,-4196.9414,5908.8701,3208.6419,-23.2574,4206.5282,34.3918,-2003.2171,3383.2261,3133.7189,5169.9791,1196.1042,2068.9696,-3510.3504,-5295.2140,815.3268,725.4181,2185.4339,-5591.3637,-3384.0473,-3036.7771,-6864.4690,2248.6509,5143.1387,-6425.4594,-3517.5772,3446.1116,3389.7976,883.3677,351.7893,-1282.5998,-1525.5478,-2399.1753,-896.5367,-2324.2422,-4853.5798,-1465.4937,-17068.4776,-2547.4385,-18867.9888,-14465.1078,-19450.8571,-17706.5633,-10308.6880,-13125.6857,-293120535.0404,-293111247.4748,-293113467.4296,-293104400.4163,-12926.3369,-293112654.2087,-4403.6109,-1900.3810,557.0601,-1250.8837,3395.1734,-6532.8908,3225.3536,-1777.7344,-4597.1595,-4936.0775,1959.3067,82.5271,-142.2997,5930.8576,-5116.9248,-3830.0727,-14.9703,-2995.7166,968.9802,6858.9266,5402.1348,2634.6316,4345.4451,2881.1959,6636.5820,6847.8563,5931.7265,4317.9896,1673.1162,5136.3086,4212.1215,2382.3351,-2067.2881,6002.0780,-5808.7445,334.6790,-1085.7343,308.6000,4310.6786,-4413.8507,3325.3058,4319.2436,-4833.2616,-6081.4805,4747.5510,1081.3116,3336.5218,4090.5584,4360.2036,-5091.8223,3024.0214,-2351.6170,4061.3958,443.7516,-3970.2579,5815.9072,3881.1248,-4290.4566,-1109.7623,-2210.4729,-2830.5289,5264.5730,4466.9063,2725.5418,1315.1665,-2565.6333,-2656.1310,4762.4321,5045.1642,5500.9008,6249.2408,2403.7698,-3494.8169,4477.8840,-6679.3816,-6519.6685,-3693.3362,-2559.7363,-6833.9099,4763.9606,-4580.4695,-2010.6712,5776.9001,1964.0620,-424.3818,4235.5031,-1074.5179,-2605.3456,3426.8559,-4292.8509,-5857.8301,5869.7916,6910.2238,-4543.4498,-4991.4432,-4622.1331,-5521.1985,-3458.7683,3177.6221,6441.3405,-363435.6491,-373323.8378,-367023.6992,-362414.1607,-369531.2612,-365943.5073,-369809.0850,-366143.3190,96735504.7596,96671321.9006,96704473.4221,96720578.2488,-366950.0815,96717529.2450,-1486.4224,4094.9768,-4689.7483,4903.6281,-4731.9552,1073.1983,-3602.0229,5384.8470,3620.0655,-770.2095,2045.2354,1997.4462,-5479.1395,2374.8432,-4683.1255,-1241.1105,3066.8342,-2214.3788,-2594.6714,1032.9045,2390.5002,5033.7820,-4965.4836,3117.7333,249.9300,115.2195,2819.5028,704.9337,-5523.8496,-1595.7094,-4724.4556,-2755.2609,-3935.1894,-3473.4815,1752.3984,-6466.7885,6140.9944,-1877.3298,-3284.4558,-3387.8548,5513.5568,-4382.8653,4572.6510,-861.7501,4655.1465,-5241.9550,-1914.4458,19.9960,-5388.0383,3020.2933,-3521.1794,590.3944,3211.9558,-399.9613,2140.3047,3704.3139,3395.7401,-5363.4182,856.7471,-3204.4775,1488.0957,-2062.0325,-4072.6617,-5527.0064,-5369.3062,-2571.0341,-5533.9962,4894.5005,2005.3075,4220.6397,1856.3774,5576.9627,-5001.7510,-606.9639,1047.8506,-1049.5869,4701.1400,3673.1412,758.7834,-5015.6487,4722.1765,3541.7309,1328.7572,-5942.3565,-823.6426,-4619.9154,4508.1914,537.6198,-4794.2511,4198.0523,-1529.3119,-3585.8113,-129.6628,5070.5812,-4566.5338,-4588.1759,-4109.2440,5528.9811,-3775.5617,2054.3125,-148980.7525,-147156.0295,-150228.6280,-143329.8725,-143669.9979,-153928.9073,-156369.2456,-147108.0900,-58972276.6846,-58961199.7724,-58987214.4066,-58976770.4493,-148672.8543,-58966606.2404,
7200.000,5638.1435,6911.9241,4734.5534,-5271.9953,861.8634,3882.7900,913.0228,4454.6425,216.2561,5080.5093,5649.6927,-3839.2699,4989.8742,1293.8639,3698.0482,-2778.3199,-5592.9140,-4695.6012,3406.9914,-2160.8262,347.0411,-4289.8691,-4974.0169,5117.5893,3269.6509,-559.9385,-3655.4914,2351.2751,-5016.4232,-980.2193,-663.3091,5055.8112,-2175.8106,-2294.5042,-354.3905,2949.4311,905.1613,4197.8752,513.1285,-2142.4854,-5512.1803,-453.0281,3058.8155,455.2322,-5242.0121,1716.7573,-5473.6804,3214.7425,-3233.9904,-2476.5594,907.2078,-4186.9939,749.6834,5100.1257,6352.0125,-2464.1233,-4216.3124,3326.9992,6053.9254,4853.9267,6451.4791,-4212.0280,-4225.0599,-5534.8743,4101.4160,-2773.0241,-880.3617,-4089.2282,-5797.3288,-3727.6859,-630.4127,-2006.4710,-1601.8241,-4885.1395,1803.0692,-319.3537,6187.9238,4913.3224,828.6645,-2347.4038,1337.1427,3859.7123,138.7711,-1514.1487,5928.1680,-5737.9906,-1893.4003,4647.9871,-1051.5637,723.7585,-1249.9979,-3182.1267,-1906.0923,4415.1809,4014.1172,5647.9518,3939.8632,5691.4942,881.5076,-1183.4702,77748.6380,92107.4399,73353.5400,78674.4864,73071.6248,74504.8697,81175.3721,79676.6816,-308158267.0386,-308135967.9754,-308145201.6892,-308143972.5421,79318.4519,-308149234.5181,2826.9250,328.5574,-4212.9488,4213.5607,-5929.5533,3712.7742,-4992.7460,-2505.0638,5093.7051,2735.5321,-3318.6747,2314.0372,-3599.6532,-6528.5766,4502.5124,4833.5790,3417.4383,4900.0863,-2848.9709,-6069.9765,-4517.8247,1735.1388,-484.4536,-4549.5792,-3982.8841,-5677.0740,-1720.2918,-4504.6119,2291.1058,-3601.4445,-5947.5067,-4153.5870,4684.5971,-6545.5677,4752.0445,-706.8352,3523.7733,-2234.3107,-4197.7678,6521.8770,-436.6651,-2365.0699,4990.0406,5425.1199,-2437.4775,-4548.7528,-3014.1279,-5120.0197,-5440.0550,6352.8466,-4974.2526,3368.0222,-4154.7147,-2008.1268,1641.1088,-6452.8492,-58.4083,3820.2198,-543.9562,-1485.6796,404.1002,-2185.9725,539.0945,669.0193,-4862.1621,4344.4786,5870.1044,-2270.0548,-3180.1341,-3771.3522,-6439.4380,1962.6855,6490.8415,-1689.4239,5176.9875,6113.4124,1100.1133,-1393.4271,5956.0610,-644.8768,6028.2229,-1564.5825,-4690.5160,-2883.7066,-1186.7927,-3396.1680,3828.9973,1414.5842,-4400.3808,4137.2106,6479.9518,-2698.2502,-5372.4837,4975.4888,1548.9744,3247.3690,5583.4969,1329.5920,-4046.2126,-4475.5205,-359570.4364,-363059.6912,-356554.6451,-353597.0316,-360932.5732,-357591.6590,-360043.7778,-358298.1402,17520864.4802,17457555.9026,17493991.2179,17512241.0713,-357931.7956,17502744.4189,-2853.1745,-144.4968,2824.8920,-1537.4974,3506.7213,-4211.0083,4613.2277,-4677.5345,-4708.5078,-3684.0821,2253.0741,-5190.4661,3162.3637,1928.7362,3758.1180,4121.7994,1352.6943,-1446.7920,5310.0412,2565.6787,-5252.3730,-5150.6778,4496.9698,1084.9149,4652.0617,-3988.9635,-5379.3002,-4606.7523,4198.2938,5847.0111,3503.8553,-1951.0887,4606.6966,123.6553,-5021.6603,6239.1528,-5932.0686,5034.5578,5480.1178,-230.9580,-4184.8922,6513.4954,-3514.8533,4101.4249,-3838.7145,4916.6755,-3051.9229,-3405.0547,2820.2781,1221.1504,4572.0201,-4377.4026,-5487.9916,4232.4841,1872.6739,411.9838,-5507.9160,4720.6469,3319.2721,4725.2091,2341.5153,5079.1036,5212.7765,4108.8152,2762.4044,4631.2145,3556.5555,-4988.6422,1861.4926,-4478.8255,2158.8283,-6372.6994,1512.6992,4511.2035,-4141.2957,-3230.3222,-2945.9175,-4701.9098,3424.6864,6502.4106,-3169.3547,-5531.7609,-4962.5497,6131.9016,-3384.0452,-10.8469,-5459.9347,-4977.3175,5147.9894,-5513.6959,-2141.6957,5527.3363,-3929.5991,-1969.8101,5426.7089,2376.0126,1190.2459,-3728.7402,5534.1065,-5148.2522,-150342.6131,-148152.4307,-150172.3621,-146694.0999,-143299.6855,-151855.0997,-158653.3191,-151419.1829,-58901551.5464,-58895799.6630,-58920173.8695,-58906755.9249,-149670.0072,-58898820.6999,
