sl_10_5400_20241018 Coordinates.csv
2024/10/18 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:22 2024,
Start: 2024/10/18 07:47:00.00, Stop: 2024/10/18 09:17:00.00,
TIME_UNITS,STARLINK-5477 - X-Coordinate,STARLINK-30911 - X-Coordinate,STARLINK-31211 - X-Coordinate,STARLINK-3763 - X-Coordinate,STARLINK-1103 - X-Coordinate,STARLINK-2565 - X-Coordinate,STARLINK-31391 - X-Coordinate,STARLINK-30826 - X-Coordinate,STARLINK-11180 [DTC] - X-Coordinate,STARLINK-3638 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5477 - Y-Coordinate,STARLINK-30911 - Y-Coordinate,STARLINK-31211 - Y-Coordinate,STARLINK-3763 - Y-Coordinate,STARLINK-1103 - Y-Coordinate,STARLINK-2565 - Y-Coordinate,STARLINK-31391 - Y-Coordinate,STARLINK-30826 - Y-Coordinate,STARLINK-11180 [DTC] - Y-Coordinate,STARLINK-3638 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5477 - Z-Coordinate,STARLINK-30911 - Z-Coordinate,STARLINK-31211 - Z-Coordinate,STARLINK-3763 - Z-Coordinate,STARLINK-1103 - Z-Coordinate,STARLINK-2565 - Z-Coordinate,STARLINK-31391 - Z-Coordinate,STARLINK-30826 - Z-Coordinate,STARLINK-11180 [DTC] - Z-Coordinate,STARLINK-3638 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5339.1973,-2333.1709,-1719.3382,554.7800,1229.8877,-4203.6913,-123.4079,5444.7699,5246.9797,-5793.9469,116266.3159,106920.2141,122349.5651,120532.8934,122319.7061,121289.0510,113060.9539,116606.0585,-135697058.1947,-135720033.9211,-135703947.0945,-135721219.8365,116941.1268,-135713232.8003,-2810.1524,-3625.0272,-4941.7991,6648.2879,-4223.6362,-510.6762,6818.0435,-3310.3854,-2423.4078,-3704.1575,-341532.2961,-318267.0149,-321309.9783,-327347.7434,-319431.7790,-323176.1420,-321007.4599,-321878.0420,-74357818.0869,-74322274.0450,-74336211.7617,-74361709.0801,-323455.4273,-74359928.8761,-3461.1430,-5318.4478,4435.3525,1726.1042,-5353.8193,-5484.7096,179.3318,-2747.0517,-3466.5586,757.7318,106020.2968,103743.3043,100218.2267,108550.4814,105827.1828,95146.3914,96077.4023,103050.8071,63735031.6407,63763361.7961,63742458.7027,63736820.4785,102186.7087,63747332.3429,
300.000,5633.9817,-3674.5904,-3444.3465,1742.8501,-599.4534,-4593.6218,1386.2581,4793.6529,3598.2177,-5990.4695,123486.8866,113476.7288,129170.2086,127239.9697,129094.1245,128114.5962,119846.6783,123162.0381,-134037403.7614,-134061213.7990,-134044926.9769,-134061480.7335,123697.0315,-134053586.9272,-3792.2103,-1901.8832,-3649.2486,5768.5683,-5135.6337,1559.3058,6540.0434,-4827.3846,-3292.3405,-2395.1575,-338963.8251,-315761.0520,-318874.8927,-324797.0115,-316830.0261,-320582.1258,-318519.4566,-319204.1790,-77303226.6409,-77267568.8545,-77281345.6565,-77307652.7381,-320900.9776,-77305260.2859,-1499.8280,-5454.9241,4675.8497,3336.5733,-4613.0023,-4947.7676,-1365.4710,-1359.5267,-4652.6624,2491.7559,106130.4842,103876.5113,100400.8737,108576.3019,106118.9859,95438.3806,96018.1034,102742.8618,63733152.4913,63761314.3146,63740269.0929,63735067.8205,102316.1780,63745454.9303,
600.000,5369.5165,-4690.7969,-4856.0011,2793.2937,-2335.3846,-4582.5236,2768.0876,3689.7902,1565.9042,-5608.6173,130650.7209,119977.8200,135932.5208,133890.3138,135808.2235,134881.1453,126581.3501,129697.9143,-132313835.8782,-132338488.4205,-132322003.1410,-132337796.0953,130397.1822,-132330031.3959,-4374.1205,-21.1959,-2025.7343,4313.1812,-5580.0323,3455.3685,5595.8496,-5870.3920,-3862.1498,-825.6681,-336241.3602,-313121.7596,-316298.8583,-322106.0999,-314088.4051,-317844.1763,-315890.0972,-316517.9358,-80211614.7406,-80175863.9294,-80189480.9446,-80216568.7836,-318205.4670,-80213571.7527,620.5345,-4987.4164,4400.7956,4583.2394,-3378.7060,-3881.7477,-2756.9657,173.2701,-5298.5708,3957.1457,106240.3239,104009.1907,100587.0871,108596.9960,106407.1131,95735.8336,95964.6798,102404.2966,63731278.9059,63759265.9849,63738080.6271,63733332.3076,102445.5672,63743577.5189,
900.000,4554.8020,-5272.4387,-5810.6125,3614.3810,-3814.7690,-4159.2203,3895.4105,2227.1502,-629.5747,-4697.6798,137754.4987,126420.7267,142633.4725,140480.9262,142459.3226,141585.4711,133261.8359,136228.2186,-130527179.8682,-130552682.5518,-130536000.1048,-130550991.5703,137038.6347,-130543391.5039,-4518.4462,1826.8226,-232.1536,2431.8348,-5501.0286,4993.4013,4083.2753,-6345.8469,-4079.6386,860.4950,-333366.1512,-310350.2898,-313583.0353,-319276.1459,-311208.1825,-314963.6825,-313120.2726,-313818.4024,-83081595.7285,-83045772.9331,-83059231.3145,-83087068.3790,-315370.1115,-83083476.7823,2674.9924,-3967.3543,3640.4551,5330.3336,-1782.4218,-2400.0506,-3839.3215,1687.5078,-5330.0498,4996.0371,106349.8160,104141.3588,100776.7586,108612.4604,106691.5728,96038.8227,95917.0449,102068.6518,63729410.8828,63757216.8228,63735893.3704,63731613.9522,102574.8761,63741700.1088,
1200.000,3256.7192,-5349.2713,-6207.0816,4131.8056,-4902.5985,-3349.1016,4664.7289,535.3360,-2751.2396,-3356.9865,144794.9272,132802.7150,149270.0626,147008.8244,149044.7541,148224.3658,139885.0289,142763.7175,-128678291.1350,-128704651.0283,-128687772.4549,-128701923.0111,143618.4713,-128694522.6222,-4232.5700,3459.0862,1557.2870,316.6187,-4891.9126,6026.4223,2158.0139,-6215.7815,-3921.8229,2503.8714,-330339.5208,-307447.8546,-310728.6490,-316308.3395,-308190.6852,-311942.1127,-310210.9562,-311095.3924,-85911801.3366,-85875927.9037,-85889228.8155,-85917781.0660,-312396.1885,-85913607.2687,4445.4284,-2507.1612,2478.5589,5496.6271,5.1136,-660.9307,-4491.7436,3021.1096,-4743.5993,5496.6802,106458.9604,104273.0309,100969.7733,108622.5864,106972.3752,96347.4234,95875.1148,101769.6564,63727548.4177,63755166.8439,63733707.3877,63729912.7602,102704.1047,63739822.6999,
1500.000,1594.5897,-4898.9540,-5997.9311,4295.1582,-5504.5412,-2213.7767,5004.6995,-1231.8806,-4570.6965,-1724.6875,151768.7427,139121.0788,155839.3194,153471.0431,155561.8660,154794.6413,146447.8500,149309.9990,-126768054.7538,-126795278.3460,-126778204.4385,-126791476.0680,150133.8021,-126784309.7864,-3565.4552,4717.6877,3171.9968,-1817.9568,-3797.7842,6459.0678,17.2123,-5500.6875,-3398.2824,3944.4683,-327162.8631,-304415.7248,-307736.9894,-313203.9223,-305037.2991,-308781.0138,-307163.2028,-308330.1093,-88700882.3395,-88664979.9054,-88678124.5094,-88707355.4222,-309285.0364,-88702614.1472,5744.1639,-768.3872,1043.2125,5064.0572,1792.0708,1149.1554,-4641.6279,4031.3371,-3606.7743,5405.2598,106567.7570,104404.2215,101166.0095,108627.2597,107249.5319,96661.7133,95838.8085,101539.1072,63725691.5039,63753116.0636,63731522.7434,63728228.7290,102833.2528,63737945.2922,
1800.000,-271.1685,-3951.5084,-5195.2483,4082.7948,-5575.2282,-847.1369,4882.2967,-2910.6334,-5892.5095,36.6873,158672.7117,145373.1410,162338.3021,159864.6347,162008.0241,161293.1296,152947.2488,155866.3269,-124797385.0469,-124825478.2377,-124808209.5401,-124820565.7681,156581.7660,-124813667.2723,-2600.1271,5485.4031,4461.3674,-3756.8434,-2312.9131,6256.8156,-2120.7309,-4276.4513,-2551.2516,5037.3012,-323837.6434,-301255.2296,-304609.4101,-309964.1853,-301749.4684,-305482.0131,-303978.1457,-305496.3767,-91447509.1976,-91411599.6716,-91424589.1144,-91454459.7071,-306038.0538,-91449168.0365,6433.8785,1055.8632,-507.2197,4079.6240,3386.3581,2835.6740,-4272.2976,4610.1773,-2050.8504,4731.5090,106676.2058,104534.9444,101365.3394,108626.3599,107523.0555,96981.7727,95808.0482,101404.6715,63723840.1322,63751064.4970,63729339.5016,63726561.8468,102962.3204,63736067.8858,
2100.000,-2154.8302,-2588.3863,-3870.5730,3504.7246,-5121.2975,632.0760,4305.8878,-4342.2036,-6575.5167,1756.4237,165503.6333,151556.2543,168764.1026,166186.6690,168380.6144,167716.6835,159380.2046,162424.9057,-122767225.1467,-122796193.2364,-122778730.0450,-122790136.0808,162959.5327,-122783538.1591,-1443.2098,5696.8814,5308.9164,-5306.2696,-572.7330,5448.6963,-4038.1695,-2665.9534,-1453.1277,5667.0605,-320365.3977,-297967.7557,-301347.3280,-306590.4672,-298328.6948,-302046.8179,-300656.9962,-302562.4739,-94150372.6907,-94114478.2390,-94127313.6377,-94157782.5007,-302656.6988,-94151959.8734,6441.7660,2762.4958,-2001.7704,2650.4379,4616.6178,4217.2746,-3424.7692,4695.8257,-256.2369,3547.7366,106784.3066,104665.2124,101567.6292,108619.7606,107792.9594,97307.6838,95782.7591,101387.7059,63721994.2907,63749012.1592,63727157.7261,63724912.0908,103091.3073,63734190.4807,
2400.000,-3863.9004,-935.8120,-2148.4997,2603.0777,-4199.0075,2090.5105,3325.0348,-5388.0035,-6548.6043,3272.1805,172258.3397,157667.8029,175113.8469,172434.2339,174677.0447,174062.1763,165743.7279,168970.7170,-120678546.5440,-120708394.2237,-120690736.5891,-120701159.4708,169264.3031,-120694893.8774,-213.0090,5344.0947,5642.6749,-6313.4746,1258.6899,4123.1983,-5540.1448,-826.4675,-201.1370,5760.5859,-316747.7314,-294554.7462,-297952.2224,-303084.1529,-294776.5368,-298477.2170,-297201.0407,-299493.5737,-96808184.5428,-96772327.5706,-96785010.0004,-96816033.3311,-299142.4885,-96809701.5357,5766.8674,4161.4108,-3275.9702,932.2488,5350.7950,5145.5453,-2193.4361,4279.1625,1568.2091,1981.3121,106892.0594,104795.0380,101772.7393,108607.3288,108059.2571,97639.5310,95762.8696,101501.2601,63720153.9653,63746959.0648,63724977.4803,63723279.4249,103220.2135,63732313.0769,
