sl_50_86400_20240507 Coordinates.csv
2024/05/07 07:47:00.0000 UTC

Generated: Tue Oct  8 16:57:46 2024,
Start: 2024/05/07 07:47:00.00, Stop: 2024/05/08 07:47:00.00,
TIME_UNITS,STARLINK-30073 - X-Coordinate,STARLINK-30271 - X-Coordinate,STARLINK-4604 - X-Coordinate,STARLINK-32189 - X-Coordinate,STARLINK-31923 - X-Coordinate,STARLINK-30558 - X-Coordinate,STARLINK-30839 - X-Coordinate,STARLINK-3199 - X-Coordinate,STARLINK-30124 - X-Coordinate,STARLINK-6251 - X-Coordinate,STARLINK-30848 - X-Coordinate,STARLINK-1256 - X-Coordinate,STARLINK-5920 - X-Coordinate,STARLINK-2371 - X-Coordinate,STARLINK-30246 - X-Coordinate,STARLINK-31088 - X-Coordinate,STARLINK-4026 - X-Coordinate,STARLINK-31276 - X-Coordinate,STARLINK-11148 [DTC] - X-Coordinate,STARLINK-6209 - X-Coordinate,STARLINK-2701 - X-Coordinate,STARLINK-5941 - X-Coordinate,STARLINK-5359 - X-Coordinate,STARLINK-30274 - X-Coordinate,STARLINK-1168 - X-Coordinate,STARLINK-3844 - X-Coordinate,STARLINK-30372 - X-Coordinate,STARLINK-30403 - X-Coordinate,STARLINK-3081 - X-Coordinate,STARLINK-31347 - X-Coordinate,STARLINK-2424 - X-Coordinate,STARLINK-30295 - X-Coordinate,STARLINK-31008 - X-Coordinate,STARLINK-30259 - X-Coordinate,STARLINK-1452 - X-Coordinate,STARLINK-6207 - X-Coordinate,STARLINK-5618 - X-Coordinate,STARLINK-1777 - X-Coordinate,STARLINK-30237 - X-Coordinate,STARLINK-6288 - X-Coordinate,STARLINK-4421 - X-Coordinate,STARLINK-5979 - X-Coordinate,STARLINK-6380 - X-Coordinate,STARLINK-6343 - X-Coordinate,STARLINK-31379 - X-Coordinate,STARLINK-1133 - X-Coordinate,STARLINK-11270 [DTC] - X-Coordinate,STARLINK-2342 - X-Coordinate,STARLINK-5499 - X-Coordinate,STARLINK-31057 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30073 - Y-Coordinate,STARLINK-30271 - Y-Coordinate,STARLINK-4604 - Y-Coordinate,STARLINK-32189 - Y-Coordinate,STARLINK-31923 - Y-Coordinate,STARLINK-30558 - Y-Coordinate,STARLINK-30839 - Y-Coordinate,STARLINK-3199 - Y-Coordinate,STARLINK-30124 - Y-Coordinate,STARLINK-6251 - Y-Coordinate,STARLINK-30848 - Y-Coordinate,STARLINK-1256 - Y-Coordinate,STARLINK-5920 - Y-Coordinate,STARLINK-2371 - Y-Coordinate,STARLINK-30246 - Y-Coordinate,STARLINK-31088 - Y-Coordinate,STARLINK-4026 - Y-Coordinate,STARLINK-31276 - Y-Coordinate,STARLINK-11148 [DTC] - Y-Coordinate,STARLINK-6209 - Y-Coordinate,STARLINK-2701 - Y-Coordinate,STARLINK-5941 - Y-Coordinate,STARLINK-5359 - Y-Coordinate,STARLINK-30274 - Y-Coordinate,STARLINK-1168 - Y-Coordinate,STARLINK-3844 - Y-Coordinate,STARLINK-30372 - Y-Coordinate,STARLINK-30403 - Y-Coordinate,STARLINK-3081 - Y-Coordinate,STARLINK-31347 - Y-Coordinate,STARLINK-2424 - Y-Coordinate,STARLINK-30295 - Y-Coordinate,STARLINK-31008 - Y-Coordinate,STARLINK-30259 - Y-Coordinate,STARLINK-1452 - Y-Coordinate,STARLINK-6207 - Y-Coordinate,STARLINK-5618 - Y-Coordinate,STARLINK-1777 - Y-Coordinate,STARLINK-30237 - Y-Coordinate,STARLINK-6288 - Y-Coordinate,STARLINK-4421 - Y-Coordinate,STARLINK-5979 - Y-Coordinate,STARLINK-6380 - Y-Coordinate,STARLINK-6343 - Y-Coordinate,STARLINK-31379 - Y-Coordinate,STARLINK-1133 - Y-Coordinate,STARLINK-11270 [DTC] - Y-Coordinate,STARLINK-2342 - Y-Coordinate,STARLINK-5499 - Y-Coordinate,STARLINK-31057 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30073 - Z-Coordinate,STARLINK-30271 - Z-Coordinate,STARLINK-4604 - Z-Coordinate,STARLINK-32189 - Z-Coordinate,STARLINK-31923 - Z-Coordinate,STARLINK-30558 - Z-Coordinate,STARLINK-30839 - Z-Coordinate,STARLINK-3199 - Z-Coordinate,STARLINK-30124 - Z-Coordinate,STARLINK-6251 - Z-Coordinate,STARLINK-30848 - Z-Coordinate,STARLINK-1256 - Z-Coordinate,STARLINK-5920 - Z-Coordinate,STARLINK-2371 - Z-Coordinate,STARLINK-30246 - Z-Coordinate,STARLINK-31088 - Z-Coordinate,STARLINK-4026 - Z-Coordinate,STARLINK-31276 - Z-Coordinate,STARLINK-11148 [DTC] - Z-Coordinate,STARLINK-6209 - Z-Coordinate,STARLINK-2701 - Z-Coordinate,STARLINK-5941 - Z-Coordinate,STARLINK-5359 - Z-Coordinate,STARLINK-30274 - Z-Coordinate,STARLINK-1168 - Z-Coordinate,STARLINK-3844 - Z-Coordinate,STARLINK-30372 - Z-Coordinate,STARLINK-30403 - Z-Coordinate,STARLINK-3081 - Z-Coordinate,STARLINK-31347 - Z-Coordinate,STARLINK-2424 - Z-Coordinate,STARLINK-30295 - Z-Coordinate,STARLINK-31008 - Z-Coordinate,STARLINK-30259 - Z-Coordinate,STARLINK-1452 - Z-Coordinate,STARLINK-6207 - Z-Coordinate,STARLINK-5618 - Z-Coordinate,STARLINK-1777 - Z-Coordinate,STARLINK-30237 - Z-Coordinate,STARLINK-6288 - Z-Coordinate,STARLINK-4421 - Z-Coordinate,STARLINK-5979 - Z-Coordinate,STARLINK-6380 - Z-Coordinate,STARLINK-6343 - Z-Coordinate,STARLINK-31379 - Z-Coordinate,STARLINK-1133 - Z-Coordinate,STARLINK-11270 [DTC] - Z-Coordinate,STARLINK-2342 - Z-Coordinate,STARLINK-5499 - Z-Coordinate,STARLINK-31057 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6752.3963,-4245.8122,-6456.7251,5202.8930,3893.5007,-3955.2995,3470.3621,4496.7528,-6181.7243,-5716.5855,6892.4421,4400.5725,6312.6669,-3700.5547,-5960.1996,-5587.1093,-3229.5510,-6501.8057,6131.3991,-864.6752,-58.6362,785.1439,438.8831,-2604.2722,-1198.8792,-4319.6475,3143.4662,-4089.1004,-6546.7373,3891.8030,-5314.0823,810.8114,4960.5041,-3431.1653,3335.8680,5731.5460,-6860.9453,-2802.7780,3761.5747,5173.6432,-498.9420,-997.0449,-5484.6207,-5433.0039,5372.6400,3435.4502,-672.1812,-3303.7936,-1558.3204,-5568.8298,-229586.4835,-223186.1622,-225765.4810,-226834.8162,-225946.4366,-226136.8320,-217678.9673,-222015.0525,-269256638.9523,-269221240.5202,-269237256.5018,-269235086.7856,-222223.2047,-269240898.6428,-858.0753,36.7839,2281.7923,-4225.8431,-4989.1899,3957.1688,4638.5781,3387.5101,1104.9275,-3655.6619,782.2674,612.2998,-2286.4916,4819.7029,-3541.8707,444.1318,-2929.6908,-2030.8872,-1207.4652,-5599.1506,-6935.6209,-5931.8250,-5093.8298,-6305.1807,-4851.1391,-554.8310,5059.2497,3010.3611,-992.9289,5196.8530,4437.8988,-6153.0112,-963.0545,5914.6201,-5342.6145,3667.8019,-315.2678,5174.7413,-3522.0948,239.0050,-4572.9381,455.8947,770.2156,8.8328,870.0177,-6007.5723,4270.5858,6035.3291,-4284.7126,-3878.7708,283270.9856,274633.3938,267993.0458,274833.6307,266994.6559,271070.8009,271344.4830,271419.5496,113316288.3530,113264702.7846,113289846.2563,113312965.8634,272523.1691,113305606.7497,-1343.0267,-5371.5507,-991.2242,1282.3491,2551.7605,-4105.5259,-3824.5687,-4030.6116,2948.6276,1427.4834,-31.1409,-5324.1658,1817.4579,-3348.8998,-233.4762,4079.0656,-5381.4657,-883.1601,-2533.7167,3992.6038,-134.0704,3500.6492,4677.5536,-586.9318,-4810.6189,5367.2195,-3578.1908,4717.8752,-2122.6347,2168.6552,-368.3487,2904.9668,-4658.2013,-1189.4038,2875.3877,1342.8575,1107.3139,-3696.8147,-4652.4611,-4621.9063,-5211.5340,6847.2651,4172.7158,4304.0123,-4044.8644,-380.3864,5121.0622,-873.0036,5237.4131,949.2300,98126.2572,96452.5854,94162.9427,103023.6839,99559.2747,88966.3105,90588.1910,97687.0146,4531196.5380,4545818.5776,4519477.6430,4528858.3431,96321.4928,4538648.1540,
3600.000,5224.7712,2902.1187,5038.9457,-1809.3216,84.5487,2214.8733,-5038.4478,-4081.5167,3509.9616,6385.8413,-5841.0407,-3458.0663,-3423.0990,2691.6079,5898.6924,5918.0985,4987.6513,5443.9125,-2206.0211,3806.4676,1635.9843,1719.6405,3530.8161,3631.7251,4106.6067,3494.6662,-4844.4294,1712.6752,3752.2239,-5682.8565,3321.8397,977.7478,-4026.8876,1209.4919,172.6810,-5506.1014,4474.7992,1599.0086,-407.5811,-5552.6626,-2025.3354,4025.1958,3243.5552,3816.0586,-6592.6506,-1142.3935,-4465.3756,1500.3635,3069.3151,4876.8570,-292367.9336,-279513.9369,-287771.9405,-286991.9083,-286512.5246,-287345.9267,-279179.1103,-283588.9246,-289393095.2933,-289346216.4829,-289368691.8062,-289376262.1160,-282968.7915,-289376237.9343,-1825.3404,-4498.7986,-3428.2338,4353.1376,4229.4404,-6464.7251,-959.3944,749.7351,-3706.4900,1548.8028,1563.2165,3601.2138,2027.0095,-6339.4827,900.1402,-3433.7535,-1038.6268,-1046.0680,3439.1417,5715.4609,5523.2787,6719.5691,4649.5409,3599.7210,1677.5840,-3703.3914,-1552.2590,-5960.1658,-257.8920,-3371.6252,-4824.9948,6581.5729,4880.6225,-6379.5717,4337.4171,-560.2482,-347.9607,-6752.5497,5735.7170,3318.7218,6625.4621,3521.7149,-4160.5431,-3763.7003,1490.1716,5367.6624,-2849.7539,-5907.5824,6158.6735,885.9452,214728.1838,211920.7196,204651.3485,210837.5750,202132.3157,205966.5155,207567.3650,209334.1918,39708079.3793,39662120.6604,39687222.9885,39708670.0956,208183.4889,39697555.6276,4172.3895,4252.4080,-3283.5623,-4943.8174,-5365.1984,1171.4638,4661.8690,5525.9992,-4710.3591,2213.3668,3391.2364,4796.0138,-5712.9438,-834.1157,3528.4488,-1162.1918,4675.0886,4042.9719,5350.6110,-997.9501,-3874.5139,-194.0976,-3753.6047,4540.9456,5316.1332,-4692.5016,4717.0857,-3119.4207,5835.6921,1775.8076,-3715.7237,1639.9107,2660.5880,-2451.2293,-5405.8827,-4188.7875,-5322.2755,-342.1932,3872.0577,2496.1887,487.9086,-4436.6137,-4516.4871,-4410.7326,-521.9799,4217.7857,-4121.8094,-3318.3394,-1015.5156,-4740.9173,99163.4174,98871.5562,96406.7877,103119.2383,102957.6615,92730.5158,90127.0862,96620.6401,4598439.3321,4607983.6419,4582539.8093,4596363.5362,97884.2252,4603178.6009,
7200.000,-2351.9810,-1432.2432,-1219.3449,-2993.8713,-4591.2270,35.1097,5835.4269,3560.2328,-225.7244,-4987.2615,2925.6031,2493.1503,-1121.8383,-342.5348,-4309.9560,-4207.9920,-5733.4048,-2690.7688,-2447.9744,-5152.9986,-3625.3459,-3560.7692,-6026.6769,-4251.7981,-6337.5415,-2536.8693,5884.2046,563.5974,-95.9420,5188.1004,580.1571,-2817.7721,2032.1785,1953.3077,-4231.2936,4132.2929,-533.8567,337.9854,-2346.3891,4393.8294,3341.7688,-3110.3515,-791.5178,-1833.6187,3830.7131,-2518.8419,6615.2988,1698.6217,-2756.9333,-2943.1552,-335010.5157,-319673.8084,-331326.2618,-328839.5272,-328750.6245,-329619.9438,-322944.8750,-324555.3494,-289776459.4140,-289719987.1502,-289750142.0710,-289765031.4987,-325674.2883,-289758643.1478,4723.7680,6689.7671,4018.8976,-3663.4634,-2824.5313,6485.8324,-2595.0300,-4709.2658,5895.5225,1633.5474,-4152.6481,-6318.4215,-2707.9758,5269.6695,2705.7664,4933.1660,3718.4289,4509.2510,-5184.0381,-3839.3622,-2053.7805,-4991.8017,-3387.5751,1066.9950,1010.0532,6346.0879,-2038.6473,6905.5524,3135.7802,-370.8814,4129.8201,-3681.0148,-6456.3639,4804.9382,-2949.1355,-3275.3939,2522.5542,5552.9043,-6483.4386,-5251.2712,-4116.4803,-6177.4196,6549.4616,6427.1430,-3105.5926,-3368.4953,903.5192,3875.1590,-5103.0109,3394.0018,132786.0952,135846.2405,128420.9857,133819.3247,124592.7045,128065.5529,130267.2594,129755.3597,-36597600.0400,-36634623.9345,-36611369.5648,-36597964.9958,130792.4775,-36607449.0420,-4509.0476,-91.3866,5487.6717,4912.0454,4182.2235,2447.8822,-2720.1145,-3614.4010,3646.0236,-4542.0513,-4730.5522,-1374.8428,6297.0653,4485.5521,-4721.2310,-2475.0232,-1102.2605,-4432.7169,-3549.9892,-2620.3552,5536.7022,-3252.7142,550.3056,-5263.2263,-2624.6624,1082.4600,-3082.3720,-371.5780,-6210.6433,-4455.1140,5528.6337,-5056.8203,1150.2098,4597.9954,4616.7752,4497.2251,6449.6443,4149.9346,-787.4427,1110.7277,4481.0651,-613.7702,2144.0875,1848.8042,4639.8135,-5512.9884,-671.1035,5484.2444,-3840.6459,5167.2987,100137.3910,100754.3354,99036.1369,102268.1230,105848.3626,97388.5262,90420.5648,100348.4145,4665974.5665,4670107.9075,4646388.4342,4665524.3326,99436.5121,4667694.5630,
10800.000,-532.3729,-784.2232,-2994.6934,6179.8180,6705.6671,-2875.7817,-4972.5430,-2527.7471,-2402.3886,2597.5538,360.9088,-832.1343,4512.2826,-3142.2920,2170.6547,669.7263,4157.2233,-282.3671,4794.7566,5142.0459,5545.3126,4875.7880,6186.9685,4307.8359,6207.1111,805.0643,-5352.9835,-2694.9473,-2084.6886,-3341.7704,-4572.3893,4751.2890,1169.0922,-5162.7820,6638.8480,-2343.7238,-2354.8233,-3214.7273,4068.0809,-1381.4947,-1010.5184,268.0068,-1396.1917,-337.1745,1065.0615,5860.1928,-4253.4326,-5158.0185,2328.2582,1097.1212,-354617.0517,-340384.1790,-353677.4497,-348721.4019,-350265.1458,-349573.3484,-345932.6249,-349140.7327,-270383712.2173,-270320534.4007,-270358988.2910,-270373885.7850,-347675.2692,-270365330.1543,-6581.5413,-5379.0750,-4518.6005,2615.8903,1278.3725,-4316.4214,4759.5504,6417.5615,-6499.5572,-4932.1120,6134.3984,6236.1260,4140.0461,-2903.0394,-5830.7589,-5137.5565,-4531.5474,-6633.2898,4542.5037,234.1939,-1461.5378,1392.6203,1007.3842,-4845.1333,-2590.0348,-6093.7114,4406.9272,-5265.5943,-5930.0665,4504.8741,-3317.1750,-611.9519,5320.0795,-2346.1471,1691.1545,6178.7432,-5246.6837,-2694.5020,4881.2783,5449.3115,-328.0324,4513.0263,-6631.9758,-6687.9170,4439.0331,1372.2227,1875.9789,-1542.0045,1179.0446,-6472.6451,43383.3774,52302.2482,44235.9324,47899.9230,39239.0194,43875.9432,44296.7389,46008.4839,-110392424.8542,-110417952.9888,-110399163.6225,-110398396.1855,45279.1348,-110401227.7145,2115.6747,-4162.8113,-4305.2200,-1256.4259,76.2833,-4610.4240,-875.8169,-572.5848,-427.1876,4117.1311,3208.7876,-2914.0625,-3311.2113,-5464.5922,3057.6044,4604.4973,-3184.5878,1746.1407,-1354.5737,4640.3490,-3910.1872,4724.3873,2961.9153,2191.0209,-1688.2093,3169.0525,-399.2839,3616.9397,2957.0565,3918.7100,-4025.3842,4894.5093,-4190.6460,-4005.3737,-1036.0030,-2119.5146,-3924.7062,-5542.9300,-2792.9140,-4070.9983,-6869.1040,5263.4815,1489.1873,1804.8869,-5015.3024,3424.6584,4828.0553,-4378.1819,6433.0438,-1975.5911,101052.4218,102445.6907,101762.1802,100277.9593,108241.7807,102675.7213,91389.2289,100210.7577,4733606.6839,4732204.9356,4711161.5488,4735293.2929,100978.1936,4732196.0175,
14400.000,2699.6295,3771.9428,5454.9015,-5924.1457,-5208.9322,5536.1228,2136.5061,245.0138,4065.4219,-211.7768,-2838.7216,-1939.7026,-5080.9917,6143.6179,-10.4266,3334.5768,-362.3482,2654.1654,-4388.8920,-4385.7020,-5951.2747,-5558.6815,-4517.4701,-2771.3087,-3317.0128,2137.2504,2810.1845,4741.4267,2307.7777,1005.4598,6549.9248,-5599.6641,-4660.2037,6864.8576,-6145.6037,191.6580,3037.6690,5899.9014,-4943.5355,-2570.2340,-3683.9872,894.0233,3473.1869,2857.7100,-4725.4869,-6886.9713,-240.9729,6904.4879,-2968.1329,704.0356,-349868.6548,-340155.2995,-353493.3998,-344863.0818,-349874.9864,-346203.6193,-346505.9752,-345889.8284,-232541613.0795,-232475299.8527,-232521616.8838,-232525470.0609,-347624.6676,-232523190.5049,6202.1200,1850.5293,4236.0936,-524.2467,1007.9119,1256.7278,-5301.8541,-5347.7586,4718.8928,6824.9327,-6325.9639,-3870.0455,-4469.4747,686.0739,6923.9761,4600.2960,4209.8668,5963.5284,-686.4204,3717.6367,3567.2176,2424.3346,2361.0783,5765.5258,3529.8781,3651.4220,-5210.9050,1877.2088,6254.1488,-6745.3898,2274.2220,3731.9816,-2584.4156,-79.4151,14.9993,-6759.2814,6195.5705,-110.1359,-1321.1702,-4536.4100,2706.0152,656.4216,4249.5675,4550.6459,-4680.6338,176.5257,-4894.3395,-248.0243,3315.3276,6291.1996,-46493.9431,-33489.7731,-42482.6701,-43856.3901,-48586.6321,-40093.0051,-44798.7106,-43188.6442,-176640235.1335,-176652756.0403,-176641645.7706,-176651800.0838,-42924.9880,-176647863.1785,1531.2191,5390.6473,418.7579,-3359.5972,-4304.7533,3973.0201,3922.8810,4372.5468,-3070.3608,-1231.0593,224.2784,5400.2950,-1617.4050,3136.9219,424.9275,-3989.2475,5470.7926,2124.3165,5059.1857,-3889.8302,-85.0880,-3378.5048,-4711.1315,2426.9360,4947.4033,-5482.4641,3620.6210,-4711.1299,1966.3753,-576.1265,64.1206,-1313.7813,4321.2588,990.5136,-3207.3030,-1555.2362,-892.1757,3656.6885,4675.2636,4566.0011,5220.8352,-6859.3701,-4254.1618,-4393.5307,1299.7060,720.3677,-4587.0223,611.0964,-5350.4896,-2637.3784,101967.8442,104035.6158,104267.3534,100929.8761,110131.3516,103482.9417,92998.3603,102856.6138,4801132.9132,4794287.3294,4777006.4145,4802725.2758,102509.1114,4796682.9417,
18000.000,-4265.7330,-6091.4004,-5408.6721,3000.1329,1517.5194,-6720.0476,1868.2410,3177.1847,-4968.9271,-1970.9855,4328.9964,5073.2870,3512.4807,-6795.2651,-2292.7572,-6003.5399,-3864.5585,-4446.6003,2782.3961,2958.4296,3839.9476,4891.9447,2129.4911,-803.9734,-900.2019,-5297.4840,1107.1354,-6052.8447,-2051.0169,1662.2749,-5712.4435,3864.7765,6699.3628,-6044.3410,3368.8538,2386.8530,-2470.9794,-6673.3292,5185.9114,5755.9631,6746.6803,1044.9506,-5275.0731,-5270.0735,5273.8643,4960.1539,3488.5031,-5732.8192,3881.9254,-2948.5606,-323518.0587,-319002.2771,-330919.0536,-321002.8208,-327719.4650,-323766.7497,-324548.9954,-327346.6614,-178835948.9764,-178770347.6925,-178822630.7021,-178810877.5252,-325574.6625,-178818005.9188,-3417.5347,1464.6203,-2204.9297,-2781.6726,-3989.9921,1431.7644,4819.4240,2792.5931,-1078.8915,-6197.0164,4106.5763,969.7026,2214.9476,892.1668,-5423.1243,-3338.9186,-3698.9469,-2598.5683,-4288.2830,-6224.3775,-4160.3134,-4918.9669,-5521.6752,-4227.7808,-4462.7747,-777.2609,4980.6014,1632.8518,-3255.3579,5825.1726,-302.7767,-4663.4620,-277.6894,2196.3308,-2582.1760,4908.6767,-3959.1423,1893.8863,-2660.8505,3096.3317,-1567.4918,-5256.8206,-606.8139,-1253.1268,2485.8802,-1897.0808,5729.9683,1720.0574,-5651.7273,-3067.7197,-127371.3983,-116262.2111,-126217.7830,-131373.6757,-133394.2559,-123712.3553,-131187.1589,-128460.5774,-230820767.3921,-230819981.5588,-230819912.3084,-230829461.6204,-128231.0181,-230827368.2712,-4277.2426,-2756.6082,3698.1114,5454.7576,5318.9695,-956.3249,-4635.0009,-5481.6402,4714.4310,-2420.0201,-3544.3925,-4625.0770,5571.0122,1050.3419,-3675.0268,961.2807,-4397.7021,-4549.6041,-4398.3863,781.1653,3999.0257,-17.1786,3607.6388,-5329.4059,-5232.4083,4374.7306,-4718.3631,2962.5239,-5796.1516,-3195.6423,3907.4724,-3219.6657,-1492.6410,2596.2668,5465.2624,4271.6608,5149.1743,353.3960,-3771.3337,-2334.2254,-557.7499,4404.9606,4458.3097,4323.5659,3446.8268,-4459.2996,127.6100,3492.3021,1139.7278,5363.4021,103752.1667,105559.0149,106290.4017,104938.1745,111485.9467,101215.2909,95249.9931,103846.1832,4868356.3997,4856367.0072,4844065.5794,4863508.6815,104029.1088,4861155.3130,
21600.000,5301.3062,5696.7424,3857.3828,262.5703,1818.9048,5444.6887,-5282.7851,-6139.5807,5246.1589,4001.5458,-5074.9202,-6752.3493,-1891.4065,4556.9247,4600.4137,6328.1373,6271.6258,5450.2597,-867.7268,-638.8749,212.0037,-2411.8124,165.8071,4878.0949,4243.4279,6780.9309,-4727.6677,5655.9721,2749.6066,-4374.4808,3103.1132,290.5498,-5867.7033,3021.8987,-172.9057,-5028.5610,2446.1763,4653.8643,-4382.4361,-6727.6198,-5253.3874,-3794.9972,6095.4478,6510.8485,-3589.3667,-1310.5675,-4276.1928,2301.0634,-3208.5411,5234.0402,-285178.8387,-278299.8710,-287514.0339,-277425.1973,-285260.6565,-281810.8080,-281500.2249,-281353.8821,-112934844.6026,-112873650.5241,-112928292.7376,-112910262.6219,-282969.7321,-112917759.7805,-533.5945,-3289.7469,-1533.3742,5844.2366,6123.3519,-3377.4823,-3698.4818,-361.3415,-2828.0403,3306.5639,-247.9989,1185.1874,2073.9140,-2433.5014,2196.3220,1084.3358,2870.7166,-1672.3128,6684.2158,6322.4006,4172.6391,5553.1821,6926.9024,1926.1379,4961.3969,-1255.6179,-4096.7248,-3981.1967,-1326.7346,-2446.2297,-2789.7549,4120.2727,2658.9351,-4180.9025,5342.5154,-1789.5097,-510.9277,-3023.0928,5345.6703,-1064.6977,-835.3626,5785.9914,-2643.2392,-1723.5195,1936.7175,4054.6055,-2653.2936,-3518.5863,4941.3624,-926.8461,-200645.4703,-190954.5641,-201722.7730,-208946.4859,-209868.5601,-200697.8208,-209154.5037,-204495.0079,-269238125.2750,-269224947.2090,-269238720.7476,-269239238.3035,-205246.9810,-269244084.1499,4431.6189,-1892.9417,-5541.3220,-3523.5193,-2416.0141,-2660.8331,2549.0284,3162.6897,-3566.4524,4590.3238,4712.6958,1009.3585,-6372.0632,-4634.5254,4694.0446,2621.9418,575.7415,3818.3527,-100.7393,2774.4756,-5544.5517,3378.9585,-351.1969,4390.4635,2322.8812,-580.9032,3005.6298,544.3389,6233.5586,4655.1214,-5542.2973,5461.1624,-2389.8150,-4646.3632,-4413.3265,-4437.9355,-6499.6568,-4185.2676,584.9911,-1322.1026,-4471.7607,601.4904,-2016.5370,-1671.7357,-5418.8297,5452.5415,4427.6096,-5522.3152,3683.6472,-4332.9786,106756.1557,107033.2996,107696.3537,108776.4396,112239.7321,99804.1379,98183.3085,105279.5608,4935098.9527,4918455.4386,4912437.8901,4921322.3071,105538.0309,4925613.1086,
