sl_5_86400_20241128 Coordinates.csv
2024/11/28 07:47:00.0000 UTC

Generated: Tue Oct  8 16:56:30 2024,
Start: 2024/11/28 07:47:00.00, Stop: 2024/11/29 07:47:00.00,
TIME_UNITS,STARLINK-1655 - X-Coordinate,STARLINK-30839 - X-Coordinate,STARLINK-1156 - X-Coordinate,STARLINK-11084 [DTC] - X-Coordinate,STARLINK-5716 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1655 - Y-Coordinate,STARLINK-30839 - Y-Coordinate,STARLINK-1156 - Y-Coordinate,STARLINK-11084 [DTC] - Y-Coordinate,STARLINK-5716 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1655 - Z-Coordinate,STARLINK-30839 - Z-Coordinate,STARLINK-1156 - Z-Coordinate,STARLINK-11084 [DTC] - Z-Coordinate,STARLINK-5716 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4436.0999,-1442.0668,-5949.5113,-3815.5856,6228.6876,-345509.5103,-365452.8923,-346963.2227,-344673.1372,-348443.7514,-346823.1284,-354471.7675,-351365.8497,-64625168.8379,-64660311.7797,-64639437.7443,-64633315.7245,-349959.8922,-64632324.9995,-4577.2744,5461.5497,3438.3074,1442.9019,-1820.7106,156635.9683,182194.0010,176751.6676,171048.0376,178291.9775,174831.8450,171086.2794,172644.9527,-94963537.8358,-94956279.7838,-94954086.2204,-94971405.7947,171740.2344,-94978511.2510,-2708.1928,4016.4414,-808.6809,5354.5296,2444.6006,-100567.7983,-105117.5152,-106731.1230,-98551.3436,-101083.2627,-111780.6767,-111024.4562,-104088.4564,44564024.5362,44593934.1874,44575593.1077,44580216.3779,-104824.6637,44575939.5167,
3600.000,4270.2943,-2511.7056,4240.0101,2400.9477,-5564.4151,-372031.9565,-398208.7466,-377149.9637,-376653.6711,-380276.0664,-378342.0868,-385038.4605,-379797.6208,-37759237.2224,-37801922.4284,-37781312.0205,-37775508.9479,-381470.9222,-37767046.5916,997.0672,-4554.7567,-4269.6908,-5753.5696,3968.5211,64467.9944,84721.0738,82330.0232,76910.6523,84967.7373,81987.0330,77317.9021,77658.3413,-108442499.0192,-108441220.1508,-108435612.5572,-108450567.4718,78084.7931,-108456818.4665,5348.5499,-4593.3828,-3419.9399,-2562.0394,1174.7462,-101837.4233,-106662.6189,-107225.8885,-101571.3691,-100784.8140,-110797.4312,-114263.6728,-106578.7454,44549802.5073,44578131.1570,44557940.0342,44560972.1554,-106207.8431,44562104.8548,
7200.000,-3849.7751,5734.5349,-314.2706,-292.5752,2672.5473,-374677.5613,-405326.5118,-383156.0687,-384472.6490,-387620.8318,-386000.1822,-391005.0472,-390204.8890,-8326258.0105,-8374777.5759,-8354521.0847,-8345665.2893,-388394.3540,-8334974.7769,3308.4459,3080.1765,4176.6525,6260.8556,-4917.4233,-30791.3209,-17536.7879,-17160.0781,-22149.2800,-13527.9664,-16449.3935,-20708.1431,-20446.4548,-114488004.2228,-114495374.1432,-114486696.3314,-114502083.6601,-20364.5966,-114502144.7813,-4712.2589,2389.8473,5497.7398,-2481.8540,-4103.2508,-103154.1088,-108194.4227,-107439.5157,-105533.5159,-100977.2100,-108887.7921,-116749.8786,-107414.3206,44536393.2301,44562218.6394,44540435.2727,44542003.2020,-107582.7178,44548286.2180,
10800.000,3154.6311,-6737.4273,-3885.3162,-2796.1841,1395.5017,-353615.9340,-386495.3408,-364637.6479,-369336.5867,-369907.7738,-369477.0193,-372329.6104,-368705.7151,21657146.2639,21605427.6713,21625450.9581,21640368.2688,-370348.1158,21647536.8099,-6053.3347,-1078.3927,-3921.7256,-2988.4690,5041.5544,-123162.3987,-117926.4915,-115392.7308,-119197.2382,-110718.3527,-116234.8371,-116757.4356,-116636.5933,-112691241.4269,-112709312.1393,-112697554.2130,-112711609.3355,-117268.0166,-112705741.8321,1151.5201,1237.1999,-4174.4497,5344.2197,4547.1493,-104512.4767,-109710.0566,-107683.1024,-110347.0900,-101646.6864,-106741.6898,-118552.8875,-108716.9898,44523770.2055,44546222.5769,44523190.6490,44524811.0230,-108949.1741,44534483.6182,
14400.000,-1427.4011,5323.3954,6146.9858,5597.2445,-4816.8830,-310458.9336,-343101.3194,-322774.1716,-332190.7339,-328261.5493,-328833.1473,-330423.9120,-329950.8964,50138043.8926,50086438.6313,50106300.4906,50127570.4841,-328556.4812,50127821.6269,6021.2506,-1647.5761,3166.9104,-1143.1614,-4448.3496,-206941.7408,-209942.5441,-206097.4202,-206159.0662,-200260.8721,-210167.9072,-204836.8257,-207478.8542,-103180580.6695,-103210466.7433,-103195188.5887,-103203920.8533,-206402.3141,-103195901.8970,3096.4647,-4135.7915,232.0711,-3578.3523,-2268.0645,-105908.5053,-111205.5984,-108257.4617,-111320.1056,-102799.8571,-110114.9826,-119699.9113,-110725.4123,44511857.0532,44530165.0855,44506313.7571,44509854.1197,-110307.0990,44520697.0670,
18000.000,-1704.3209,-2516.8515,-5649.8414,-5546.8633,6233.9173,-248137.9181,-278130.8001,-260233.1487,-271419.5636,-265392.9766,-265629.8628,-268060.8471,-264894.3276,75167792.8638,75119928.6652,75139376.1931,75163938.1297,-265766.6270,75157429.6016,-3911.9069,4603.8016,-1095.0897,3593.9544,2708.5544,-277037.2242,-287648.9865,-283436.9934,-280677.8880,-276353.9891,-286975.1652,-279528.7472,-280727.9252,-86612410.1377,-86654076.1893,-86634464.4298,-86634006.3995,-282060.9579,-86628814.3639,-5456.1392,4528.4178,3831.5775,-1322.3919,-1394.5149,-107339.1685,-112675.3022,-109372.4744,-110111.7439,-104469.3438,-115132.9205,-120182.0497,-110849.2120,44500532.4597,44514065.3276,44489913.0805,44497359.4877,-111656.3795,44506926.5763,
21600.000,5130.4057,-318.0316,3433.0070,1711.5047,-5504.7349,-170705.5334,-195969.1019,-181043.9977,-192625.7349,-185397.7941,-185394.0359,-189172.9377,-186495.1596,95035392.5894,94994787.9122,95013008.0092,95034768.5635,-186067.4891,95025428.5540,1363.8763,-6569.1299,-2353.5773,-4108.2587,320.9968,-329260.7038,-346058.3713,-342396.0540,-337931.3656,-334129.5429,-343928.2358,-336295.9693,-340881.7802,-64125812.0228,-64178006.7473,-64153065.1082,-64142031.8280,-339419.4073,-64143293.6859,4436.0318,-2208.1454,-5530.3620,5050.5976,4199.5962,-108802.2055,-114110.0057,-111090.8115,-109254.9240,-106724.1359,-119197.2418,-119952.4117,-113953.6972,44489638.0351,44497940.1802,44474102.5848,44487455.3898,-112996.9036,44493172.1578,
25200.000,-6867.2433,2538.4847,-1088.0002,3511.0242,3563.7688,-83075.5119,-102106.7799,-90360.2462,-101510.8716,-93469.3052,-93840.7375,-98538.8275,-94729.4031,108384455.5994,108354093.9401,108369572.7685,108380917.8690,-94622.8994,108375357.9618,535.4314,6289.8236,5692.2450,3703.0195,-3910.1907,-360561.6283,-381437.2535,-379146.5105,-373677.2157,-370020.2425,-378406.5850,-371730.7683,-373590.4199,-37264214.8332,-37324568.0177,-37293421.8690,-37275684.8480,-374842.5985,-37282501.8589,-701.5667,-1460.8308,3771.3829,-4405.3106,-4490.5375,-110295.9724,-115493.3440,-113311.1083,-108905.1432,-109692.8390,-122384.7333,-118917.4391,-113042.7698,44478988.5718,44481804.7571,44459005.8685,44479757.2393,-114328.5592,44479433.8231,
28800.000,5633.7119,-4152.0258,-630.9377,-6297.9707,-1325.8147,9282.8487,-2763.5846,5889.1398,-4176.3048,4431.4718,3018.1035,-1261.7773,3106.7137,114305799.8761,114287767.4678,114298293.5365,114295263.4109,2663.5379,114297840.4378,-2013.4156,-3590.4873,-6881.9184,-2396.9538,6486.5266,-369189.3443,-391499.6321,-391340.2743,-385370.6349,-382185.8485,-388724.0222,-383738.0129,-387156.2248,-7869420.7552,-7934692.5325,-7896970.0029,-7884011.8929,-386114.9635,-7888045.6282,-3489.6296,4231.3984,314.6873,-92.8256,2064.4245,-111819.3466,-116790.7166,-115795.0997,-109045.5315,-113602.9990,-124818.5627,-116955.3875,-117034.3523,44468384.0393,44465672.8232,44444759.4828,44471244.1317,-115651.2353,44465711.5840,
