sl_10_5400_20241215 Coordinates.csv
2024/12/15 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:24 2024,
Start: 2024/12/15 07:47:00.00, Stop: 2024/12/15 09:17:00.00,
TIME_UNITS,STARLINK-4003 - X-Coordinate,STARLINK-31883 - X-Coordinate,STARLINK-6153 - X-Coordinate,STARLINK-32122 - X-Coordinate,STARLINK-3672 - X-Coordinate,STARLINK-11287 [DTC] - X-Coordinate,STARLINK-2211 - X-Coordinate,STARLINK-31765 - X-Coordinate,STARLINK-5860 - X-Coordinate,STARLINK-30779 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4003 - Y-Coordinate,STARLINK-31883 - Y-Coordinate,STARLINK-6153 - Y-Coordinate,STARLINK-32122 - Y-Coordinate,STARLINK-3672 - Y-Coordinate,STARLINK-11287 [DTC] - Y-Coordinate,STARLINK-2211 - Y-Coordinate,STARLINK-31765 - Y-Coordinate,STARLINK-5860 - Y-Coordinate,STARLINK-30779 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4003 - Z-Coordinate,STARLINK-31883 - Z-Coordinate,STARLINK-6153 - Z-Coordinate,STARLINK-32122 - Z-Coordinate,STARLINK-3672 - Z-Coordinate,STARLINK-11287 [DTC] - Z-Coordinate,STARLINK-2211 - Z-Coordinate,STARLINK-31765 - Z-Coordinate,STARLINK-5860 - Z-Coordinate,STARLINK-30779 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
2700.000,5769.4641,2294.0370,2632.9143,1707.2729,80.2109,-3111.1119,4923.8518,-1284.5507,803.8670,486.9834,225022.1272,188999.5523,211345.0603,213711.2859,207948.1255,210639.0148,205240.3232,210384.8187,-11196912.5873,-11229139.3809,-11174900.8162,-11188578.7455,208659.4509,-11185611.5380,3224.0649,-3403.8366,-6071.6962,6176.1183,-4729.8430,-5938.4435,886.3368,5780.4104,-5016.4902,-5731.9552,-259334.7585,-250459.6554,-245510.8022,-250478.8021,-243965.6683,-246387.4591,-252741.6917,-250681.2731,-99507670.1700,-99481618.3281,-99504005.2905,-99502359.5843,-250893.8166,-99495059.4230,1999.4789,5464.2004,-2092.6252,-2354.9296,-5063.6895,295.1004,-4790.7453,-3393.6295,4711.4892,-3730.6934,179203.1693,175132.5299,173851.0184,180169.1312,180168.2127,169872.1255,167399.7204,175492.6656,40370267.3863,40343113.5999,40363501.4239,40348186.9615,175091.8793,40358837.7794,
3000.000,5661.6059,350.0117,1241.9674,3022.9017,-1821.6207,-4059.9868,5849.4985,652.9045,-1347.9313,-925.6407,230426.5090,194220.4592,216659.4395,218880.5897,213111.0247,215802.4423,210518.0544,215396.4154,-9017013.0099,-9049348.3871,-8994763.6443,-9008010.1242,213857.7037,-9005632.8565,1703.8089,-4388.7235,-6799.6147,6089.9455,-3779.0445,-5120.2185,-711.8549,5297.8278,-5031.4419,-6424.0653,-254497.5311,-246409.0155,-241136.6342,-246118.8805,-239544.7066,-241920.8877,-248298.7093,-246122.5680,-99725980.5241,-99700862.2072,-99721801.3288,-99720864.0756,-246479.2785,-99713351.2700,3562.9174,5228.0220,-613.7198,-597.5344,-5515.1656,-1534.4831,-3639.7228,-4254.0148,4569.7523,-2206.4923,179213.4085,175142.5075,173960.1302,180035.7309,180318.7647,170115.3372,167289.3177,175965.4327,40369616.6771,40342383.5195,40363466.6062,40347716.9152,175115.7711,40358286.4247,
3300.000,5015.6351,-1598.3541,-263.2439,4019.0562,-3578.8237,-4581.5885,6219.8352,2549.9909,-3365.5709,-2220.3202,235725.7975,199355.6916,221878.3298,223955.0496,218180.5315,220868.8583,215701.7787,220193.0006,-6832915.8441,-6865338.1060,-6810459.4048,-6823233.1114,218962.6389,-6821457.1790,-16.2339,-4973.5660,-6869.5731,5375.5142,-2507.3743,-3734.4334,-2205.8277,4310.2356,-4603.0999,-6469.1083,-249547.2274,-242249.5634,-236657.4249,-241652.9165,-235018.9957,-237351.8827,-243744.2914,-241493.9812,-99896537.6678,-99872351.2722,-99891827.9064,-99891576.4751,-241957.1163,-99883886.1246,4740.4450,4409.8614,930.7175,1226.8871,-5377.4159,-3183.1789,-2098.4161,-4638.2837,3939.1438,-438.0753,179223.2539,175152.3593,174071.3181,179895.9845,180465.7076,170364.7475,167184.0324,176373.6264,40368960.9745,40341654.1176,40363425.6468,40347264.7637,175139.5387,40357735.1998,
3600.000,3906.5693,-3354.5831,-1751.9569,4610.4970,-5016.1182,-4637.4241,5986.8140,4215.8035,-5053.2559,-3283.0052,240917.6137,204402.9847,226999.4561,228932.1467,223154.5350,225836.1580,220789.0300,224798.9915,-4645666.9858,-4678154.5833,-4623034.7566,-4635295.9946,223972.0300,-4634130.5639,-1772.9539,-5089.3529,-6275.7356,4096.1774,-1039.5112,-1924.5744,-3461.4415,2921.7847,-3766.7170,-5853.4982,-244486.1594,-237983.0887,-232075.1800,-237082.9332,-230390.3819,-232682.9678,-239080.4829,-236809.7186,-100019262.4248,-99996005.8244,-100014007.5726,-100014416.7591,-237329.3008,-100006584.8395,5404.8580,3100.5867,2375.6407,2913.4967,-4664.9562,-4457.2166,-331.7379,-4503.7462,2887.0428,1378.8704,179232.7059,175162.0861,174184.4156,179749.7307,180609.0558,170620.4406,167083.8068,176689.4971,40368300.3257,40340925.4012,40363377.9295,40346830.6305,175163.1821,40357184.1046,
3900.000,2451.7390,-4745.3357,-3093.8456,4753.2929,-5985.8547,-4236.2570,5161.6940,5479.6421,-6247.8671,-4024.1855,245999.6304,209360.1108,232020.5894,233809.3679,228030.9604,230702.2960,225777.3946,229245.4117,-2456313.7859,-2488845.3333,-2433537.7009,-2445248.5927,228883.6922,-2444700.5237,-3395.3136,-4710.8152,-5077.4209,2375.9859,486.1012,117.5395,-4370.4602,1272.8164,-2593.0812,-4632.4852,-239316.6896,-233611.4281,-227391.9494,-232411.0054,-225660.7611,-227916.7504,-234309.3821,-232078.8706,-100094098.5212,-100071769.0749,-100088285.8266,-100089327.9235,-232597.8488,-100081391.1766,5484.5725,1445.8484,3566.5332,4272.8977,-3453.3426,-5207.5115,1470.5912,-3865.3530,1525.9669,3042.8511,179241.7651,175171.6887,174299.2523,179596.8013,180748.8228,170882.4973,166988.5854,176892.8270,40367634.7803,40340197.3775,40363322.8539,40346414.6343,175186.7012,40356633.1393,
4200.000,798.0712,-5637.8160,-4170.3482,4447.3385,-6383.3810,-3430.8515,3815.5367,6208.3226,-6835.0673,-4386.1521,250969.5726,214224.8802,236939.5479,238584.2017,232807.7700,235465.2878,230664.5116,233567.0476,-265904.5497,-298458.8366,-243017.0786,-254141.7526,233695.4831,-254215.5233,-4720.9963,-3860.8966,-3392.9506,387.3237,1930.0032,2172.3808,-4859.9063,-474.0717,-1182.8617,-2925.3010,-234041.2295,-229136.4646,-222609.8265,-227639.2582,-220832.0778,-223055.9256,-229433.1393,-227304.8891,-100121012.6107,-100099607.1703,-100114631.1349,-100116276.0145,-227764.8225,-100108271.8325,4971.0814,-370.0088,4376.1267,5152.6923,-1871.6124,-5346.5892,3114.6536,-2794.1203,1.5863,4369.3414,179250.4320,175181.1679,174415.6544,179437.0218,180885.0217,171150.9931,166898.3157,176971.8933,40366964.3902,40339470.0538,40363259.8385,40346016.8883,175210.0961,40356082.3038,
4500.000,-892.8105,-5952.7153,-4884.9813,3734.3712,-6158.8796,-2310.8473,2073.1955,6320.4026,-6760.5463,-4346.8508,255825.2192,218995.1422,241754.1980,243254.1339,237482.9643,240123.2128,235448.0735,237799.6387,1924511.9654,1891955.9619,1947477.9339,1936973.1543,238405.3038,1936275.5221,-5612.6472,-2610.3541,-1387.5579,-1666.8039,3164.2942,4016.1165,-4897.6312,-2149.7092,341.7931,-903.1071,-228662.2388,-224560.1266,-217730.9464,-222769.8663,-215906.3239,-218103.2813,-224453.9560,-222485.5648,-100099994.2903,-100079509.2082,-100093034.9377,-100095250.1484,-222832.3280,-100087216.4537,3919.8009,-2144.6933,4718.0219,5454.4980,-88.9739,-4858.2260,4423.5906,-1409.5767,-1522.9869,5211.5037,179258.7071,175190.5246,174533.4448,179270.2117,181017.6648,171425.9954,166812.9477,176923.8209,40366289.2093,40338743.4372,40363188.3227,40345637.4988,175233.3668,40355531.5982,
4800.000,-2460.3353,-5671.0986,-5171.7811,2692.1812,-5324.0441,-992.8680,101.4203,5795.7694,-6035.0590,-3920.2062,260564.4035,223668.7860,246462.4549,247816.6411,242054.5831,244674.2156,240125.8271,241977.2513,4113887.0512,4081350.1550,4136898.3271,4127044.7361,243011.0997,4125723.7490,-5972.3093,-1072.1571,743.1584,-3573.7111,4083.9522,5444.5872,-4493.6028,-3594.5462,1847.7260,1228.6602,-223182.2241,-219884.3871,-212757.4854,-217805.0521,-210885.5376,-213061.7029,-219374.0831,-217613.4413,-100031056.1032,-100011487.2409,-100023511.6442,-100026262.5211,-217802.5150,-100018237.6401,2444.2723,-3680.8894,4555.7938,5144.6686,1703.2018,-3799.2282,5256.8460,133.2376,-2884.8789,5476.3517,179266.5909,175199.7596,174652.4435,179096.1861,181146.7635,171707.5601,166732.4341,176754.4365,40365609.2940,40338017.5351,40363107.7692,40345276.5636,175256.5132,40354981.0223,
5100.000,-3760.2625,-4834.5097,-5001.2759,1425.9830,-3952.3617,391.2114,-1907.4648,4679.1775,-4732.7066,-3153.3137,265185.0144,228243.7417,251062.2837,252269.1839,246520.7070,249116.5096,244695.5737,246129.9150,6301172.5515,6268675.3758,6324195.7605,6315022.0840,247510.8616,6313080.8483,-5752.5751,608.7948,2792.4719,-5133.0732,4615.7241,6295.8307,-3697.0993,-4673.8761,3202.2969,3251.4172,-217603.7375,-215111.2632,-207691.6592,-212747.0840,-205771.8020,-207934.1808,-214195.8200,-212676.6032,-99914233.5325,-99895576.2689,-99906098.6168,-99909348.4066,-212677.5755,-99901370.9376,704.1105,-4808.4063,3906.7770,4257.8826,3312.2044,-2293.2589,5525.1628,1661.0458,-3938.9995,5134.7421,179274.0837,175208.8737,174772.4681,178914.7565,181272.3286,171995.7274,166656.7301,176477.7234,40364924.7027,40337292.3548,40363017.6656,40344934.1705,175279.5354,40354430.5762,
5400.000,-4678.0679,-3538.6845,-4383.5735,57.8831,-2172.6547,1707.0189,-3754.4887,3076.8885,-2982.8623,-2121.1297,269684.9976,232717.9811,255551.6997,256609.1975,250879.4575,253448.3784,249155.1706,250281.5606,8485321.3631,8452884.2994,8508323.0638,8499855.2763,251902.6265,8497299.5668,-4962.9744,2269.4120,4562.6679,-6178.0799,4723.6178,6468.9479,-2590.5243,-5290.4715,4284.8322,4955.8878,-211929.3754,-210242.8147,-202535.7222,-207598.2738,-200567.2442,-202723.8178,-208921.5134,-207659.7845,-99749584.9827,-99731834.2227,-99740856.1447,-99744566.1454,-207459.7429,-99736674.8203,-1112.2859,-5402.8296,2840.2453,2893.3840,4565.0961,-517.0133,5199.8881,3001.9805,-4573.4130,4224.4360,179281.1860,175217.8678,174893.3338,178725.7337,181394.3700,172290.5151,166585.7930,176114.9339,40364235.4962,40336567.9035,40362917.5264,40344610.3950,175302.4333,40353880.2600,
