sl_100_86400_20240907 Coordinates.csv
2024/09/07 07:47:00.0000 UTC

Generated: Tue Oct  8 16:18:23 2024,
Start: 2024/09/07 07:47:00.00, Stop: 2024/09/08 07:47:00.00,
TIME_UNITS,STARLINK-3387 - X-Coordinate,STARLINK-1815 - X-Coordinate,STARLINK-30940 - X-Coordinate,STARLINK-5594 - X-Coordinate,STARLINK-6278 - X-Coordinate,STARLINK-5051 - X-Coordinate,STARLINK-31624 - X-Coordinate,STARLINK-4697 - X-Coordinate,STARLINK-4035 - X-Coordinate,STARLINK-4184 - X-Coordinate,STARLINK-2590 - X-Coordinate,STARLINK-31155 - X-Coordinate,STARLINK-5315 - X-Coordinate,STARLINK-31246 - X-Coordinate,STARLINK-5751 - X-Coordinate,STARLINK-30878 - X-Coordinate,STARLINK-4801 - X-Coordinate,STARLINK-31565 - X-Coordinate,STARLINK-30769 - X-Coordinate,STARLINK-1603 - X-Coordinate,STARLINK-31638 - X-Coordinate,STARLINK-3738 - X-Coordinate,STARLINK-1762 - X-Coordinate,STARLINK-31230 - X-Coordinate,STARLINK-5299 - X-Coordinate,STARLINK-31977 - X-Coordinate,STARLINK-31911 - X-Coordinate,STARLINK-1813 - X-Coordinate,STARLINK-1076 - X-Coordinate,STARLINK-5422 - X-Coordinate,STARLINK-5026 - X-Coordinate,STARLINK-5061 - X-Coordinate,STARLINK-5958 - X-Coordinate,STARLINK-5747 - X-Coordinate,STARLINK-31718 - X-Coordinate,STARLINK-5843 - X-Coordinate,STARLINK-4291 - X-Coordinate,STARLINK-32024 - X-Coordinate,STARLINK-30375 - X-Coordinate,STARLINK-31097 - X-Coordinate,STARLINK-6373 - X-Coordinate,STARLINK-1837 - X-Coordinate,STARLINK-2087 - X-Coordinate,STARLINK-31405 - X-Coordinate,STARLINK-1286 - X-Coordinate,STARLINK-1291 - X-Coordinate,STARLINK-30178 - X-Coordinate,STARLINK-1358 - X-Coordinate,STARLINK-31757 - X-Coordinate,STARLINK-30756 - X-Coordinate,STARLINK-30168 - X-Coordinate,STARLINK-5717 - X-Coordinate,STARLINK-3633 - X-Coordinate,STARLINK-4361 - X-Coordinate,STARLINK-1554 - X-Coordinate,STARLINK-2642 - X-Coordinate,STARLINK-30963 - X-Coordinate,STARLINK-4297 - X-Coordinate,STARLINK-6098 - X-Coordinate,STARLINK-11244 [DTC] - X-Coordinate,STARLINK-30385 - X-Coordinate,STARLINK-4698 - X-Coordinate,STARLINK-32040 - X-Coordinate,STARLINK-31599 - X-Coordinate,STARLINK-30176 - X-Coordinate,STARLINK-2464 - X-Coordinate,STARLINK-3124 - X-Coordinate,STARLINK-4322 - X-Coordinate,STARLINK-3098 - X-Coordinate,STARLINK-2411 - X-Coordinate,STARLINK-30141 - X-Coordinate,STARLINK-2211 - X-Coordinate,STARLINK-30300 - X-Coordinate,STARLINK-30515 - X-Coordinate,STARLINK-32231 - X-Coordinate,STARLINK-11092 [DTC] - X-Coordinate,STARLINK-32267 - X-Coordinate,STARLINK-31808 - X-Coordinate,STARLINK-5012 - X-Coordinate,STARLINK-32167 - X-Coordinate,STARLINK-2658 - X-Coordinate,STARLINK-3881 - X-Coordinate,STARLINK-2264 - X-Coordinate,STARLINK-2056 - X-Coordinate,STARLINK-11225 [DTC] - X-Coordinate,STARLINK-4609 - X-Coordinate,STARLINK-4762 - X-Coordinate,STARLINK-5160 - X-Coordinate,STARLINK-30849 - X-Coordinate,STARLINK-2748 - X-Coordinate,STARLINK-3085 - X-Coordinate,STARLINK-32010 - X-Coordinate,STARLINK-6308 - X-Coordinate,STARLINK-4623 - X-Coordinate,STARLINK-6293 - X-Coordinate,STARLINK-3909 - X-Coordinate,STARLINK-2115 - X-Coordinate,STARLINK-32206 - X-Coordinate,STARLINK-31952 - X-Coordinate,STARLINK-31073 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3387 - Y-Coordinate,STARLINK-1815 - Y-Coordinate,STARLINK-30940 - Y-Coordinate,STARLINK-5594 - Y-Coordinate,STARLINK-6278 - Y-Coordinate,STARLINK-5051 - Y-Coordinate,STARLINK-31624 - Y-Coordinate,STARLINK-4697 - Y-Coordinate,STARLINK-4035 - Y-Coordinate,STARLINK-4184 - Y-Coordinate,STARLINK-2590 - Y-Coordinate,STARLINK-31155 - Y-Coordinate,STARLINK-5315 - Y-Coordinate,STARLINK-31246 - Y-Coordinate,STARLINK-5751 - Y-Coordinate,STARLINK-30878 - Y-Coordinate,STARLINK-4801 - Y-Coordinate,STARLINK-31565 - Y-Coordinate,STARLINK-30769 - Y-Coordinate,STARLINK-1603 - Y-Coordinate,STARLINK-31638 - Y-Coordinate,STARLINK-3738 - Y-Coordinate,STARLINK-1762 - Y-Coordinate,STARLINK-31230 - Y-Coordinate,STARLINK-5299 - Y-Coordinate,STARLINK-31977 - Y-Coordinate,STARLINK-31911 - Y-Coordinate,STARLINK-1813 - Y-Coordinate,STARLINK-1076 - Y-Coordinate,STARLINK-5422 - Y-Coordinate,STARLINK-5026 - Y-Coordinate,STARLINK-5061 - Y-Coordinate,STARLINK-5958 - Y-Coordinate,STARLINK-5747 - Y-Coordinate,STARLINK-31718 - Y-Coordinate,STARLINK-5843 - Y-Coordinate,STARLINK-4291 - Y-Coordinate,STARLINK-32024 - Y-Coordinate,STARLINK-30375 - Y-Coordinate,STARLINK-31097 - Y-Coordinate,STARLINK-6373 - Y-Coordinate,STARLINK-1837 - Y-Coordinate,STARLINK-2087 - Y-Coordinate,STARLINK-31405 - Y-Coordinate,STARLINK-1286 - Y-Coordinate,STARLINK-1291 - Y-Coordinate,STARLINK-30178 - Y-Coordinate,STARLINK-1358 - Y-Coordinate,STARLINK-31757 - Y-Coordinate,STARLINK-30756 - Y-Coordinate,STARLINK-30168 - Y-Coordinate,STARLINK-5717 - Y-Coordinate,STARLINK-3633 - Y-Coordinate,STARLINK-4361 - Y-Coordinate,STARLINK-1554 - Y-Coordinate,STARLINK-2642 - Y-Coordinate,STARLINK-30963 - Y-Coordinate,STARLINK-4297 - Y-Coordinate,STARLINK-6098 - Y-Coordinate,STARLINK-11244 [DTC] - Y-Coordinate,STARLINK-30385 - Y-Coordinate,STARLINK-4698 - Y-Coordinate,STARLINK-32040 - Y-Coordinate,STARLINK-31599 - Y-Coordinate,STARLINK-30176 - Y-Coordinate,STARLINK-2464 - Y-Coordinate,STARLINK-3124 - Y-Coordinate,STARLINK-4322 - Y-Coordinate,STARLINK-3098 - Y-Coordinate,STARLINK-2411 - Y-Coordinate,STARLINK-30141 - Y-Coordinate,STARLINK-2211 - Y-Coordinate,STARLINK-30300 - Y-Coordinate,STARLINK-30515 - Y-Coordinate,STARLINK-32231 - Y-Coordinate,STARLINK-11092 [DTC] - Y-Coordinate,STARLINK-32267 - Y-Coordinate,STARLINK-31808 - Y-Coordinate,STARLINK-5012 - Y-Coordinate,STARLINK-32167 - Y-Coordinate,STARLINK-2658 - Y-Coordinate,STARLINK-3881 - Y-Coordinate,STARLINK-2264 - Y-Coordinate,STARLINK-2056 - Y-Coordinate,STARLINK-11225 [DTC] - Y-Coordinate,STARLINK-4609 - Y-Coordinate,STARLINK-4762 - Y-Coordinate,STARLINK-5160 - Y-Coordinate,STARLINK-30849 - Y-Coordinate,STARLINK-2748 - Y-Coordinate,STARLINK-3085 - Y-Coordinate,STARLINK-32010 - Y-Coordinate,STARLINK-6308 - Y-Coordinate,STARLINK-4623 - Y-Coordinate,STARLINK-6293 - Y-Coordinate,STARLINK-3909 - Y-Coordinate,STARLINK-2115 - Y-Coordinate,STARLINK-32206 - Y-Coordinate,STARLINK-31952 - Y-Coordinate,STARLINK-31073 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3387 - Z-Coordinate,STARLINK-1815 - Z-Coordinate,STARLINK-30940 - Z-Coordinate,STARLINK-5594 - Z-Coordinate,STARLINK-6278 - Z-Coordinate,STARLINK-5051 - Z-Coordinate,STARLINK-31624 - Z-Coordinate,STARLINK-4697 - Z-Coordinate,STARLINK-4035 - Z-Coordinate,STARLINK-4184 - Z-Coordinate,STARLINK-2590 - Z-Coordinate,STARLINK-31155 - Z-Coordinate,STARLINK-5315 - Z-Coordinate,STARLINK-31246 - Z-Coordinate,STARLINK-5751 - Z-Coordinate,STARLINK-30878 - Z-Coordinate,STARLINK-4801 - Z-Coordinate,STARLINK-31565 - Z-Coordinate,STARLINK-30769 - Z-Coordinate,STARLINK-1603 - Z-Coordinate,STARLINK-31638 - Z-Coordinate,STARLINK-3738 - Z-Coordinate,STARLINK-1762 - Z-Coordinate,STARLINK-31230 - Z-Coordinate,STARLINK-5299 - Z-Coordinate,STARLINK-31977 - Z-Coordinate,STARLINK-31911 - Z-Coordinate,STARLINK-1813 - Z-Coordinate,STARLINK-1076 - Z-Coordinate,STARLINK-5422 - Z-Coordinate,STARLINK-5026 - Z-Coordinate,STARLINK-5061 - Z-Coordinate,STARLINK-5958 - Z-Coordinate,STARLINK-5747 - Z-Coordinate,STARLINK-31718 - Z-Coordinate,STARLINK-5843 - Z-Coordinate,STARLINK-4291 - Z-Coordinate,STARLINK-32024 - Z-Coordinate,STARLINK-30375 - Z-Coordinate,STARLINK-31097 - Z-Coordinate,STARLINK-6373 - Z-Coordinate,STARLINK-1837 - Z-Coordinate,STARLINK-2087 - Z-Coordinate,STARLINK-31405 - Z-Coordinate,STARLINK-1286 - Z-Coordinate,STARLINK-1291 - Z-Coordinate,STARLINK-30178 - Z-Coordinate,STARLINK-1358 - Z-Coordinate,STARLINK-31757 - Z-Coordinate,STARLINK-30756 - Z-Coordinate,STARLINK-30168 - Z-Coordinate,STARLINK-5717 - Z-Coordinate,STARLINK-3633 - Z-Coordinate,STARLINK-4361 - Z-Coordinate,STARLINK-1554 - Z-Coordinate,STARLINK-2642 - Z-Coordinate,STARLINK-30963 - Z-Coordinate,STARLINK-4297 - Z-Coordinate,STARLINK-6098 - Z-Coordinate,STARLINK-11244 [DTC] - Z-Coordinate,STARLINK-30385 - Z-Coordinate,STARLINK-4698 - Z-Coordinate,STARLINK-32040 - Z-Coordinate,STARLINK-31599 - Z-Coordinate,STARLINK-30176 - Z-Coordinate,STARLINK-2464 - Z-Coordinate,STARLINK-3124 - Z-Coordinate,STARLINK-4322 - Z-Coordinate,STARLINK-3098 - Z-Coordinate,STARLINK-2411 - Z-Coordinate,STARLINK-30141 - Z-Coordinate,STARLINK-2211 - Z-Coordinate,STARLINK-30300 - Z-Coordinate,STARLINK-30515 - Z-Coordinate,STARLINK-32231 - Z-Coordinate,STARLINK-11092 [DTC] - Z-Coordinate,STARLINK-32267 - Z-Coordinate,STARLINK-31808 - Z-Coordinate,STARLINK-5012 - Z-Coordinate,STARLINK-32167 - Z-Coordinate,STARLINK-2658 - Z-Coordinate,STARLINK-3881 - Z-Coordinate,STARLINK-2264 - Z-Coordinate,STARLINK-2056 - Z-Coordinate,STARLINK-11225 [DTC] - Z-Coordinate,STARLINK-4609 - Z-Coordinate,STARLINK-4762 - Z-Coordinate,STARLINK-5160 - Z-Coordinate,STARLINK-30849 - Z-Coordinate,STARLINK-2748 - Z-Coordinate,STARLINK-3085 - Z-Coordinate,STARLINK-32010 - Z-Coordinate,STARLINK-6308 - Z-Coordinate,STARLINK-4623 - Z-Coordinate,STARLINK-6293 - Z-Coordinate,STARLINK-3909 - Z-Coordinate,STARLINK-2115 - Z-Coordinate,STARLINK-32206 - Z-Coordinate,STARLINK-31952 - Z-Coordinate,STARLINK-31073 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5423.9155,1727.5775,-644.4026,2472.1595,-6934.9906,2187.0793,-3176.7896,-4121.6934,-4823.6121,-2325.6116,6497.9452,-5934.5472,-5831.4534,-4223.0985,-2428.6920,4752.5368,4845.8783,-5447.6098,-1847.4542,5624.0335,3918.5775,-1130.5843,-4972.5797,-4606.5919,-209.2969,-4723.7681,-2863.1927,-4129.1069,5688.1441,4894.0715,-6713.4835,-2723.3701,-5461.8668,6529.6075,2016.7387,4840.1531,-3046.2576,-12.3376,3429.3092,1363.3999,801.3855,2389.7715,5308.7244,-4328.1819,4701.1627,-165.1244,1477.5935,-2034.5630,-4724.7424,-5732.6643,2862.3701,-5269.2045,3906.7563,-776.3751,-5233.7271,-4312.5820,4262.4329,-4055.1223,4714.8852,-4695.2800,-6893.9179,-3629.2165,4605.2078,5684.7407,3251.1409,6643.0278,-4372.7175,-1956.9900,1064.8675,3556.6416,-696.5307,-5454.2476,5453.5178,3614.3796,5074.0294,-4410.9371,2834.6594,-4799.5928,451.1145,412.4896,3640.9488,-4304.8714,-2772.1324,4638.1079,-3080.7821,-2915.4229,3960.0857,-4435.6776,5083.0949,3898.0697,2407.4486,-4831.2966,5331.1784,-4382.9200,557.9465,-971.1237,5067.2466,5169.8698,5281.4641,4875.7149,98071.9197,105770.0901,105034.4788,99713.6201,106143.2943,102894.6640,98085.1882,100286.2147,-187040855.5964,-187030716.6508,-187030599.0159,-187045341.0516,99451.0091,-187051552.1563,-690.1647,5651.6871,-5000.9179,-2603.6854,-73.0924,-3657.7218,-5319.7655,-1105.3295,-3930.3783,-3458.5681,1471.9516,-290.7353,3290.4316,1394.2272,-5419.6331,-3223.6111,-1865.1528,1672.2416,-6248.8914,3203.4749,5582.4629,-6815.9269,4643.8993,2538.5930,-4130.4208,-1778.0616,5978.3410,-580.5423,3950.8966,144.0887,1743.4685,-6278.9285,1600.3833,-1759.6221,-5199.3692,2142.4226,3135.2422,-4786.8956,5195.5320,-5758.9831,6152.0707,-3805.6720,3550.5029,3018.4456,2809.4543,4226.3046,-6778.5962,-6608.4730,4595.7733,-3202.6841,4349.5907,-3816.2529,-3740.8458,-2234.6690,-4471.1015,4735.4506,-5308.7428,-873.8015,-4584.6013,1774.3232,-491.6080,-3487.3846,-1040.2529,-1333.9507,-3987.4862,1801.4515,-580.5216,-2253.3252,-5552.5140,3558.4345,6866.7573,2102.6458,878.3936,-4012.7230,-268.7277,-848.7679,-6164.4716,1955.3996,4601.1630,4334.7300,2525.5559,2052.7183,-6190.9906,-3892.0544,-2733.1703,-3568.0654,3991.8536,-3307.5959,-385.5586,-1527.1019,1177.1361,-4088.4831,2643.3650,5075.4620,-6173.7902,-6621.0562,-4711.8594,3765.6963,287.3729,-2770.5012,370857.4051,398718.3898,378632.9797,374950.5845,379818.2781,377606.2346,384615.1523,381488.7230,-39733284.6746,-39685986.1381,-39708053.5869,-39719372.9097,380206.4190,-39720689.8011,-4247.6042,3602.1328,-4664.7235,5945.7795,105.0340,5440.0007,-2858.6898,-5452.3644,-3032.2620,5512.0909,-1905.9075,3570.3715,-1880.8077,-5205.8823,-3592.1187,-3897.6980,4590.6168,3742.1840,2372.8302,2405.8587,131.5852,355.5402,-1311.4047,4344.3652,5580.1495,4580.1497,-1641.4934,-5536.4059,83.0167,-4894.3591,153.2052,-1134.9025,-3973.1021,-1549.2794,3918.8748,4474.7615,5353.1310,-4911.0283,-3068.8470,3598.8525,-3108.4937,5262.7272,-2688.3774,4313.6937,4232.0696,5474.6023,13.0482,384.9220,-1785.3091,-2241.2067,4574.0434,-2416.2268,4303.3583,-6534.4698,765.2121,2625.2217,-1333.6066,5527.0111,2196.6023,-4472.0094,580.2210,-4730.9829,-4975.6266,-3534.0057,-4659.0959,776.9098,-5335.9231,6258.9143,-3996.0137,4750.3614,697.4411,-3721.4232,4187.7775,-4359.5007,4592.1544,-5028.0245,733.3250,4426.6746,-5153.4085,5267.9084,5312.9813,5002.9303,-1412.8280,-3369.2403,5299.0007,-5167.6291,4021.3708,4144.5650,-4710.7642,-5524.2758,6406.6227,-2554.9676,-3572.8005,-1843.8727,3106.3897,1746.6439,-312.9904,2424.4757,4298.9957,-4078.8297,-97051.8490,-97598.9204,-99653.7558,-91183.5158,-94087.7318,-104753.6715,-103652.0186,-96646.6083,82940301.8067,82966255.2492,82943112.9736,82956780.7649,-97634.2923,82952315.6878,
3600.000,3081.8257,-3586.4699,4711.6269,-3181.7902,5714.0270,570.7690,4811.0106,4184.8083,6170.3151,5488.1606,-6490.0833,6535.6386,2993.6995,1044.1278,5042.0647,-1153.0488,-2424.2836,1991.7380,3964.6525,-4460.6571,-5091.8705,2542.7091,2104.0328,4319.2211,2804.4180,5195.2644,-402.4943,4734.9416,-5356.9413,-6261.5574,4806.2798,4232.7720,5169.5121,-4018.7774,934.4673,-5161.7339,1263.4197,3043.0491,-5601.3151,203.0956,-3591.1895,-237.4105,-6327.8958,2463.7028,-6737.6253,-3572.7936,990.2767,3163.9280,1085.6219,5234.5868,-5950.2350,6544.8983,324.0079,-1492.5259,4938.5379,787.2418,-1181.0195,4626.4077,-3064.8569,4522.4223,6039.0936,4307.8124,-1390.7381,-2378.4563,355.0485,-6034.8172,5837.5409,-2295.6039,2447.9948,-4362.6895,-1805.3558,5530.3997,-4320.6514,234.2786,-2103.8773,6099.0529,26.1344,1660.8142,-3636.9799,-4162.5448,-6410.4564,4241.6990,3621.3544,-3957.9965,6340.8578,4746.0932,-4155.0611,6530.9289,-4140.3480,-2713.9967,-2722.7222,5945.9004,-6914.5666,1982.6631,2744.2165,2658.3369,-2998.5844,-6083.2674,-5791.0613,-4756.2758,2870.1012,2600.5261,5708.6498,227.7048,7529.2744,4818.5679,-842.5721,99.8740,-170334074.4849,-170332729.4505,-170329785.2116,-170340434.8797,534.1731,-170344741.2435,-2832.1224,-2146.4547,3685.7818,5719.0148,-2135.4815,6196.3586,1309.2633,-3201.7146,2857.7485,698.7440,93.2887,-2310.5180,-2550.9793,-4918.6716,4753.6227,5019.0444,5115.3120,-4736.8511,5555.6347,139.4792,-2598.4132,4825.1157,-4550.8744,-5278.3309,332.1267,-2741.3560,-4538.0557,-3399.2050,-1704.3242,2546.9607,-3581.1287,3687.2913,-4528.6332,3696.9359,6740.4630,1928.1541,-6250.8421,6001.7078,-4068.4586,6908.3959,-3589.8339,6477.2625,-2301.1549,-6219.1629,-1555.0893,-4959.2808,5967.5880,4461.1300,-4361.8346,-217.3682,-2681.6887,1943.4358,4198.2496,6047.6390,1873.6168,-4352.2376,5410.9734,-3231.6383,6052.2231,-4969.6882,-1725.9183,-883.1666,4492.1348,4466.8886,5754.6584,-55.7645,-2670.9456,-1231.3279,3346.9527,685.8167,-5490.4629,-4154.0721,3043.6327,5383.7238,3865.4241,-2591.8695,4974.1226,-5370.5940,-5512.6985,-4941.6903,-367.1416,-5179.9319,3392.0415,5622.4312,-310.5297,-430.4208,167.5667,2272.6939,4229.5276,5293.5712,3373.1119,2561.6196,-473.1992,-3428.0417,4280.8626,3955.4819,4977.5852,-2212.7059,3363.3319,5040.6172,385902.1489,411592.0817,389491.9997,387674.1817,392576.7154,390056.6762,396033.8819,391045.0171,-86818472.8779,-86764312.7625,-86787611.2650,-86796152.8987,392572.9540,-86804924.1824,5499.1195,-5529.5207,3359.5460,-2350.4276,3295.7585,-3030.9557,4646.2858,4474.3369,-1291.0275,-4160.2601,-2432.3687,-294.0194,5724.7659,4630.7892,298.4808,4638.0628,-4016.9954,-4493.3157,1247.5670,-5280.3385,-3725.4577,-4264.4651,4768.5296,-187.3221,-6355.5110,-3477.0667,5072.6742,3732.5805,-4054.8169,1470.1569,-3497.5131,4066.7609,929.5581,4269.5740,-504.3315,-4220.8686,-2691.0287,1297.0795,-440.9908,500.0463,4716.6801,-2452.7082,-1637.7737,-1351.9728,-395.5173,-3264.6362,-3400.5697,-4257.0870,5126.4826,4537.4498,-2359.0186,-1231.7321,-5495.8127,3058.1353,-4488.5946,-5337.5091,4168.1611,-4009.2841,1445.3483,-52.2674,2938.3308,5310.0918,4976.0320,4564.9766,3848.0933,3389.0829,2572.8245,-6443.8278,5527.4890,-5341.7763,-3841.3138,-389.6064,-4499.2446,4359.0760,-5262.8154,1215.5500,-4681.4392,-3871.5497,2056.3780,-2258.4649,-2602.3010,-1751.9992,4821.8998,-847.3697,-2206.6268,5005.6581,-5535.7678,-214.9775,3607.7869,3540.3776,-5438.2189,-2169.5595,268.7157,5706.1687,-4724.4969,-5022.5120,-3777.3506,2205.9179,-1314.1980,123.3552,-99081.6463,-99190.4839,-100271.9514,-94182.2044,-93772.4111,-103882.3520,-107003.2802,-99832.8047,82927970.0972,82950673.5623,82926385.4368,82937614.8431,-99062.9891,82938926.0856,
7200.000,-818.8856,5385.6729,-6658.7608,3036.8311,-2563.2871,-2279.3231,-5351.4042,-3745.6700,-4986.9734,-6799.9844,3870.3168,-4697.5255,1631.7089,1387.2571,-5696.6180,-2315.6441,14.7507,1596.2070,-4909.8287,2686.2962,4717.1857,-4095.1736,2162.4743,-1725.4901,-5631.5327,-3978.9144,4492.8168,-4322.6280,3636.3479,5102.8449,-1137.6615,-5217.5900,-3138.1101,268.6385,-3308.2682,4578.3940,292.3661,-4155.4491,5728.0961,-1860.2867,5972.5068,-1329.7962,4842.2328,268.8541,5844.6208,5284.2448,-3834.2153,-4185.1336,3643.5876,-3849.7629,6790.4617,-5501.7355,-4186.9853,3799.8783,-3670.4205,3478.4042,-2791.4801,-4260.6071,-44.5511,-1297.6653,-3099.3171,-4630.8764,-1211.4954,-1223.0926,-3172.5760,3261.9438,-5256.5608,3246.2130,-5777.1535,4818.5748,4480.9483,-3154.4398,2683.0257,-3474.7489,-577.4079,-4050.9230,-3949.4210,1377.6177,4763.4791,5339.7729,6597.0164,-2752.9018,-4377.3129,1385.7695,-5557.9307,-5771.3809,4183.0863,-5728.0930,2588.0969,1447.5941,3502.1438,-4246.7724,5900.5407,2346.1107,-5733.1110,-4606.7039,-918.5423,4230.2292,3668.0210,2637.8715,-94569.4794,-100238.1375,-93775.6404,-99252.8893,-91316.9275,-93881.5553,-99038.8030,-98265.0807,-142005004.3218,-142014694.1650,-142008381.5786,-142018475.7341,-98195.5200,-142016175.3094,5996.6632,-1578.7558,-1655.4200,-5675.0932,4383.2253,-6405.8589,3032.5737,5770.2238,-215.7402,1266.4807,-2298.5891,3997.2189,2497.0784,6659.5688,-2381.7674,-6000.6943,-6861.0679,6365.0980,-2635.6490,-4190.3568,-1991.2432,-884.9017,3864.1347,5154.9166,2185.0813,5534.3665,1954.3263,5400.3691,-2043.2959,-3702.6049,4947.0866,258.3340,5585.7223,-5329.2430,-4968.0213,-5013.4126,6710.1845,-4401.1888,1349.8519,-5092.8306,471.4485,-6535.5736,-346.2238,6284.3941,-285.5840,4374.2412,-3319.6595,-394.3097,3384.3749,4045.5987,588.3083,911.6946,-4442.2439,-5388.9335,2187.6032,3626.0933,-4474.8758,5452.7751,-5496.2417,4802.9299,4050.5261,4468.1136,-6580.2370,-6349.0091,-6126.8500,-2660.1112,4133.8796,5451.9790,-1110.1125,-4212.4997,2504.8123,4475.2346,-6042.7531,-5745.1287,-6461.1939,3966.6730,-2149.3718,6668.0117,4459.2178,3542.7260,-1218.6508,5786.6590,872.8835,-5057.8651,2432.4699,3390.5718,-4175.8942,-268.0788,-6427.9589,-6747.1659,-5863.2722,907.4107,-1779.3138,1806.2941,-1739.9067,-14.6459,-4058.7348,-1103.7116,-5093.8296,-5095.9360,377844.6111,398099.5813,375385.0189,375430.1886,380087.6861,377825.7749,382201.9858,381419.0991,-127960678.8389,-127902326.4142,-127927129.2095,-127936720.7612,379649.7812,-127946251.0903,-3359.0067,4050.5719,255.9420,-2633.7876,-4732.1289,-1293.3123,-2958.8771,-740.2824,4780.3291,194.1901,5255.8191,-3179.6501,-6282.5857,-740.0012,3154.5195,-2606.8572,1009.9020,1850.7060,-4138.8203,4780.7939,4496.5652,5495.6672,-5332.4135,-4142.1668,3436.7148,-256.6217,-4759.0341,331.7590,5520.1672,2839.2547,4717.8265,-4570.6641,2653.0482,-4439.1738,-3308.0017,1411.9167,-1673.6538,3205.3656,3664.6580,-4324.2006,-3504.2583,-1885.4466,4930.2096,-2644.6429,-3716.4642,-974.8604,4723.1501,5494.0758,-4682.0883,-4122.2564,-1294.6084,4116.7531,3248.0303,2172.3795,5442.1408,4757.1429,-4512.0646,-28.3516,-4237.3714,4505.8021,-4707.6389,-2516.1011,-1492.9068,-2182.8137,-740.6043,-5507.4734,1763.0741,2808.0390,-3647.5932,2640.5128,4655.5407,4231.7033,2089.4575,-1753.8535,2210.9398,3632.9686,5126.3358,388.2874,2290.9620,-2409.1491,-1734.0819,-2619.0315,-5301.9680,4513.3709,-2896.4359,-1756.0973,3588.1593,-3878.8452,-352.3807,583.8050,1300.7558,5256.0312,3176.6572,-6292.9873,3486.9282,5152.2581,5526.3504,-5269.2162,-2676.2153,3876.4836,-101072.4511,-100772.9743,-100558.2502,-98118.9675,-93948.1406,-102089.4271,-109594.0353,-100031.7086,82916329.4537,82934996.3494,82910031.4743,82918787.9627,-100483.7879,82925518.0160,
