sl_50_86400_20240824 Coordinates.csv
2024/08/24 07:47:00.0000 UTC

Generated: Tue Oct  8 16:57:16 2024,
Start: 2024/08/24 07:47:00.00, Stop: 2024/08/25 07:47:00.00,
TIME_UNITS,STARLINK-31519 - X-Coordinate,STARLINK-2100 - X-Coordinate,STARLINK-31264 - X-Coordinate,STARLINK-4189 - X-Coordinate,STARLINK-6045 - X-Coordinate,STARLINK-3674 - X-Coordinate,STARLINK-3275 - X-Coordinate,STARLINK-1954 - X-Coordinate,STARLINK-1994 - X-Coordinate,STARLINK-31155 - X-Coordinate,STARLINK-1708 - X-Coordinate,STARLINK-1167 - X-Coordinate,STARLINK-3277 - X-Coordinate,STARLINK-6154 - X-Coordinate,STARLINK-3199 - X-Coordinate,STARLINK-32103 - X-Coordinate,STARLINK-32040 - X-Coordinate,STARLINK-31816 - X-Coordinate,STARLINK-2465 - X-Coordinate,STARLINK-3829 - X-Coordinate,STARLINK-11223 [DTC] - X-Coordinate,STARLINK-30394 - X-Coordinate,STARLINK-11086 [DTC] - X-Coordinate,STARLINK-32013 - X-Coordinate,STARLINK-5362 - X-Coordinate,STARLINK-31342 - X-Coordinate,STARLINK-30811 - X-Coordinate,STARLINK-32275 - X-Coordinate,STARLINK-2050 - X-Coordinate,STARLINK-5002 - X-Coordinate,STARLINK-4768 - X-Coordinate,STARLINK-5050 - X-Coordinate,STARLINK-5351 - X-Coordinate,STARLINK-1800 - X-Coordinate,STARLINK-11194 [DTC] - X-Coordinate,STARLINK-3118 - X-Coordinate,STARLINK-5026 - X-Coordinate,STARLINK-3644 - X-Coordinate,STARLINK-2699 - X-Coordinate,STARLINK-4400 - X-Coordinate,STARLINK-5811 - X-Coordinate,STARLINK-5140 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-6164 - X-Coordinate,STARLINK-2399 - X-Coordinate,STARLINK-30413 - X-Coordinate,STARLINK-6375 - X-Coordinate,STARLINK-30990 - X-Coordinate,STARLINK-3458 - X-Coordinate,STARLINK-30826 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31519 - Y-Coordinate,STARLINK-2100 - Y-Coordinate,STARLINK-31264 - Y-Coordinate,STARLINK-4189 - Y-Coordinate,STARLINK-6045 - Y-Coordinate,STARLINK-3674 - Y-Coordinate,STARLINK-3275 - Y-Coordinate,STARLINK-1954 - Y-Coordinate,STARLINK-1994 - Y-Coordinate,STARLINK-31155 - Y-Coordinate,STARLINK-1708 - Y-Coordinate,STARLINK-1167 - Y-Coordinate,STARLINK-3277 - Y-Coordinate,STARLINK-6154 - Y-Coordinate,STARLINK-3199 - Y-Coordinate,STARLINK-32103 - Y-Coordinate,STARLINK-32040 - Y-Coordinate,STARLINK-31816 - Y-Coordinate,STARLINK-2465 - Y-Coordinate,STARLINK-3829 - Y-Coordinate,STARLINK-11223 [DTC] - Y-Coordinate,STARLINK-30394 - Y-Coordinate,STARLINK-11086 [DTC] - Y-Coordinate,STARLINK-32013 - Y-Coordinate,STARLINK-5362 - Y-Coordinate,STARLINK-31342 - Y-Coordinate,STARLINK-30811 - Y-Coordinate,STARLINK-32275 - Y-Coordinate,STARLINK-2050 - Y-Coordinate,STARLINK-5002 - Y-Coordinate,STARLINK-4768 - Y-Coordinate,STARLINK-5050 - Y-Coordinate,STARLINK-5351 - Y-Coordinate,STARLINK-1800 - Y-Coordinate,STARLINK-11194 [DTC] - Y-Coordinate,STARLINK-3118 - Y-Coordinate,STARLINK-5026 - Y-Coordinate,STARLINK-3644 - Y-Coordinate,STARLINK-2699 - Y-Coordinate,STARLINK-4400 - Y-Coordinate,STARLINK-5811 - Y-Coordinate,STARLINK-5140 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-6164 - Y-Coordinate,STARLINK-2399 - Y-Coordinate,STARLINK-30413 - Y-Coordinate,STARLINK-6375 - Y-Coordinate,STARLINK-30990 - Y-Coordinate,STARLINK-3458 - Y-Coordinate,STARLINK-30826 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31519 - Z-Coordinate,STARLINK-2100 - Z-Coordinate,STARLINK-31264 - Z-Coordinate,STARLINK-4189 - Z-Coordinate,STARLINK-6045 - Z-Coordinate,STARLINK-3674 - Z-Coordinate,STARLINK-3275 - Z-Coordinate,STARLINK-1954 - Z-Coordinate,STARLINK-1994 - Z-Coordinate,STARLINK-31155 - Z-Coordinate,STARLINK-1708 - Z-Coordinate,STARLINK-1167 - Z-Coordinate,STARLINK-3277 - Z-Coordinate,STARLINK-6154 - Z-Coordinate,STARLINK-3199 - Z-Coordinate,STARLINK-32103 - Z-Coordinate,STARLINK-32040 - Z-Coordinate,STARLINK-31816 - Z-Coordinate,STARLINK-2465 - Z-Coordinate,STARLINK-3829 - Z-Coordinate,STARLINK-11223 [DTC] - Z-Coordinate,STARLINK-30394 - Z-Coordinate,STARLINK-11086 [DTC] - Z-Coordinate,STARLINK-32013 - Z-Coordinate,STARLINK-5362 - Z-Coordinate,STARLINK-31342 - Z-Coordinate,STARLINK-30811 - Z-Coordinate,STARLINK-32275 - Z-Coordinate,STARLINK-2050 - Z-Coordinate,STARLINK-5002 - Z-Coordinate,STARLINK-4768 - Z-Coordinate,STARLINK-5050 - Z-Coordinate,STARLINK-5351 - Z-Coordinate,STARLINK-1800 - Z-Coordinate,STARLINK-11194 [DTC] - Z-Coordinate,STARLINK-3118 - Z-Coordinate,STARLINK-5026 - Z-Coordinate,STARLINK-3644 - Z-Coordinate,STARLINK-2699 - Z-Coordinate,STARLINK-4400 - Z-Coordinate,STARLINK-5811 - Z-Coordinate,STARLINK-5140 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-6164 - Z-Coordinate,STARLINK-2399 - Z-Coordinate,STARLINK-30413 - Z-Coordinate,STARLINK-6375 - Z-Coordinate,STARLINK-30990 - Z-Coordinate,STARLINK-3458 - Z-Coordinate,STARLINK-30826 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2882.9670,-4487.2718,2894.4622,-4851.5701,4664.3967,3815.7933,-3682.5249,-4627.2300,-3543.8952,3275.8590,3345.2037,-5168.4513,2254.5058,-6403.7650,-3658.2824,-5261.1423,4820.4033,2672.3490,462.7819,3879.5178,4618.5293,4456.7137,-375.8488,-2859.1164,-3945.8369,-5767.4394,3772.8402,1636.8799,-6016.5047,890.8940,-2246.5436,5979.3183,4440.7960,-5553.4910,-1234.4350,-2278.6790,1292.4641,-254.5694,3979.8943,968.4457,2390.9080,3717.4612,6410.9765,6803.0448,-4487.6554,-2905.6126,-3448.3481,4551.2964,3041.7939,-2385.9546,-202804.6672,-187440.4701,-181121.4557,-187188.6867,-179803.4224,-183511.0014,-186480.2082,-186403.0665,-201380780.0733,-201326496.0678,-201371928.2219,-201372532.8683,-186209.2656,-201362656.7957,4080.5105,554.2310,-6293.1682,-1575.2887,-1212.6528,5769.1695,-5708.9472,-697.5541,-5903.7577,-3961.8477,-5473.8219,-2690.4113,4420.1050,-1941.2451,5834.2613,-1489.2368,709.6660,4339.9109,-6745.4433,5433.8604,-256.0766,5160.5679,6227.4243,5390.4287,-3322.0061,-2843.4268,2018.7715,5262.4916,-3314.4336,4677.0594,3604.8304,243.9341,5089.5456,-3010.9416,4014.8410,-6202.4474,-6332.5801,-5196.2531,1258.3426,-1323.4684,399.3178,-4701.0047,-2558.9848,-3.1864,-3867.8105,-5759.8830,3848.3294,-2925.4627,2825.9140,6253.9992,-306470.3909,-289015.9488,-304060.3503,-306446.5190,-303257.9701,-304632.7951,-296671.8712,-302085.4472,-26729030.9299,-26697767.1922,-26726369.8315,-26728571.9884,-301288.9513,-26729517.6037,-4651.5439,5237.4442,217.5989,4664.5178,-5016.1615,-281.3522,1113.4525,5096.7678,735.7496,-4664.6970,2605.3218,3737.6471,-4826.4011,-1837.6299,649.4860,4069.3920,4811.3906,4523.4832,-1522.8845,1803.8497,-4888.6236,1269.4258,2536.3993,3116.9072,-4645.6760,2398.6264,-5359.5465,4020.3743,-894.4024,-5026.0609,-5466.9932,-3486.0908,-1595.5239,2837.5641,5270.4750,-618.0337,2510.6065,-4566.7024,5518.2414,6739.6094,6507.3338,3482.9463,-498.7716,-1365.9628,3583.4759,-2558.0892,4617.5304,4330.8287,-5539.8461,-1831.8473,101757.0897,98776.8928,95176.3892,103697.5325,100725.1558,90068.2226,91230.7612,98787.4775,86301661.0184,86285642.9502,86276510.0906,86284547.8987,97216.6380,86292243.4537,
3600.000,-6108.7897,2305.2928,-715.1492,3523.1625,-385.7963,-4299.3352,4526.9319,3230.0837,4091.5112,-532.0821,-2068.8306,6770.7222,-5202.8767,6684.4905,1154.1503,4320.7628,-6467.1435,-5693.4990,1633.6511,-4162.9539,-1592.2316,-5640.7331,-2798.5464,-1058.7043,5729.6905,4990.4737,-6278.1793,-4128.2498,5896.0768,-4236.4342,-1817.5245,-6717.6718,-5078.3937,6553.5011,-2582.4649,2220.6960,916.8890,2713.9651,-5401.5450,429.6127,-2744.9867,190.7578,-4107.1165,-4940.0998,6227.4285,4958.4480,-136.5869,-1186.6270,-5861.2317,-763.2036,-119506.9299,-108641.8964,-100560.1687,-106362.2935,-98110.0100,-101370.2089,-105428.3470,-105022.5520,-187550623.3237,-187506701.9260,-187546042.3884,-187542272.7513,-104910.5557,-187533491.5046,-1201.4452,-4303.7036,5518.9693,-2559.9172,2407.2549,-3449.5330,4042.6587,-3421.5746,3363.8244,6371.7088,6387.6030,1418.8183,-4360.2750,-259.2052,-5180.1347,-3072.4769,1967.8612,-886.5266,4631.5794,-2264.9766,4648.3545,-3273.0535,-2978.9337,-4014.4188,-291.5317,-1007.3201,987.3706,-5425.1585,1485.3020,-1821.8017,-4994.3386,1520.9437,-1966.4457,1733.4266,-5873.3852,2560.0045,6786.7364,6307.0864,2425.2441,-3893.0407,4006.4230,5081.1296,3490.2011,2476.9297,2986.3089,4734.2400,-5704.6053,5247.1713,68.7139,-5309.4741,-348291.7852,-324620.9895,-342176.6073,-342699.5210,-339679.9658,-341497.2254,-334321.1068,-337345.7150,-77962089.9141,-77923142.7051,-77964933.7224,-77968376.9316,-338022.1771,-77962747.1828,2779.5353,-4918.3627,-4138.8130,-5381.4874,6502.5383,4175.3567,3246.3415,-5088.2469,-4470.3732,2681.6874,1689.4067,324.5643,1334.2074,-1845.2213,-4445.7780,-4300.4562,-1133.3904,-3658.7560,4875.8565,-5046.9767,4584.8310,2355.6870,-5362.9240,-5461.7555,3888.9990,-4613.9862,2559.6319,328.5310,-3326.4969,5148.9381,4421.3849,-719.0359,4288.1814,1427.1977,-2089.1814,5709.0165,1094.2754,855.9821,-3599.5077,-5736.3659,-4977.3875,-4725.0219,4328.3739,4183.0840,526.0310,-1070.0297,-3951.6247,-4386.5808,3667.9138,4388.9642,103327.7724,100340.8652,97545.7785,103711.7736,104051.5787,93928.7541,90868.0023,97109.0963,86297152.0870,86277094.1758,86274706.4919,86283162.5302,98788.3244,86286041.3109,
7200.000,6549.9822,-489.1884,-2691.9102,-2213.9706,-3203.3237,4130.3931,-4167.1635,-1922.1633,-4173.8644,-1747.4616,-574.4707,-5469.9542,5617.0614,-4574.5702,2694.9640,-2425.5444,4953.1953,6464.8689,-4324.9165,4110.7238,-1028.0697,5207.5612,5643.0706,5156.5114,-6138.1866,-3109.3604,5948.7851,4490.3665,-3833.5342,6576.0344,4354.2710,4484.1610,4914.3760,-4905.8336,4200.6013,-2615.4479,-3092.5735,-3719.6212,5321.6810,-3523.4764,3390.1063,-3983.1984,-89.4361,1729.0750,-5364.7960,-5347.6642,3029.4198,-1892.7685,6627.5012,4314.9751,-28062.7992,-23858.7775,-13727.5089,-19104.9125,-10287.3567,-13323.3965,-17305.1524,-16713.1579,-160926398.2126,-160894238.8366,-160922190.4581,-160912043.7128,-17079.8948,-160909975.9894,-1502.4118,6728.7113,-3186.8440,5955.4824,-4469.5206,-747.8826,-9.2142,6363.1884,890.2699,-6652.6518,-4789.8977,587.9270,2735.5091,2790.6991,3279.3046,6244.4589,-3335.5579,-2177.0267,-1240.3932,-2132.9517,-6643.0822,-225.5965,-1109.5345,2176.9099,3130.9487,4927.3475,-2731.9950,2573.1980,1755.6646,-508.4958,5336.8362,-2810.5370,-2110.2907,708.5237,4411.2351,3539.2865,-4701.3774,-4762.7442,-4402.4940,5832.7214,-6046.9142,-4747.4343,-4215.2619,-4991.5008,-653.0173,-1786.3367,6175.6617,-6428.1867,-1928.2871,3292.0553,-367723.3335,-339587.5333,-358399.0650,-357107.9199,-354456.0734,-356074.4745,-350567.3866,-353454.1331,-123855873.8716,-123812578.8730,-123865363.4112,-123864952.1953,-353253.3797,-123857161.3958,1162.7648,1566.3653,5525.5996,2732.9069,-4257.0847,-5508.2148,-5491.4030,1943.3802,5446.4809,893.3471,-4976.6836,-4215.6649,2961.6272,4395.1072,5454.2927,1283.5743,-3372.3988,22.9258,-5272.3727,5131.2416,-227.5716,-4584.0024,3504.1173,3952.4656,-813.2839,3623.5964,2021.6836,-4457.6281,5485.7816,-2093.3856,-650.1234,4453.8481,-4426.2759,-4846.0608,-2908.1288,-4981.1818,-4063.9749,3359.6681,-548.2767,1342.8384,541.4128,3107.4417,-5491.3185,-4502.9613,-4340.9175,4031.6152,888.5687,1785.1369,460.4903,-4328.1488,104841.6778,101857.8488,100237.6601,102770.1319,106869.0127,98691.8668,91248.7488,102082.0871,86291899.6562,86268564.6151,86274117.4059,86282780.7739,100349.5039,86279815.2267,
10800.000,-3736.1831,-1042.6094,5867.4783,781.8566,4300.0673,-3805.3444,3503.1943,391.2766,4106.6616,3627.4356,4035.1919,2409.4153,-4220.0812,1324.7135,-6012.0973,-286.1987,-745.8910,-4047.5903,6286.4273,-3813.0434,2908.2930,-3896.8638,-5585.4673,-6829.6684,4341.9443,834.9103,-2449.5699,-3772.5329,1463.5227,-6206.6763,-4843.8145,-456.4093,-4023.1120,2060.4521,-4040.9363,2736.8598,5079.2169,4098.3853,-2849.6538,4615.1986,-2509.4527,6027.9743,3915.7711,1359.9687,3083.7809,4712.2821,-4569.5662,3850.5012,-4425.7502,-6654.1279,65545.0112,61638.0049,73772.1281,69587.9605,78212.1576,73131.3112,72244.2234,71303.7210,-123329807.3807,-123309713.1462,-123321849.3027,-123309301.1020,71698.6533,-123313622.4149,3816.4007,-6280.5202,893.7514,-6685.6339,5444.6598,4661.2836,-4295.2302,-6494.8597,-4631.8563,4403.4526,2150.1275,-3434.6974,732.2256,-5268.5642,-1474.2493,-6264.4139,4044.8677,4129.8608,-1598.9453,5399.0860,4227.9017,4067.2936,3503.1042,-503.6740,-4648.1728,-6814.0543,3739.5614,2164.2757,-5223.9290,2034.7458,-3439.8704,4230.6392,5324.5882,-3960.3315,250.4320,-5987.4284,1161.4096,873.0704,4582.3247,-3513.3309,4950.3594,3412.7532,4702.7434,6468.1637,-2887.7484,-2220.5529,-4468.8357,5456.1472,3097.2085,-1051.9565,-363334.3810,-333102.8276,-351737.5148,-347369.4121,-346871.3456,-347210.5033,-344114.5210,-346127.5748,-161280141.8310,-161235966.9662,-161294761.6505,-161282873.3174,-346051.5909,-161282319.0567,-4251.3153,2718.5119,-3584.9266,1589.4922,-479.1184,3412.4663,4074.4803,2364.7461,-3112.4163,-3953.6903,5193.0566,5501.5948,-5438.9518,-4320.8877,-3094.3780,2676.7911,5472.4248,3608.7549,2428.2718,-2049.2543,-4354.3346,4039.3812,1381.0682,309.6596,-2776.0602,-147.2994,-5201.2499,5252.2527,-4311.9191,-2291.8375,-3554.0379,-5466.1005,1889.7598,5289.4398,5387.2176,-848.1542,4568.9056,-5511.4474,4333.0807,3809.4118,4177.8222,360.5554,3221.7979,2097.6155,5480.8304,-4587.8104,2686.5482,1868.0148,-4329.9069,1648.1038,106301.3021,103337.2997,102948.8589,100802.8273,109189.6568,103900.0109,92298.6435,100142.6587,86285840.6823,86260065.5574,86274269.4769,86279423.7599,101900.0266,86273565.2132,
14400.000,-657.7273,2954.7368,-6866.0696,1482.3524,-3354.6913,2835.0223,-2469.8143,2005.2260,-3128.3096,-5126.2900,-6550.9160,516.2902,2405.6644,1649.5971,6813.1125,3562.9410,-3640.7528,-439.5185,-5906.1039,2387.9120,-4352.5995,2175.1900,1704.9043,5048.8932,-699.5465,1800.5305,-2184.8294,2740.9999,349.2644,3056.9989,4128.0821,-3157.8931,2106.7541,362.8601,3161.7888,-95.2891,-6161.6639,-4330.9259,-1330.4135,-1626.6420,-694.7509,-5872.3986,-5547.2173,-3455.9439,-911.8881,-3460.4887,5068.9376,-4844.5503,312.5686,6542.5809,155139.8837,142541.1790,156334.7014,156111.3091,161876.8052,152320.1495,157379.5297,155981.7824,-77330694.5411,-77321945.7387,-77316420.2301,-77312767.3860,155790.8718,-77314208.0633,-5385.0813,3247.1593,782.8754,4608.5281,-3593.2829,-6264.8559,6430.8682,4056.2580,6074.3279,-656.0945,51.1404,5990.6951,-4651.0303,6535.8285,-75.3773,3510.7732,-4449.8377,-5073.4372,3090.5538,-6063.0372,868.1082,-6498.7601,-4084.0296,-1547.9888,5069.5055,5660.1170,-4484.5991,-5865.7824,6902.3888,-3334.6905,-476.6316,-5326.0676,-6369.2313,6442.8930,-4987.7877,3236.7001,2166.0061,3353.2707,-4017.5999,-180.7312,-2360.5289,-692.7041,-4003.0249,-5809.7487,6027.3421,5522.4047,847.9588,-2276.8186,-4195.8006,-1133.6330,-335287.1377,-305691.0500,-322717.6269,-313609.8850,-317539.3014,-316355.1752,-315234.0683,-316327.6720,-187683837.9129,-187642028.2779,-187699674.8013,-187678634.8202,-316911.2072,-187686896.0455,4125.6027,-5363.2038,-556.6878,-4949.4716,4907.4496,770.8051,7.3869,-5250.4722,-1153.6276,4617.0518,-2253.9677,-3443.2453,4513.5615,1629.9674,-1217.4474,-4646.2061,-3735.9735,-4545.7163,1874.5453,-2335.3081,5044.9696,-1084.1306,-5087.4489,-4379.6038,4672.4225,-3452.4720,4691.1658,-2166.8652,474.9559,5224.9230,5521.7026,3090.5859,1759.3066,-2529.5323,-3266.0471,5796.6621,-2344.9645,4219.6208,-5488.5142,-6751.7100,-6505.5953,-3633.9853,1025.0171,1548.7831,-3296.1685,2368.4727,-4665.8363,-4419.4164,5482.7061,2000.2630,107708.4201,104785.3132,105368.1685,102147.1511,111006.7917,104002.8809,93986.8797,105125.6249,86278962.8055,86251608.5691,86274264.1704,86269152.1353,103439.7447,86267291.2827,
18000.000,4162.3253,-5047.6751,4904.6787,-4354.6031,2312.4911,-394.3923,225.3452,-4826.9023,525.7829,5803.5512,6407.7035,-2348.1473,-890.4802,-3613.0971,-4638.5639,-6065.7480,5747.6267,4455.3239,2817.8485,641.4224,4572.4813,116.0638,3521.3013,-1208.5109,-3288.2887,-4484.7908,5198.6496,-897.7974,-1841.3759,1096.2674,-3247.1439,4799.7860,993.7476,-1937.1521,-1358.9316,-4486.7660,5318.0689,3897.0410,5105.4857,-3606.0917,4744.7613,4191.0292,4955.1596,4660.6044,-720.7896,1534.8277,-4842.0392,5133.0463,3436.9952,-4058.2067,234773.0460,213840.7199,228745.3854,231608.9127,235485.3752,224979.1738,232489.1661,229940.6713,-26071379.1226,-26072414.0532,-26051083.8772,-26059519.5998,229870.1167,-26054127.3865,5327.4493,527.7781,-2264.4070,-1287.3732,-686.9116,5246.2189,-5518.6289,-750.2508,-5064.3481,-2848.9497,-1602.5166,-6475.2316,6813.7924,-5563.5819,1935.1759,152.1421,3678.2291,4738.6239,-3813.8544,4460.1314,-4766.7752,6455.1964,3746.3887,4100.3161,-4805.5860,-2313.6631,4377.0245,6269.9083,-5601.2355,4732.1296,4552.4970,4848.3650,5299.0658,-6406.2676,6393.7040,757.4364,-4259.2038,-5707.3752,3347.0285,1575.9149,480.2336,-2891.5332,1285.2181,2846.0455,-6829.2580,-6646.2641,3161.8710,-1801.0911,5052.4500,3428.8413,-285339.6022,-259174.0508,-273304.8241,-262287.2504,-268393.5344,-267408.3265,-265744.3910,-268453.6972,-201268948.4927,-201232241.3481,-201281362.2962,-201264239.1738,-267717.8349,-201272612.7714,-917.5148,4705.3039,4332.5724,5211.0871,-6523.6901,-4503.8360,-4121.5160,4901.9583,4686.1859,-2523.0961,-2095.7912,-750.4619,-804.3378,2019.5582,4744.4136,3109.2181,-662.9183,2047.1299,-5056.4988,5240.3286,-1273.9881,-2545.6448,4347.1484,5351.3952,-3778.2066,4645.9174,-895.6155,-2554.6974,3625.2810,-4931.6365,-4078.9405,1165.7050,-4374.0222,-1798.5790,-1680.6379,-4846.6236,-1313.6722,-330.0664,3265.8673,5715.4286,5052.1800,4700.5738,-4661.5513,-4284.7634,-928.8687,1254.6323,3820.9110,4294.0837,-3250.0869,-4468.2629,109064.2133,106206.0880,107259.7143,106216.2400,112288.3280,101797.6496,96319.0317,103337.4436,86271305.1510,86243205.6919,86273058.5044,86256759.9193,104968.5118,86260993.4474,
21600.000,-5451.9223,6055.8641,-1118.8248,6386.6887,-2339.3843,-3180.9045,3130.9377,6520.1397,3227.3085,-4787.0981,-3482.4834,3354.1181,-799.9622,4748.5537,972.4297,6080.3235,-5025.9777,-5990.9924,1495.3780,-4372.0494,-2094.7609,-2934.5076,-6258.2386,-2208.0212,5858.6993,6202.8876,-5412.5309,-2164.5680,3636.5398,-4089.9495,2150.5178,-4641.7971,-4429.0889,3192.1098,-1827.6641,6132.6578,-2340.3262,-1806.0190,-6493.1379,6809.3544,-6915.8734,-2031.3800,-3356.7762,-5195.5409,2296.3521,1287.0053,3778.6291,-4589.9073,-5158.7820,520.1104,299133.3273,271135.7177,286503.6751,291196.2905,294416.6572,284639.0632,292587.0194,288658.3114,26947992.4101,26939330.7738,26971400.6210,26957546.2106,289254.7604,26966276.3348,-2801.5290,-3145.4179,4068.6787,-1416.7644,4888.2001,-2870.1082,2743.9857,-1729.4870,2957.6592,4898.3694,3065.5152,4095.8836,-5957.6423,2367.1475,-4292.2245,-3001.1221,-875.7359,-2592.6774,4399.4168,-2165.6937,5249.8359,-4248.0688,-2491.6137,-5954.5243,3665.5742,-1305.6998,-2250.9593,-3627.4111,2056.2857,-5360.3081,-6576.9525,-2019.8235,-3090.0035,3562.4767,-3927.8996,-2310.8792,5026.7293,5503.3462,-2219.8330,133.4351,-42.6919,5940.6729,2752.8591,1204.1788,4674.0032,5417.0335,-5776.7504,4950.1028,-4496.8483,-5463.3555,-216738.0000,-196553.9328,-206724.8294,-195211.5766,-202583.3837,-201916.8221,-198912.8955,-200713.7548,-201112904.0471,-201083340.8462,-201118654.2187,-201114295.1472,-201625.8850,-201116705.7240,-3002.3531,-1190.6481,-5503.9017,-2257.1881,4349.5353,5426.0865,5473.5904,-1577.1734,-5372.9123,-1110.7842,5132.3419,4456.3612,-3433.4453,-4475.7302,-5343.3762,743.5818,4566.4451,1971.2183,5129.6191,-4910.6977,-3652.5792,4622.9779,152.2738,-2588.4962,590.8016,-2646.8333,-3559.0776,5352.5601,-5530.6407,1549.7243,73.2899,-4729.0272,4345.4678,5003.5944,5162.0586,-1059.9309,4157.5194,-3792.5504,931.4645,-1353.7082,-703.4000,-2956.9953,5378.1719,4425.9717,4558.7540,-4144.9289,-696.5640,-1605.3609,-1031.1467,4233.4036,110369.3502,107602.6719,108526.1279,109995.3030,112966.5545,100499.7396,99338.2513,107926.3934,86262955.7958,86234869.6577,86269980.1024,86245974.3378,106486.1833,86254671.7195,
