sl_5_5400_20240614 Coordinates.csv
2024/06/14 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:16 2024,
Start: 2024/06/14 07:47:00.00, Stop: 2024/06/14 09:17:00.00,
TIME_UNITS,STARLINK-3702 - X-Coordinate,STARLINK-11173 [DTC] - X-Coordinate,STARLINK-3932 - X-Coordinate,STARLINK-4625 - X-Coordinate,STARLINK-30100 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3702 - Y-Coordinate,STARLINK-11173 [DTC] - Y-Coordinate,STARLINK-3932 - Y-Coordinate,STARLINK-4625 - Y-Coordinate,STARLINK-30100 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3702 - Z-Coordinate,STARLINK-11173 [DTC] - Z-Coordinate,STARLINK-3932 - Z-Coordinate,STARLINK-4625 - Z-Coordinate,STARLINK-30100 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4837.5015,3028.1363,-452.5126,-5871.1548,-2891.4963,356388.1485,374793.2589,368282.5883,363507.0140,369006.5488,366396.9472,372909.8379,369816.7112,-258800246.0746,-258782232.9022,-258769183.9458,-258780676.0365,368613.8553,-258780649.7310,-1178.7401,-4419.5608,-5628.1478,2647.2424,5950.4923,167222.8400,169432.2524,157860.5210,162688.4268,156951.3620,160025.6880,165450.1699,162805.3626,55445429.7995,55438953.9487,55434676.3509,55437257.5615,163616.7760,55442343.3915,-4811.2784,-4133.9567,-4004.9131,2590.1744,2079.4308,26179.9517,25895.4270,22398.8015,31142.6792,27854.0087,17233.9274,18693.8580,25562.5678,55094799.2230,55073004.5502,55079449.0871,55104948.6141,24516.5522,55099681.6380,
300.000,-5863.3046,1031.6278,-1898.4931,-4976.0482,-1533.2928,352857.6340,371361.4932,364593.5706,359980.1979,365487.6355,362833.7423,369291.1672,366541.6910,-259946213.8778,-259928367.2491,-259915065.6375,-259925754.8494,365063.8185,-259926548.4257,360.6315,-4369.6214,-4363.6458,1765.6895,6738.6419,174624.4537,177389.8198,165652.2574,170530.1353,164700.1232,167740.4079,173266.3507,170601.3766,49781966.5796,49775711.3948,49771839.4525,49773569.8048,171413.5001,49778948.3241,-3663.9953,-5064.1535,-5028.5215,4501.6753,599.4540,26000.8923,25772.8882,22302.2084,30910.4171,27887.2084,17251.6862,18359.0792,25004.5005,55098721.9419,55076879.5449,55083024.0391,55108327.2900,24379.7136,55103363.1378,
600.000,-6329.7527,-1093.5154,-3206.5994,-3512.8354,-32.4481,349176.1834,367756.5731,360740.4401,356287.8899,361805.5310,359109.7993,365504.5282,362989.5639,-260968252.9117,-260950582.2825,-260937043.0298,-260946903.7259,361348.8272,-260948520.8776,1828.8526,-3912.2455,-2694.8653,748.8832,6873.7397,181951.0758,185274.3596,173369.1422,178296.0988,172376.8571,175378.6955,181001.4727,178390.7967,44094895.1678,44088852.1774,44085395.9955,44086361.9811,179133.2220,44091947.9542,-2123.3694,-5413.7184,-5513.1217,5933.5037,-944.6415,25821.4723,25649.4312,22209.5572,30673.1432,27916.8500,17274.8868,18030.3718,24399.2496,55102646.5613,55080759.6793,55086604.1793,55111657.9041,24242.8614,55107044.4395,
900.000,-6180.0187,-3121.9982,-4251.8712,-1633.5979,1480.4731,345345.4591,363980.2413,356724.9685,352431.8377,357961.6956,355226.8204,361551.9975,359148.8246,-261865878.5992,-261848393.1027,-261834631.6233,-261843649.1117,357470.5512,-261846082.6318,3094.7848,-3100.5603,-790.9675,-273.9762,6345.3655,189199.7055,193082.2471,181007.7273,185982.8142,179977.8591,182937.3720,188651.9991,186158.8740,38386927.0616,38381087.4421,38378056.5414,38378345.9895,186772.4509,38384053.6676,-354.4361,-5143.0236,-5407.3016,6733.6675,-2387.8208,25641.6901,25525.1050,22120.7637,30430.7573,27942.9331,17303.5984,17707.6458,23782.2934,55106572.9712,55084645.0316,55090189.5837,55114944.9137,24105.9958,55110725.5430,
1200.000,-5417.9990,-4836.4923,-4929.2674,460.4526,2872.9542,341367.1836,360034.3042,352548.9980,348413.8745,353957.6727,351186.5722,357435.7057,355017.8683,-262638665.6822,-262621374.1138,-262607406.2027,-262615576.1517,353430.7342,-262618808.5476,4049.6896,-2017.8268,1159.3399,-1180.9651,5207.9668,196367.3828,200809.8854,188564.6026,193586.8172,187499.4732,190413.3090,196214.4428,193886.4816,32660783.6640,32655138.2507,32652541.5525,32652241.9631,194327.7320,32657986.7510,1452.6309,-4282.8623,-4722.3718,6817.4975,-3576.1596,25461.5443,25399.9547,22035.7366,30183.1544,27965.4605,17337.8928,17390.8137,23188.9481,55110501.0606,55088535.6808,55093780.3291,55118193.2774,23969.1167,55114406.4484,
1500.000,-4109.4865,-6050.6033,-5164.1072,2540.8213,4021.9433,337243.1387,355920.6330,348214.4407,344235.9185,349795.0881,346990.8842,353157.8379,350604.8968,-263286248.4241,-263269159.2251,-263255001.0377,-263262328.6305,349231.1930,-263266333.0006,4616.5247,-769.1883,2966.2194,-1871.8744,3574.8120,203451.1896,208453.7076,196036.3965,201104.6843,194938.0917,197803.4314,203685.3665,201551.8216,26919194.9862,26913734.2846,26911580.0952,26910777.1422,201795.6483,26916477.0941,3103.1525,-2931.1729,-3531.2145,6176.1638,-4383.2779,25281.0335,25274.0217,21954.3771,29930.2237,27984.4375,17377.8449,17079.7909,22652.0272,55114430.7177,55092431.7067,55097376.4929,55121408.2485,23832.2244,55118087.1557,
1800.000,-2376.6345,-6629.3251,-4920.4830,4376.6714,4824.3875,332975.1645,351641.1642,343723.2772,339899.9742,345475.6483,342641.6478,348720.6343,345927.2301,-263808320.7824,-263791442.0248,-263777110.0562,-263783608.9637,344873.8167,-263788350.0550,4755.8612,528.0225,4456.9665,-2279.2624,1606.2555,210448.2513,216010.1797,203419.7776,208533.0342,202290.1561,205104.7198,211061.3843,209132.1592,21164898.3462,21159612.5438,21157908.5397,21156684.7965,209172.8223,21162261.8886,4419.2724,-1242.4805,-1960.9533,4877.5395,-4723.5680,25100.1565,25147.3441,21876.5796,29671.8487,27999.8713,17423.5319,16774.4955,22199.8731,55118361.8300,55096333.1898,55100978.1532,55124595.1805,23695.3188,55121767.6648,
2100.000,-386.2670,-6504.7444,-4206.6389,5760.5612,5206.0872,328565.1581,347197.8998,339077.5557,335408.1319,341001.1397,338140.8147,344126.3909,341010.1437,-264204636.5533,-264187975.9244,-264173486.9885,-264179178.2391,340360.5657,-264184613.6085,4467.8861,1754.8394,5492.6165,-2375.1061,-506.2066,217355.7380,223475.8028,210711.4560,215868.5297,209552.1571,212314.2137,218339.1620,216605.4665,15400637.0631,15395516.0424,15394269.2564,15392703.1720,216455.9173,15398084.3230,5259.3310,589.2890,-179.8441,3059.3906,-4560.9703,24918.9120,25019.9574,21802.2317,29407.9065,28011.7705,17475.0336,16474.8489,21854.7620,55122294.2841,55100240.2117,55104585.3885,55127759.3575,23558.4001,55125447.9758,
2400.000,1666.5364,-5684.7358,-3076.3173,6532.3973,5128.3221,324015.0732,342592.9072,334279.3914,330762.5691,336373.4270,333490.3959,339377.4593,335885.3220,-264475009.4887,-264458574.2758,-264443945.4833,-264448856.2995,335693.4713,-264454937.5085,3790.5818,2801.2723,5981.2377,-2172.3964,-2558.4550,224170.8663,230847.1155,217908.1845,223107.8798,216720.6353,219429.0137,225515.4187,223951.8979,9629159.1494,9624192.5017,9623409.3090,9621574.4373,223641.6386,9626692.2748,5533.0349,2353.0615,1620.5995,915.1697,-3912.6286,24737.2988,24891.8943,21731.2142,29138.2680,28020.1448,17532.4323,16180.7753,21631.6619,55126227.9661,55104152.8541,55108198.2783,55130905.8586,23421.4682,55129128.0886,
