sl_100_86400_20240501 Coordinates.csv
2024/05/01 07:47:00.0000 UTC

Generated: Tue Oct  8 16:19:08 2024,
Start: 2024/05/01 07:47:00.00, Stop: 2024/05/02 07:47:00.00,
TIME_UNITS,STARLINK-5003 - X-Coordinate,STARLINK-4404 - X-Coordinate,STARLINK-31635 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-1647 - X-Coordinate,STARLINK-3520 - X-Coordinate,STARLINK-1407 - X-Coordinate,STARLINK-5952 - X-Coordinate,STARLINK-11082 [DTC] - X-Coordinate,STARLINK-30041 - X-Coordinate,STARLINK-1789 - X-Coordinate,STARLINK-31415 - X-Coordinate,STARLINK-4342 - X-Coordinate,STARLINK-3738 - X-Coordinate,STARLINK-5185 - X-Coordinate,STARLINK-31251 - X-Coordinate,STARLINK-3313 - X-Coordinate,STARLINK-2440 - X-Coordinate,STARLINK-1880 - X-Coordinate,STARLINK-4375 - X-Coordinate,STARLINK-5940 - X-Coordinate,STARLINK-31434 - X-Coordinate,STARLINK-31988 - X-Coordinate,STARLINK-3944 - X-Coordinate,STARLINK-2010 - X-Coordinate,STARLINK-4146 - X-Coordinate,STARLINK-31728 - X-Coordinate,STARLINK-3106 - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-31411 - X-Coordinate,STARLINK-5640 - X-Coordinate,STARLINK-3850 - X-Coordinate,STARLINK-32226 - X-Coordinate,STARLINK-4795 - X-Coordinate,STARLINK-4204 - X-Coordinate,STARLINK-6267 - X-Coordinate,STARLINK-1552 - X-Coordinate,STARLINK-4538 - X-Coordinate,STARLINK-30613 - X-Coordinate,STARLINK-2624 - X-Coordinate,STARLINK-31274 - X-Coordinate,STARLINK-30436 - X-Coordinate,STARLINK-30182 - X-Coordinate,STARLINK-5778 - X-Coordinate,STARLINK-5327 - X-Coordinate,STARLINK-31788 - X-Coordinate,STARLINK-2498 - X-Coordinate,STARLINK-5907 - X-Coordinate,STARLINK-6126 - X-Coordinate,STARLINK-1256 - X-Coordinate,STARLINK-5470 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-31994 - X-Coordinate,STARLINK-3670 - X-Coordinate,STARLINK-30548 - X-Coordinate,STARLINK-30960 - X-Coordinate,STARLINK-3877 - X-Coordinate,STARLINK-32179 - X-Coordinate,STARLINK-30154 - X-Coordinate,STARLINK-2753 - X-Coordinate,STARLINK-5853 - X-Coordinate,STARLINK-31648 - X-Coordinate,STARLINK-3609 - X-Coordinate,STARLINK-2296 - X-Coordinate,STARLINK-2494 - X-Coordinate,STARLINK-4645 - X-Coordinate,STARLINK-5713 - X-Coordinate,STARLINK-31711 - X-Coordinate,STARLINK-4367 - X-Coordinate,STARLINK-2253 - X-Coordinate,STARLINK-2036 - X-Coordinate,STARLINK-1726 - X-Coordinate,STARLINK-31489 - X-Coordinate,STARLINK-1672 - X-Coordinate,STARLINK-5986 - X-Coordinate,STARLINK-3227 - X-Coordinate,STARLINK-32123 - X-Coordinate,STARLINK-2525 - X-Coordinate,STARLINK-30788 - X-Coordinate,STARLINK-30616 - X-Coordinate,STARLINK-31548 - X-Coordinate,STARLINK-30079 - X-Coordinate,STARLINK-3043 - X-Coordinate,STARLINK-2244 - X-Coordinate,STARLINK-1202 - X-Coordinate,STARLINK-2188 - X-Coordinate,STARLINK-6355 - X-Coordinate,STARLINK-4218 - X-Coordinate,STARLINK-31617 - X-Coordinate,STARLINK-4348 - X-Coordinate,STARLINK-3258 - X-Coordinate,STARLINK-30710 - X-Coordinate,STARLINK-31493 - X-Coordinate,STARLINK-4169 - X-Coordinate,STARLINK-31599 - X-Coordinate,STARLINK-4078 - X-Coordinate,STARLINK-4176 - X-Coordinate,STARLINK-6231 - X-Coordinate,STARLINK-5825 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5003 - Y-Coordinate,STARLINK-4404 - Y-Coordinate,STARLINK-31635 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-1647 - Y-Coordinate,STARLINK-3520 - Y-Coordinate,STARLINK-1407 - Y-Coordinate,STARLINK-5952 - Y-Coordinate,STARLINK-11082 [DTC] - Y-Coordinate,STARLINK-30041 - Y-Coordinate,STARLINK-1789 - Y-Coordinate,STARLINK-31415 - Y-Coordinate,STARLINK-4342 - Y-Coordinate,STARLINK-3738 - Y-Coordinate,STARLINK-5185 - Y-Coordinate,STARLINK-31251 - Y-Coordinate,STARLINK-3313 - Y-Coordinate,STARLINK-2440 - Y-Coordinate,STARLINK-1880 - Y-Coordinate,STARLINK-4375 - Y-Coordinate,STARLINK-5940 - Y-Coordinate,STARLINK-31434 - Y-Coordinate,STARLINK-31988 - Y-Coordinate,STARLINK-3944 - Y-Coordinate,STARLINK-2010 - Y-Coordinate,STARLINK-4146 - Y-Coordinate,STARLINK-31728 - Y-Coordinate,STARLINK-3106 - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-31411 - Y-Coordinate,STARLINK-5640 - Y-Coordinate,STARLINK-3850 - Y-Coordinate,STARLINK-32226 - Y-Coordinate,STARLINK-4795 - Y-Coordinate,STARLINK-4204 - Y-Coordinate,STARLINK-6267 - Y-Coordinate,STARLINK-1552 - Y-Coordinate,STARLINK-4538 - Y-Coordinate,STARLINK-30613 - Y-Coordinate,STARLINK-2624 - Y-Coordinate,STARLINK-31274 - Y-Coordinate,STARLINK-30436 - Y-Coordinate,STARLINK-30182 - Y-Coordinate,STARLINK-5778 - Y-Coordinate,STARLINK-5327 - Y-Coordinate,STARLINK-31788 - Y-Coordinate,STARLINK-2498 - Y-Coordinate,STARLINK-5907 - Y-Coordinate,STARLINK-6126 - Y-Coordinate,STARLINK-1256 - Y-Coordinate,STARLINK-5470 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-31994 - Y-Coordinate,STARLINK-3670 - Y-Coordinate,STARLINK-30548 - Y-Coordinate,STARLINK-30960 - Y-Coordinate,STARLINK-3877 - Y-Coordinate,STARLINK-32179 - Y-Coordinate,STARLINK-30154 - Y-Coordinate,STARLINK-2753 - Y-Coordinate,STARLINK-5853 - Y-Coordinate,STARLINK-31648 - Y-Coordinate,STARLINK-3609 - Y-Coordinate,STARLINK-2296 - Y-Coordinate,STARLINK-2494 - Y-Coordinate,STARLINK-4645 - Y-Coordinate,STARLINK-5713 - Y-Coordinate,STARLINK-31711 - Y-Coordinate,STARLINK-4367 - Y-Coordinate,STARLINK-2253 - Y-Coordinate,STARLINK-2036 - Y-Coordinate,STARLINK-1726 - Y-Coordinate,STARLINK-31489 - Y-Coordinate,STARLINK-1672 - Y-Coordinate,STARLINK-5986 - Y-Coordinate,STARLINK-3227 - Y-Coordinate,STARLINK-32123 - Y-Coordinate,STARLINK-2525 - Y-Coordinate,STARLINK-30788 - Y-Coordinate,STARLINK-30616 - Y-Coordinate,STARLINK-31548 - Y-Coordinate,STARLINK-30079 - Y-Coordinate,STARLINK-3043 - Y-Coordinate,STARLINK-2244 - Y-Coordinate,STARLINK-1202 - Y-Coordinate,STARLINK-2188 - Y-Coordinate,STARLINK-6355 - Y-Coordinate,STARLINK-4218 - Y-Coordinate,STARLINK-31617 - Y-Coordinate,STARLINK-4348 - Y-Coordinate,STARLINK-3258 - Y-Coordinate,STARLINK-30710 - Y-Coordinate,STARLINK-31493 - Y-Coordinate,STARLINK-4169 - Y-Coordinate,STARLINK-31599 - Y-Coordinate,STARLINK-4078 - Y-Coordinate,STARLINK-4176 - Y-Coordinate,STARLINK-6231 - Y-Coordinate,STARLINK-5825 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5003 - Z-Coordinate,STARLINK-4404 - Z-Coordinate,STARLINK-31635 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-1647 - Z-Coordinate,STARLINK-3520 - Z-Coordinate,STARLINK-1407 - Z-Coordinate,STARLINK-5952 - Z-Coordinate,STARLINK-11082 [DTC] - Z-Coordinate,STARLINK-30041 - Z-Coordinate,STARLINK-1789 - Z-Coordinate,STARLINK-31415 - Z-Coordinate,STARLINK-4342 - Z-Coordinate,STARLINK-3738 - Z-Coordinate,STARLINK-5185 - Z-Coordinate,STARLINK-31251 - Z-Coordinate,STARLINK-3313 - Z-Coordinate,STARLINK-2440 - Z-Coordinate,STARLINK-1880 - Z-Coordinate,STARLINK-4375 - Z-Coordinate,STARLINK-5940 - Z-Coordinate,STARLINK-31434 - Z-Coordinate,STARLINK-31988 - Z-Coordinate,STARLINK-3944 - Z-Coordinate,STARLINK-2010 - Z-Coordinate,STARLINK-4146 - Z-Coordinate,STARLINK-31728 - Z-Coordinate,STARLINK-3106 - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-31411 - Z-Coordinate,STARLINK-5640 - Z-Coordinate,STARLINK-3850 - Z-Coordinate,STARLINK-32226 - Z-Coordinate,STARLINK-4795 - Z-Coordinate,STARLINK-4204 - Z-Coordinate,STARLINK-6267 - Z-Coordinate,STARLINK-1552 - Z-Coordinate,STARLINK-4538 - Z-Coordinate,STARLINK-30613 - Z-Coordinate,STARLINK-2624 - Z-Coordinate,STARLINK-31274 - Z-Coordinate,STARLINK-30436 - Z-Coordinate,STARLINK-30182 - Z-Coordinate,STARLINK-5778 - Z-Coordinate,STARLINK-5327 - Z-Coordinate,STARLINK-31788 - Z-Coordinate,STARLINK-2498 - Z-Coordinate,STARLINK-5907 - Z-Coordinate,STARLINK-6126 - Z-Coordinate,STARLINK-1256 - Z-Coordinate,STARLINK-5470 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-31994 - Z-Coordinate,STARLINK-3670 - Z-Coordinate,STARLINK-30548 - Z-Coordinate,STARLINK-30960 - Z-Coordinate,STARLINK-3877 - Z-Coordinate,STARLINK-32179 - Z-Coordinate,STARLINK-30154 - Z-Coordinate,STARLINK-2753 - Z-Coordinate,STARLINK-5853 - Z-Coordinate,STARLINK-31648 - Z-Coordinate,STARLINK-3609 - Z-Coordinate,STARLINK-2296 - Z-Coordinate,STARLINK-2494 - Z-Coordinate,STARLINK-4645 - Z-Coordinate,STARLINK-5713 - Z-Coordinate,STARLINK-31711 - Z-Coordinate,STARLINK-4367 - Z-Coordinate,STARLINK-2253 - Z-Coordinate,STARLINK-2036 - Z-Coordinate,STARLINK-1726 - Z-Coordinate,STARLINK-31489 - Z-Coordinate,STARLINK-1672 - Z-Coordinate,STARLINK-5986 - Z-Coordinate,STARLINK-3227 - Z-Coordinate,STARLINK-32123 - Z-Coordinate,STARLINK-2525 - Z-Coordinate,STARLINK-30788 - Z-Coordinate,STARLINK-30616 - Z-Coordinate,STARLINK-31548 - Z-Coordinate,STARLINK-30079 - Z-Coordinate,STARLINK-3043 - Z-Coordinate,STARLINK-2244 - Z-Coordinate,STARLINK-1202 - Z-Coordinate,STARLINK-2188 - Z-Coordinate,STARLINK-6355 - Z-Coordinate,STARLINK-4218 - Z-Coordinate,STARLINK-31617 - Z-Coordinate,STARLINK-4348 - Z-Coordinate,STARLINK-3258 - Z-Coordinate,STARLINK-30710 - Z-Coordinate,STARLINK-31493 - Z-Coordinate,STARLINK-4169 - Z-Coordinate,STARLINK-31599 - Z-Coordinate,STARLINK-4078 - Z-Coordinate,STARLINK-4176 - Z-Coordinate,STARLINK-6231 - Z-Coordinate,STARLINK-5825 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5304.2583,-2087.9644,-1834.2971,-4387.8601,2551.6411,5349.3327,2751.3260,-6784.7448,1782.9631,3645.7001,5203.6730,-6575.2809,-4073.5876,-4181.3459,5298.0092,-1179.0094,507.0009,-4313.7807,183.4081,3057.8740,4807.6207,2367.3755,1889.8469,-5160.3990,-4281.6887,-5567.1039,-1248.0663,-5154.9210,-1661.9281,-4318.4224,3374.5432,6284.7296,-2172.4099,-3799.0689,2944.0905,4706.5774,-4246.0129,2338.2901,6907.0710,6471.3008,-6042.3363,-4600.8470,2111.4080,5083.1815,-3900.0494,6695.9286,-2506.8053,5723.2968,-2524.1120,691.6352,-5235.6646,5657.7671,-2092.5718,-1991.9715,-435.5840,6544.5756,-3849.0541,4869.9516,148.6970,-5612.2491,1561.8720,1185.3547,-1668.4628,489.8095,3209.1030,-4441.9338,3685.9376,-4180.8758,-4325.0051,6181.1680,-162.4013,2449.8677,-2241.0502,-6052.9810,6560.8465,-1540.8411,3372.9968,-1752.2674,-5269.1098,1917.4844,199.4218,-5532.8801,-6756.1432,1629.6480,4457.7821,3508.1373,-252.3857,-3525.1319,3431.8637,2240.8834,-5770.1661,-3936.6962,-2933.2497,-1408.7813,5508.5730,2733.9812,-6243.5544,2964.0689,1850.5229,-4692.6888,-317120.7696,-308202.3614,-321676.8390,-322080.2698,-321988.1890,-321761.4952,-313322.5840,-317470.6868,-268870482.6946,-268853880.9384,-268862680.1590,-268861980.5956,-317726.5863,-268868865.0479,256.6045,2036.1353,-5400.5335,4171.1210,-3422.1930,-107.2901,-5498.9084,602.7954,-6103.9421,-4490.7457,-2879.8607,-1520.0588,-1754.0206,1420.3833,3888.0552,4055.2159,6688.3932,-834.1598,5662.8670,-644.8894,4802.2962,-5086.1270,4667.1057,16.6799,3208.8847,2349.1610,-6673.8719,617.9402,-3841.5934,4391.3821,297.6457,-446.7181,-5037.9229,-5129.7219,-4903.8447,4223.0814,-1874.9443,6510.7722,117.9974,-1856.0006,-1682.2210,4911.8702,-4738.2553,-2632.7005,-5123.3293,-680.7942,-6393.0937,-1127.9888,-5202.7932,5094.3557,874.8096,-2448.3756,-5525.5374,-4593.7655,-6908.0098,-680.6324,-5292.6844,-4193.1200,-4773.2617,-2656.1486,6637.4142,-5070.0164,4954.1851,4346.6142,5987.0402,-1981.1484,2988.6917,3110.1604,5268.2393,-3121.1652,-4813.3420,-6412.1863,-4860.0490,1245.9102,-1331.0135,-2968.8551,5271.4709,3828.8301,4096.8257,4925.9700,-6722.2209,3499.7273,555.3727,-2462.5014,-1242.4982,2279.8765,4967.5106,3891.7835,-4059.1786,-4583.7776,-3803.9387,5522.9715,-5751.9198,-6307.6922,4188.9784,6168.6205,-1702.1043,3626.6497,-6696.2900,-5032.8920,-118139.5029,-137050.7247,-140490.9251,-133558.7528,-141437.7841,-137355.5620,-137951.8058,-137762.1467,122579542.7904,122513821.7545,122559521.9301,122565306.2499,-136315.0850,122559511.0060,4425.7052,6293.6422,3732.1218,-3357.7108,5459.7461,4377.8513,3186.9260,-1325.0158,2231.4838,3819.2095,3548.2347,974.8961,-5350.0072,5320.1581,-2173.7730,-5389.5069,1688.6464,5372.2550,-4009.0529,6191.8342,-1406.8934,3888.3125,-4617.1273,4600.1414,4399.3413,3361.3102,657.4932,4611.1501,5511.5978,2923.6682,6059.9415,2850.0524,4099.6852,-2686.3160,3883.4316,-2860.6975,5141.2945,-231.6749,-648.3968,1631.6214,2796.9919,1681.3159,-4610.4119,-3925.7380,-2634.1333,1219.8437,906.6292,3744.6283,3822.2182,4637.8464,4429.7143,3194.0902,-3608.8722,4619.4625,150.1688,2178.9144,2286.5328,-2577.8788,4828.8601,-3097.8487,-1259.7549,4574.5994,-4438.2572,-5369.9884,1400.6359,-4938.8975,5025.5938,-4593.8083,-494.2618,538.2675,-5004.5201,-966.5130,4414.5260,-2890.5355,-1819.9340,-6101.3743,2948.8594,5357.4034,1844.8204,-4370.1597,1271.0714,1913.3727,-1490.2224,6282.1385,-5133.9773,-5527.4661,4828.1794,4526.0745,-4435.7970,-4533.9659,695.0995,-1377.1654,-2268.8282,2170.8475,56.3340,-1016.6257,2440.6915,5084.4621,-336.7999,972.6852,-138547.2253,-141719.0173,-145320.9582,-136441.9422,-139934.4646,-150522.6877,-148875.0846,-142162.6803,-4889402.2828,-4894868.9062,-4913172.3344,-4903200.2718,-143156.0238,-4893075.3472,
3600.000,-2784.7025,6240.2066,4782.8776,3594.2778,1274.5974,-2579.2452,788.4769,4727.3719,368.6607,318.4571,-4971.1593,5121.8807,4724.2877,4099.3450,-6058.3131,-2460.2824,-2357.5332,3786.5111,-2195.9209,2055.6716,-5911.3712,-677.2056,-4411.4168,2567.0233,3897.8848,1911.6737,3592.7144,6839.1365,5368.0286,-10.3286,-6300.4237,-6430.9781,4655.8486,4089.6482,1069.4472,-5075.9452,4066.9549,-3348.4790,-5951.4176,-3713.9549,6753.1054,1374.2097,1897.3974,-1725.6494,4050.2112,-5508.0354,3470.2984,-3059.3599,4781.3724,-3261.3651,6038.8956,-2200.8499,3707.3787,4455.4334,1996.3151,-6239.9286,5576.1659,-1335.2451,4132.7166,4960.0790,-2887.2605,2860.9121,-379.8419,-4051.3930,-3858.3996,6736.4666,-4425.9569,2312.0106,1436.7130,-4540.8890,2992.5645,-693.2545,4729.8438,2782.7439,-3860.4982,3258.7916,-4924.6852,-2912.0181,2118.5052,-4629.7528,1575.8268,1797.0826,6031.5541,2999.1326,-1471.9818,-5865.6974,-2254.4142,-173.5158,-2442.1058,1347.9189,2417.1891,2277.3727,4400.6319,3862.9934,-5304.1894,-4616.8434,4302.7966,-6055.8528,-1171.6789,4079.8267,-278861.1905,-262362.5941,-279016.2643,-277637.0931,-278040.3336,-278482.4569,-270190.6109,-274617.9046,-291418381.0362,-291389836.1142,-291410786.2614,-291414108.6695,-273903.8902,-291415962.6626,3207.3573,-1718.9955,1863.7279,-5848.5816,5130.2653,3354.5280,4183.0237,-2892.0039,6133.1218,5128.8761,4792.0443,-1726.8800,5041.2356,-4945.3132,-2521.3886,-5792.4405,-4176.4454,-3334.3404,-6583.4887,-1346.1530,-2850.9630,6776.9882,-562.9975,-3475.1705,-5692.0273,-3729.0085,4195.3802,-1254.6462,2610.8161,-4993.5391,1327.0460,2081.1856,5027.9632,1561.8706,4008.5149,-543.2402,-2432.3102,-4399.3414,2073.4255,3138.0473,-787.4517,-5242.5516,5350.5776,4861.4172,5136.0474,2328.6780,3893.4719,4107.0089,1884.9679,-6018.6177,-3311.4553,-422.5464,1866.7820,407.6137,5203.8083,2147.3694,3895.0390,4207.8693,2218.7979,-1079.9394,-4147.9550,4854.0035,-6832.5971,-4919.5353,-3181.9695,-23.1009,1336.2602,-6088.1528,-4911.4406,274.2879,5998.6617,6085.9901,5028.3999,-4133.7938,2834.5423,-1351.1949,-4671.6808,-4566.8205,-4260.2873,-5048.7176,5802.2633,-4801.6608,-2661.2083,2606.2847,4544.1204,892.4432,-6395.7681,-5564.3175,6443.8637,6379.3878,3716.5188,-5834.6610,4663.1568,5303.4351,-1996.3882,-4091.9557,-1198.0532,-2731.2733,5286.6293,4122.1316,-193811.1512,-210951.6812,-214523.2185,-208421.3835,-217126.1828,-213215.5160,-212459.4787,-210031.1382,48751394.2541,48691644.2467,48738432.9423,48742891.7004,-211461.9020,48732183.6285,-5468.2275,-2516.7684,-4500.6335,-893.2356,-4499.1563,-5481.3357,-5474.5651,4162.4390,2763.4595,-4666.8436,564.7854,-4168.7355,696.0437,-2584.4350,-2207.6653,2681.5335,-4994.6691,-4782.4484,57.7329,-6499.7166,-2257.0311,503.4493,5171.2202,-5411.6303,-679.4153,-5512.2151,-4013.6150,-54.6482,-3523.1613,-4653.5483,-2636.8035,1461.4032,102.1851,5351.4613,-5543.2826,4686.7564,-5068.1081,4152.2144,-2907.9506,-4944.3250,979.9932,-4340.7566,3974.3263,4627.6033,-2360.8192,3313.2740,-4567.8460,-4687.0459,-4666.6907,-1078.5181,-666.1827,-6577.7621,5525.7557,-5151.2201,-4116.0122,2114.9314,1348.9798,5319.3241,-4925.4860,4715.3343,4733.5696,-4055.2714,399.0405,2693.9633,-4815.9589,1613.0626,-5153.9271,2395.4792,4516.8791,-5250.7308,1797.3949,-3253.0621,-744.5283,4644.6348,5004.5371,5978.9556,1337.7923,-4154.1896,-5042.9317,289.2892,3259.5976,-4509.9700,-2174.7548,-5711.7916,4980.2526,3569.5045,-1469.2949,-4149.9411,633.7307,1999.0442,-5349.5515,-2951.8037,-2398.0363,1851.9384,3958.9509,-2919.9510,-5291.7605,-1940.6412,-4368.5320,3825.2352,-137499.3351,-140496.9662,-143502.9145,-136760.4319,-136950.9582,-147182.5424,-149760.5514,-142864.4481,-4820186.1717,-4830894.3019,-4844504.1410,-4834277.9912,-142012.5959,-4826704.1396,
7200.000,408.2005,-6334.5994,-6311.9234,-1019.7103,-3791.7023,-34.0313,-4687.3089,-1306.7209,-3220.0030,-3971.9877,2470.8962,-1826.8133,-1962.7023,-2923.0008,4539.2255,4144.6387,4563.7895,-3096.2104,3235.1631,-6274.4465,5207.3517,-1562.6158,5916.3689,-202.8315,-2002.0161,2106.0871,-5252.9757,-5079.7889,-6779.0726,4328.4728,6379.8369,3658.4164,-4804.7457,-4228.1155,-5000.5098,4761.5110,-3653.6831,4166.5408,2900.9790,-391.1903,-4492.4851,2661.8540,-4800.3379,-1580.3305,-2853.5508,1456.4974,-4294.7012,122.2452,-6218.6045,4187.8931,-4273.2491,-3259.5793,-5264.3235,-5838.4438,-3882.7427,3207.9070,-5475.4098,-3011.9157,-6698.9133,-3617.2199,4396.9087,-5683.6635,2081.9019,5376.5417,4300.5038,-6206.6206,4702.4446,-225.0849,3012.5640,-599.1141,-4122.6291,-2186.2870,-5118.1599,1132.6026,-71.2992,-5158.0271,4651.2097,5486.9434,2226.8416,4897.2208,-3588.7491,2798.8061,-3029.9007,-5802.3449,-888.4037,6321.5643,3455.3764,3213.8864,583.8477,-3763.0697,1142.4652,1035.2805,-4231.2699,-4912.6710,3727.7434,4980.4566,-1629.1849,6371.1775,-1378.3953,-2565.5201,-222722.1647,-199691.9854,-218510.9869,-215507.0115,-216345.5554,-216869.4178,-209993.0623,-211451.6412,-294073721.1533,-294035532.3787,-294069830.2675,-294075758.9727,-212660.7670,-294070993.9932,-6171.6447,-661.5991,1783.0173,5094.0847,-5752.4572,-6150.7174,-2546.9165,5106.4832,-2474.7429,-5005.5005,-4790.3948,5039.5120,-5058.8321,6020.0845,-471.7221,5086.1682,380.0932,6068.3228,4731.2777,111.1860,-538.1647,-4855.9073,-2822.1286,6301.4602,5656.0538,5055.6633,148.2318,1265.6723,-1291.9150,4417.5842,-1456.5668,-3259.9601,-2411.5690,2771.0059,-2970.7508,-3422.2310,5571.4353,281.8203,-4192.5375,-4521.3449,3199.2114,4666.0122,-4914.6713,-6251.5879,-2176.9009,-3844.9975,295.8653,-6343.6919,1473.7420,4529.0516,4139.8913,671.9400,1982.1670,3035.8210,-1496.6711,-3353.8532,-770.4783,-3991.9354,124.9750,4771.4373,134.1614,-3826.3981,5233.6792,4041.8717,-1065.2632,1512.1462,-4637.0550,6830.8714,3188.5060,895.4403,-5013.6698,-3632.1491,-3245.6945,6066.0781,-4596.0674,3979.8378,1751.0111,4053.1470,4062.8055,2679.2532,-2023.4543,4987.5895,4301.0052,-3372.8953,-6641.1696,-2778.8693,5331.1429,6015.7775,-5914.8855,-5314.4807,205.8472,4159.6404,-788.7071,-1493.4443,-1829.8555,-247.5218,4660.6307,1184.6875,-1977.7341,-443.9497,-258018.0448,-270665.4306,-275182.0835,-270028.1738,-279218.2780,-275666.9312,-274152.7149,-274593.2945,-28391696.8887,-28442420.6772,-28398774.1378,-28399273.8468,-273357.0637,-28409862.9585,3095.1976,-2779.0669,1871.7323,4561.4321,824.5919,3163.3065,4414.9636,-4517.1826,-5385.5162,2690.4508,-4361.4587,4210.0941,4327.5650,-1778.6216,5192.0005,1934.3643,5177.8079,1366.4154,3897.9150,2965.4094,4541.8020,-4548.3993,-1914.0230,2846.2139,-3481.0573,4220.5391,4342.4948,-4580.1360,-640.6249,2871.4757,-2355.6090,-4890.0889,-4258.0037,-4733.4468,3739.9552,-3714.2972,1917.3531,-5524.1232,4693.9392,5227.5996,-4103.7793,4381.9244,-960.3121,-2566.1469,5943.7478,-5472.3908,5418.8232,2794.8152,2689.8406,-3166.3631,-3540.1687,6086.9199,-4034.3745,1784.9985,5524.1719,-5156.6292,-4194.0203,-4789.4260,1148.0284,-3507.8505,-5362.1875,1081.5842,3896.0722,1620.5032,5330.3540,2670.7462,2059.9484,1207.5369,-5243.2799,6851.1066,2449.7326,5473.8563,-3395.8219,-2908.0768,-5197.3543,-2441.0286,-4823.4273,-183.7698,5142.0149,3969.6004,-5470.7976,3714.1318,4513.9829,1798.2348,-1682.1502,542.2417,-2800.0506,1270.1196,3532.7910,2020.0741,6838.0210,5422.3556,5308.8530,-4494.1784,-5540.6247,4647.1377,4839.7023,-2437.1683,6510.7719,-6452.3928,-136479.8468,-139323.1615,-141271.2106,-138000.3885,-134450.2385,-142924.3720,-149866.1024,-140413.8392,-4751403.2742,-4766910.3172,-4774535.5044,-4763584.4450,-140854.9094,-4760344.0279,
