sl_50_5400_20240105 Coordinates.csv
2024/01/05 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:33 2024,
Start: 2024/01/05 07:47:00.00, Stop: 2024/01/05 09:17:00.00,
TIME_UNITS,STARLINK-2031 - X-Coordinate,STARLINK-3991 - X-Coordinate,STARLINK-2143 - X-Coordinate,STARLINK-30447 - X-Coordinate,STARLINK-11113 [DTC] - X-Coordinate,STARLINK-2270 - X-Coordinate,STARLINK-2323 - X-Coordinate,STARLINK-1801 - X-Coordinate,STARLINK-5316 - X-Coordinate,STARLINK-1029 - X-Coordinate,STARLINK-31449 - X-Coordinate,STARLINK-5834 - X-Coordinate,STARLINK-30161 - X-Coordinate,STARLINK-30251 - X-Coordinate,STARLINK-3043 - X-Coordinate,STARLINK-30783 - X-Coordinate,STARLINK-3941 - X-Coordinate,STARLINK-31679 - X-Coordinate,STARLINK-1208 - X-Coordinate,STARLINK-4602 - X-Coordinate,STARLINK-31246 - X-Coordinate,STARLINK-3582 - X-Coordinate,STARLINK-1397 - X-Coordinate,STARLINK-5731 - X-Coordinate,STARLINK-3845 - X-Coordinate,STARLINK-2094 - X-Coordinate,STARLINK-5554 - X-Coordinate,STARLINK-2497 - X-Coordinate,STARLINK-4267 - X-Coordinate,STARLINK-6080 - X-Coordinate,STARLINK-5500 - X-Coordinate,STARLINK-3987 - X-Coordinate,STARLINK-31938 - X-Coordinate,STARLINK-31969 - X-Coordinate,STARLINK-5609 - X-Coordinate,STARLINK-2213 - X-Coordinate,STARLINK-2628 - X-Coordinate,STARLINK-1275 - X-Coordinate,STARLINK-30543 - X-Coordinate,STARLINK-3077 - X-Coordinate,STARLINK-6099 - X-Coordinate,STARLINK-4508 - X-Coordinate,STARLINK-11213 [DTC] - X-Coordinate,STARLINK-4546 - X-Coordinate,STARLINK-4505 - X-Coordinate,STARLINK-31883 - X-Coordinate,STARLINK-32036 - X-Coordinate,STARLINK-2711 - X-Coordinate,STARLINK-5342 - X-Coordinate,STARLINK-31796 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2031 - Y-Coordinate,STARLINK-3991 - Y-Coordinate,STARLINK-2143 - Y-Coordinate,STARLINK-30447 - Y-Coordinate,STARLINK-11113 [DTC] - Y-Coordinate,STARLINK-2270 - Y-Coordinate,STARLINK-2323 - Y-Coordinate,STARLINK-1801 - Y-Coordinate,STARLINK-5316 - Y-Coordinate,STARLINK-1029 - Y-Coordinate,STARLINK-31449 - Y-Coordinate,STARLINK-5834 - Y-Coordinate,STARLINK-30161 - Y-Coordinate,STARLINK-30251 - Y-Coordinate,STARLINK-3043 - Y-Coordinate,STARLINK-30783 - Y-Coordinate,STARLINK-3941 - Y-Coordinate,STARLINK-31679 - Y-Coordinate,STARLINK-1208 - Y-Coordinate,STARLINK-4602 - Y-Coordinate,STARLINK-31246 - Y-Coordinate,STARLINK-3582 - Y-Coordinate,STARLINK-1397 - Y-Coordinate,STARLINK-5731 - Y-Coordinate,STARLINK-3845 - Y-Coordinate,STARLINK-2094 - Y-Coordinate,STARLINK-5554 - Y-Coordinate,STARLINK-2497 - Y-Coordinate,STARLINK-4267 - Y-Coordinate,STARLINK-6080 - Y-Coordinate,STARLINK-5500 - Y-Coordinate,STARLINK-3987 - Y-Coordinate,STARLINK-31938 - Y-Coordinate,STARLINK-31969 - Y-Coordinate,STARLINK-5609 - Y-Coordinate,STARLINK-2213 - Y-Coordinate,STARLINK-2628 - Y-Coordinate,STARLINK-1275 - Y-Coordinate,STARLINK-30543 - Y-Coordinate,STARLINK-3077 - Y-Coordinate,STARLINK-6099 - Y-Coordinate,STARLINK-4508 - Y-Coordinate,STARLINK-11213 [DTC] - Y-Coordinate,STARLINK-4546 - Y-Coordinate,STARLINK-4505 - Y-Coordinate,STARLINK-31883 - Y-Coordinate,STARLINK-32036 - Y-Coordinate,STARLINK-2711 - Y-Coordinate,STARLINK-5342 - Y-Coordinate,STARLINK-31796 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2031 - Z-Coordinate,STARLINK-3991 - Z-Coordinate,STARLINK-2143 - Z-Coordinate,STARLINK-30447 - Z-Coordinate,STARLINK-11113 [DTC] - Z-Coordinate,STARLINK-2270 - Z-Coordinate,STARLINK-2323 - Z-Coordinate,STARLINK-1801 - Z-Coordinate,STARLINK-5316 - Z-Coordinate,STARLINK-1029 - Z-Coordinate,STARLINK-31449 - Z-Coordinate,STARLINK-5834 - Z-Coordinate,STARLINK-30161 - Z-Coordinate,STARLINK-30251 - Z-Coordinate,STARLINK-3043 - Z-Coordinate,STARLINK-30783 - Z-Coordinate,STARLINK-3941 - Z-Coordinate,STARLINK-31679 - Z-Coordinate,STARLINK-1208 - Z-Coordinate,STARLINK-4602 - Z-Coordinate,STARLINK-31246 - Z-Coordinate,STARLINK-3582 - Z-Coordinate,STARLINK-1397 - Z-Coordinate,STARLINK-5731 - Z-Coordinate,STARLINK-3845 - Z-Coordinate,STARLINK-2094 - Z-Coordinate,STARLINK-5554 - Z-Coordinate,STARLINK-2497 - Z-Coordinate,STARLINK-4267 - Z-Coordinate,STARLINK-6080 - Z-Coordinate,STARLINK-5500 - Z-Coordinate,STARLINK-3987 - Z-Coordinate,STARLINK-31938 - Z-Coordinate,STARLINK-31969 - Z-Coordinate,STARLINK-5609 - Z-Coordinate,STARLINK-2213 - Z-Coordinate,STARLINK-2628 - Z-Coordinate,STARLINK-1275 - Z-Coordinate,STARLINK-30543 - Z-Coordinate,STARLINK-3077 - Z-Coordinate,STARLINK-6099 - Z-Coordinate,STARLINK-4508 - Z-Coordinate,STARLINK-11213 [DTC] - Z-Coordinate,STARLINK-4546 - Z-Coordinate,STARLINK-4505 - Z-Coordinate,STARLINK-31883 - Z-Coordinate,STARLINK-32036 - Z-Coordinate,STARLINK-2711 - Z-Coordinate,STARLINK-5342 - Z-Coordinate,STARLINK-31796 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6147.1639,726.6002,928.1776,-5705.5036,-116.3411,-5812.7622,858.4014,-4388.9056,6683.6878,-6286.2662,-2196.8107,5901.4947,-5035.9821,-5332.6201,-3355.3314,-4243.6286,-6163.2639,5083.3664,1906.0112,-5614.2198,2249.7541,4695.7624,6655.9707,2409.0917,4647.2465,-5248.7379,-326.5012,-1352.1968,-1876.1922,-5029.4466,1555.8073,-4861.5355,-4949.9668,5348.3133,-4925.6051,3027.9407,3176.6168,2171.6195,2551.0229,-2458.7843,5919.9771,-6710.1473,1953.7790,5921.7859,-6695.1702,-5018.0361,-6056.0901,-5284.9824,5932.5742,5573.6887,-358996.8671,-392012.5406,-377175.2411,-370134.6889,-377162.0837,-373482.9540,-377760.1908,-374729.1647,-214228922.3393,-214296552.6088,-214252871.1633,-214249542.6547,-374316.2619,-214249086.1083,-3163.9310,-4164.0185,4933.2524,-778.8553,-4154.5859,1337.5100,-4554.3454,-3947.8459,42.7503,1134.4019,3747.4825,-1942.3043,-3686.5884,-4439.7468,1080.0477,-3679.2645,-784.4487,-1368.5789,5962.0543,991.6080,-5811.2806,2467.0151,1746.7667,4482.4811,-210.3139,1894.7909,888.1743,5816.1658,-5954.4017,-3793.3110,2189.2248,3080.7474,-1683.5449,3084.6016,-1256.6656,5675.1966,5842.0234,4793.8046,6195.8461,-1401.3360,-2018.0251,-149.0078,-6429.0236,-1565.7870,-16.7720,-236.5019,1404.0153,4329.2671,3244.6455,50.5523,-108154.0420,-114706.8135,-101249.4109,-103352.5498,-100227.4452,-102252.4691,-109491.2985,-105853.4128,250135245.1177,250144672.3517,250133721.3284,250143206.4139,-106197.4346,250138467.9334,478.9445,-5485.5015,4765.0276,-3871.0312,-5312.6302,3513.7004,-5155.3991,-3636.0641,1923.3792,2696.0808,-5292.8715,-3094.1542,-3049.6093,-43.9273,5983.4449,4062.9398,-3051.3666,-4347.9112,-2992.8539,3908.2045,2824.1410,4435.0668,820.4554,-4724.8707,-5131.8492,-4114.0958,6871.2640,3528.8349,2981.6379,2901.4322,-6415.9441,3843.5380,4372.6602,2908.6744,-4735.3680,2572.3267,1935.2938,-4435.3639,-1303.7223,6342.7167,2996.3702,-1711.1205,-88.7865,-3231.2990,-1766.2452,4636.8865,2810.8046,-1251.3129,1548.8567,3933.0512,-73627.2673,-75630.5215,-78755.1889,-69568.6001,-73584.7785,-84079.7758,-81938.5521,-74808.5164,-146826273.1892,-146826880.0078,-146847661.2233,-146821048.6670,-76502.9953,-146826918.5184,
300.000,-6504.0685,-1442.4959,2745.7512,-6274.1802,-2226.5236,-4413.1072,-907.8355,-5755.8238,6928.9495,-6398.4672,-48.8389,5642.3606,-5345.2527,-6021.9028,-4132.1086,-4876.7430,-6760.5881,3877.9440,3310.6993,-4222.3078,1143.7990,4451.6283,6429.5563,4213.2341,5104.0089,-3640.4159,-2186.0755,-90.7927,-3279.2500,-5359.6067,3597.2860,-4571.4478,-4963.3122,5443.7150,-5266.9159,4325.5826,3904.2496,3223.2460,3946.2051,-2313.2506,5638.3014,-5974.9074,687.3702,6026.2243,-5922.1888,-3979.4672,-6127.7064,-4002.4802,6671.9171,4743.1766,-356657.6073,-389503.4849,-374682.8493,-367765.5869,-374841.7035,-371119.8119,-375317.8575,-372801.8312,-219636170.4531,-219703962.5022,-219659692.4806,-219657661.3677,-371943.1973,-219656339.8885,-1997.9097,-4016.5226,5235.7593,995.7320,-4309.5473,2507.5884,-5418.1523,-3245.7997,-598.1385,2486.4889,4126.9722,-3628.2560,-1806.7839,-3075.4033,2801.0119,-1695.5849,496.7131,-3150.4226,5948.5512,2294.7751,-6653.1131,467.8289,431.5766,3361.6864,-2111.6541,2984.6368,-401.8920,6654.3051,-5951.9671,-1937.2813,1784.1545,4639.5475,475.5949,1172.2825,848.3464,5346.9214,4516.9454,3064.4738,5562.5541,798.7384,-3686.2213,1118.7226,-6454.8016,-3009.4096,1240.0588,1564.5466,2792.9801,4867.2419,1906.8726,-1869.4894,-115627.0972,-122941.8179,-109069.2763,-111303.1644,-108083.1546,-110063.4312,-117391.7109,-113647.4441,245398576.0582,245406895.2947,245396650.7667,245406462.5457,-114094.4548,245401699.0111,-1326.6465,-5453.5083,3603.0722,-2788.4430,-4686.4602,4704.7038,-4226.9002,-2093.9494,-181.9852,992.1850,-5463.2164,-1775.9415,-4053.0061,-1565.7944,4830.7593,4623.9816,-1391.8147,-4653.0243,-1329.7739,4965.8940,1126.3855,5268.0306,2543.4725,-4377.6815,-4177.8979,-5090.0465,6570.9497,1965.2352,1312.0115,3949.6533,-5678.7468,2347.7712,4647.0540,3943.8271,-4449.7648,852.7485,3505.4947,-5252.1448,243.6140,6500.2325,1657.4456,-3322.9138,1730.1725,-1602.2141,-3369.2962,5332.9522,1109.4930,-2923.8173,25.9291,4531.6221,-73786.1278,-75766.1440,-78857.0883,-69777.6760,-73529.9387,-84059.6823,-82273.0390,-75145.8032,-146825478.5229,-146826546.7345,-146847013.0932,-146820789.1365,-76627.5220,-146826384.9522,
600.000,-6224.6536,-3472.0026,4267.9441,-6252.5815,-4082.5435,-2589.8795,-2550.7792,-6547.7188,6471.5391,-5884.5698,2095.7537,4850.7830,-5176.9986,-6139.3862,-4541.6007,-5082.5320,-6689.6184,2313.6675,4377.0154,-2431.5860,-66.7423,3820.6823,5577.3695,5627.6799,5095.4885,-1688.6999,-3757.6839,1157.8068,-4344.6158,-5206.7107,5281.3576,-3851.3274,-4516.4099,5019.9485,-5142.8660,5188.3815,4283.5790,4007.8176,4941.4769,-2019.0578,4823.1415,-4657.4181,-673.4488,5543.6354,-4571.2683,-2577.3224,-5570.5099,-2310.9035,6765.9687,3465.0577,-354164.7101,-386820.4880,-372023.2933,-365228.5380,-372354.5791,-368594.0099,-372706.7708,-370643.7533,-224938728.4851,-225006655.3959,-224961807.3913,-224961073.8997,-369403.5404,-224958899.7474,-620.9948,-3533.9056,5053.1126,2652.7088,-4055.2637,3480.8782,-5781.2531,-2245.7709,-1180.7113,3583.2496,4146.6549,-4952.4140,260.5819,-1402.7148,4200.7470,449.7327,1713.2061,-4643.1244,5357.4393,3421.9513,-6810.2087,-1600.5242,-953.1875,1956.3239,-3778.3281,3836.0652,-1724.5910,6841.7264,-5367.2813,120.4385,1273.4449,5725.2895,2591.1647,-877.7124,2859.1111,4496.5005,2734.4407,1043.3700,4361.3051,2924.4238,-4987.1690,2312.3130,-5784.0297,-4139.9838,2411.2700,3246.1162,3881.2643,4956.2200,384.9992,-3627.5427,-123049.5279,-131121.4896,-116838.1283,-119201.6522,-115892.0076,-117822.9430,-125234.0236,-121441.7594,240545043.9389,240552251.0751,240542735.8035,240552776.1987,-121938.5314,240548066.9476,-2990.1525,-4837.6972,2054.2858,-1408.1110,-3517.2310,5390.6728,-2846.4945,-327.5998,-2268.0879,-817.8595,-5028.7649,-268.1241,-4625.8456,-2920.5732,3165.3163,4690.7484,417.5609,-4438.0243,475.4598,5488.3155,-696.7506,5533.9993,3993.6818,-3564.9444,-2776.1154,-5522.7468,5572.0871,191.7681,-498.8597,4575.8590,-4341.6411,599.6818,4399.3910,4537.0371,-3691.6277,-958.2946,4699.3107,-5496.0900,1763.5799,5969.2482,141.3627,-4578.5288,3345.6502,199.0687,-4610.8696,5435.6165,-716.3490,-4285.3850,-1499.7920,4622.1998,-73945.2726,-75901.7718,-78954.6982,-69991.6383,-73478.4858,-84034.1945,-82601.2266,-75600.0527,-146824683.9530,-146826213.1422,-146846356.6505,-146820580.9958,-76752.0043,-146825851.0727,
900.000,-5346.2717,-5159.5121,5353.5696,-5633.6880,-5487.5599,-527.0291,-3918.4678,-6690.7206,5357.1957,-4786.5473,4016.8664,3591.6359,-4553.2966,-5683.6325,-4523.3858,-4841.6829,-5952.0977,548.0751,5015.5348,-423.8213,-1278.3639,2869.0124,4190.7837,6512.0017,4607.8528,411.5854,-4877.0321,2290.2458,-4983.2376,-4591.6273,6434.0932,-2755.3322,-3652.4823,4125.9676,-4557.6137,5546.2713,4290.6278,4448.6739,5448.0419,-1599.0628,3542.6576,-2893.2138,-1998.4884,4509.0192,-2781.1639,-957.6054,-4431.8408,-369.7980,6210.6461,1870.7049,-351519.2915,-383964.7814,-369197.8373,-362524.7844,-369701.7588,-365906.6718,-369928.5593,-368222.8614,-230134071.3212,-230202106.0751,-230156691.5547,-230157243.6062,-366698.4707,-230154240.5710,847.2640,-2756.5342,4388.6957,4041.9760,-3404.7606,4168.3200,-5595.2715,-1027.0118,-1673.5491,4334.9965,3799.0263,-5795.6197,2317.8272,425.8960,5148.7888,2548.0775,2763.9631,-5692.9581,4234.1195,4266.1133,-6268.0845,-3532.4882,-2285.4623,394.4552,-5052.8126,4369.8230,-2923.9182,6356.1568,-4246.5452,2182.1930,690.9598,6239.9756,4446.3090,-2858.9211,4583.5086,3194.3532,668.9737,-1063.9028,2706.4337,4758.0214,-5804.9183,3327.6037,-4496.5702,-4861.2178,3394.7301,4635.1535,4574.3887,4602.0698,-1187.8082,-5044.6543,-130418.2303,-139242.1373,-124552.5366,-127044.4928,-123650.1727,-125527.7793,-133014.8189,-129233.5938,235576961.9366,235583053.5982,235574290.3178,235584460.6994,-129726.1501,235579885.0848,-4333.8569,-3703.4418,284.9104,122.7611,-1939.7412,5498.2610,-1161.2375,1473.8538,-4114.0971,-2540.5318,-4037.1639,1268.3313,-4707.6613,-3964.0762,1163.6498,4256.1251,2181.8973,-3726.7077,2229.7742,5419.4176,-2442.4355,5204.5149,5015.7122,-2372.6625,-1076.2192,-5366.3485,3980.3432,-1602.1936,-2256.1087,4713.2654,-2544.9739,-1212.8548,3657.5033,4622.0833,-2541.0464,-2666.7056,5388.8564,-5140.6780,3085.4744,4805.8014,-1389.8434,-5344.1402,4567.8056,1978.8967,-5358.5332,4933.5771,-2461.8958,-5191.9349,-2865.4798,4194.7258,-74104.7031,-76037.4041,-79048.0698,-70210.5825,-73430.4361,-84003.2478,-82923.2081,-76146.1110,-146823889.5975,-146825879.2239,-146845691.8148,-146820422.6703,-76876.4419,-146825316.8798,
1200.000,-3964.2724,-6335.9924,5907.1221,-4468.2272,-6294.6635,1569.6066,-4888.7071,-6176.4950,3699.6039,-3205.3246,5517.9582,1975.6970,-3535.1560,-4706.7554,-4057.7722,-4173.1598,-4617.6255,-1244.6188,5179.3398,1600.3982,-2386.7648,1688.0549,2412.7445,6775.5020,3672.5811,2453.0134,-5434.0004,3215.2610,-5148.8958,-3575.4520,6935.3111,-1374.8164,-2452.2680,2853.9311,-3556.1613,5379.2533,3932.8189,4496.8016,5425.8183,-1080.4247,1910.4167,-860.3480,-3156.9707,3013.6143,-732.4855,716.7741,-2820.7362,1634.4982,5064.8707,119.4256,-348722.5294,-380937.6755,-366207.8167,-359655.6510,-366884.3690,-363058.9822,-366984.8980,-365514.9351,-235219724.9423,-235287840.4413,-235241871.7594,-235243684.9433,-363829.2420,-235239888.3477,2275.1741,-1747.9868,3292.3609,5040.6302,-2409.3921,4502.7193,-4864.3256,309.3279,-2051.4127,4685.9545,3107.6090,-6085.9518,4166.6893,2240.8696,5564.2086,4395.7947,3564.0451,-6187.5945,2678.1080,4742.0719,-5085.3427,-5133.6065,-3443.8009,-1184.0215,-5818.5668,4531.1430,-3850.6426,5242.7401,-2690.3975,4048.1742,71.8999,6143.8367,5850.4155,-4569.6002,5858.0054,1556.9707,-1475.4323,-3045.1150,760.3167,6111.1282,-6071.2212,4072.7166,-2738.7133,-5117.9560,4101.4647,5584.0085,4818.9353,3849.5881,-2672.1629,-5973.3546,-137730.1263,-147300.0974,-132209.0984,-134828.1977,-131353.8628,-133174.7500,-140730.7102,-137014.5274,230496697.7768,230501671.3206,230493682.7091,230503885.5086,-137453.8232,230499521.3135,-5214.7776,-2171.6457,-1515.0703,1640.4728,-136.7176,5016.0214,648.5614,3117.1098,-5525.3387,-3992.1144,-2597.5968,2669.0734,-4289.8075,-4585.6005,-961.6560,3366.4898,3710.9303,-2598.1657,3745.3234,4766.6603,-3916.9167,4314.9676,5500.3046,-927.4270,739.4159,-4637.3126,1964.6678,-3225.4064,-3771.0715,4347.2362,-478.3958,-2895.2725,2504.6487,4189.5891,-1119.9702,-4089.8722,5500.4564,-4224.2235,4060.9115,3132.7829,-2772.7586,-5538.4236,5253.3376,3545.6247,-5532.8014,3882.5528,-3931.7980,-5547.8799,-3925.7954,3297.0526,-74264.4208,-76173.0399,-79137.2621,-70434.6093,-73385.8007,-83966.7749,-83239.0748,-76750.7000,-146823095.5740,-146825544.9726,-146845018.5067,-146820311.5836,-77000.8348,-146824782.3735,
1500.000,-2221.0872,-6883.1327,5887.1719,-2860.9066,-6422.9150,3492.9180,-5380.2026,-5062.5222,1667.9794,-1291.0920,6446.3681,150.0001,-2216.5892,-3308.1088,-3170.3381,-3132.9473,-2816.9074,-2890.4498,4866.9598,3441.7534,-3295.4401,385.8888,422.5516,6387.0205,2365.5052,4235.7384,-5384.0501,3860.5582,-4840.7115,-2253.3580,6732.0046,169.1513,-1026.7497,1329.6077,-2221.5877,4717.3584,3247.1497,4136.3878,4886.0607,-493.5976,75.1969,1238.6976,-4030.2344,1196.8414,1370.6205,2282.3224,-897.0757,3506.6812,3443.8268,-1617.3875,-345775.6629,-377740.5581,-363054.6369,-356622.5459,-363903.6146,-360052.1858,-363877.5103,-362506.3442,-240193267.6028,-240261436.6909,-240214927.1007,-240217965.0473,-360797.1812,-240213421.3460,3530.5148,-590.4977,1857.1453,5563.9149,-1155.8363,4445.2839,-3646.6021,1648.3346,-2295.0968,4617.6016,2126.2677,-5804.8275,5627.1793,3871.1502,5422.6238,5814.0978,4051.1403,-6068.4292,834.1392,4795.1084,-3386.7450,-6240.2306,-4318.3041,-2639.6639,-6011.0776,4295.3684,-4380.9761,3609.5047,-844.5898,5535.8599,-548.2138,5457.9187,6658.9532,-5833.3039,6563.4415,-263.7359,-3485.5692,-4702.5283,-1282.8683,6844.4712,-5770.8539,4475.9578,-705.9060,-4899.9773,4463.2906,5986.3357,4605.7836,2776.7078,-3934.6492,-6313.1791,-144982.1651,-155291.7356,-139804.4389,-142549.3119,-138999.3343,-140760.7025,-148378.3438,-144771.1907,225306672.6056,225310526.1213,225303334.7675,225313475.1342,-145118.0907,225309396.9448,-5539.5137,-406.3409,-3152.6658,2982.5068,1682.1944,3995.5626,2388.6893,4425.8381,-6353.6835,-5018.3824,-869.3013,3784.1858,-3416.3314,-4719.3801,-2984.9106,2116.8635,4839.8844,-1178.3444,4859.9623,3600.2165,-4957.1669,2960.9091,5395.7808,616.7957,2475.3966,-3412.8193,-260.3688,-4505.3548,-4881.7037,3516.8024,1638.9673,-4267.4993,1070.3085,3287.9894,420.4691,-5076.2555,5022.2774,-2846.0519,4580.5712,1127.3548,-3860.1965,-5140.7372,5322.0757,4730.6354,-5115.1312,2399.2930,-4962.1867,-5315.7305,-4568.2719,2029.6997,-74424.4272,-76308.6783,-79222.3421,-70663.8247,-73344.5861,-83924.7056,-83548.9158,-77375.3460,-146822301.9998,-146825210.3814,-146844336.6475,-146820244.1845,-77125.1830,-146824247.5539,
1800.000,-291.2762,-6745.9301,5308.8561,-960.9828,-5865.9370,5055.0716,-5359.3434,-3465.3223,-530.7740,771.3570,6709.4597,-1715.6734,-716.2347,-1623.9808,-1931.4774,-1809.7065,-728.4396,-4232.5386,4120.6639,4921.9290,-3923.5492,-922.4659,-1582.4459,5378.9933,801.0931,5586.9770,-4751.8818,4177.7635,-4101.0867,-745.7662,5844.5765,1736.4094,492.8396,-299.9736,-668.6602,3635.7017,2296.3021,3387.9995,3888.8947,128.3635,-1792.7306,3196.9368,-4523.6606,-767.0245,3320.5527,3590.9392,1144.6881,5061.2224,1506.9543,-3172.9962,-342679.9917,-374374.8946,-359739.7734,-353426.9596,-360760.7779,-356887.5857,-360608.1694,-359195.6531,-245052330.9836,-245120526.4683,-245073490.1330,-245077705.2910,-357603.6887,-245072471.2683,4492.4506,621.1529,211.3851,5572.2737,240.8458,3990.2306,-2050.1744,2871.0954,-2391.1847,4148.3717,935.9063,-4987.6745,6555.0521,5160.0536,4756.7471,6666.6698,4189.8448,-5337.9935,-1121.6306,4407.4340,-1349.3637,-6736.6349,-4820.9339,-3845.7244,-5623.3500,3671.6070,-4433.0121,1616.3318,1113.9877,6498.0367,-1134.3338,4260.2415,6788.7487,-6517.2469,6636.5656,-2094.6941,-5160.3048,-5872.7195,-3216.7513,6882.9545,-4941.5784,4492.5314,1379.3041,-4241.1323,4439.2206,5789.4396,3968.7564,1486.3891,-4859.4967,-6021.8919,-152171.3240,-163213.4484,-147335.2130,-150204.4163,-146582.8876,-148282.5240,-155954.4006,-152486.5889,220009359.8365,220012092.1470,220005720.5183,220015707.9261,-152715.5218,220011985.5559,-5273.6714,1402.6915,-4452.8520,4005.1671,3305.1328,2546.1943,3872.2283,5259.8383,-6512.4905,-5510.7111,955.7412,4494.3975,-2179.5643,-4351.2551,-4691.8168,640.8542,5447.3430,373.7382,5454.6907,2045.6339,-5448.6278,1288.0018,4713.3567,2095.0882,3944.7129,-1823.0687,-2457.7150,-5306.4802,-5469.6889,2310.5864,3582.1380,-5183.2341,-484.3156,2018.1922,1916.0235,-5521.2198,4005.5087,-1156.2558,4586.3379,-997.7252,-4536.8046,-4193.1850,4766.0382,5406.6376,-4149.7808,648.8364,-5438.6495,-4519.8079,-4724.9519,534.7281,-74584.7240,-76444.3184,-79303.3844,-70898.3403,-73306.7954,-83876.9669,-83852.8178,-77979.9544,-146821508.9920,-146824875.4433,-146843646.1600,-146820216.0379,-77249.4863,-146823712.4209,
