sl_100_5400_20241011 Coordinates.csv
2024/10/11 07:47:00.0000 UTC

Generated: Tue Oct  8 15:34:19 2024,
Start: 2024/10/11 07:47:00.00, Stop: 2024/10/11 09:17:00.00,
TIME_UNITS,STARLINK-31992 - X-Coordinate,STARLINK-3725 - X-Coordinate,STARLINK-30108 - X-Coordinate,STARLINK-2396 - X-Coordinate,STARLINK-30561 - X-Coordinate,STARLINK-31931 - X-Coordinate,STARLINK-5327 - X-Coordinate,STARLINK-2338 - X-Coordinate,STARLINK-6321 - X-Coordinate,STARLINK-31982 - X-Coordinate,STARLINK-4092 - X-Coordinate,STARLINK-31462 - X-Coordinate,STARLINK-3247 - X-Coordinate,STARLINK-5979 - X-Coordinate,STARLINK-5276 - X-Coordinate,STARLINK-3698 - X-Coordinate,STARLINK-31040 - X-Coordinate,STARLINK-5897 - X-Coordinate,STARLINK-5170 - X-Coordinate,STARLINK-32108 - X-Coordinate,STARLINK-6167 - X-Coordinate,STARLINK-3922 - X-Coordinate,STARLINK-3562 - X-Coordinate,STARLINK-6363 - X-Coordinate,STARLINK-3572 - X-Coordinate,STARLINK-32175 - X-Coordinate,STARLINK-5848 - X-Coordinate,STARLINK-6316 - X-Coordinate,STARLINK-3949 - X-Coordinate,STARLINK-3296 - X-Coordinate,STARLINK-31971 - X-Coordinate,STARLINK-30759 - X-Coordinate,STARLINK-1689 - X-Coordinate,STARLINK-32378 - X-Coordinate,STARLINK-30458 - X-Coordinate,STARLINK-5439 - X-Coordinate,STARLINK-2363 - X-Coordinate,STARLINK-30115 - X-Coordinate,STARLINK-5045 - X-Coordinate,STARLINK-4301 - X-Coordinate,STARLINK-3558 - X-Coordinate,STARLINK-11227 [DTC] - X-Coordinate,STARLINK-32247 - X-Coordinate,STARLINK-30552 - X-Coordinate,STARLINK-1418 - X-Coordinate,STARLINK-32035 - X-Coordinate,STARLINK-30839 - X-Coordinate,STARLINK-3674 - X-Coordinate,STARLINK-2330 - X-Coordinate,STARLINK-1275 - X-Coordinate,STARLINK-4189 - X-Coordinate,STARLINK-31146 - X-Coordinate,STARLINK-1173 - X-Coordinate,STARLINK-5715 - X-Coordinate,STARLINK-5543 - X-Coordinate,STARLINK-3081 - X-Coordinate,STARLINK-3881 - X-Coordinate,STARLINK-5913 - X-Coordinate,STARLINK-1918 - X-Coordinate,STARLINK-4216 - X-Coordinate,STARLINK-3892 - X-Coordinate,STARLINK-2081 - X-Coordinate,STARLINK-30350 - X-Coordinate,STARLINK-32236 - X-Coordinate,STARLINK-5572 - X-Coordinate,STARLINK-2364 - X-Coordinate,STARLINK-6241 - X-Coordinate,STARLINK-1375 - X-Coordinate,STARLINK-32252 - X-Coordinate,STARLINK-30225 - X-Coordinate,STARLINK-5424 - X-Coordinate,STARLINK-31115 - X-Coordinate,STARLINK-30521 - X-Coordinate,STARLINK-5324 - X-Coordinate,STARLINK-4159 - X-Coordinate,STARLINK-32112 - X-Coordinate,STARLINK-5781 - X-Coordinate,STARLINK-6038 - X-Coordinate,STARLINK-5537 - X-Coordinate,STARLINK-30840 - X-Coordinate,STARLINK-5174 - X-Coordinate,STARLINK-4199 - X-Coordinate,STARLINK-2010 - X-Coordinate,STARLINK-5970 - X-Coordinate,STARLINK-30452 - X-Coordinate,STARLINK-1884 - X-Coordinate,STARLINK-30611 - X-Coordinate,STARLINK-4712 - X-Coordinate,STARLINK-31786 - X-Coordinate,STARLINK-2211 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-5358 - X-Coordinate,STARLINK-31740 - X-Coordinate,STARLINK-5687 - X-Coordinate,STARLINK-5249 - X-Coordinate,STARLINK-1351 - X-Coordinate,STARLINK-3795 - X-Coordinate,STARLINK-31933 - X-Coordinate,STARLINK-31013 - X-Coordinate,STARLINK-1888 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31992 - Y-Coordinate,STARLINK-3725 - Y-Coordinate,STARLINK-30108 - Y-Coordinate,STARLINK-2396 - Y-Coordinate,STARLINK-30561 - Y-Coordinate,STARLINK-31931 - Y-Coordinate,STARLINK-5327 - Y-Coordinate,STARLINK-2338 - Y-Coordinate,STARLINK-6321 - Y-Coordinate,STARLINK-31982 - Y-Coordinate,STARLINK-4092 - Y-Coordinate,STARLINK-31462 - Y-Coordinate,STARLINK-3247 - Y-Coordinate,STARLINK-5979 - Y-Coordinate,STARLINK-5276 - Y-Coordinate,STARLINK-3698 - Y-Coordinate,STARLINK-31040 - Y-Coordinate,STARLINK-5897 - Y-Coordinate,STARLINK-5170 - Y-Coordinate,STARLINK-32108 - Y-Coordinate,STARLINK-6167 - Y-Coordinate,STARLINK-3922 - Y-Coordinate,STARLINK-3562 - Y-Coordinate,STARLINK-6363 - Y-Coordinate,STARLINK-3572 - Y-Coordinate,STARLINK-32175 - Y-Coordinate,STARLINK-5848 - Y-Coordinate,STARLINK-6316 - Y-Coordinate,STARLINK-3949 - Y-Coordinate,STARLINK-3296 - Y-Coordinate,STARLINK-31971 - Y-Coordinate,STARLINK-30759 - Y-Coordinate,STARLINK-1689 - Y-Coordinate,STARLINK-32378 - Y-Coordinate,STARLINK-30458 - Y-Coordinate,STARLINK-5439 - Y-Coordinate,STARLINK-2363 - Y-Coordinate,STARLINK-30115 - Y-Coordinate,STARLINK-5045 - Y-Coordinate,STARLINK-4301 - Y-Coordinate,STARLINK-3558 - Y-Coordinate,STARLINK-11227 [DTC] - Y-Coordinate,STARLINK-32247 - Y-Coordinate,STARLINK-30552 - Y-Coordinate,STARLINK-1418 - Y-Coordinate,STARLINK-32035 - Y-Coordinate,STARLINK-30839 - Y-Coordinate,STARLINK-3674 - Y-Coordinate,STARLINK-2330 - Y-Coordinate,STARLINK-1275 - Y-Coordinate,STARLINK-4189 - Y-Coordinate,STARLINK-31146 - Y-Coordinate,STARLINK-1173 - Y-Coordinate,STARLINK-5715 - Y-Coordinate,STARLINK-5543 - Y-Coordinate,STARLINK-3081 - Y-Coordinate,STARLINK-3881 - Y-Coordinate,STARLINK-5913 - Y-Coordinate,STARLINK-1918 - Y-Coordinate,STARLINK-4216 - Y-Coordinate,STARLINK-3892 - Y-Coordinate,STARLINK-2081 - Y-Coordinate,STARLINK-30350 - Y-Coordinate,STARLINK-32236 - Y-Coordinate,STARLINK-5572 - Y-Coordinate,STARLINK-2364 - Y-Coordinate,STARLINK-6241 - Y-Coordinate,STARLINK-1375 - Y-Coordinate,STARLINK-32252 - Y-Coordinate,STARLINK-30225 - Y-Coordinate,STARLINK-5424 - Y-Coordinate,STARLINK-31115 - Y-Coordinate,STARLINK-30521 - Y-Coordinate,STARLINK-5324 - Y-Coordinate,STARLINK-4159 - Y-Coordinate,STARLINK-32112 - Y-Coordinate,STARLINK-5781 - Y-Coordinate,STARLINK-6038 - Y-Coordinate,STARLINK-5537 - Y-Coordinate,STARLINK-30840 - Y-Coordinate,STARLINK-5174 - Y-Coordinate,STARLINK-4199 - Y-Coordinate,STARLINK-2010 - Y-Coordinate,STARLINK-5970 - Y-Coordinate,STARLINK-30452 - Y-Coordinate,STARLINK-1884 - Y-Coordinate,STARLINK-30611 - Y-Coordinate,STARLINK-4712 - Y-Coordinate,STARLINK-31786 - Y-Coordinate,STARLINK-2211 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-5358 - Y-Coordinate,STARLINK-31740 - Y-Coordinate,STARLINK-5687 - Y-Coordinate,STARLINK-5249 - Y-Coordinate,STARLINK-1351 - Y-Coordinate,STARLINK-3795 - Y-Coordinate,STARLINK-31933 - Y-Coordinate,STARLINK-31013 - Y-Coordinate,STARLINK-1888 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31992 - Z-Coordinate,STARLINK-3725 - Z-Coordinate,STARLINK-30108 - Z-Coordinate,STARLINK-2396 - Z-Coordinate,STARLINK-30561 - Z-Coordinate,STARLINK-31931 - Z-Coordinate,STARLINK-5327 - Z-Coordinate,STARLINK-2338 - Z-Coordinate,STARLINK-6321 - Z-Coordinate,STARLINK-31982 - Z-Coordinate,STARLINK-4092 - Z-Coordinate,STARLINK-31462 - Z-Coordinate,STARLINK-3247 - Z-Coordinate,STARLINK-5979 - Z-Coordinate,STARLINK-5276 - Z-Coordinate,STARLINK-3698 - Z-Coordinate,STARLINK-31040 - Z-Coordinate,STARLINK-5897 - Z-Coordinate,STARLINK-5170 - Z-Coordinate,STARLINK-32108 - Z-Coordinate,STARLINK-6167 - Z-Coordinate,STARLINK-3922 - Z-Coordinate,STARLINK-3562 - Z-Coordinate,STARLINK-6363 - Z-Coordinate,STARLINK-3572 - Z-Coordinate,STARLINK-32175 - Z-Coordinate,STARLINK-5848 - Z-Coordinate,STARLINK-6316 - Z-Coordinate,STARLINK-3949 - Z-Coordinate,STARLINK-3296 - Z-Coordinate,STARLINK-31971 - Z-Coordinate,STARLINK-30759 - Z-Coordinate,STARLINK-1689 - Z-Coordinate,STARLINK-32378 - Z-Coordinate,STARLINK-30458 - Z-Coordinate,STARLINK-5439 - Z-Coordinate,STARLINK-2363 - Z-Coordinate,STARLINK-30115 - Z-Coordinate,STARLINK-5045 - Z-Coordinate,STARLINK-4301 - Z-Coordinate,STARLINK-3558 - Z-Coordinate,STARLINK-11227 [DTC] - Z-Coordinate,STARLINK-32247 - Z-Coordinate,STARLINK-30552 - Z-Coordinate,STARLINK-1418 - Z-Coordinate,STARLINK-32035 - Z-Coordinate,STARLINK-30839 - Z-Coordinate,STARLINK-3674 - Z-Coordinate,STARLINK-2330 - Z-Coordinate,STARLINK-1275 - Z-Coordinate,STARLINK-4189 - Z-Coordinate,STARLINK-31146 - Z-Coordinate,STARLINK-1173 - Z-Coordinate,STARLINK-5715 - Z-Coordinate,STARLINK-5543 - Z-Coordinate,STARLINK-3081 - Z-Coordinate,STARLINK-3881 - Z-Coordinate,STARLINK-5913 - Z-Coordinate,STARLINK-1918 - Z-Coordinate,STARLINK-4216 - Z-Coordinate,STARLINK-3892 - Z-Coordinate,STARLINK-2081 - Z-Coordinate,STARLINK-30350 - Z-Coordinate,STARLINK-32236 - Z-Coordinate,STARLINK-5572 - Z-Coordinate,STARLINK-2364 - Z-Coordinate,STARLINK-6241 - Z-Coordinate,STARLINK-1375 - Z-Coordinate,STARLINK-32252 - Z-Coordinate,STARLINK-30225 - Z-Coordinate,STARLINK-5424 - Z-Coordinate,STARLINK-31115 - Z-Coordinate,STARLINK-30521 - Z-Coordinate,STARLINK-5324 - Z-Coordinate,STARLINK-4159 - Z-Coordinate,STARLINK-32112 - Z-Coordinate,STARLINK-5781 - Z-Coordinate,STARLINK-6038 - Z-Coordinate,STARLINK-5537 - Z-Coordinate,STARLINK-30840 - Z-Coordinate,STARLINK-5174 - Z-Coordinate,STARLINK-4199 - Z-Coordinate,STARLINK-2010 - Z-Coordinate,STARLINK-5970 - Z-Coordinate,STARLINK-30452 - Z-Coordinate,STARLINK-1884 - Z-Coordinate,STARLINK-30611 - Z-Coordinate,STARLINK-4712 - Z-Coordinate,STARLINK-31786 - Z-Coordinate,STARLINK-2211 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-5358 - Z-Coordinate,STARLINK-31740 - Z-Coordinate,STARLINK-5687 - Z-Coordinate,STARLINK-5249 - Z-Coordinate,STARLINK-1351 - Z-Coordinate,STARLINK-3795 - Z-Coordinate,STARLINK-31933 - Z-Coordinate,STARLINK-31013 - Z-Coordinate,STARLINK-1888 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-828.0113,-3576.3717,-4073.4493,3305.2699,-335.0917,6700.1426,-1963.9634,4346.0580,-5936.3299,-5116.8067,-5564.2974,5373.1256,-4955.4957,-1520.9772,-2873.2430,-3826.1777,2232.2677,-4731.3174,-5720.2211,65.0741,-5826.2698,4788.0237,6613.0467,-3935.5747,6830.6528,1487.6034,1796.2771,-6097.6869,4743.5960,-3267.1662,4743.4973,-5026.6328,-1925.0780,6000.9479,-992.4188,5823.2887,-4038.8325,3792.1624,5478.7667,5819.2151,2292.7448,2012.5139,-1137.4912,4283.0564,-1062.4201,2060.5386,-6611.9146,-2938.8300,-3837.0200,-4999.2831,-3670.8022,43.3574,-4187.9143,5385.8261,-5606.7248,3929.2277,-877.7643,-4072.3449,5633.9763,669.5147,-2418.8776,-4005.7721,-1603.0286,6248.7511,1513.2304,-3721.5545,5872.8994,-2139.0991,-5226.9149,360.6124,5743.0359,-4501.1042,-2136.6054,3379.4083,1548.8418,-2748.5614,-6898.3054,5334.5311,-2962.9715,-2053.8409,-2907.4066,-5986.4872,-3181.1539,-5142.3997,2285.0207,-5556.2558,-3880.1698,4287.6613,-4902.4760,-5319.8268,-355.5236,4510.8962,5960.6246,-4540.9243,-798.4975,1111.3453,-4611.1682,-6572.9876,-1984.5812,-1040.7535,315222.9359,314166.2881,328626.0138,326124.3811,328830.5063,327361.2127,319453.5744,322740.2502,-145767977.6079,-145771295.0552,-145771503.1212,-145775992.6331,323017.3756,-145775217.8583,-4223.2508,4583.6322,-4958.1597,-5364.6031,4092.8417,394.5590,-6631.5343,-4898.0540,3554.1795,2100.8242,3584.2836,1098.3275,1834.9657,-2007.3735,749.2962,-2794.0773,6326.2098,3561.8216,-2587.0766,5438.9419,2374.5817,4973.1830,-1809.0071,4627.3736,-990.7198,-3839.9285,-1924.9257,-792.2299,-229.5973,5152.9582,1818.1567,845.3632,-3682.3789,-2460.2873,-6837.7862,-3250.5779,1304.0832,-3509.2816,3866.5142,-3493.0611,-5683.0196,-4628.9908,-5987.3611,3183.2008,-4581.0819,-3786.3872,-1362.7587,-2973.4783,-1853.0578,-2383.1333,-2319.3546,-5649.2585,-188.4098,4128.9201,-3826.4273,3675.3807,-5820.1915,-1662.8317,-1672.0747,6886.5421,6478.3504,-1149.1287,5223.6616,704.8316,-6600.4693,2723.3816,-438.6100,4143.7127,-1622.8029,-5714.7195,-676.9435,-3901.9219,5278.2448,-197.8657,-4414.1321,6096.7256,-497.7388,3795.4163,-5667.0186,-5472.7212,3624.3981,3268.6491,-3875.6871,3363.1182,6518.9462,-3532.5132,-1335.0065,3268.8863,-2690.1585,486.2411,-5317.1591,-5166.4731,443.3208,-2637.2094,-4081.5724,-5644.8717,-4752.8422,1701.7821,6563.0190,-6022.6129,97110.8100,129255.4142,113388.7761,107568.5224,115210.6280,111608.7930,114747.5379,111223.4071,-69012738.0859,-68991806.5769,-68977737.3104,-69003001.6757,111850.8703,-68994482.5730,5307.9871,-3757.7810,-2637.6687,-2884.3412,-5478.0104,-1226.7945,-708.7276,-2264.4409,483.5334,-4032.4743,-2022.2313,-4064.9949,-4471.9042,-6477.3221,-6288.6276,-5047.1024,-1745.8077,3636.4503,-2915.8597,4108.1624,-2926.8308,464.0671,913.9623,3338.6133,442.9312,5440.7250,-6437.5462,-3216.1347,4963.5521,3251.0699,-4561.9063,4695.0595,-5519.6632,1535.7109,578.6596,1829.3620,5461.8962,4590.4751,1689.7383,28.4983,3200.6665,-4443.4813,-2793.5804,-4437.6596,-5090.0563,5314.4835,1583.4815,-5521.4179,5448.8950,-4025.6102,-5392.1986,-4019.9965,5502.1588,1424.5347,-1473.3350,4395.1079,-3640.6794,-5388.1354,-3668.8610,-76.2308,-241.0252,-5537.4140,4264.3907,-2732.1771,1499.8819,5156.3329,-3673.0171,-5125.3899,4097.2208,-3923.0112,3784.9676,-3559.9398,-3966.9023,-6076.1033,5087.5072,1363.6706,538.1291,2299.8842,-2696.3166,-3740.1940,5116.1888,-1172.2182,-4782.5589,3246.2783,618.1299,2131.3951,5465.0555,-4341.4789,-3969.2590,4396.8596,-4456.6631,-1051.8133,3285.7096,-4457.6813,-5534.6366,-3861.6767,-2007.4816,-682.2663,-1066.0582,-3265.6913,-162580.8906,-166099.3953,-168989.3770,-160634.1552,-163387.0433,-174066.1618,-173106.5678,-168649.2911,67515418.1761,67493073.3991,67502687.6917,67522696.0083,-167012.7382,67521048.0601,
300.000,-2896.1508,-2781.9205,-5462.1321,2377.2167,1830.1702,6718.3566,-2406.3237,3554.3200,-4787.7621,-3449.7821,-5039.6975,4963.3177,-3309.1565,397.9222,-1151.3447,-4124.3981,3159.2634,-3160.5146,-6632.9603,2007.8150,-5440.1228,5330.5012,6196.2806,-2031.1866,6434.7249,-659.5480,-316.9967,-6609.7939,3625.6882,-2362.4929,5529.6670,-4610.0356,-3765.2177,4797.8300,-2440.7671,5337.8510,-3557.1910,2436.9738,6271.5230,4899.6669,1199.5155,-28.6428,-2539.1418,5639.0984,-2691.9263,432.6652,-6273.7035,-4444.0640,-4924.7191,-4634.9667,-5034.5462,-1510.6378,-4326.9952,5816.7741,-4671.7623,5240.4406,-2164.7009,-5634.8302,4144.9951,1827.1486,-1200.4332,-4441.8322,182.1223,5414.7376,25.2178,-3012.6235,4869.6404,-712.7473,-4587.9374,-1561.7421,6148.0385,-5901.0931,-532.3922,4531.1120,-567.2994,-1323.4601,-6791.5392,4192.5103,-4041.3628,-3857.7016,-813.9895,-5372.3640,-3860.9493,-5299.5292,3544.6625,-5521.2132,-4342.2042,4361.1099,-4639.6030,-5814.1297,97.2778,3003.4522,6553.5207,-5012.3707,-2889.0077,-595.0323,-4945.9057,-5712.4604,-371.7972,-2480.1619,313178.4683,311422.9768,326268.0693,323666.3323,326445.6147,325026.2136,317065.8170,320502.0055,-144223189.0388,-144226670.1557,-144227365.8269,-144230668.1315,320608.2887,-144230518.7196,-4163.6652,5929.0409,-4094.4629,-6395.3200,4106.7906,-1135.1209,-5913.2455,-5923.5120,4610.7483,3115.1750,4734.4735,-971.4336,2998.6411,-848.3331,2109.7235,-691.3470,5183.0620,3375.7417,-1540.4611,5698.5414,4007.9562,3804.7091,-2942.8969,5092.7931,-2142.0792,-4264.6755,-2561.0359,857.9735,-2040.6968,6293.2285,-128.7025,2918.7662,-2567.4189,-3347.3065,-6419.4745,-4400.0935,3351.3184,-5084.1983,2917.0899,-4351.1186,-6628.5704,-4257.6531,-6109.2256,1695.1576,-3209.0194,-5060.3709,285.2806,-1460.3390,-61.0065,-466.6352,-777.6612,-4519.1919,1934.9051,2524.3714,-3714.3692,3742.9876,-4497.3350,-1131.5518,-2773.3550,6446.0189,6630.6174,957.9810,6050.3257,-749.6728,-6937.7076,4566.4319,-2183.8706,5483.0616,241.1117,-4988.9770,-2197.6266,-2779.0009,6269.9317,-1734.2374,-4121.3338,5967.3082,1006.1238,3516.2640,-4166.7772,-5144.4209,4072.7444,4312.0086,-1913.8848,4319.9921,5577.9309,-1984.0750,793.6235,1280.2490,-773.7994,2149.4158,-6465.9509,-5743.0891,-915.5543,-541.9923,-3632.0998,-4828.1337,-3270.5166,3045.3615,6465.6939,-6255.7764,103618.8184,135877.0662,120023.6372,114331.3472,122016.4826,118400.4085,121438.8989,117557.7811,-72179060.9120,-72158367.6712,-72144178.6774,-72169025.0408,118611.7346,-72160770.4957,4581.1103,-2239.3383,-1231.2858,-1204.8910,-5162.8499,323.6561,-2756.2687,-512.5457,1974.3428,-5026.0310,-245.2769,-4585.0491,-5290.4390,-6885.8887,-6526.2233,-5517.0757,-3350.6347,5184.4217,-1235.6578,3160.0532,-1572.9437,2224.5691,-902.9180,4238.9145,-1367.5285,5286.2305,-6459.0059,-1926.5052,5465.4598,1625.7339,-4001.6447,4274.0473,-5193.1621,3187.1580,-965.6157,39.2739,4895.9928,3998.4182,-107.9503,-1780.8556,1566.2652,-5205.9969,-1078.6350,-3672.3862,-5521.3774,4587.5094,2935.2669,-5107.1584,4858.2752,-5018.7836,-4687.9590,-5038.0818,5038.7678,2802.1031,-3556.4298,2611.8399,-4795.8914,-3917.6420,-4810.6942,1719.5583,1562.1396,-5232.9561,3380.0716,-4140.3304,-25.9675,4236.3681,-4437.9553,-4175.9978,5060.2784,-4566.3122,2273.8046,-2366.1090,-2924.5298,-4984.2908,5517.6016,3031.2280,-1005.1336,4263.0040,-3804.9593,-2607.3240,5522.7559,642.1020,-5427.0003,1254.6474,2096.7379,3665.7676,5217.7507,-5221.9808,-4991.2212,3077.9346,-2533.7425,-2481.9637,1663.2724,-4698.7020,-5137.2798,-4935.4963,-3569.8494,-2163.1018,-2494.2027,-1648.1113,-162505.5436,-166042.4327,-168868.0584,-160668.5210,-163155.4068,-173835.2192,-173226.9601,-168358.6441,67513792.5726,67491372.4462,67500662.8209,67521339.9880,-166943.8723,67519188.5915,
600.000,-4654.5836,-1736.2044,-6316.9916,1227.0536,3801.3122,6050.8398,-2640.0019,2415.5302,-3167.2204,-1441.6507,-4015.7846,4091.0507,-1356.3203,2220.6004,634.8047,-4077.3380,3812.1103,-1242.5162,-6885.3435,3727.2025,-4539.4648,5362.0810,5159.8211,78.5340,5396.1974,-2723.1958,-2373.0856,-6490.6976,2188.5543,-1240.8553,5785.6846,-3788.4171,-5255.4005,3051.2670,-3661.7539,4321.5531,-2778.3153,879.1901,6440.6344,3453.6666,4.7214,-2091.6096,-3651.3016,6466.0783,-4102.0014,-1197.7704,-5340.7806,-5545.1206,-5564.6362,-3846.3818,-5930.2346,-2963.1308,-4092.8598,5705.4294,-3258.3937,6003.3403,-3288.2546,-6629.5334,2259.1106,2822.5079,154.1720,-4496.4086,1924.1200,4049.8783,-1465.4247,-2052.9167,3424.0303,742.0898,-3523.3695,-3360.5548,5955.3298,-6729.8298,1097.7945,5269.4407,-2643.2091,267.9120,-6028.1107,2627.9581,-4766.5634,-5277.2893,1354.3680,-4219.6652,-4220.9442,-4929.5041,4480.6619,-4968.8288,-4415.0461,4060.5056,-3954.9477,-5755.0799,574.6509,1191.2095,6472.4630,-5035.4293,-4698.2440,-2283.6192,-4825.1668,-4268.0501,1298.1029,-3658.4039,311000.4515,308540.5951,323766.0996,321065.7544,323914.5552,322546.8941,314541.3095,318147.3273,-142609637.7111,-142613270.9604,-142614459.5170,-142616594.8902,318057.7354,-142617058.4672,-3726.9816,6681.2832,-2845.0802,-6789.9803,3759.3762,-2552.2346,-4586.9326,-6359.4845,5237.9023,3867.0853,5411.8744,-2961.3591,3922.0022,481.5954,3325.8666,1479.4564,3524.0293,2910.4070,-354.6652,5402.0731,5244.1222,2241.4765,-3793.6721,5105.0477,-3095.6132,-4307.8648,-3020.0944,2408.5148,-3685.4790,6803.6862,-2038.4031,4709.2943,-1250.4576,-3897.7379,-5377.4598,-5111.3350,5068.4768,-6178.3085,1676.3194,-4768.7126,-6914.1116,-3482.2237,-5567.5518,75.4482,-1563.1430,-5847.8662,1930.8209,151.0145,1699.7360,1526.4639,797.3805,-2976.1373,3853.8377,658.5090,-3158.9726,3461.0013,-2748.0067,-537.2924,-3653.9683,5362.4885,6129.2490,2952.6905,6311.5373,-2170.1415,-6603.6367,5958.5499,-3751.8508,6302.5558,2115.6466,-3817.3155,-3478.1022,-1410.1974,6667.8713,-3047.1406,-3479.4159,5238.8612,2422.3117,2805.3548,-2265.0462,-4341.2643,4178.6903,4932.5110,228.2365,4825.7208,4092.1083,-210.7462,2822.7742,-849.6621,1248.0588,3573.5176,-6910.8139,-5783.7770,-2161.1192,1600.9750,-2881.3767,-3573.1096,-1443.7449,4100.1748,5755.0591,-5879.6771,110085.2354,142439.5744,126606.8481,121041.5795,128769.8703,125143.4535,128078.1465,123931.5357,-75310821.7053,-75290372.4230,-75276082.0094,-75300415.5135,125320.7796,-75292499.8522,3343.7206,-480.0448,306.7338,603.8112,-4275.6972,1837.6983,-4511.5455,1294.3559,3253.8619,-5462.5779,1558.0759,-4592.3233,-5542.0818,-6566.7353,-6075.2324,-5395.9830,-4597.2044,6182.4713,577.5371,1856.7272,-50.9982,3745.2513,-2622.5394,4685.7780,-3030.6629,4540.5381,-5799.1011,-431.0956,5368.0562,-174.9776,-2993.6280,3395.9726,-4306.7524,4454.1803,-2406.6018,-1755.0785,3803.9696,2975.1394,-1894.0300,-3387.4316,-237.0976,-5360.5293,763.9899,-2515.5997,-5363.0562,3351.4091,3972.9131,-4146.0834,3745.6218,-5456.1395,-3480.9395,-5518.7320,4034.0235,3879.7759,-5261.6977,551.0413,-5436.5700,-2032.4681,-5438.0556,3329.9579,3196.8713,-4369.4528,2134.2340,-5091.4028,-1549.0628,2861.0610,-4730.4128,-2779.6106,5459.8612,-4723.5703,517.2168,-919.6552,-1570.0695,-3365.5751,5353.3791,4358.6527,-2441.0391,5771.3486,-4508.1631,-1196.1259,5334.4463,2387.1985,-5491.6627,-870.2944,3350.9369,4805.6723,4389.4887,-5542.8084,-5462.9788,1428.0242,-341.1754,-3647.2980,-145.9563,-4428.9199,-4189.3060,-5481.7227,-4748.5840,-3401.3608,-3656.2310,146.2532,-162430.4634,-165985.4124,-168742.9654,-160707.8196,-162927.2545,-173598.6276,-173341.2790,-167955.6952,67512169.3895,67489676.2634,67498642.4626,67519970.5776,-166874.8958,67517329.1035,
