sl_50_86400_20240830 Coordinates.csv
2024/08/30 07:47:00.0000 UTC

Generated: Tue Oct  8 16:57:46 2024,
Start: 2024/08/30 07:47:00.00, Stop: 2024/08/31 07:47:00.00,
TIME_UNITS,STARLINK-3764 - X-Coordinate,STARLINK-3147 - X-Coordinate,STARLINK-5731 - X-Coordinate,STARLINK-2244 - X-Coordinate,STARLINK-5082 - X-Coordinate,STARLINK-3557 - X-Coordinate,STARLINK-31842 - X-Coordinate,STARLINK-3729 - X-Coordinate,STARLINK-11224 [DTC] - X-Coordinate,STARLINK-2660 - X-Coordinate,STARLINK-3333 - X-Coordinate,STARLINK-11102 [DTC] - X-Coordinate,STARLINK-30354 - X-Coordinate,STARLINK-2042 - X-Coordinate,STARLINK-3589 - X-Coordinate,STARLINK-2310 - X-Coordinate,STARLINK-30974 - X-Coordinate,STARLINK-2448 - X-Coordinate,STARLINK-31599 - X-Coordinate,STARLINK-2041 - X-Coordinate,STARLINK-1647 - X-Coordinate,STARLINK-6303 - X-Coordinate,STARLINK-31709 - X-Coordinate,STARLINK-31598 - X-Coordinate,STARLINK-30854 - X-Coordinate,STARLINK-1162 - X-Coordinate,STARLINK-5215 - X-Coordinate,STARLINK-1008 - X-Coordinate,STARLINK-1575 - X-Coordinate,STARLINK-6036 - X-Coordinate,STARLINK-31327 - X-Coordinate,STARLINK-3715 - X-Coordinate,STARLINK-32246 - X-Coordinate,STARLINK-31069 - X-Coordinate,STARLINK-31198 - X-Coordinate,STARLINK-31227 - X-Coordinate,STARLINK-3264 - X-Coordinate,STARLINK-5317 - X-Coordinate,STARLINK-4175 - X-Coordinate,STARLINK-3504 - X-Coordinate,STARLINK-5969 - X-Coordinate,STARLINK-3808 - X-Coordinate,STARLINK-31901 - X-Coordinate,STARLINK-30923 - X-Coordinate,STARLINK-1146 - X-Coordinate,STARLINK-30887 - X-Coordinate,STARLINK-30969 - X-Coordinate,STARLINK-3148 - X-Coordinate,STARLINK-31216 - X-Coordinate,STARLINK-3618 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3764 - Y-Coordinate,STARLINK-3147 - Y-Coordinate,STARLINK-5731 - Y-Coordinate,STARLINK-2244 - Y-Coordinate,STARLINK-5082 - Y-Coordinate,STARLINK-3557 - Y-Coordinate,STARLINK-31842 - Y-Coordinate,STARLINK-3729 - Y-Coordinate,STARLINK-11224 [DTC] - Y-Coordinate,STARLINK-2660 - Y-Coordinate,STARLINK-3333 - Y-Coordinate,STARLINK-11102 [DTC] - Y-Coordinate,STARLINK-30354 - Y-Coordinate,STARLINK-2042 - Y-Coordinate,STARLINK-3589 - Y-Coordinate,STARLINK-2310 - Y-Coordinate,STARLINK-30974 - Y-Coordinate,STARLINK-2448 - Y-Coordinate,STARLINK-31599 - Y-Coordinate,STARLINK-2041 - Y-Coordinate,STARLINK-1647 - Y-Coordinate,STARLINK-6303 - Y-Coordinate,STARLINK-31709 - Y-Coordinate,STARLINK-31598 - Y-Coordinate,STARLINK-30854 - Y-Coordinate,STARLINK-1162 - Y-Coordinate,STARLINK-5215 - Y-Coordinate,STARLINK-1008 - Y-Coordinate,STARLINK-1575 - Y-Coordinate,STARLINK-6036 - Y-Coordinate,STARLINK-31327 - Y-Coordinate,STARLINK-3715 - Y-Coordinate,STARLINK-32246 - Y-Coordinate,STARLINK-31069 - Y-Coordinate,STARLINK-31198 - Y-Coordinate,STARLINK-31227 - Y-Coordinate,STARLINK-3264 - Y-Coordinate,STARLINK-5317 - Y-Coordinate,STARLINK-4175 - Y-Coordinate,STARLINK-3504 - Y-Coordinate,STARLINK-5969 - Y-Coordinate,STARLINK-3808 - Y-Coordinate,STARLINK-31901 - Y-Coordinate,STARLINK-30923 - Y-Coordinate,STARLINK-1146 - Y-Coordinate,STARLINK-30887 - Y-Coordinate,STARLINK-30969 - Y-Coordinate,STARLINK-3148 - Y-Coordinate,STARLINK-31216 - Y-Coordinate,STARLINK-3618 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3764 - Z-Coordinate,STARLINK-3147 - Z-Coordinate,STARLINK-5731 - Z-Coordinate,STARLINK-2244 - Z-Coordinate,STARLINK-5082 - Z-Coordinate,STARLINK-3557 - Z-Coordinate,STARLINK-31842 - Z-Coordinate,STARLINK-3729 - Z-Coordinate,STARLINK-11224 [DTC] - Z-Coordinate,STARLINK-2660 - Z-Coordinate,STARLINK-3333 - Z-Coordinate,STARLINK-11102 [DTC] - Z-Coordinate,STARLINK-30354 - Z-Coordinate,STARLINK-2042 - Z-Coordinate,STARLINK-3589 - Z-Coordinate,STARLINK-2310 - Z-Coordinate,STARLINK-30974 - Z-Coordinate,STARLINK-2448 - Z-Coordinate,STARLINK-31599 - Z-Coordinate,STARLINK-2041 - Z-Coordinate,STARLINK-1647 - Z-Coordinate,STARLINK-6303 - Z-Coordinate,STARLINK-31709 - Z-Coordinate,STARLINK-31598 - Z-Coordinate,STARLINK-30854 - Z-Coordinate,STARLINK-1162 - Z-Coordinate,STARLINK-5215 - Z-Coordinate,STARLINK-1008 - Z-Coordinate,STARLINK-1575 - Z-Coordinate,STARLINK-6036 - Z-Coordinate,STARLINK-31327 - Z-Coordinate,STARLINK-3715 - Z-Coordinate,STARLINK-32246 - Z-Coordinate,STARLINK-31069 - Z-Coordinate,STARLINK-31198 - Z-Coordinate,STARLINK-31227 - Z-Coordinate,STARLINK-3264 - Z-Coordinate,STARLINK-5317 - Z-Coordinate,STARLINK-4175 - Z-Coordinate,STARLINK-3504 - Z-Coordinate,STARLINK-5969 - Z-Coordinate,STARLINK-3808 - Z-Coordinate,STARLINK-31901 - Z-Coordinate,STARLINK-30923 - Z-Coordinate,STARLINK-1146 - Z-Coordinate,STARLINK-30887 - Z-Coordinate,STARLINK-30969 - Z-Coordinate,STARLINK-3148 - Z-Coordinate,STARLINK-31216 - Z-Coordinate,STARLINK-3618 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,572.9115,2591.0847,-2272.8168,3658.3907,-6914.7163,-2891.5962,-3835.7367,-2322.7414,3835.8008,-4434.8620,-5212.1499,3098.7575,4360.3661,-3422.2832,152.8670,5915.8584,-3524.8985,2832.0394,1802.6229,-4758.2697,3558.6215,-5302.1227,-4385.7755,-2863.0579,6469.9926,-4521.4857,-1788.9232,-138.7922,2839.0379,372.2781,-3092.9687,383.8190,6822.5164,2411.5751,5336.8321,-5893.8176,2231.0509,648.2214,-741.7593,-3210.3217,5192.4253,2093.9782,5218.9528,-3308.7825,-5118.7948,2067.5008,-4946.8324,-1151.1278,3928.5589,2499.8976,-337538.6086,-331746.1584,-322228.0312,-328015.8241,-320986.4542,-324520.8207,-328301.4063,-327954.1219,-195382035.1448,-195338253.9224,-195362578.8187,-195379443.6552,-327559.7777,-195369375.4510,4215.5348,-3884.2284,5184.7059,-4130.6813,425.9656,5959.7258,-3189.2179,3549.8089,-1596.3560,4708.8978,16.8503,-2636.7765,-5151.0675,2415.1669,-6806.6310,3535.5955,3832.9378,3046.8101,4660.1713,455.5048,-5335.7648,3096.8716,5230.6899,3050.5677,90.2503,2589.2973,-6654.1594,6289.1703,3096.5524,2534.9271,-5411.0225,-4999.7128,-542.9305,-5805.5917,689.5035,-2145.8918,6301.7583,6799.3568,6380.2296,6126.3964,1123.0309,-6592.1218,-4364.9373,2751.0020,-888.4241,-3551.3590,-1636.0331,4856.6315,3132.0616,4812.4790,122232.3253,139114.7506,132033.3898,129073.6991,133004.0640,131259.1657,138870.2739,133163.8070,-32374957.4102,-32323484.8382,-32350285.0663,-32359910.4473,134309.3257,-32358954.3607,5446.0102,5096.0562,-4017.0413,-4188.9248,-360.9562,-2008.8371,4641.2235,5456.1073,-5290.9991,-2484.0475,-4555.4792,-5378.7598,-1614.4192,5506.7921,1217.7614,-695.2531,4387.2691,5528.2186,4634.9464,5004.2093,2609.2302,3217.5167,-126.0910,-5434.7046,-2507.8558,-4574.4976,610.7973,2887.8340,-5512.7372,-6466.5014,2872.2365,-4772.4491,-217.5848,2924.2750,4255.1322,2776.1991,-1786.2046,-1312.8609,2560.8467,-213.1889,4450.5037,-220.5419,-459.0897,5312.7217,-4588.6454,-5476.0406,-4586.1561,4780.8654,4681.3952,-4303.1292,175184.4929,173722.8874,170494.2663,178992.2385,176050.8288,165389.1064,166524.8463,173810.1125,85158111.6222,85161508.4792,85138227.7499,85152283.4722,172524.4569,85159119.1590,
3600.000,-4325.7912,-807.0151,-188.6472,531.1284,5319.3539,-97.8443,6232.3916,-400.4144,-2611.8145,3303.9096,6430.1411,693.5927,-2386.7494,619.2541,1803.2243,-5765.0621,-852.9487,-5741.6548,-5582.3663,2268.7732,-149.8095,4353.6303,1654.4417,-1028.6528,-4361.6933,596.2915,3011.2003,-2374.9291,-5963.3576,-4496.2640,4753.4203,2106.9459,-5031.5458,1233.1847,-6192.6637,6779.1895,-3529.6722,-1000.9002,-1890.3513,970.8129,-4640.4225,-6.2577,-2013.1587,-682.2549,3173.8582,1925.5812,5089.1265,-2933.2726,-6169.6756,-4107.8424,-356398.3108,-356982.7831,-346473.7336,-352176.8021,-344273.3551,-347317.6600,-352092.9223,-351201.5800,-180297972.7691,-180264904.0769,-180285920.0187,-180293686.0301,-351204.1961,-180286315.0643,-4454.0371,6586.4038,-6859.2506,4156.2910,-2591.4856,-4646.5574,-376.2981,-6171.8330,5828.8333,-5803.0015,-2415.2119,5781.1437,6180.4465,-5490.9300,4686.6362,-1627.8605,-5513.9438,-224.0773,-2331.1292,-4012.0595,4430.5523,-5396.9996,-5016.2622,-5398.2459,2779.4072,-4266.4677,4393.9957,-3625.6486,-752.8632,-673.5092,1649.1318,6474.1667,2262.3330,4951.3718,2656.0581,-287.5296,-5362.7010,-4226.8565,-3992.0780,-5445.9898,2924.4530,5528.9964,5221.8352,-5189.1669,-2924.7837,5488.9458,-2418.4486,-3313.4203,322.6226,-876.6822,34570.9009,55015.1022,44520.0830,43435.6578,47283.8109,45151.6315,51865.6616,49329.7199,-81864774.9924,-81805435.7336,-81840339.9052,-81855135.6947,48240.9948,-81848132.1589,-3058.1315,-1963.5384,1007.9220,5501.2695,3611.8017,5114.9220,-2757.9682,-3107.0383,2094.3090,-1853.7635,831.8530,3386.8418,-2063.7626,-4181.5567,-4766.0963,-3485.8627,-3902.0848,-3872.9616,-3159.3230,-5178.0698,-5330.1092,211.2294,4313.6864,4087.8568,4613.3336,5417.4511,-4422.5176,-5408.7365,3434.7010,5253.4725,-4676.9700,1229.1878,-4064.4778,-4705.9856,-1326.3941,1027.9631,-2588.0926,5420.0795,-5331.3166,4144.6664,-4254.1647,4149.2043,3903.3763,-4415.6950,5408.6024,3594.0954,4036.0271,-5323.9043,-3017.4105,5487.6970,174137.4226,173319.1943,170659.4611,176791.4711,177163.3592,167045.1418,163958.1164,170428.7357,85151730.2972,85149592.2233,85128536.1020,85147983.6281,171886.9047,85149610.2543,
7200.000,5804.2167,-766.3662,2296.1656,-4434.5943,-1965.9658,3963.0745,-5941.2234,2122.4950,383.0515,-343.8304,-4919.6581,-3027.7032,-859.2382,1364.1007,-4268.7615,3803.8949,4215.1603,6715.9036,6779.3582,-154.5706,-3954.0322,-1704.6526,2771.9909,3446.5091,1397.6151,2834.4220,-4226.8602,5160.3445,6827.6016,6871.8729,-5503.8435,-3301.4519,848.1283,-4860.4142,4480.0044,-4651.7382,4001.7822,2677.3938,4933.5715,2618.2091,3417.1865,-3146.1485,-2582.8822,3362.9063,-1375.6101,-4096.5371,-4344.7605,6164.1527,6151.5427,5438.5092,-352918.7087,-360563.8927,-348760.3219,-354215.3809,-345715.0579,-348566.9201,-353081.2439,-352255.1165,-152913829.4499,-152893338.7158,-152908065.8818,-152903228.7287,-352590.8573,-152903333.3838,3553.0593,-6439.6889,6010.3780,-4051.5585,4704.6441,2561.8446,3124.6292,6477.6285,-6023.7396,4740.0440,3488.3546,-5823.1861,-5219.6283,6786.3993,-1083.4752,-1752.5214,5335.8473,-1691.4113,-304.3456,6576.2879,-3074.9340,5723.7108,3269.4718,5923.1664,-5524.0248,5576.7344,-286.2592,355.0558,-906.7889,227.9576,2519.0846,-5253.5325,-4082.3308,-3341.8709,-4545.1764,2897.5561,1842.8124,-13.0108,855.6433,3252.4281,-5849.9124,-2745.1782,-4516.2255,5953.4817,6119.4926,-5410.7813,5301.9853,1848.4721,-2977.4800,-2747.5114,-54494.9936,-33545.4522,-45935.5782,-45173.2749,-41643.1182,-43547.9255,-38486.7727,-41800.7339,-125749906.0281,-125686089.8180,-125729161.4960,-125740126.6450,-41134.8585,-125733140.0579,-1261.3161,-2419.9446,2584.8716,-3447.4811,-4710.4888,-5065.1550,-1222.7947,-1201.8149,2951.3500,5029.7438,3379.6390,1522.2092,4477.3177,271.6530,5325.9486,5507.0460,423.3645,-180.6966,-708.9239,2168.1211,4777.5177,-3536.2712,-5317.7808,118.2890,-3964.6640,-2984.2854,5460.2436,4598.4037,720.4238,-1029.7534,3232.2916,3050.5028,5422.7171,3640.4269,-2540.0296,-4138.3242,5324.1078,-6419.2192,4765.4847,-5522.2867,1480.2058,-5522.4732,-4410.2913,323.6972,-2945.7416,857.4697,-1076.8499,2534.4663,-722.2290,-3282.0233,173031.4527,172769.1857,171138.8893,173630.4826,177762.3458,169599.7000,162130.0680,172845.7720,85145189.8033,85137654.1282,85119853.6789,85144169.5159,171234.6342,85140079.4793,
10800.000,-4940.2268,2702.9891,-4229.9583,6117.1722,-1524.2710,-6623.2255,2626.5692,-3239.2625,3054.9055,-3601.3692,1041.3487,3926.4756,4441.6334,-2649.6377,6110.9051,-1608.1285,-5344.2047,-4766.5380,-4635.1016,-1361.2238,6545.3001,-2069.7555,-6256.9054,-4160.3153,1267.7391,-4466.2510,5161.3511,-6570.3425,-4720.3690,-5813.7123,4569.4952,3972.4795,3035.2765,6777.6916,-542.3868,860.7905,-4344.8350,-4950.7382,-6645.8974,-5902.9163,-1300.9959,5997.3462,5999.5315,-4176.9276,-163.6814,4377.8153,2183.7055,-6666.2987,-3375.8672,-5123.6664,-327704.7640,-342048.5249,-328957.6932,-333525.5666,-325003.7132,-330050.1560,-331210.0540,-332046.7526,-115103279.0739,-115096056.9794,-115101137.1462,-115089365.1299,-331564.3133,-115093828.1637,-804.0317,3561.6574,-2953.8439,3156.5694,-6080.7681,-768.3721,-4625.8949,-3855.7930,2638.0711,-2916.2176,-4054.0764,1929.2265,3266.6299,-5158.7902,-1949.8900,5286.3166,-2523.4169,2898.8001,2962.5398,-6444.2409,1840.4624,-4639.1002,-1379.5866,-3393.7265,6757.3008,-5140.2365,-3388.1767,1952.6361,2417.4207,-7.3752,-5105.8791,1535.8356,5393.3271,1427.5435,5032.0733,-5226.8122,2503.8349,3190.2833,1456.4764,-1052.7575,6459.0262,10.7495,2816.8048,-3676.7912,-6795.4635,2337.7410,-6072.0075,-363.5184,4489.9459,4545.0115,-139351.3376,-120835.1060,-133607.3980,-129646.8631,-128306.3093,-129144.2823,-126161.0783,-127759.9153,-161036995.7389,-160972486.6772,-161022491.8005,-161018508.9703,-128147.7655,-161020634.3999,4765.9552,5269.4478,-4644.0829,-759.2373,2960.1172,1843.0684,4259.1575,4734.3028,-5382.1505,-5154.3002,-5515.0960,-5133.0101,-4217.0628,3777.3544,-2597.8329,-4182.4957,3380.9735,4094.7972,4025.1193,2137.5066,-1333.4751,4713.4640,2348.2567,-4267.2143,913.9382,-1295.3021,-3127.9696,-997.0109,-4462.5733,-3819.4075,433.1078,-5458.4766,-2936.6540,-404.1292,4630.0520,4353.6647,-4771.5898,3690.1383,-1260.8980,3443.7739,2162.2298,3442.4225,1605.6546,3975.1200,-1346.6885,-4716.2453,-2552.9604,1804.5919,3952.8181,-993.6145,171864.2968,172131.2791,171629.3316,169449.0189,177860.3949,172582.5579,160966.8165,168866.7777,85138296.4998,85125706.1904,85112334.3301,85136022.8867,170567.7183,85130526.8503,
14400.000,3094.7923,-4919.6032,5677.3741,-5231.1084,3881.9135,6400.8660,2016.6360,4381.7991,-5877.2235,6469.8394,3166.4903,-4045.1050,-6703.8104,3947.3461,-5699.8276,-106.2284,4619.8421,801.0505,576.0855,2958.9463,-6268.4444,5463.5030,6390.6655,4058.1013,-3208.4908,4477.3459,-4585.2921,5244.4213,850.3807,2153.2372,-1494.3690,-4530.1831,-4766.8068,-6136.7447,-3745.1554,2583.7036,4157.2577,5660.9426,5547.8742,6852.0158,-1801.3588,-6648.4527,-6381.8727,4064.7559,2009.3759,-3810.4082,1236.4459,4367.0699,-967.5531,2378.8188,-282791.7956,-302372.8165,-288299.9245,-289401.2473,-283274.5468,-292920.0462,-287975.8185,-289018.0918,-69450954.0213,-69456474.4060,-69448771.3248,-69442689.8303,-289392.9795,-69442186.3329,-3150.1720,210.9177,-806.8643,-708.3461,5722.8623,-778.7610,5059.8589,-347.4549,1303.9716,1292.4941,4487.0506,3282.3421,-1090.5083,1340.2631,3502.1498,-6921.4628,-1988.4448,-4106.3982,-5242.1158,3553.4597,-183.8295,2977.9649,-467.8778,-1194.2375,-5540.0364,2288.2585,5048.9479,-3163.7826,-4178.4712,-1484.4010,5512.0670,2729.5735,-4628.1142,949.9541,-4545.6897,6166.5558,-5392.1064,-3866.8799,-2791.8335,-575.3190,-4945.4505,1755.7241,-162.4924,-878.7942,4575.7453,2384.3055,5010.9347,-1838.2212,-5110.5023,-4554.6250,-214798.7028,-201275.2586,-212985.3697,-203920.3498,-207272.0637,-207062.2631,-205419.3339,-207112.9705,-185320713.0000,-185259264.4973,-185313327.5080,-185296054.3586,-207258.9252,-185305157.0753,-5331.8721,-4865.4922,3893.0930,4468.8251,550.4270,2497.5313,-4115.6402,-5348.9417,2986.9438,2106.0461,4199.4516,4267.8565,1401.7728,-5536.9850,-1776.0791,272.5256,-4589.6886,-5525.7197,-4333.3177,-5165.5196,-2953.7626,-3075.0430,2342.7319,5383.4475,2664.1461,4757.0887,-1177.6341,-3243.7112,5448.5902,6433.4475,-3816.5963,4451.8191,-1671.3026,-3098.3567,-3535.3262,-1561.2961,1226.6251,1145.5575,-3057.4617,751.2302,-4525.4224,752.3210,2411.5683,-5441.3730,4786.8045,5148.6911,4624.8928,-5048.1282,-4496.6132,4622.3754,170634.2174,171431.3943,171820.6929,168611.9440,177451.0610,170425.7562,160437.9721,171626.8230,85130878.1793,85113759.9362,85106108.1381,85121439.7719,169886.2312,85120952.3838,
18000.000,-1387.1753,6091.0215,-5827.9827,3071.3302,-4929.2048,-3484.1136,-5390.4757,-5108.8416,5363.5777,-6559.9054,-5521.5067,3004.9850,6470.1730,-5118.9827,2589.1975,1664.9678,-2823.6461,3022.8332,3094.4671,-4749.0580,3615.6017,-6856.7983,-3219.5058,-3628.1794,4653.1981,-3945.6838,1765.1904,-1517.9320,2616.0940,1496.7468,-2736.4865,4378.1305,4451.3441,3508.0045,6197.9236,-4551.8652,-2473.0758,-3324.5201,-1917.5880,-4769.9504,4997.0346,4316.3894,3884.1691,-3574.9674,-4338.8460,2930.3972,-4796.9487,-898.6193,4648.2016,1907.0228,-221527.1274,-243828.4655,-229283.4582,-227516.2704,-223035.5049,-233591.3830,-226285.2731,-228903.8071,-19075731.5763,-19092364.5831,-19069833.5655,-19074037.1584,-228693.5415,-19067134.7302,6273.6685,-2960.4219,3675.1287,-2979.3839,-3129.4476,2754.7536,-4089.4814,3858.4401,-3488.5201,229.9518,-4157.5961,-6025.5420,-1107.5345,2568.2833,-3987.6953,5556.3902,5765.9609,5114.7109,5922.0517,409.6727,-2353.6443,-960.4942,2834.1015,5139.0572,2192.3988,1984.5379,-4728.7117,3952.2726,5604.4004,4177.4448,-4350.6546,-5311.2438,1173.0423,-3671.8026,2955.1770,-4577.2116,5688.3209,2957.8067,3796.6826,2204.8181,2418.8640,-2997.8486,-3185.5431,5014.5820,-935.9616,-5888.4761,-3113.8430,4543.8760,4664.5499,3891.1638,-276441.0176,-269716.4412,-279083.0288,-267826.9422,-273522.2222,-273609.7575,-271170.4972,-273780.5162,-196947691.3298,-196892626.8683,-196946137.6378,-196925945.1835,-273413.6277,-196933109.7932,2559.7727,1411.5163,-820.1148,-5447.9875,-3752.6782,-5311.1790,856.8781,2618.0087,2054.6437,2203.5250,-298.4120,278.5253,2234.7099,3888.1875,5015.5075,3775.7568,2278.3651,3553.2157,1369.3032,5017.8701,5410.6945,-434.5479,-5315.9817,-2727.5633,-4661.3010,-5344.1468,4721.8281,5471.8771,-3123.8273,-5354.8960,4543.3295,-702.0921,5059.9105,4715.4179,-22.6822,-2338.2819,3054.1844,-5346.7128,5446.5567,-4507.3431,4148.6040,-4507.2063,-4611.2427,2980.0970,-5323.6453,-1890.2048,-3933.5942,5129.9747,1957.1357,-5398.5063,169344.5045,170683.5427,171479.1271,170459.3775,176502.4747,165999.5751,160549.5050,167442.1296,85122795.2216,85101826.6349,85101213.5222,85105972.5979,169190.2479,85111356.0960,
21600.000,-130.0674,-4823.1869,3904.7396,-1016.0484,5040.5737,-293.3001,5963.4346,4245.9910,-1019.9190,3961.1674,5401.7178,87.3776,-3923.5457,5074.8797,1795.2387,-3635.7890,237.6530,-4935.8723,-4921.1261,5776.0192,-414.5936,5694.1904,-916.6540,2163.6640,-5504.5652,3307.0614,2451.6297,-2637.4390,-4334.3381,-3125.4300,6042.6589,-2444.8662,-3385.7950,-330.8225,-5874.1293,5043.1456,-977.4469,-1175.5028,-2261.2899,933.8780,-6816.8829,-200.2765,-322.7523,2173.6819,6056.1107,-1083.1744,6808.8682,-1837.4915,-6043.5274,-5497.8102,-148459.8745,-169930.9981,-155524.0467,-151992.3528,-148031.6761,-157826.9341,-150232.3334,-153541.8887,32582363.1711,32557110.0789,32594367.0398,32582503.8729,-153269.4065,32591317.5674,-6682.4090,4021.8528,-5024.1999,6128.8635,-855.7407,-4964.2416,1333.0452,-5183.5897,4039.2886,-2325.5232,2042.2707,4924.4803,3478.9320,-4711.5158,4252.1838,-2039.1970,-6566.9259,-4823.8121,-3934.9721,-3360.7467,5178.1834,-1496.4785,-5200.2256,-6229.2660,1731.9406,-5476.8743,3639.8894,-4683.4284,-5283.8671,-6102.4467,2462.9968,5440.8711,3440.7210,5976.1514,-62.9262,710.5465,-4143.5607,-2333.0958,-4774.5161,-4165.2416,51.4270,4263.1581,5933.2064,-6287.5072,-2144.0207,6169.8315,1003.1804,-6350.1210,-2657.7234,-3129.1740,-321174.5854,-321743.6581,-327705.1574,-315785.3149,-322798.0276,-323125.6106,-319311.8344,-321733.3644,-195129066.1858,-195082961.4611,-195129972.0674,-195114838.8435,-322364.2538,-195115352.1285,1776.6693,2892.9967,-2769.8003,3048.7080,4678.1237,4801.3510,3022.2734,1713.2485,-5282.5608,-5191.4235,-3818.7151,-4607.3472,-4548.2102,116.9241,-5159.4099,-5537.6058,1782.1894,569.4043,2605.8916,-1832.6935,-4589.0830,3659.0896,4317.1504,-1878.5051,3839.8725,2654.5968,-5354.3655,-4373.5160,-1141.8758,1156.7357,-2142.4472,-3513.8405,-4862.4694,-3514.8114,3545.1723,4590.7143,-5459.3312,6435.1542,-4473.0147,5434.6823,-1295.3797,5435.9248,3347.4717,1598.1823,2584.3581,-2760.3059,857.4109,-2046.5421,1906.1016,2795.0419,168033.1935,169896.2922,170509.7272,172006.8169,174947.1008,162479.6683,161344.9790,170141.9031,85113949.6366,85089917.4970,85097465.4366,85092394.2601,168479.8445,85101738.0033,
