sl_100_86400_20240218 Coordinates.csv
2024/02/18 07:47:00.0000 UTC

Generated: Tue Oct  8 16:19:52 2024,
Start: 2024/02/18 07:47:00.00, Stop: 2024/02/19 07:47:00.00,
TIME_UNITS,STARLINK-31279 - X-Coordinate,STARLINK-5696 - X-Coordinate,STARLINK-2725 - X-Coordinate,STARLINK-11160 [DTC] - X-Coordinate,STARLINK-3633 - X-Coordinate,STARLINK-3976 - X-Coordinate,STARLINK-30231 - X-Coordinate,STARLINK-5941 - X-Coordinate,STARLINK-3949 - X-Coordinate,STARLINK-31425 - X-Coordinate,STARLINK-11294 [DTC] - X-Coordinate,STARLINK-31214 - X-Coordinate,STARLINK-1068 - X-Coordinate,STARLINK-6350 - X-Coordinate,STARLINK-4070 - X-Coordinate,STARLINK-1629 - X-Coordinate,STARLINK-31561 - X-Coordinate,STARLINK-2214 - X-Coordinate,STARLINK-6099 - X-Coordinate,STARLINK-1446 - X-Coordinate,STARLINK-4098 - X-Coordinate,STARLINK-30985 - X-Coordinate,STARLINK-31142 - X-Coordinate,STARLINK-31128 - X-Coordinate,STARLINK-1910 - X-Coordinate,STARLINK-31580 - X-Coordinate,STARLINK-2292 - X-Coordinate,STARLINK-31237 - X-Coordinate,STARLINK-2692 - X-Coordinate,STARLINK-2436 - X-Coordinate,STARLINK-3950 - X-Coordinate,STARLINK-3126 - X-Coordinate,STARLINK-2224 - X-Coordinate,STARLINK-11094 [DTC] - X-Coordinate,STARLINK-30707 - X-Coordinate,STARLINK-3543 - X-Coordinate,STARLINK-31532 - X-Coordinate,STARLINK-30986 - X-Coordinate,STARLINK-31271 - X-Coordinate,STARLINK-1162 - X-Coordinate,STARLINK-4206 - X-Coordinate,STARLINK-2077 - X-Coordinate,STARLINK-4387 - X-Coordinate,STARLINK-4629 - X-Coordinate,STARLINK-31704 - X-Coordinate,STARLINK-3512 - X-Coordinate,STARLINK-30149 - X-Coordinate,STARLINK-6243 - X-Coordinate,STARLINK-4490 - X-Coordinate,STARLINK-3527 - X-Coordinate,STARLINK-31545 - X-Coordinate,STARLINK-4297 - X-Coordinate,STARLINK-2722 - X-Coordinate,STARLINK-5453 - X-Coordinate,STARLINK-30435 - X-Coordinate,STARLINK-4064 - X-Coordinate,STARLINK-3753 - X-Coordinate,STARLINK-1534 - X-Coordinate,STARLINK-5874 - X-Coordinate,STARLINK-3859 - X-Coordinate,STARLINK-5515 - X-Coordinate,STARLINK-5012 - X-Coordinate,STARLINK-5868 - X-Coordinate,STARLINK-1829 - X-Coordinate,STARLINK-5303 - X-Coordinate,STARLINK-4395 - X-Coordinate,STARLINK-3275 - X-Coordinate,STARLINK-3346 - X-Coordinate,STARLINK-31586 - X-Coordinate,STARLINK-5388 - X-Coordinate,STARLINK-2693 - X-Coordinate,STARLINK-4789 - X-Coordinate,STARLINK-32133 - X-Coordinate,STARLINK-31548 - X-Coordinate,STARLINK-11086 [DTC] - X-Coordinate,STARLINK-4317 - X-Coordinate,STARLINK-32088 - X-Coordinate,STARLINK-3866 - X-Coordinate,STARLINK-11225 [DTC] - X-Coordinate,STARLINK-31216 - X-Coordinate,STARLINK-5973 - X-Coordinate,STARLINK-5759 - X-Coordinate,STARLINK-5981 - X-Coordinate,STARLINK-5263 - X-Coordinate,STARLINK-30286 - X-Coordinate,STARLINK-4137 - X-Coordinate,STARLINK-1673 - X-Coordinate,STARLINK-30837 - X-Coordinate,STARLINK-4284 - X-Coordinate,STARLINK-11138 [DTC] - X-Coordinate,STARLINK-6089 - X-Coordinate,STARLINK-1580 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-32281 - X-Coordinate,STARLINK-1047 - X-Coordinate,STARLINK-1170 - X-Coordinate,STARLINK-4201 - X-Coordinate,STARLINK-31729 - X-Coordinate,STARLINK-32168 - X-Coordinate,STARLINK-1061 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31279 - Y-Coordinate,STARLINK-5696 - Y-Coordinate,STARLINK-2725 - Y-Coordinate,STARLINK-11160 [DTC] - Y-Coordinate,STARLINK-3633 - Y-Coordinate,STARLINK-3976 - Y-Coordinate,STARLINK-30231 - Y-Coordinate,STARLINK-5941 - Y-Coordinate,STARLINK-3949 - Y-Coordinate,STARLINK-31425 - Y-Coordinate,STARLINK-11294 [DTC] - Y-Coordinate,STARLINK-31214 - Y-Coordinate,STARLINK-1068 - Y-Coordinate,STARLINK-6350 - Y-Coordinate,STARLINK-4070 - Y-Coordinate,STARLINK-1629 - Y-Coordinate,STARLINK-31561 - Y-Coordinate,STARLINK-2214 - Y-Coordinate,STARLINK-6099 - Y-Coordinate,STARLINK-1446 - Y-Coordinate,STARLINK-4098 - Y-Coordinate,STARLINK-30985 - Y-Coordinate,STARLINK-31142 - Y-Coordinate,STARLINK-31128 - Y-Coordinate,STARLINK-1910 - Y-Coordinate,STARLINK-31580 - Y-Coordinate,STARLINK-2292 - Y-Coordinate,STARLINK-31237 - Y-Coordinate,STARLINK-2692 - Y-Coordinate,STARLINK-2436 - Y-Coordinate,STARLINK-3950 - Y-Coordinate,STARLINK-3126 - Y-Coordinate,STARLINK-2224 - Y-Coordinate,STARLINK-11094 [DTC] - Y-Coordinate,STARLINK-30707 - Y-Coordinate,STARLINK-3543 - Y-Coordinate,STARLINK-31532 - Y-Coordinate,STARLINK-30986 - Y-Coordinate,STARLINK-31271 - Y-Coordinate,STARLINK-1162 - Y-Coordinate,STARLINK-4206 - Y-Coordinate,STARLINK-2077 - Y-Coordinate,STARLINK-4387 - Y-Coordinate,STARLINK-4629 - Y-Coordinate,STARLINK-31704 - Y-Coordinate,STARLINK-3512 - Y-Coordinate,STARLINK-30149 - Y-Coordinate,STARLINK-6243 - Y-Coordinate,STARLINK-4490 - Y-Coordinate,STARLINK-3527 - Y-Coordinate,STARLINK-31545 - Y-Coordinate,STARLINK-4297 - Y-Coordinate,STARLINK-2722 - Y-Coordinate,STARLINK-5453 - Y-Coordinate,STARLINK-30435 - Y-Coordinate,STARLINK-4064 - Y-Coordinate,STARLINK-3753 - Y-Coordinate,STARLINK-1534 - Y-Coordinate,STARLINK-5874 - Y-Coordinate,STARLINK-3859 - Y-Coordinate,STARLINK-5515 - Y-Coordinate,STARLINK-5012 - Y-Coordinate,STARLINK-5868 - Y-Coordinate,STARLINK-1829 - Y-Coordinate,STARLINK-5303 - Y-Coordinate,STARLINK-4395 - Y-Coordinate,STARLINK-3275 - Y-Coordinate,STARLINK-3346 - Y-Coordinate,STARLINK-31586 - Y-Coordinate,STARLINK-5388 - Y-Coordinate,STARLINK-2693 - Y-Coordinate,STARLINK-4789 - Y-Coordinate,STARLINK-32133 - Y-Coordinate,STARLINK-31548 - Y-Coordinate,STARLINK-11086 [DTC] - Y-Coordinate,STARLINK-4317 - Y-Coordinate,STARLINK-32088 - Y-Coordinate,STARLINK-3866 - Y-Coordinate,STARLINK-11225 [DTC] - Y-Coordinate,STARLINK-31216 - Y-Coordinate,STARLINK-5973 - Y-Coordinate,STARLINK-5759 - Y-Coordinate,STARLINK-5981 - Y-Coordinate,STARLINK-5263 - Y-Coordinate,STARLINK-30286 - Y-Coordinate,STARLINK-4137 - Y-Coordinate,STARLINK-1673 - Y-Coordinate,STARLINK-30837 - Y-Coordinate,STARLINK-4284 - Y-Coordinate,STARLINK-11138 [DTC] - Y-Coordinate,STARLINK-6089 - Y-Coordinate,STARLINK-1580 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-32281 - Y-Coordinate,STARLINK-1047 - Y-Coordinate,STARLINK-1170 - Y-Coordinate,STARLINK-4201 - Y-Coordinate,STARLINK-31729 - Y-Coordinate,STARLINK-32168 - Y-Coordinate,STARLINK-1061 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31279 - Z-Coordinate,STARLINK-5696 - Z-Coordinate,STARLINK-2725 - Z-Coordinate,STARLINK-11160 [DTC] - Z-Coordinate,STARLINK-3633 - Z-Coordinate,STARLINK-3976 - Z-Coordinate,STARLINK-30231 - Z-Coordinate,STARLINK-5941 - Z-Coordinate,STARLINK-3949 - Z-Coordinate,STARLINK-31425 - Z-Coordinate,STARLINK-11294 [DTC] - Z-Coordinate,STARLINK-31214 - Z-Coordinate,STARLINK-1068 - Z-Coordinate,STARLINK-6350 - Z-Coordinate,STARLINK-4070 - Z-Coordinate,STARLINK-1629 - Z-Coordinate,STARLINK-31561 - Z-Coordinate,STARLINK-2214 - Z-Coordinate,STARLINK-6099 - Z-Coordinate,STARLINK-1446 - Z-Coordinate,STARLINK-4098 - Z-Coordinate,STARLINK-30985 - Z-Coordinate,STARLINK-31142 - Z-Coordinate,STARLINK-31128 - Z-Coordinate,STARLINK-1910 - Z-Coordinate,STARLINK-31580 - Z-Coordinate,STARLINK-2292 - Z-Coordinate,STARLINK-31237 - Z-Coordinate,STARLINK-2692 - Z-Coordinate,STARLINK-2436 - Z-Coordinate,STARLINK-3950 - Z-Coordinate,STARLINK-3126 - Z-Coordinate,STARLINK-2224 - Z-Coordinate,STARLINK-11094 [DTC] - Z-Coordinate,STARLINK-30707 - Z-Coordinate,STARLINK-3543 - Z-Coordinate,STARLINK-31532 - Z-Coordinate,STARLINK-30986 - Z-Coordinate,STARLINK-31271 - Z-Coordinate,STARLINK-1162 - Z-Coordinate,STARLINK-4206 - Z-Coordinate,STARLINK-2077 - Z-Coordinate,STARLINK-4387 - Z-Coordinate,STARLINK-4629 - Z-Coordinate,STARLINK-31704 - Z-Coordinate,STARLINK-3512 - Z-Coordinate,STARLINK-30149 - Z-Coordinate,STARLINK-6243 - Z-Coordinate,STARLINK-4490 - Z-Coordinate,STARLINK-3527 - Z-Coordinate,STARLINK-31545 - Z-Coordinate,STARLINK-4297 - Z-Coordinate,STARLINK-2722 - Z-Coordinate,STARLINK-5453 - Z-Coordinate,STARLINK-30435 - Z-Coordinate,STARLINK-4064 - Z-Coordinate,STARLINK-3753 - Z-Coordinate,STARLINK-1534 - Z-Coordinate,STARLINK-5874 - Z-Coordinate,STARLINK-3859 - Z-Coordinate,STARLINK-5515 - Z-Coordinate,STARLINK-5012 - Z-Coordinate,STARLINK-5868 - Z-Coordinate,STARLINK-1829 - Z-Coordinate,STARLINK-5303 - Z-Coordinate,STARLINK-4395 - Z-Coordinate,STARLINK-3275 - Z-Coordinate,STARLINK-3346 - Z-Coordinate,STARLINK-31586 - Z-Coordinate,STARLINK-5388 - Z-Coordinate,STARLINK-2693 - Z-Coordinate,STARLINK-4789 - Z-Coordinate,STARLINK-32133 - Z-Coordinate,STARLINK-31548 - Z-Coordinate,STARLINK-11086 [DTC] - Z-Coordinate,STARLINK-4317 - Z-Coordinate,STARLINK-32088 - Z-Coordinate,STARLINK-3866 - Z-Coordinate,STARLINK-11225 [DTC] - Z-Coordinate,STARLINK-31216 - Z-Coordinate,STARLINK-5973 - Z-Coordinate,STARLINK-5759 - Z-Coordinate,STARLINK-5981 - Z-Coordinate,STARLINK-5263 - Z-Coordinate,STARLINK-30286 - Z-Coordinate,STARLINK-4137 - Z-Coordinate,STARLINK-1673 - Z-Coordinate,STARLINK-30837 - Z-Coordinate,STARLINK-4284 - Z-Coordinate,STARLINK-11138 [DTC] - Z-Coordinate,STARLINK-6089 - Z-Coordinate,STARLINK-1580 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-32281 - Z-Coordinate,STARLINK-1047 - Z-Coordinate,STARLINK-1170 - Z-Coordinate,STARLINK-4201 - Z-Coordinate,STARLINK-31729 - Z-Coordinate,STARLINK-32168 - Z-Coordinate,STARLINK-1061 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2826.1544,-2061.9244,-1247.5222,-1582.7179,-471.9965,-2034.1133,1847.2377,-4522.8976,-407.0743,-5929.2653,0.0000,-2000.4838,-3804.1733,348.3735,-506.4102,2283.3380,-5915.7398,-504.1394,2645.0519,939.6787,6301.1959,4056.0673,2726.3248,-4859.8061,6128.2842,-4286.6150,6155.0472,-3980.9415,-6514.8781,2806.9006,-3974.7689,-370.4326,-3062.3235,5452.3910,4474.0314,3901.7601,-1710.7216,3765.3407,-2010.3656,4293.3472,3788.9470,-1129.8308,888.9814,3307.5571,3944.8888,672.2504,-4358.4204,5743.0959,3687.1181,6909.1343,2851.6566,-4387.4570,4854.5118,11.0485,1459.7605,6261.0797,5884.3127,5979.5059,-5466.4331,-3715.7479,-4581.4696,-2968.4675,-925.1889,2001.8535,-3890.7321,4719.9831,4080.4374,-5817.1844,-5498.3423,-3306.1096,-2890.0965,4026.7646,0.0000,-4802.5796,3524.5107,-1887.8638,5282.4304,3697.6008,-4997.9455,-6060.2926,-2425.3748,4053.6507,3992.9625,-3199.7455,1280.9799,1927.8980,-675.0242,-4518.3428,-4476.7193,4089.9224,-3715.2240,94.7648,-829.4984,2340.2125,517.4225,-4839.2292,-1447.7931,-4257.9874,0.0000,3194.7219,352349.3814,336151.0664,337694.5240,344244.3190,336902.0959,340925.1989,342840.8559,342561.5191,-235392402.0123,-235404210.2339,-235412355.7035,-235389477.5208,343074.5669,-235399391.4299,4180.2452,-4691.0690,-5995.2078,-3814.0770,-4418.8001,-3703.9164,-6225.4338,3254.0709,4116.1019,3227.8740,0.0000,6574.9057,-1727.6741,-6494.0531,4355.8588,-3864.1180,-2948.4447,4178.8673,6220.3777,-5754.6774,-2799.7183,4729.6769,4695.6134,1589.2714,2122.5988,-2186.7710,-2467.9976,-3393.9013,533.2255,3228.5388,5646.4907,-6272.2270,3292.6979,-1105.5467,2842.1677,-4003.5273,4889.9112,5194.1521,4575.8356,5066.4801,1877.8047,-6775.9020,747.3004,-4360.9951,-4490.6507,4197.6841,-2615.3950,764.8854,-2406.2686,274.4820,6173.6400,-2894.7015,-502.6908,6909.7047,6474.0293,-2796.2899,3466.7980,2834.6587,-2993.3062,2049.9446,2171.6084,-3848.3262,2485.7458,6619.1579,-71.4575,-1720.6180,1152.5621,3754.3350,528.7225,4115.4657,-3019.7856,-1448.4484,0.0000,2299.9832,-2363.0760,-142.1895,3293.4035,-4004.7077,-3970.0319,978.8402,5603.9616,3184.3803,1685.7836,-2717.9930,6279.5988,-4376.2208,6010.2615,5263.0885,617.5107,-2848.5581,4651.1682,-4219.4235,-5062.2154,5733.3228,6058.3193,-192.0736,6597.6810,2943.2682,0.0000,4417.1260,33959.9901,19269.4702,39423.3067,42419.0048,39889.3404,40935.5075,32726.5134,37449.4274,211543868.8654,211527541.2938,211519433.9862,211523512.8910,37461.8664,211526210.8405,4647.9050,4668.9810,-3251.4162,-5379.1860,5295.2899,-5497.5683,2437.6053,4126.7415,5509.0682,-997.5768,0.0000,49.9738,-5537.2450,2403.2728,5345.5574,5284.3643,1687.9976,5501.3532,-1572.1347,-3764.8275,585.4040,-3069.7054,-4317.7169,-4585.6872,-2521.2926,4836.2740,2088.7924,4444.4684,-2316.1660,5445.1352,-484.9462,-2904.2766,5309.1390,3795.3666,4335.7173,4071.9203,4433.2882,-2654.1545,-4670.3551,-2067.2097,-5484.8009,-919.0561,6838.1917,4223.0829,-3353.6306,-5464.7945,4703.2838,-3826.0859,-5345.2183,-475.0522,547.0910,4500.4308,4908.2393,-384.4826,-1683.5238,-923.2054,-1132.7666,2067.3929,3052.3935,5455.8762,4725.4922,4921.5920,6419.2646,536.3869,-5765.9290,4786.2555,5434.6982,100.3699,-4018.6685,4494.3906,-5543.1070,5427.4366,0.0000,-4273.1665,5223.7451,-6686.1020,2788.8358,-4269.7368,-2134.0059,3164.0748,3284.8681,-4648.4465,-5432.1238,5492.1346,2646.3739,-5009.0857,-3410.2853,9.0762,5231.8956,4554.3218,3557.0560,-5511.4926,4667.4810,2858.6575,3311.0215,-4977.0963,-1508.9957,-4449.9555,0.0000,4271.3654,183261.4301,181235.0571,178073.3163,187148.4851,183331.4245,172797.0802,174751.5796,181984.6763,-116606665.2837,-116627092.9329,-116619198.9735,-116607969.7665,180295.2450,-116599133.8316,
3600.000,-574.6451,5441.9660,3032.7199,5546.9263,4345.4807,5615.0173,1465.7931,3234.1074,-3830.0640,2699.7057,0.0000,-768.0046,5238.2622,2586.3577,-3733.4767,1936.2006,5115.8290,-3649.8638,-4435.8875,777.4123,-4601.0544,-4967.7837,-4131.5038,3717.2792,-6701.4190,3818.9025,-3176.4982,5517.6934,6303.0107,-6041.1573,1950.0315,2658.1502,-798.2734,-1260.6931,-6711.6637,270.2612,-1845.7386,-4838.6826,-2655.2231,-5274.6902,-4864.0240,2486.9799,1050.8396,-2276.8725,354.8386,-4461.0933,6223.5935,-4212.6874,-211.1882,-5735.0576,-4515.8970,4046.8736,-5864.2483,-1698.0435,-3091.9350,-3691.3421,-5017.7329,-6421.3527,4236.5112,2542.9880,2648.4350,5925.5998,-1293.3158,-3125.9517,6568.0640,-291.8736,-4234.3917,3583.0057,2030.6909,-512.2885,5644.9483,-1569.3157,0.0000,1251.5704,-1855.3368,4359.3724,-4895.4723,-2848.1265,5764.2644,5936.3628,284.2985,-6412.1710,-4730.7866,6084.0103,-3539.1816,173.9521,-2224.5113,1967.9479,2182.3076,-3274.6575,-188.4343,3692.0791,4534.1961,-4150.0057,-2922.5026,2815.9662,-948.1195,2203.5631,0.0000,-4202.2073,334510.2502,320061.3745,318071.5950,324511.1064,316171.4098,319857.6637,323058.6829,323614.1334,-282131570.8479,-282140222.1003,-282144945.9830,-282126844.3683,322858.8393,-282138179.1646,-6307.9838,3311.7875,6153.3310,1001.8723,2399.0507,2410.2812,4986.3984,-6009.4401,-4166.5332,-4675.6058,0.0000,-5867.6943,-2102.4602,4511.0283,-3396.7595,4522.0773,-829.5803,-4054.5043,-4910.8125,6885.1056,3739.3258,-1089.4454,-775.6923,-5303.2320,-741.0544,-2626.1749,3485.4053,-733.3244,-2064.9168,-1401.7137,-5533.7915,3382.2096,-4826.9349,3965.2983,-1369.8350,4155.9001,-6349.8172,-1744.7989,-3592.2891,-3966.9559,2242.5928,5563.1939,-5303.0477,6527.2853,5018.4962,-4291.2919,-665.5552,2929.0433,5017.9639,1337.7241,-3249.9625,-1370.6215,3333.1491,-5183.8721,-3393.8380,3629.5725,-813.3560,-1405.7775,5051.9574,-5643.5620,-5501.9432,3215.6094,-5713.2167,-4430.0556,-1210.0331,-884.2166,3231.6766,-4292.2095,-3636.4532,-5502.8149,39.6968,4993.0923,0.0000,-5296.0140,6199.4306,4080.4199,1000.5126,6294.1356,1859.7634,-3534.3000,-6929.4641,-435.8267,-5014.5879,147.3236,-5888.8931,6697.2525,-3586.0765,-5724.2462,-4348.4610,5905.9665,-5088.1159,4776.9851,3610.2491,-5105.2940,-3049.2523,-3568.0700,-4796.8729,-6225.2140,0.0000,-354.1338,122192.9209,102252.0006,125332.5076,126309.5568,123983.6494,125672.5497,117938.2773,122256.0965,143369885.8586,143354391.3516,143342266.7129,143355160.8962,121847.4304,143351167.8654,-2655.2412,-2754.6528,-978.1790,3746.9131,-4828.4460,3256.9834,-4605.5151,-1254.3021,-3953.3365,4163.5161,0.0000,3486.3190,4014.3850,-4596.9931,-4742.6366,-4903.9099,-4442.7203,-4289.8366,-2096.1358,-300.9568,3564.5268,4715.9355,5503.7544,2269.1169,-1710.0486,-5022.7016,-5116.3041,-4030.0813,-2015.6482,-3109.2738,-3675.2043,5410.4758,-4964.2968,-5308.9394,-270.2635,-5533.7662,-1686.4326,4648.6793,5166.0019,-2188.2268,4373.6675,-3302.6668,-4371.0127,-336.6930,4646.5131,3079.7371,-2981.9190,4663.4177,4751.9893,-3656.7327,-3954.6169,-5456.0584,-1596.7601,4250.7855,5067.0715,4581.4984,4690.4246,2208.5337,2171.0810,-3102.5171,-3296.7331,-1590.7333,-3751.9866,-4330.3875,1925.9376,-6886.0940,-4384.6505,-4087.1471,5399.1277,-4201.3007,4022.6402,-4532.2916,0.0000,4111.3416,-1889.0271,3534.3621,-4651.6827,366.9992,-2936.1845,368.9792,120.6686,2605.9906,825.0140,-3304.5518,940.4488,1723.9298,5496.4661,-3396.2392,-4928.3189,-293.3430,-4720.4459,3405.6690,-3824.8743,1808.5914,-5495.3790,5235.0685,4888.0135,1713.6133,0.0000,-5505.8023,184263.9870,181573.3444,179135.2823,186219.7124,185697.0247,175408.5041,173135.1598,179155.1790,-116555546.2843,-116576504.9568,-116571902.5159,-116556213.5646,180767.9508,-116550714.3640,
7200.000,3128.6655,-6751.6830,-3763.8115,-6606.9001,-6749.1720,-6779.6660,-4893.9522,-1020.1839,5976.5641,1946.8975,0.0000,4013.7564,-5426.9923,-5421.2952,6392.8043,-4893.0108,-2838.6491,5997.8155,5043.9555,-2218.0009,632.8765,5252.3598,5331.4382,-1531.5905,4702.4192,-2915.8045,-896.3486,-5535.5807,-3346.8567,6838.5768,1666.2695,-5188.7754,3607.7844,-2714.5906,5510.5257,-4245.9981,4108.3186,5308.6763,6114.0334,4589.2888,4998.9400,-3741.7824,-3788.1721,311.7868,-4417.5200,5917.9106,-6173.6641,2236.4727,-2283.2604,2368.4065,5042.8267,-3582.0977,4636.7082,3894.2737,4725.7082,-594.3296,3098.8440,4444.3585,-689.6691,-1169.0951,-531.4592,-6150.5004,1714.9530,4198.5324,-6147.5954,-4869.7801,3731.4972,562.6694,1324.1801,3619.8588,-6667.5157,-327.2042,0.0000,2032.1205,-391.5195,-2895.9150,3352.7265,870.3173,-3339.1792,-3364.4117,2019.4274,6616.9461,2016.3232,-6669.9625,4712.0761,-1664.0034,5352.7349,1795.0223,-294.7189,480.7533,3951.1023,-5443.2209,-6677.8691,4250.6038,5413.3701,-1077.8491,4131.9095,439.8054,0.0000,4987.5757,294386.1809,283861.2997,278306.0849,284472.7684,275494.0248,278749.5724,282354.1616,281539.8070,-309622421.8519,-309628871.6230,-309628636.1326,-309620657.6142,282241.4424,-309628174.8277,5996.7940,-1374.9298,-3573.4201,1198.2273,-704.1672,-1082.0411,-2846.6429,6436.6450,3441.9687,4998.5309,0.0000,3083.5636,4313.3421,-1606.6334,2367.9621,-4657.0557,4855.3198,3446.8518,1572.3667,-5087.9667,-4114.6021,-2807.9101,-2862.1619,6494.2967,-1393.5017,5994.1118,-4564.6781,3981.9289,3286.8252,-124.7916,3797.2043,120.0203,5679.7561,-5762.2635,-743.4870,-4146.7398,4922.6018,-2231.4785,2389.3714,867.3718,-4754.5628,-1960.6371,5783.5117,-5785.9214,-4520.5572,3379.1947,3102.0222,-5979.0516,-6417.5158,-3415.6349,-1360.1722,5079.7183,-4377.2973,1563.7861,-1070.5826,-4272.5393,-3076.1826,-1235.9609,-3119.8143,6714.2665,6916.6701,-1611.0707,6646.9297,411.8984,1235.0919,440.8752,-5781.3211,4118.7366,6087.9444,5757.4676,1919.5185,-6863.3139,0.0000,6455.5098,-5964.9076,-6088.8690,-5114.6001,-5754.1406,2258.2878,4782.1541,5659.8114,-1831.2991,5122.6208,1581.5782,3181.5740,-6190.3127,857.0562,4743.7145,6735.9139,-5245.2748,4819.7542,-4241.6994,-1768.8038,1413.3849,-341.7698,6425.7493,1788.7288,6409.0557,0.0000,-3417.9540,203498.9827,178592.8277,203196.8828,202291.1256,200143.2874,201889.5074,195674.9304,197750.6966,65419853.1693,65406677.6515,65392408.5905,65409636.2817,198519.8136,65400334.6296,-1190.8235,-831.2454,4582.3736,913.8571,1345.1614,941.8948,4005.5494,-2390.6405,-193.3972,-4220.9760,0.0000,-4652.5440,-85.9846,4010.3909,1183.6464,1582.6207,3855.9570,470.8767,4488.6272,4147.0606,-5534.9662,-3571.3459,-3394.1551,1604.3979,4921.4331,1475.3600,5158.3904,834.1478,5092.6647,-1133.6210,5530.5944,-4583.3956,1785.9731,2195.2977,-4013.7849,3550.0054,-2339.1484,-3877.3570,-1922.9835,5139.4354,-581.1458,5481.7033,-690.5837,-3787.6864,-2654.5306,1194.8263,-572.8858,-2725.8881,-1240.9249,5534.1909,4381.9323,3043.2306,-2716.8641,-5508.9505,-4841.8229,-5415.1495,-5377.5857,-5185.0896,-6172.7979,-1202.6001,-133.1413,-2747.6978,-1107.9959,5494.5535,3000.1812,4921.9612,480.1396,5525.3073,-2800.0550,1376.5183,-119.7040,797.2430,0.0000,-890.0998,-3117.0464,1652.5050,3020.3124,3735.2751,5375.1574,-3692.5891,-3473.1371,983.9109,4226.5267,-955.4825,-3979.7774,2603.4514,-4348.5772,4723.4460,1548.8954,-4242.0766,3046.0538,716.3786,686.1963,-5155.2084,4298.3135,-2403.2836,-5261.4002,2293.7995,0.0000,3376.9275,185125.6144,181888.9905,180618.7594,184346.8826,187550.7534,178900.3615,172276.0273,182644.6212,-116504083.1580,-116525076.6531,-116523718.7519,-116503135.1067,181224.6167,-116502263.6950,
