sl_100_86400_20241104 Coordinates.csv
2024/11/04 07:47:00.0000 UTC

Generated: Tue Oct  8 16:18:07 2024,
Start: 2024/11/04 07:47:00.00, Stop: 2024/11/05 07:47:00.00,
TIME_UNITS,STARLINK-2603 - X-Coordinate,STARLINK-3517 - X-Coordinate,STARLINK-3330 - X-Coordinate,STARLINK-5789 - X-Coordinate,STARLINK-4482 - X-Coordinate,STARLINK-31487 - X-Coordinate,STARLINK-31840 - X-Coordinate,STARLINK-1657 - X-Coordinate,STARLINK-11263 [DTC] - X-Coordinate,STARLINK-31980 - X-Coordinate,STARLINK-3701 - X-Coordinate,STARLINK-11290 [DTC] - X-Coordinate,STARLINK-30360 - X-Coordinate,STARLINK-4673 - X-Coordinate,STARLINK-30116 - X-Coordinate,STARLINK-1679 - X-Coordinate,STARLINK-4399 - X-Coordinate,STARLINK-1112 - X-Coordinate,STARLINK-1848 - X-Coordinate,STARLINK-4102 - X-Coordinate,STARLINK-5652 - X-Coordinate,STARLINK-2756 - X-Coordinate,STARLINK-3856 - X-Coordinate,STARLINK-6325 - X-Coordinate,STARLINK-1291 - X-Coordinate,STARLINK-11267 [DTC] - X-Coordinate,STARLINK-31336 - X-Coordinate,STARLINK-31996 - X-Coordinate,STARLINK-3135 - X-Coordinate,STARLINK-1689 - X-Coordinate,STARLINK-30842 - X-Coordinate,STARLINK-5541 - X-Coordinate,STARLINK-32317 - X-Coordinate,STARLINK-5427 - X-Coordinate,STARLINK-30132 - X-Coordinate,STARLINK-1352 - X-Coordinate,STARLINK-31004 - X-Coordinate,STARLINK-4019 - X-Coordinate,STARLINK-1480 - X-Coordinate,STARLINK-30782 - X-Coordinate,STARLINK-11226 [DTC] - X-Coordinate,STARLINK-32121 - X-Coordinate,STARLINK-31467 - X-Coordinate,STARLINK-2086 - X-Coordinate,STARLINK-1039 - X-Coordinate,STARLINK-3520 - X-Coordinate,STARLINK-4009 - X-Coordinate,STARLINK-11165 [DTC] - X-Coordinate,STARLINK-30445 - X-Coordinate,STARLINK-5004 - X-Coordinate,STARLINK-5275 - X-Coordinate,STARLINK-2180 - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-2335 - X-Coordinate,STARLINK-5779 - X-Coordinate,STARLINK-5248 - X-Coordinate,STARLINK-5598 - X-Coordinate,STARLINK-11236 [DTC] - X-Coordinate,STARLINK-31196 - X-Coordinate,STARLINK-32032 - X-Coordinate,STARLINK-30408 - X-Coordinate,STARLINK-5048 - X-Coordinate,STARLINK-4057 - X-Coordinate,STARLINK-5042 - X-Coordinate,STARLINK-30497 - X-Coordinate,STARLINK-5280 - X-Coordinate,STARLINK-2475 - X-Coordinate,STARLINK-31987 - X-Coordinate,STARLINK-31905 - X-Coordinate,STARLINK-31557 - X-Coordinate,STARLINK-3987 - X-Coordinate,STARLINK-11141 [DTC] - X-Coordinate,STARLINK-32089 - X-Coordinate,STARLINK-31546 - X-Coordinate,STARLINK-3095 - X-Coordinate,STARLINK-1397 - X-Coordinate,STARLINK-31838 - X-Coordinate,STARLINK-5428 - X-Coordinate,STARLINK-4783 - X-Coordinate,STARLINK-4566 - X-Coordinate,STARLINK-5321 - X-Coordinate,STARLINK-4034 - X-Coordinate,STARLINK-4608 - X-Coordinate,STARLINK-3540 - X-Coordinate,STARLINK-2401 - X-Coordinate,STARLINK-6079 - X-Coordinate,STARLINK-31077 - X-Coordinate,STARLINK-5108 - X-Coordinate,STARLINK-5605 - X-Coordinate,STARLINK-2424 - X-Coordinate,STARLINK-2595 - X-Coordinate,STARLINK-1690 - X-Coordinate,STARLINK-5397 - X-Coordinate,STARLINK-6352 - X-Coordinate,STARLINK-31621 - X-Coordinate,STARLINK-5281 - X-Coordinate,STARLINK-31923 - X-Coordinate,STARLINK-5698 - X-Coordinate,STARLINK-1711 - X-Coordinate,STARLINK-31518 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2603 - Y-Coordinate,STARLINK-3517 - Y-Coordinate,STARLINK-3330 - Y-Coordinate,STARLINK-5789 - Y-Coordinate,STARLINK-4482 - Y-Coordinate,STARLINK-31487 - Y-Coordinate,STARLINK-31840 - Y-Coordinate,STARLINK-1657 - Y-Coordinate,STARLINK-11263 [DTC] - Y-Coordinate,STARLINK-31980 - Y-Coordinate,STARLINK-3701 - Y-Coordinate,STARLINK-11290 [DTC] - Y-Coordinate,STARLINK-30360 - Y-Coordinate,STARLINK-4673 - Y-Coordinate,STARLINK-30116 - Y-Coordinate,STARLINK-1679 - Y-Coordinate,STARLINK-4399 - Y-Coordinate,STARLINK-1112 - Y-Coordinate,STARLINK-1848 - Y-Coordinate,STARLINK-4102 - Y-Coordinate,STARLINK-5652 - Y-Coordinate,STARLINK-2756 - Y-Coordinate,STARLINK-3856 - Y-Coordinate,STARLINK-6325 - Y-Coordinate,STARLINK-1291 - Y-Coordinate,STARLINK-11267 [DTC] - Y-Coordinate,STARLINK-31336 - Y-Coordinate,STARLINK-31996 - Y-Coordinate,STARLINK-3135 - Y-Coordinate,STARLINK-1689 - Y-Coordinate,STARLINK-30842 - Y-Coordinate,STARLINK-5541 - Y-Coordinate,STARLINK-32317 - Y-Coordinate,STARLINK-5427 - Y-Coordinate,STARLINK-30132 - Y-Coordinate,STARLINK-1352 - Y-Coordinate,STARLINK-31004 - Y-Coordinate,STARLINK-4019 - Y-Coordinate,STARLINK-1480 - Y-Coordinate,STARLINK-30782 - Y-Coordinate,STARLINK-11226 [DTC] - Y-Coordinate,STARLINK-32121 - Y-Coordinate,STARLINK-31467 - Y-Coordinate,STARLINK-2086 - Y-Coordinate,STARLINK-1039 - Y-Coordinate,STARLINK-3520 - Y-Coordinate,STARLINK-4009 - Y-Coordinate,STARLINK-11165 [DTC] - Y-Coordinate,STARLINK-30445 - Y-Coordinate,STARLINK-5004 - Y-Coordinate,STARLINK-5275 - Y-Coordinate,STARLINK-2180 - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-2335 - Y-Coordinate,STARLINK-5779 - Y-Coordinate,STARLINK-5248 - Y-Coordinate,STARLINK-5598 - Y-Coordinate,STARLINK-11236 [DTC] - Y-Coordinate,STARLINK-31196 - Y-Coordinate,STARLINK-32032 - Y-Coordinate,STARLINK-30408 - Y-Coordinate,STARLINK-5048 - Y-Coordinate,STARLINK-4057 - Y-Coordinate,STARLINK-5042 - Y-Coordinate,STARLINK-30497 - Y-Coordinate,STARLINK-5280 - Y-Coordinate,STARLINK-2475 - Y-Coordinate,STARLINK-31987 - Y-Coordinate,STARLINK-31905 - Y-Coordinate,STARLINK-31557 - Y-Coordinate,STARLINK-3987 - Y-Coordinate,STARLINK-11141 [DTC] - Y-Coordinate,STARLINK-32089 - Y-Coordinate,STARLINK-31546 - Y-Coordinate,STARLINK-3095 - Y-Coordinate,STARLINK-1397 - Y-Coordinate,STARLINK-31838 - Y-Coordinate,STARLINK-5428 - Y-Coordinate,STARLINK-4783 - Y-Coordinate,STARLINK-4566 - Y-Coordinate,STARLINK-5321 - Y-Coordinate,STARLINK-4034 - Y-Coordinate,STARLINK-4608 - Y-Coordinate,STARLINK-3540 - Y-Coordinate,STARLINK-2401 - Y-Coordinate,STARLINK-6079 - Y-Coordinate,STARLINK-31077 - Y-Coordinate,STARLINK-5108 - Y-Coordinate,STARLINK-5605 - Y-Coordinate,STARLINK-2424 - Y-Coordinate,STARLINK-2595 - Y-Coordinate,STARLINK-1690 - Y-Coordinate,STARLINK-5397 - Y-Coordinate,STARLINK-6352 - Y-Coordinate,STARLINK-31621 - Y-Coordinate,STARLINK-5281 - Y-Coordinate,STARLINK-31923 - Y-Coordinate,STARLINK-5698 - Y-Coordinate,STARLINK-1711 - Y-Coordinate,STARLINK-31518 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2603 - Z-Coordinate,STARLINK-3517 - Z-Coordinate,STARLINK-3330 - Z-Coordinate,STARLINK-5789 - Z-Coordinate,STARLINK-4482 - Z-Coordinate,STARLINK-31487 - Z-Coordinate,STARLINK-31840 - Z-Coordinate,STARLINK-1657 - Z-Coordinate,STARLINK-11263 [DTC] - Z-Coordinate,STARLINK-31980 - Z-Coordinate,STARLINK-3701 - Z-Coordinate,STARLINK-11290 [DTC] - Z-Coordinate,STARLINK-30360 - Z-Coordinate,STARLINK-4673 - Z-Coordinate,STARLINK-30116 - Z-Coordinate,STARLINK-1679 - Z-Coordinate,STARLINK-4399 - Z-Coordinate,STARLINK-1112 - Z-Coordinate,STARLINK-1848 - Z-Coordinate,STARLINK-4102 - Z-Coordinate,STARLINK-5652 - Z-Coordinate,STARLINK-2756 - Z-Coordinate,STARLINK-3856 - Z-Coordinate,STARLINK-6325 - Z-Coordinate,STARLINK-1291 - Z-Coordinate,STARLINK-11267 [DTC] - Z-Coordinate,STARLINK-31336 - Z-Coordinate,STARLINK-31996 - Z-Coordinate,STARLINK-3135 - Z-Coordinate,STARLINK-1689 - Z-Coordinate,STARLINK-30842 - Z-Coordinate,STARLINK-5541 - Z-Coordinate,STARLINK-32317 - Z-Coordinate,STARLINK-5427 - Z-Coordinate,STARLINK-30132 - Z-Coordinate,STARLINK-1352 - Z-Coordinate,STARLINK-31004 - Z-Coordinate,STARLINK-4019 - Z-Coordinate,STARLINK-1480 - Z-Coordinate,STARLINK-30782 - Z-Coordinate,STARLINK-11226 [DTC] - Z-Coordinate,STARLINK-32121 - Z-Coordinate,STARLINK-31467 - Z-Coordinate,STARLINK-2086 - Z-Coordinate,STARLINK-1039 - Z-Coordinate,STARLINK-3520 - Z-Coordinate,STARLINK-4009 - Z-Coordinate,STARLINK-11165 [DTC] - Z-Coordinate,STARLINK-30445 - Z-Coordinate,STARLINK-5004 - Z-Coordinate,STARLINK-5275 - Z-Coordinate,STARLINK-2180 - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-2335 - Z-Coordinate,STARLINK-5779 - Z-Coordinate,STARLINK-5248 - Z-Coordinate,STARLINK-5598 - Z-Coordinate,STARLINK-11236 [DTC] - Z-Coordinate,STARLINK-31196 - Z-Coordinate,STARLINK-32032 - Z-Coordinate,STARLINK-30408 - Z-Coordinate,STARLINK-5048 - Z-Coordinate,STARLINK-4057 - Z-Coordinate,STARLINK-5042 - Z-Coordinate,STARLINK-30497 - Z-Coordinate,STARLINK-5280 - Z-Coordinate,STARLINK-2475 - Z-Coordinate,STARLINK-31987 - Z-Coordinate,STARLINK-31905 - Z-Coordinate,STARLINK-31557 - Z-Coordinate,STARLINK-3987 - Z-Coordinate,STARLINK-11141 [DTC] - Z-Coordinate,STARLINK-32089 - Z-Coordinate,STARLINK-31546 - Z-Coordinate,STARLINK-3095 - Z-Coordinate,STARLINK-1397 - Z-Coordinate,STARLINK-31838 - Z-Coordinate,STARLINK-5428 - Z-Coordinate,STARLINK-4783 - Z-Coordinate,STARLINK-4566 - Z-Coordinate,STARLINK-5321 - Z-Coordinate,STARLINK-4034 - Z-Coordinate,STARLINK-4608 - Z-Coordinate,STARLINK-3540 - Z-Coordinate,STARLINK-2401 - Z-Coordinate,STARLINK-6079 - Z-Coordinate,STARLINK-31077 - Z-Coordinate,STARLINK-5108 - Z-Coordinate,STARLINK-5605 - Z-Coordinate,STARLINK-2424 - Z-Coordinate,STARLINK-2595 - Z-Coordinate,STARLINK-1690 - Z-Coordinate,STARLINK-5397 - Z-Coordinate,STARLINK-6352 - Z-Coordinate,STARLINK-31621 - Z-Coordinate,STARLINK-5281 - Z-Coordinate,STARLINK-31923 - Z-Coordinate,STARLINK-5698 - Z-Coordinate,STARLINK-1711 - Z-Coordinate,STARLINK-31518 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5053.8128,-1838.7748,3971.5638,6234.1861,3815.2692,-3944.6339,-6394.3455,-1256.1521,-4853.4013,6433.3108,1854.1041,1666.8309,3497.9962,3567.9357,6277.7400,5188.8873,-486.3084,4452.6458,5008.0673,-5244.3041,-2091.9261,433.2576,-118.8760,-4034.7076,5447.4228,6464.9845,-2933.2908,-6814.8506,4534.5190,4056.8572,189.9145,-3562.8285,3394.0064,-3679.3077,-5127.8765,6331.0961,-3229.1623,5676.9478,3216.0209,-3872.5927,3171.6331,-5664.6565,5339.0718,2865.5276,-2362.3334,6112.0110,-4287.3119,4322.5811,-2856.8068,-2797.1895,-1725.3196,-120.4957,1558.0704,-4317.7167,6438.0802,6403.9133,-1966.6165,2073.3712,6146.9811,-5625.5791,2434.9233,4779.9701,-4771.5001,-4501.3731,4781.6113,-4424.9498,-459.1491,6004.2441,5574.5178,1646.7935,-6535.8678,-3293.8470,6168.8458,5945.2431,-2415.9317,4728.4953,6659.9242,-2284.8180,432.1591,5148.8062,6179.5941,3565.2744,1284.8017,-6182.4518,1047.7113,1260.1557,-5095.7826,2290.0690,3196.3551,-5487.6535,-1026.1752,1609.7261,3149.1974,4848.2531,-5760.4997,-4860.6712,815.3432,6339.4234,4581.1620,508.9272,12007.6011,1036.8400,9067.2631,8992.9913,8423.5396,8522.8851,16.8737,3358.0008,-108691314.4090,-108690447.9869,-108673952.5359,-108669893.1629,4428.0183,-108674349.8782,769.5116,4537.2397,1355.7696,-2056.5983,-1935.1705,3462.0650,-2280.3115,6798.2263,-949.9835,-888.1510,-3713.9755,-4321.7651,-4415.8897,-2112.5942,1087.8719,-4586.1103,6810.5189,-5285.1307,-4292.3071,2694.6239,-6607.7911,5365.3156,5704.4378,-4884.9317,-4017.3292,-556.2869,5093.6197,-260.2375,1898.6582,902.0419,-5554.8627,-5961.8433,2256.7977,-5504.1714,1668.3339,2471.7703,-5324.9349,-1321.1490,6133.7333,3393.5084,-5472.7540,-1676.8237,-863.8768,-5691.5255,4465.9078,386.1395,-4766.6070,1283.6167,-5786.1074,4300.4412,5656.1883,-6497.9244,-6614.5468,-4656.2106,-2507.9827,-2166.5377,-2123.0411,3542.4452,-564.1440,-2035.0778,-5868.1249,-3781.6466,2880.5358,4399.8656,1920.1396,4545.6537,-5110.7086,-1184.7334,-188.4665,4838.6018,2269.5734,2637.5014,-1257.1770,2197.5703,-6519.9095,1069.0067,1239.1983,-6056.9524,-4161.3570,-2027.5898,-2822.2871,2576.0079,-5154.2143,997.6223,-4391.9937,6211.6969,2299.7287,6066.4251,-6130.1464,-1794.0646,-4298.1364,-5629.5841,5988.2316,4747.5120,-334.7676,4597.6671,-6777.6727,-351.8156,-3464.4515,-5862.3581,341883.1876,350674.3863,356829.0839,350587.3315,358704.9316,354851.4400,354519.2368,354193.7835,-85581528.6856,-85541122.4837,-85596379.6074,-85584506.1824,353302.5979,-85583430.2786,4660.4262,-4891.4156,5490.6601,2230.1501,-5441.1043,4349.6121,-682.0131,-398.5461,4568.1653,2182.6657,-5534.9214,-4879.1493,4038.8146,5528.4655,-2747.6263,-2.9015,-1274.9779,453.6435,2089.1935,-3626.0891,397.9573,4347.0251,3903.4815,2859.6370,-1464.7552,1693.4991,3516.1850,661.9269,4859.7011,-5505.3061,-4157.1471,-275.6283,-5435.9058,-2072.7786,4353.2065,1318.4015,-3061.1340,3719.5331,96.5879,-4653.8687,2110.9244,-3416.7511,-4162.9102,-2715.2046,-4742.0748,-3224.5979,2591.0324,-5001.8341,2538.5775,-4643.3390,3650.9282,2383.1215,-1397.5488,2743.7351,594.6329,1466.9408,-6324.4790,5180.6254,-3009.4015,3282.6241,2776.8341,3264.8444,-4104.3722,-2875.4826,4633.9628,2749.9235,-4655.4043,3050.1681,-3934.4731,4383.2858,-68.2740,5246.1868,2620.3078,2518.6836,82.8877,-4949.6199,-814.7556,2433.6394,5501.1662,-4201.0185,-1478.3715,5329.6598,4423.5757,2931.8870,5240.2269,-2827.5618,-3988.4457,2406.4129,-723.4635,-3826.8619,5300.4565,3229.8000,1527.9364,1499.2893,-3644.8504,1749.4733,-9.1999,-2798.5808,3851.4063,3448.4984,-179513.4896,-180475.4403,-183302.1514,-175034.2171,-177675.8683,-188365.0776,-187507.5009,-182507.6432,54797230.6544,54769763.5785,54793022.0540,54791703.2665,-181360.4042,54786007.0538,
3600.000,5932.8387,-2474.2987,-5712.0111,-5406.4915,-948.7398,-225.3089,5658.9861,-718.9293,6475.0366,-5879.6721,1697.9515,3584.9986,490.7265,-1214.1595,-4635.3936,-2991.6366,1915.5764,-1997.8371,-1683.0194,5059.0621,3817.7322,-2731.5801,-1819.6297,2761.8746,-2499.0140,-5195.4046,1495.5549,4753.2423,-3772.9446,-5062.4278,2829.7478,2897.7012,-5700.9078,4764.3318,4610.3511,-6211.5481,4727.3282,-2241.4042,-3959.8381,1583.0050,1249.4747,6711.5828,-5109.8901,-1496.2417,698.1229,-6710.4309,5523.3294,-3208.9469,4482.4097,-1541.3131,-694.9349,1662.1717,690.4007,5629.9467,-4721.1449,-3612.6571,3336.9271,-5652.5669,-3408.9358,3643.4037,1152.6979,-910.2183,4571.4866,825.0826,-6297.1238,3412.0245,3700.6120,-5900.5595,-5813.5713,-5596.8307,4569.5204,1234.8949,-2943.7122,-4669.3374,2112.9372,-3365.4283,-4768.4363,3497.5929,3792.5455,-1072.8917,-3545.3569,-6399.8772,632.7457,6234.6558,1826.4397,-3600.2439,1567.4864,-3494.8944,-1786.4093,3721.9189,4699.1045,2773.9003,-4505.4108,-4424.1294,3536.3347,3486.2572,1350.6362,-3999.2189,-530.6659,1513.6653,-74023.4076,-90448.0902,-78311.9515,-79952.9091,-80066.9672,-79466.8827,-87498.5308,-82864.0181,-82764097.4519,-82771699.4375,-82741432.6408,-82746718.2507,-83899.3829,-82746199.8931,-3401.6909,-3751.8774,2107.8704,4109.6196,5156.0384,-5526.5127,19.8819,-5419.7477,-1855.0798,2564.6794,5633.6276,3348.3308,5189.1617,5528.6452,2180.2734,4809.7055,-3508.2133,5050.2444,4304.8657,-4686.2991,4510.4777,-6340.1363,-6673.9524,1630.2596,4252.7097,2597.3407,-6625.5441,-1821.0378,2421.1197,3069.4616,6200.3492,4139.2768,1706.3298,2289.9351,-4885.9671,-810.3006,1863.4083,3490.7929,-3972.4196,-6214.4693,3866.5965,-195.9135,4412.3046,6564.8694,-6779.8004,1307.8125,3780.2051,3887.2504,2572.7575,-4050.8821,-2603.8476,6438.6686,6518.4039,3706.1395,4148.3703,3306.6860,-2279.6504,785.3887,3681.9659,-1884.1873,4991.1187,4105.2051,-5190.2152,-4228.5207,1346.8027,-5806.4924,2285.8749,3106.1172,3529.8351,-3503.0826,-3335.8767,-6327.4288,4047.3573,1828.6700,4700.9789,3063.1561,1255.4439,2771.2234,3951.4323,-703.8633,2314.3149,-414.5883,6860.4424,-2665.3583,6246.1054,-5882.8445,-4971.4038,-2793.2328,4408.4573,-1856.4449,1824.2303,2960.7840,-3096.6647,-4155.9533,-3664.6957,-5381.4375,5166.2408,3187.2161,4129.9099,6560.3231,335582.6354,339909.3021,345155.1936,339863.0851,348685.8102,345138.7089,343563.8987,342520.1025,-110796486.8900,-110762880.8315,-110806713.2424,-110791232.1627,342841.3781,-110798749.4007,-1096.9483,5249.6088,-3292.1131,1410.4140,4504.5227,-3999.0656,-3813.5208,4242.8012,-239.2473,2408.2278,3623.6695,4589.8534,-4583.0047,-3983.3067,4667.7823,3977.2599,5665.3155,-4301.1953,-5154.2459,-554.5854,-3647.6123,-561.4766,142.9092,-6172.0861,4852.3111,3348.6818,915.6859,-4591.8275,-5274.0898,3517.8359,1278.8102,4768.9365,3260.5026,4481.7156,-1737.5611,2946.5100,4712.7044,-5540.8441,-4066.6066,2632.7158,-5295.7138,-1200.7173,960.8106,-1616.1088,1215.6858,-1061.1220,1747.9158,4451.5698,-4632.1169,5380.7911,-6411.6850,1930.7020,-2270.5439,1562.9286,2928.6024,-4890.8928,5646.9175,-3351.7461,4675.9359,-5462.1828,-4682.2775,-5496.9261,112.9813,5404.6168,-2588.2460,1577.2589,5379.9901,1529.4605,506.3282,-1331.8747,-3983.6540,-1972.7971,-4640.6418,-4630.3258,-4669.5074,5210.6571,4707.0451,-5290.4104,-4233.0976,6813.8474,5507.7553,-2599.9170,-649.7851,1371.2824,-2372.3483,-745.8157,4456.3315,-5281.1837,5063.4674,5525.7324,-4724.6794,-5324.5707,-4275.5979,3385.1891,4531.3090,2591.4198,-4255.4786,4677.2570,-5530.7637,1114.5128,-180440.2035,-180497.9418,-182880.4263,-177096.3235,-176420.7189,-186462.9953,-189827.8924,-180377.4918,54774743.3026,54746826.5714,54777257.5610,54768891.0561,-181805.2769,54765154.8196,
7200.000,-4406.8788,5817.1935,5607.3489,2379.6692,-1129.7136,3622.7934,-2457.9109,3532.2534,-3906.7490,2218.0091,-3686.3150,-6485.7698,-4014.8988,-550.3942,2214.5635,-1051.5394,-74.4859,-1992.6408,-2683.4257,-2544.7704,-5036.1941,3708.0037,3016.1994,-2156.6624,-1848.2397,322.3210,1006.7009,-797.4060,2931.1940,4652.9362,-4499.6590,-2380.1818,5405.3541,-5227.6177,-2733.4240,3813.7191,-5632.9266,-1327.4229,4169.5616,618.1822,-5700.8442,-4126.7819,2573.3562,-952.6502,880.6580,4317.9670,-4706.6999,1548.7509,-5560.4233,5173.4146,4312.0383,-3087.5139,-3212.7399,-4806.7522,1067.5384,-616.0590,-4812.1508,5247.4605,-1.5386,-1218.0593,-4787.1920,-3341.7497,-2391.7959,3487.0394,5837.8443,-499.7564,-6322.8121,2540.2487,3277.7103,6066.4317,-499.3895,961.6731,-1083.0217,2212.5368,-2342.4111,2097.2386,1072.3731,-4729.2127,-6102.2216,-4262.7238,-1040.5456,6581.2813,-2097.6480,-3412.1881,-3315.5045,4740.9734,1858.4371,4718.4949,-1778.2971,-1841.2383,-6810.0594,-6246.2623,5246.9352,2742.8387,-694.0017,-46.4757,-4053.6684,940.0142,-3505.0919,-3098.5178,-156553.0908,-175302.8385,-160661.3088,-163812.4152,-163299.6583,-162925.6180,-169270.8369,-167678.3730,-51195642.3935,-51209247.7813,-51171209.2399,-51184490.0542,-166720.4495,-51176689.4156,4302.8542,2915.7451,-3931.4189,-4967.6599,-6781.9197,5744.9293,3307.6603,2292.3316,3395.5815,-3715.0071,-5826.3272,-1762.7181,-5139.1288,-6895.2781,-5372.5988,-4036.6632,-1571.6355,-3714.2977,-3944.7065,4718.7128,-771.8164,4616.8012,4667.6064,2973.7793,-4089.5124,-4051.0370,4867.3198,4319.8355,-5790.1444,-5037.8142,-4724.3667,199.8899,-3831.8658,1770.0570,6072.6831,-2010.7918,1966.9705,-5554.7243,-152.7263,6842.2827,-1040.1546,2333.6016,-5583.8053,-4761.5917,6159.8928,-2722.6649,-727.4071,-6551.0638,1316.5459,3660.2888,-182.6316,-3554.1221,-4124.7956,-763.1489,-4987.3677,-4450.2940,4715.1376,-3442.0851,-6119.5823,5683.3728,-3322.2415,-4272.0878,5165.5152,3829.0982,-3601.4780,4816.0214,219.4419,-3889.2761,-4995.8395,442.4325,4115.5443,5942.4991,-5944.0126,-5569.2391,-398.8603,-6191.7893,-4407.8379,1431.3174,-3243.4468,539.0780,-2553.3807,-1181.6458,-5556.0953,3577.7676,-5748.6397,3279.9198,6346.8961,-1411.4016,-1708.5861,5460.3344,156.4181,258.1790,-916.3504,787.5690,6478.7532,4402.7367,-1275.0395,-5759.2294,-4625.8533,-3647.8072,308022.5736,306457.8629,311689.6589,307486.9370,316658.6343,313317.3770,311397.7666,310652.3107,-128422605.0200,-128397342.1506,-128425593.3409,-128417725.4284,310684.8913,-128424702.9212,-3168.1560,-2356.5243,-980.0760,-4221.3467,-783.4106,628.1217,5426.7072,-5502.1038,-4319.1551,-5319.4403,537.4018,-228.1730,2353.9594,-65.6998,-3794.9306,-5532.8882,-6769.0111,5485.4033,5003.2317,4365.4656,4704.6468,-3594.1304,-4124.9563,5893.1548,-5278.3119,-5342.0604,-4723.3426,5249.5217,2387.5817,748.3605,2349.1435,-6532.7246,1482.0322,-4207.9313,-1944.5294,-5423.4930,-3545.8400,3895.1024,5518.3953,955.7987,3296.7339,4897.7317,2946.0940,4927.1165,3034.2510,4661.6000,-5022.4796,2.4973,3922.8422,-2778.6878,5440.1405,-5083.6495,4547.5544,-4925.0453,-4706.7806,5252.3211,-1729.5194,-2093.4052,-3118.3821,3572.7204,3752.8032,4284.1470,3924.5509,-4593.4480,-1035.6004,-4945.2412,-2824.8374,-5027.8641,3286.1282,-2890.9437,5528.4347,-3035.7306,3157.0875,3249.7831,6524.4113,-2292.8014,-5102.0106,4832.4277,309.2881,-5459.2300,-6387.5956,-1775.5340,-3553.5443,-4843.6976,-1980.0246,3850.6439,-1848.7621,4849.0253,-6504.1193,-3844.6793,1120.1403,2377.4922,4433.8732,-6343.2756,-2032.3164,-5340.1228,5332.2411,-3757.5367,3758.7321,-4870.3474,-181397.8140,-180743.3265,-182155.4197,-180092.6844,-175649.5189,-183628.7008,-191386.1465,-183749.4490,54751643.0201,54723991.5893,54759660.9656,54742380.9417,-182235.0054,54744310.6256,
