sl_100_5400_20240128 Coordinates.csv
2024/01/28 07:47:00.0000 UTC

Generated: Tue Oct  8 15:34:06 2024,
Start: 2024/01/28 07:47:00.00, Stop: 2024/01/28 09:17:00.00,
TIME_UNITS,STARLINK-1528 - X-Coordinate,STARLINK-2088 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-3907 - X-Coordinate,STARLINK-3252 - X-Coordinate,STARLINK-30196 - X-Coordinate,STARLINK-3658 - X-Coordinate,STARLINK-2113 - X-Coordinate,STARLINK-4785 - X-Coordinate,STARLINK-32381 - X-Coordinate,STARLINK-5486 - X-Coordinate,STARLINK-31081 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-31388 - X-Coordinate,STARLINK-5409 - X-Coordinate,STARLINK-31855 - X-Coordinate,STARLINK-31190 - X-Coordinate,STARLINK-2035 - X-Coordinate,STARLINK-1911 - X-Coordinate,STARLINK-31080 - X-Coordinate,STARLINK-1408 - X-Coordinate,STARLINK-30481 - X-Coordinate,STARLINK-32004 - X-Coordinate,STARLINK-2053 - X-Coordinate,STARLINK-5372 - X-Coordinate,STARLINK-3548 - X-Coordinate,STARLINK-30281 - X-Coordinate,STARLINK-3975 - X-Coordinate,STARLINK-31880 - X-Coordinate,STARLINK-3990 - X-Coordinate,STARLINK-30934 - X-Coordinate,STARLINK-31527 - X-Coordinate,STARLINK-6046 - X-Coordinate,STARLINK-3973 - X-Coordinate,STARLINK-31900 - X-Coordinate,STARLINK-4555 - X-Coordinate,STARLINK-31271 - X-Coordinate,STARLINK-4753 - X-Coordinate,STARLINK-4568 - X-Coordinate,STARLINK-32304 - X-Coordinate,STARLINK-5629 - X-Coordinate,STARLINK-30487 - X-Coordinate,STARLINK-5767 - X-Coordinate,STARLINK-30504 - X-Coordinate,STARLINK-30829 - X-Coordinate,STARLINK-5524 - X-Coordinate,STARLINK-6226 - X-Coordinate,STARLINK-5298 - X-Coordinate,STARLINK-31170 - X-Coordinate,STARLINK-6190 - X-Coordinate,STARLINK-6284 - X-Coordinate,STARLINK-3278 - X-Coordinate,STARLINK-1614 - X-Coordinate,STARLINK-4210 - X-Coordinate,STARLINK-3653 - X-Coordinate,STARLINK-3927 - X-Coordinate,STARLINK-4548 - X-Coordinate,STARLINK-6106 - X-Coordinate,STARLINK-5271 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-3354 - X-Coordinate,STARLINK-2169 - X-Coordinate,STARLINK-31622 - X-Coordinate,STARLINK-1280 - X-Coordinate,STARLINK-2123 - X-Coordinate,STARLINK-6143 - X-Coordinate,STARLINK-31370 - X-Coordinate,STARLINK-3722 - X-Coordinate,STARLINK-3938 - X-Coordinate,STARLINK-30041 - X-Coordinate,STARLINK-5605 - X-Coordinate,STARLINK-30592 - X-Coordinate,STARLINK-5947 - X-Coordinate,STARLINK-31862 - X-Coordinate,STARLINK-2334 - X-Coordinate,STARLINK-30823 - X-Coordinate,STARLINK-4792 - X-Coordinate,STARLINK-31218 - X-Coordinate,STARLINK-3746 - X-Coordinate,STARLINK-5814 - X-Coordinate,STARLINK-6119 - X-Coordinate,STARLINK-31397 - X-Coordinate,STARLINK-31539 - X-Coordinate,STARLINK-2050 - X-Coordinate,STARLINK-32166 - X-Coordinate,STARLINK-30548 - X-Coordinate,STARLINK-3089 - X-Coordinate,STARLINK-1395 - X-Coordinate,STARLINK-4366 - X-Coordinate,STARLINK-11265 [DTC] - X-Coordinate,STARLINK-6094 - X-Coordinate,STARLINK-5441 - X-Coordinate,STARLINK-5326 - X-Coordinate,STARLINK-3950 - X-Coordinate,STARLINK-2308 - X-Coordinate,STARLINK-4526 - X-Coordinate,STARLINK-5560 - X-Coordinate,STARLINK-2077 - X-Coordinate,STARLINK-2633 - X-Coordinate,STARLINK-5856 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1528 - Y-Coordinate,STARLINK-2088 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-3907 - Y-Coordinate,STARLINK-3252 - Y-Coordinate,STARLINK-30196 - Y-Coordinate,STARLINK-3658 - Y-Coordinate,STARLINK-2113 - Y-Coordinate,STARLINK-4785 - Y-Coordinate,STARLINK-32381 - Y-Coordinate,STARLINK-5486 - Y-Coordinate,STARLINK-31081 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-31388 - Y-Coordinate,STARLINK-5409 - Y-Coordinate,STARLINK-31855 - Y-Coordinate,STARLINK-31190 - Y-Coordinate,STARLINK-2035 - Y-Coordinate,STARLINK-1911 - Y-Coordinate,STARLINK-31080 - Y-Coordinate,STARLINK-1408 - Y-Coordinate,STARLINK-30481 - Y-Coordinate,STARLINK-32004 - Y-Coordinate,STARLINK-2053 - Y-Coordinate,STARLINK-5372 - Y-Coordinate,STARLINK-3548 - Y-Coordinate,STARLINK-30281 - Y-Coordinate,STARLINK-3975 - Y-Coordinate,STARLINK-31880 - Y-Coordinate,STARLINK-3990 - Y-Coordinate,STARLINK-30934 - Y-Coordinate,STARLINK-31527 - Y-Coordinate,STARLINK-6046 - Y-Coordinate,STARLINK-3973 - Y-Coordinate,STARLINK-31900 - Y-Coordinate,STARLINK-4555 - Y-Coordinate,STARLINK-31271 - Y-Coordinate,STARLINK-4753 - Y-Coordinate,STARLINK-4568 - Y-Coordinate,STARLINK-32304 - Y-Coordinate,STARLINK-5629 - Y-Coordinate,STARLINK-30487 - Y-Coordinate,STARLINK-5767 - Y-Coordinate,STARLINK-30504 - Y-Coordinate,STARLINK-30829 - Y-Coordinate,STARLINK-5524 - Y-Coordinate,STARLINK-6226 - Y-Coordinate,STARLINK-5298 - Y-Coordinate,STARLINK-31170 - Y-Coordinate,STARLINK-6190 - Y-Coordinate,STARLINK-6284 - Y-Coordinate,STARLINK-3278 - Y-Coordinate,STARLINK-1614 - Y-Coordinate,STARLINK-4210 - Y-Coordinate,STARLINK-3653 - Y-Coordinate,STARLINK-3927 - Y-Coordinate,STARLINK-4548 - Y-Coordinate,STARLINK-6106 - Y-Coordinate,STARLINK-5271 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-3354 - Y-Coordinate,STARLINK-2169 - Y-Coordinate,STARLINK-31622 - Y-Coordinate,STARLINK-1280 - Y-Coordinate,STARLINK-2123 - Y-Coordinate,STARLINK-6143 - Y-Coordinate,STARLINK-31370 - Y-Coordinate,STARLINK-3722 - Y-Coordinate,STARLINK-3938 - Y-Coordinate,STARLINK-30041 - Y-Coordinate,STARLINK-5605 - Y-Coordinate,STARLINK-30592 - Y-Coordinate,STARLINK-5947 - Y-Coordinate,STARLINK-31862 - Y-Coordinate,STARLINK-2334 - Y-Coordinate,STARLINK-30823 - Y-Coordinate,STARLINK-4792 - Y-Coordinate,STARLINK-31218 - Y-Coordinate,STARLINK-3746 - Y-Coordinate,STARLINK-5814 - Y-Coordinate,STARLINK-6119 - Y-Coordinate,STARLINK-31397 - Y-Coordinate,STARLINK-31539 - Y-Coordinate,STARLINK-2050 - Y-Coordinate,STARLINK-32166 - Y-Coordinate,STARLINK-30548 - Y-Coordinate,STARLINK-3089 - Y-Coordinate,STARLINK-1395 - Y-Coordinate,STARLINK-4366 - Y-Coordinate,STARLINK-11265 [DTC] - Y-Coordinate,STARLINK-6094 - Y-Coordinate,STARLINK-5441 - Y-Coordinate,STARLINK-5326 - Y-Coordinate,STARLINK-3950 - Y-Coordinate,STARLINK-2308 - Y-Coordinate,STARLINK-4526 - Y-Coordinate,STARLINK-5560 - Y-Coordinate,STARLINK-2077 - Y-Coordinate,STARLINK-2633 - Y-Coordinate,STARLINK-5856 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1528 - Z-Coordinate,STARLINK-2088 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-3907 - Z-Coordinate,STARLINK-3252 - Z-Coordinate,STARLINK-30196 - Z-Coordinate,STARLINK-3658 - Z-Coordinate,STARLINK-2113 - Z-Coordinate,STARLINK-4785 - Z-Coordinate,STARLINK-32381 - Z-Coordinate,STARLINK-5486 - Z-Coordinate,STARLINK-31081 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-31388 - Z-Coordinate,STARLINK-5409 - Z-Coordinate,STARLINK-31855 - Z-Coordinate,STARLINK-31190 - Z-Coordinate,STARLINK-2035 - Z-Coordinate,STARLINK-1911 - Z-Coordinate,STARLINK-31080 - Z-Coordinate,STARLINK-1408 - Z-Coordinate,STARLINK-30481 - Z-Coordinate,STARLINK-32004 - Z-Coordinate,STARLINK-2053 - Z-Coordinate,STARLINK-5372 - Z-Coordinate,STARLINK-3548 - Z-Coordinate,STARLINK-30281 - Z-Coordinate,STARLINK-3975 - Z-Coordinate,STARLINK-31880 - Z-Coordinate,STARLINK-3990 - Z-Coordinate,STARLINK-30934 - Z-Coordinate,STARLINK-31527 - Z-Coordinate,STARLINK-6046 - Z-Coordinate,STARLINK-3973 - Z-Coordinate,STARLINK-31900 - Z-Coordinate,STARLINK-4555 - Z-Coordinate,STARLINK-31271 - Z-Coordinate,STARLINK-4753 - Z-Coordinate,STARLINK-4568 - Z-Coordinate,STARLINK-32304 - Z-Coordinate,STARLINK-5629 - Z-Coordinate,STARLINK-30487 - Z-Coordinate,STARLINK-5767 - Z-Coordinate,STARLINK-30504 - Z-Coordinate,STARLINK-30829 - Z-Coordinate,STARLINK-5524 - Z-Coordinate,STARLINK-6226 - Z-Coordinate,STARLINK-5298 - Z-Coordinate,STARLINK-31170 - Z-Coordinate,STARLINK-6190 - Z-Coordinate,STARLINK-6284 - Z-Coordinate,STARLINK-3278 - Z-Coordinate,STARLINK-1614 - Z-Coordinate,STARLINK-4210 - Z-Coordinate,STARLINK-3653 - Z-Coordinate,STARLINK-3927 - Z-Coordinate,STARLINK-4548 - Z-Coordinate,STARLINK-6106 - Z-Coordinate,STARLINK-5271 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-3354 - Z-Coordinate,STARLINK-2169 - Z-Coordinate,STARLINK-31622 - Z-Coordinate,STARLINK-1280 - Z-Coordinate,STARLINK-2123 - Z-Coordinate,STARLINK-6143 - Z-Coordinate,STARLINK-31370 - Z-Coordinate,STARLINK-3722 - Z-Coordinate,STARLINK-3938 - Z-Coordinate,STARLINK-30041 - Z-Coordinate,STARLINK-5605 - Z-Coordinate,STARLINK-30592 - Z-Coordinate,STARLINK-5947 - Z-Coordinate,STARLINK-31862 - Z-Coordinate,STARLINK-2334 - Z-Coordinate,STARLINK-30823 - Z-Coordinate,STARLINK-4792 - Z-Coordinate,STARLINK-31218 - Z-Coordinate,STARLINK-3746 - Z-Coordinate,STARLINK-5814 - Z-Coordinate,STARLINK-6119 - Z-Coordinate,STARLINK-31397 - Z-Coordinate,STARLINK-31539 - Z-Coordinate,STARLINK-2050 - Z-Coordinate,STARLINK-32166 - Z-Coordinate,STARLINK-30548 - Z-Coordinate,STARLINK-3089 - Z-Coordinate,STARLINK-1395 - Z-Coordinate,STARLINK-4366 - Z-Coordinate,STARLINK-11265 [DTC] - Z-Coordinate,STARLINK-6094 - Z-Coordinate,STARLINK-5441 - Z-Coordinate,STARLINK-5326 - Z-Coordinate,STARLINK-3950 - Z-Coordinate,STARLINK-2308 - Z-Coordinate,STARLINK-4526 - Z-Coordinate,STARLINK-5560 - Z-Coordinate,STARLINK-2077 - Z-Coordinate,STARLINK-2633 - Z-Coordinate,STARLINK-5856 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5171.7376,-604.8070,-3607.0623,-3039.5456,3581.4441,-5339.6165,-4324.2262,-4768.7392,-1230.8984,0.0000,6372.6635,-4288.4816,-6120.5690,-81.3026,1588.8086,431.7935,-3432.1675,5488.6159,4271.2154,6564.3988,1784.4174,-2030.4436,-4120.4976,475.7136,-965.4231,2601.9789,322.1782,-3916.6095,1177.4911,4535.3638,3846.1407,4711.4546,-1347.6917,41.4902,-237.6034,-4573.5808,-3754.5578,-1868.1657,1676.6432,3956.0888,-2439.4700,5856.8937,5562.2387,-6719.7692,-4540.9839,691.1496,-5226.7971,-3651.6791,-5324.9747,935.9600,714.2945,-4939.0667,3409.7632,-1871.3234,-6075.4197,-3950.0731,4109.7631,-4864.6649,6208.1878,3485.3105,3707.8622,-623.2505,-4919.6350,1621.5125,5648.8218,331.1482,1442.8290,1652.1843,-901.6751,4096.6385,-329.2473,-4031.5525,-2997.0598,-2745.4584,-1877.1375,3725.0428,4000.1956,-3490.3389,2776.9400,-4210.2652,-1364.7555,1542.9607,6170.8726,4640.9712,-6447.1694,6891.9861,-792.6740,1779.2967,6000.3779,-1489.4828,5784.2090,425.7313,2028.7678,5871.4628,-1429.7088,-3984.7422,-4813.6178,1335.1891,2628.2980,-6248.2757,-21492.8151,-44472.3377,-42010.1636,-34762.4581,-42491.4355,-38340.1814,-39466.1936,-39264.8424,-224621759.7089,-224645651.1390,-224614650.8999,-224601270.1647,-37567.7313,-224606183.2700,-4590.9871,-4540.9934,5491.6044,-3016.4026,5511.4979,692.4068,-709.3380,-2513.5506,6819.2590,0.0000,-2484.8731,4952.2504,3252.7575,-5287.4420,6749.0634,6521.9825,5763.8860,-3640.4368,-728.6092,56.7873,-3732.2788,-6480.6633,2468.7102,-5100.5899,-6463.2453,4234.8164,6725.7220,3216.9488,5564.1159,-948.7091,4886.0735,3153.7114,-2570.5868,5612.3960,-5014.9560,-1481.2074,-5244.9661,-6342.9227,-5025.5310,-5221.9842,-2894.9605,625.9307,-2641.8330,1006.5091,1018.4358,-2867.9397,4439.2006,-1629.4550,921.8054,5674.3205,5113.6715,1698.7126,2681.7820,3867.8982,-2192.2881,1516.9145,552.2542,4005.2486,532.0196,-2354.7084,4097.6161,4197.3716,-1550.4826,5192.3421,-3012.6667,6505.2120,-4821.0952,4926.2393,-6493.7962,3162.6802,-3004.5982,2204.9098,-4126.5400,-4243.3837,4969.1096,-4590.5642,-3396.5361,-2278.5710,-5359.0377,-5482.1984,5265.9771,4859.3281,2019.9579,1074.3304,676.1057,465.4717,-2433.1478,-5193.8843,-3294.4736,-6556.2328,-939.6113,-4456.9379,-5036.2490,-1696.7619,6606.5033,3317.6961,-1158.5748,-5310.1108,-3234.5759,1993.8206,-398569.6622,-408079.4310,-390562.0612,-389936.2362,-389737.6692,-390180.2991,-398524.4067,-394286.5513,229423486.3818,229427965.9648,229442936.6157,229428478.6280,-394167.1570,229435514.1063,630.3802,-5211.5130,-2185.2913,-5444.8883,-2179.9117,4372.4885,-5366.5723,-4362.4420,46.1082,0.0000,1245.5803,-2109.6197,442.7140,4298.1267,-372.7980,-1967.8801,-1376.5271,2168.0059,-5416.6866,2239.6579,-5454.1893,-1435.8313,-4860.3274,-4684.4028,2320.5030,4804.4226,-1676.5523,4698.8868,-3782.1293,-5146.4672,2848.0348,-3863.6291,6310.2834,-4057.4600,4608.5146,-4982.8585,-2275.1758,2031.0057,4440.8883,-1830.4991,-5840.9013,-3679.8295,-3205.5492,-1007.1173,5024.7652,-6297.7399,-1062.2337,5683.5030,4211.7780,-3912.3171,-4638.7234,-4544.1593,-5426.7324,5409.6908,-2501.4303,-5486.4029,5538.9131,2895.8124,-3008.7134,5390.3696,-4173.9739,-5485.0658,4453.7060,-4305.6357,-2660.5851,-2392.4051,4614.0862,4562.6505,2209.6174,4611.1865,-6264.6523,5076.4650,-4708.9985,-4595.5887,-4455.9748,-3643.9265,-4530.6920,-5434.8657,3377.6112,-745.9531,-4312.2810,-4548.1217,-2111.5264,5025.5255,-2135.5863,604.5572,6458.6966,-4230.6785,-1186.5432,42.7149,3705.3720,-5283.4966,4337.9205,3237.7142,-1573.3285,-4596.5783,-4882.2051,-4253.1348,5525.9701,2306.8289,91335.1224,88110.9746,84426.7685,93554.2587,89644.1679,79127.0166,81169.8814,87114.9666,-136588360.6342,-136616378.8632,-136578197.9637,-136603777.9589,86662.2006,-136593845.9752,
300.000,4243.5590,-2422.2556,-2055.5953,-4672.7550,4759.8827,-5313.0109,-5011.4149,-6078.0136,2.4512,0.0000,6173.4065,-2584.6669,-6123.6929,-2093.6283,2980.4504,2007.8097,-2383.1527,4973.8501,3276.5477,5804.9285,-315.1254,-3475.9166,-3716.0382,-1149.9499,-2560.0159,4418.0448,1857.4975,-3334.5158,2827.0514,4672.2772,4290.9819,6032.1496,-2341.9480,1586.6838,-2361.0584,-5698.8196,-4940.8955,-2853.6004,-259.1510,2446.7560,-4254.2181,5184.8945,4035.1645,-6378.7541,-3158.3328,-1329.1294,-3819.4582,-2663.8465,-4226.6446,1520.8041,2782.1067,-3320.0109,4175.6253,283.9341,-6795.8681,-3353.4008,4273.2915,-4010.9258,5301.2298,2483.1023,4109.5532,1540.3622,-5668.7767,3318.2498,4172.8925,1903.9556,-606.7525,2898.4366,-2186.8547,4955.9244,-2105.7073,-3592.9407,-4498.3064,-4278.1723,77.8756,2546.9197,3434.8840,-4252.3726,1772.9332,-4359.3212,468.8167,3553.8551,6775.1772,5617.2385,-5439.4658,6475.3296,-2906.8315,-105.2410,6221.2497,-2600.0746,4631.7114,-1635.0910,1620.9479,4454.2671,-57.7673,-3420.9799,-3480.2764,-500.5990,791.7896,-6392.4089,-12959.8921,-35917.6260,-33560.4033,-26378.9574,-34187.7405,-30016.4197,-31034.4667,-30949.6277,-229575004.8456,-229598566.0302,-229568481.5575,-229553908.0462,-29200.9079,-229559421.7087,-5372.1052,-3399.3670,5471.8725,-1727.3179,5009.9134,2688.6033,1216.4987,-1400.4951,6707.9120,0.0000,-3078.3412,5423.0532,2750.9526,-4530.0165,6160.3020,6505.8632,6402.6174,-4817.4112,-2657.2782,-1550.0787,-4328.1213,-6006.1437,4324.1911,-5894.5028,-6387.8395,3863.2435,6682.5227,4942.7538,4326.4309,-2905.2323,3237.2496,2242.8648,-606.6271,4454.7213,-4859.8400,56.2932,-4699.2972,-5176.1401,-4463.4092,-5344.5806,-3044.9992,-1271.6492,-3826.8958,2485.0812,2659.0971,-2007.9605,5232.2386,208.3102,2743.9298,4132.5676,4868.2891,2923.6189,653.4011,4181.0330,-1083.8079,3531.6432,-1593.3199,5446.7829,-923.6903,-4207.7837,2184.5554,4008.4252,374.7935,5328.2975,-3738.6490,5632.1784,-5384.8284,3312.1943,-6551.0462,1187.4082,-3932.4019,4126.4825,-2586.9667,-2704.5718,4494.8409,-5966.3309,-5065.6986,-229.5674,-6447.8409,-4643.7965,6002.3145,4282.4728,549.8912,-586.0337,1875.1663,-770.1062,-2456.3038,-4630.4662,-2900.6630,-5943.4780,-2601.7503,-3814.5960,-6264.2882,-2750.7933,6158.9460,5008.8283,189.2563,-4592.8219,-4381.3281,2730.1116,-398896.6826,-409018.5510,-391185.0627,-390724.6926,-390458.5903,-390843.7219,-399237.3038,-395131.6971,224466053.0475,224469833.1500,224485496.1424,224471345.3746,-394905.1047,224478176.7677,-1176.7746,-5543.1311,-3714.3392,-4812.6455,-415.7958,3558.6430,-4626.3541,-3028.4497,-1747.0763,0.0000,-879.1884,-3360.8172,-1789.2646,4639.0542,1166.0698,-466.0954,441.2072,408.6959,-5506.2936,3462.0467,-5292.5234,93.1133,-3765.1796,-3479.5201,868.4291,3656.6295,-161.8322,3499.6955,-4466.6142,-4204.4557,4225.4011,-2374.0668,6510.5720,-5060.7074,4154.4443,-3930.8778,-511.4031,3588.3240,5270.3511,-3425.9513,-4590.7594,-4443.3014,-4156.1968,543.7012,5463.5013,-6524.1495,-2491.0317,6413.8848,4640.8105,-5384.5007,-4091.0001,-5326.1054,-5514.2227,5492.0454,-768.5948,-4927.8439,5204.1921,1536.1572,-4351.6254,4784.8104,-5129.2492,-5445.3034,3765.8214,-2951.5554,-4085.2858,-3579.9425,4154.2148,5331.2495,447.9380,4698.1218,-5336.9578,4119.7309,-4610.9293,-4587.3382,-5279.0918,-2477.4416,-3254.5721,-5364.1747,1776.3467,-2789.9837,-3455.2036,-3963.4324,-624.8551,4009.7126,-3673.9436,2350.2440,5813.3515,-5157.2826,1055.9586,-1773.1278,4453.1154,-5544.2630,2541.4926,4516.2704,-3201.8153,-3348.1787,-6016.7020,-5170.3533,5300.0679,222.8438,91220.4419,87983.5376,84329.3341,93345.4673,89699.6233,79150.4255,80839.0481,86497.0638,-136586080.5305,-136614011.8090,-136575810.1913,-136601182.7354,86539.5750,-136591330.4661,
600.000,2889.4593,-4039.9560,-273.0983,-5868.1884,5462.5617,-4804.5433,-5246.9337,-6792.6850,1254.8770,0.0000,5342.8429,-609.8515,-5451.7828,-3914.5052,4095.1738,3375.0891,-1084.5090,3971.8032,2014.6605,4497.0503,-2362.2662,-4586.2198,-2970.8017,-2631.2664,-3899.4497,5785.1042,3211.6388,-2459.9916,4226.3804,4390.4795,4340.9831,6735.1983,-3176.3306,3022.8315,-4237.6103,-6282.8986,-5613.8974,-3595.9769,-2200.4258,656.2940,-5621.8318,4046.7934,2126.2725,-5399.0241,-1495.4790,-3250.4721,-2031.5293,-1477.0670,-2738.1923,2022.5468,4575.7758,-1396.2229,4591.6186,2402.8323,-6841.4846,-2481.1632,4071.5744,-2782.7239,3891.4050,1278.6146,4162.9553,3556.4422,-5867.6373,4667.8478,2278.9259,3325.0406,-2575.4271,3912.2761,-3249.9161,5377.8397,-3628.0026,-2833.6742,-5596.3261,-5409.2251,2053.9644,1147.0476,2566.5293,-4636.9014,612.8660,-4096.6924,2232.6953,5204.5211,6689.9668,6066.2159,-3876.0517,5422.9527,-4717.9638,-2012.2436,5760.0392,-3448.9743,3055.6437,-3557.2337,1081.9973,2601.9698,1352.8529,-2556.1908,-1841.7008,-2323.6717,-1087.2502,-5888.9546,-4424.2188,-27342.1842,-25094.9758,-17979.4934,-25867.1591,-21681.2071,-22588.3837,-22476.9423,-234418858.3630,-234442075.7183,-234412918.8688,-234397174.3901,-20819.6386,-234403272.3291,-5635.1006,-1973.7415,4942.2478,-316.5115,4014.2971,4411.4658,2992.7913,-183.0163,5937.2822,0.0000,-3369.9039,5385.9548,1973.1012,-3350.5315,4973.7435,5828.7257,6385.4658,-5515.9011,-4354.2524,-3037.6685,-4537.6677,-4950.5814,5725.2747,-6132.4869,-5698.1563,3147.9150,5993.1484,6171.1306,2675.7299,-4555.4379,1241.1860,1130.2350,1381.1250,2888.6760,-4249.6041,1550.3402,-3673.4126,-3493.1592,-3508.7206,-4938.9528,-2945.4629,-3074.6914,-4682.7298,3720.5631,4074.1985,-1023.8173,5540.8712,2071.7809,4321.1007,2180.9597,4192.4858,3915.0370,-1417.8904,4140.0665,123.5837,5203.2877,-3569.9026,6355.5236,-2331.6100,-5644.3645,49.1731,3486.6077,2237.4521,4965.6122,-4141.7668,4228.3269,-5438.4632,1393.6695,-5959.1903,-885.8385,-4519.7224,5620.1473,-830.9193,-924.2355,3630.4460,-6767.3761,-6227.8563,1819.5403,-6894.2841,-3313.7799,6182.2533,3310.8883,-970.0553,-2152.8235,2922.0315,-1955.9196,-2306.9797,-3658.9773,-2205.2046,-4681.5231,-4047.4724,-2854.0528,-6852.6610,-3582.1984,5120.4583,6198.1031,1582.2889,-3468.9684,-5142.9260,3186.5519,-399040.6347,-409776.8265,-391632.0820,-391335.7903,-391007.3233,-391332.4703,-399767.0686,-395780.3722,219401710.8507,219404802.8779,219421121.1836,219407337.8952,-395465.4225,219413931.0965,-2858.6637,-5284.9739,-4845.0331,-3665.1529,1393.0115,2364.9087,-3390.9834,-1370.5955,-3353.1382,0.0000,-2910.6834,-4244.8653,-3830.9383,4458.3111,2580.5295,1087.9895,2209.8424,-1394.3553,-5009.4145,4314.4207,-4543.5842,1612.0964,-2249.6965,-1903.8158,-676.5366,2114.8173,1370.1686,1923.1364,-4652.4423,-2811.5407,5132.2161,-622.2611,6021.2373,-5522.2062,3233.3112,-2456.9958,1309.4078,4758.9162,5532.1793,-4633.9345,-2856.0329,-4734.6728,-4664.5435,2034.5877,5297.7204,-6062.0825,-3654.0968,6465.5454,4556.3022,-6287.8230,-3107.5460,-5537.4757,-5017.1470,4982.3201,1046.8238,-3842.1318,4310.9446,12.2476,-5227.1333,3647.1135,-5535.4389,-4825.0608,2654.4399,-1282.1891,-5073.5940,-4385.8236,3229.8234,5526.2033,-1361.9979,4282.9740,-3845.3383,2706.5185,-4022.2125,-4067.0343,-5539.0891,-1047.0882,-1630.2208,-4700.0990,-16.2633,-4538.1656,-2229.9890,-2936.2415,931.8863,2564.1328,-4801.0360,3844.2149,4552.2419,-5533.1830,3185.9285,-3381.1690,4724.9395,-5211.7469,475.2777,5308.4901,-4489.1331,-1741.0030,-6515.4629,-5535.9464,4505.9642,-1884.8149,91105.3208,87855.8896,84236.0614,93131.6889,89751.5791,79179.1520,80514.3989,85882.4561,-136583802.5221,-136611643.5782,-136573430.3269,-136598570.7203,86416.9031,-136588814.6784,
