sl_100_86400_20240308 Coordinates.csv
2024/03/08 07:47:00.0000 UTC

Generated: Tue Oct  8 16:19:26 2024,
Start: 2024/03/08 07:47:00.00, Stop: 2024/03/09 07:47:00.00,
TIME_UNITS,STARLINK-3683 - X-Coordinate,STARLINK-4406 - X-Coordinate,STARLINK-5535 - X-Coordinate,STARLINK-1694 - X-Coordinate,STARLINK-30399 - X-Coordinate,STARLINK-5339 - X-Coordinate,STARLINK-30468 - X-Coordinate,STARLINK-3333 - X-Coordinate,STARLINK-30152 - X-Coordinate,STARLINK-31112 - X-Coordinate,STARLINK-3697 - X-Coordinate,STARLINK-31018 - X-Coordinate,STARLINK-31185 - X-Coordinate,STARLINK-3247 - X-Coordinate,STARLINK-31843 - X-Coordinate,STARLINK-31619 - X-Coordinate,STARLINK-5541 - X-Coordinate,STARLINK-4345 - X-Coordinate,STARLINK-30703 - X-Coordinate,STARLINK-2739 - X-Coordinate,STARLINK-1700 - X-Coordinate,STARLINK-30496 - X-Coordinate,STARLINK-31924 - X-Coordinate,STARLINK-2160 - X-Coordinate,STARLINK-32182 - X-Coordinate,STARLINK-1063 - X-Coordinate,STARLINK-30501 - X-Coordinate,STARLINK-3113 - X-Coordinate,STARLINK-30454 - X-Coordinate,STARLINK-30056 - X-Coordinate,STARLINK-3573 - X-Coordinate,STARLINK-11129 [DTC] - X-Coordinate,STARLINK-5348 - X-Coordinate,STARLINK-1231 - X-Coordinate,STARLINK-5768 - X-Coordinate,STARLINK-1596 - X-Coordinate,STARLINK-4623 - X-Coordinate,STARLINK-2338 - X-Coordinate,STARLINK-31597 - X-Coordinate,STARLINK-4087 - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-5811 - X-Coordinate,STARLINK-5969 - X-Coordinate,STARLINK-31133 - X-Coordinate,STARLINK-3698 - X-Coordinate,STARLINK-4082 - X-Coordinate,STARLINK-30700 - X-Coordinate,STARLINK-4079 - X-Coordinate,STARLINK-3912 - X-Coordinate,STARLINK-1609 - X-Coordinate,STARLINK-3302 - X-Coordinate,STARLINK-30273 - X-Coordinate,STARLINK-2237 - X-Coordinate,STARLINK-5463 - X-Coordinate,STARLINK-4392 - X-Coordinate,STARLINK-31507 - X-Coordinate,STARLINK-3920 - X-Coordinate,STARLINK-31378 - X-Coordinate,STARLINK-4513 - X-Coordinate,STARLINK-1934 - X-Coordinate,STARLINK-1517 - X-Coordinate,STARLINK-4643 - X-Coordinate,STARLINK-5819 - X-Coordinate,STARLINK-5927 - X-Coordinate,STARLINK-4131 - X-Coordinate,STARLINK-6236 - X-Coordinate,STARLINK-2510 - X-Coordinate,STARLINK-2487 - X-Coordinate,STARLINK-3832 - X-Coordinate,STARLINK-5180 - X-Coordinate,STARLINK-31048 - X-Coordinate,STARLINK-30572 - X-Coordinate,STARLINK-2700 - X-Coordinate,STARLINK-4306 - X-Coordinate,STARLINK-5103 - X-Coordinate,STARLINK-30092 - X-Coordinate,STARLINK-30835 - X-Coordinate,STARLINK-3951 - X-Coordinate,STARLINK-5942 - X-Coordinate,STARLINK-1423 - X-Coordinate,STARLINK-30325 - X-Coordinate,STARLINK-3252 - X-Coordinate,STARLINK-3584 - X-Coordinate,STARLINK-11199 [DTC] - X-Coordinate,STARLINK-6087 - X-Coordinate,STARLINK-30820 - X-Coordinate,STARLINK-1997 - X-Coordinate,STARLINK-6331 - X-Coordinate,STARLINK-6210 - X-Coordinate,STARLINK-30462 - X-Coordinate,STARLINK-4625 - X-Coordinate,STARLINK-1411 - X-Coordinate,STARLINK-4182 - X-Coordinate,STARLINK-1799 - X-Coordinate,STARLINK-31757 - X-Coordinate,STARLINK-5534 - X-Coordinate,STARLINK-1890 - X-Coordinate,STARLINK-2095 - X-Coordinate,STARLINK-31266 - X-Coordinate,STARLINK-5814 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3683 - Y-Coordinate,STARLINK-4406 - Y-Coordinate,STARLINK-5535 - Y-Coordinate,STARLINK-1694 - Y-Coordinate,STARLINK-30399 - Y-Coordinate,STARLINK-5339 - Y-Coordinate,STARLINK-30468 - Y-Coordinate,STARLINK-3333 - Y-Coordinate,STARLINK-30152 - Y-Coordinate,STARLINK-31112 - Y-Coordinate,STARLINK-3697 - Y-Coordinate,STARLINK-31018 - Y-Coordinate,STARLINK-31185 - Y-Coordinate,STARLINK-3247 - Y-Coordinate,STARLINK-31843 - Y-Coordinate,STARLINK-31619 - Y-Coordinate,STARLINK-5541 - Y-Coordinate,STARLINK-4345 - Y-Coordinate,STARLINK-30703 - Y-Coordinate,STARLINK-2739 - Y-Coordinate,STARLINK-1700 - Y-Coordinate,STARLINK-30496 - Y-Coordinate,STARLINK-31924 - Y-Coordinate,STARLINK-2160 - Y-Coordinate,STARLINK-32182 - Y-Coordinate,STARLINK-1063 - Y-Coordinate,STARLINK-30501 - Y-Coordinate,STARLINK-3113 - Y-Coordinate,STARLINK-30454 - Y-Coordinate,STARLINK-30056 - Y-Coordinate,STARLINK-3573 - Y-Coordinate,STARLINK-11129 [DTC] - Y-Coordinate,STARLINK-5348 - Y-Coordinate,STARLINK-1231 - Y-Coordinate,STARLINK-5768 - Y-Coordinate,STARLINK-1596 - Y-Coordinate,STARLINK-4623 - Y-Coordinate,STARLINK-2338 - Y-Coordinate,STARLINK-31597 - Y-Coordinate,STARLINK-4087 - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-5811 - Y-Coordinate,STARLINK-5969 - Y-Coordinate,STARLINK-31133 - Y-Coordinate,STARLINK-3698 - Y-Coordinate,STARLINK-4082 - Y-Coordinate,STARLINK-30700 - Y-Coordinate,STARLINK-4079 - Y-Coordinate,STARLINK-3912 - Y-Coordinate,STARLINK-1609 - Y-Coordinate,STARLINK-3302 - Y-Coordinate,STARLINK-30273 - Y-Coordinate,STARLINK-2237 - Y-Coordinate,STARLINK-5463 - Y-Coordinate,STARLINK-4392 - Y-Coordinate,STARLINK-31507 - Y-Coordinate,STARLINK-3920 - Y-Coordinate,STARLINK-31378 - Y-Coordinate,STARLINK-4513 - Y-Coordinate,STARLINK-1934 - Y-Coordinate,STARLINK-1517 - Y-Coordinate,STARLINK-4643 - Y-Coordinate,STARLINK-5819 - Y-Coordinate,STARLINK-5927 - Y-Coordinate,STARLINK-4131 - Y-Coordinate,STARLINK-6236 - Y-Coordinate,STARLINK-2510 - Y-Coordinate,STARLINK-2487 - Y-Coordinate,STARLINK-3832 - Y-Coordinate,STARLINK-5180 - Y-Coordinate,STARLINK-31048 - Y-Coordinate,STARLINK-30572 - Y-Coordinate,STARLINK-2700 - Y-Coordinate,STARLINK-4306 - Y-Coordinate,STARLINK-5103 - Y-Coordinate,STARLINK-30092 - Y-Coordinate,STARLINK-30835 - Y-Coordinate,STARLINK-3951 - Y-Coordinate,STARLINK-5942 - Y-Coordinate,STARLINK-1423 - Y-Coordinate,STARLINK-30325 - Y-Coordinate,STARLINK-3252 - Y-Coordinate,STARLINK-3584 - Y-Coordinate,STARLINK-11199 [DTC] - Y-Coordinate,STARLINK-6087 - Y-Coordinate,STARLINK-30820 - Y-Coordinate,STARLINK-1997 - Y-Coordinate,STARLINK-6331 - Y-Coordinate,STARLINK-6210 - Y-Coordinate,STARLINK-30462 - Y-Coordinate,STARLINK-4625 - Y-Coordinate,STARLINK-1411 - Y-Coordinate,STARLINK-4182 - Y-Coordinate,STARLINK-1799 - Y-Coordinate,STARLINK-31757 - Y-Coordinate,STARLINK-5534 - Y-Coordinate,STARLINK-1890 - Y-Coordinate,STARLINK-2095 - Y-Coordinate,STARLINK-31266 - Y-Coordinate,STARLINK-5814 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3683 - Z-Coordinate,STARLINK-4406 - Z-Coordinate,STARLINK-5535 - Z-Coordinate,STARLINK-1694 - Z-Coordinate,STARLINK-30399 - Z-Coordinate,STARLINK-5339 - Z-Coordinate,STARLINK-30468 - Z-Coordinate,STARLINK-3333 - Z-Coordinate,STARLINK-30152 - Z-Coordinate,STARLINK-31112 - Z-Coordinate,STARLINK-3697 - Z-Coordinate,STARLINK-31018 - Z-Coordinate,STARLINK-31185 - Z-Coordinate,STARLINK-3247 - Z-Coordinate,STARLINK-31843 - Z-Coordinate,STARLINK-31619 - Z-Coordinate,STARLINK-5541 - Z-Coordinate,STARLINK-4345 - Z-Coordinate,STARLINK-30703 - Z-Coordinate,STARLINK-2739 - Z-Coordinate,STARLINK-1700 - Z-Coordinate,STARLINK-30496 - Z-Coordinate,STARLINK-31924 - Z-Coordinate,STARLINK-2160 - Z-Coordinate,STARLINK-32182 - Z-Coordinate,STARLINK-1063 - Z-Coordinate,STARLINK-30501 - Z-Coordinate,STARLINK-3113 - Z-Coordinate,STARLINK-30454 - Z-Coordinate,STARLINK-30056 - Z-Coordinate,STARLINK-3573 - Z-Coordinate,STARLINK-11129 [DTC] - Z-Coordinate,STARLINK-5348 - Z-Coordinate,STARLINK-1231 - Z-Coordinate,STARLINK-5768 - Z-Coordinate,STARLINK-1596 - Z-Coordinate,STARLINK-4623 - Z-Coordinate,STARLINK-2338 - Z-Coordinate,STARLINK-31597 - Z-Coordinate,STARLINK-4087 - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-5811 - Z-Coordinate,STARLINK-5969 - Z-Coordinate,STARLINK-31133 - Z-Coordinate,STARLINK-3698 - Z-Coordinate,STARLINK-4082 - Z-Coordinate,STARLINK-30700 - Z-Coordinate,STARLINK-4079 - Z-Coordinate,STARLINK-3912 - Z-Coordinate,STARLINK-1609 - Z-Coordinate,STARLINK-3302 - Z-Coordinate,STARLINK-30273 - Z-Coordinate,STARLINK-2237 - Z-Coordinate,STARLINK-5463 - Z-Coordinate,STARLINK-4392 - Z-Coordinate,STARLINK-31507 - Z-Coordinate,STARLINK-3920 - Z-Coordinate,STARLINK-31378 - Z-Coordinate,STARLINK-4513 - Z-Coordinate,STARLINK-1934 - Z-Coordinate,STARLINK-1517 - Z-Coordinate,STARLINK-4643 - Z-Coordinate,STARLINK-5819 - Z-Coordinate,STARLINK-5927 - Z-Coordinate,STARLINK-4131 - Z-Coordinate,STARLINK-6236 - Z-Coordinate,STARLINK-2510 - Z-Coordinate,STARLINK-2487 - Z-Coordinate,STARLINK-3832 - Z-Coordinate,STARLINK-5180 - Z-Coordinate,STARLINK-31048 - Z-Coordinate,STARLINK-30572 - Z-Coordinate,STARLINK-2700 - Z-Coordinate,STARLINK-4306 - Z-Coordinate,STARLINK-5103 - Z-Coordinate,STARLINK-30092 - Z-Coordinate,STARLINK-30835 - Z-Coordinate,STARLINK-3951 - Z-Coordinate,STARLINK-5942 - Z-Coordinate,STARLINK-1423 - Z-Coordinate,STARLINK-30325 - Z-Coordinate,STARLINK-3252 - Z-Coordinate,STARLINK-3584 - Z-Coordinate,STARLINK-11199 [DTC] - Z-Coordinate,STARLINK-6087 - Z-Coordinate,STARLINK-30820 - Z-Coordinate,STARLINK-1997 - Z-Coordinate,STARLINK-6331 - Z-Coordinate,STARLINK-6210 - Z-Coordinate,STARLINK-30462 - Z-Coordinate,STARLINK-4625 - Z-Coordinate,STARLINK-1411 - Z-Coordinate,STARLINK-4182 - Z-Coordinate,STARLINK-1799 - Z-Coordinate,STARLINK-31757 - Z-Coordinate,STARLINK-5534 - Z-Coordinate,STARLINK-1890 - Z-Coordinate,STARLINK-2095 - Z-Coordinate,STARLINK-31266 - Z-Coordinate,STARLINK-5814 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-639.0526,-4751.0405,-5868.9716,1297.3993,1504.3701,2005.7848,-5534.2398,-3534.6051,-4312.5795,6044.0857,-1604.0722,-3645.8074,-4138.4627,-3669.7939,-3143.1152,4255.9053,3153.9826,5305.1719,1315.7791,5318.0028,3418.1837,-5612.9319,4449.4485,1244.4575,-4285.8241,6523.9248,-3016.6109,3054.0875,-5110.6841,6878.5736,-4390.8515,-4562.6173,2561.2444,-3724.7107,-1840.2006,-1886.2365,1912.2607,-6827.6074,4303.2340,4283.5336,-2603.7475,5041.9804,6170.1212,1502.4580,-4289.6925,-1623.0280,2841.4883,-374.8022,-6565.0900,6422.6183,-1579.7811,-3923.9859,1348.7818,450.6193,10.8206,-6655.4525,4773.5971,6576.2120,-6188.3305,-4122.1871,1727.0487,5732.3853,6448.9794,-3108.4193,3180.2324,5039.2834,-3320.4761,-2544.8699,6657.7652,-1820.0670,-4060.7817,3460.7720,-1875.6216,-725.2894,-1501.3292,-3243.8375,3734.2230,4590.9814,-1139.3453,-1814.5394,5443.5575,-1609.2934,978.3538,5235.6227,1694.9834,-3159.6976,-5663.9973,6696.1991,-3377.8098,5945.0244,4421.7460,-6498.4348,2779.6950,-801.1721,-6632.4688,857.0053,5014.4643,-1041.3058,-1534.6018,-1660.8513,-251699.6489,-268329.9747,-267522.3035,-262266.8787,-268432.8223,-264972.8074,-260484.8696,-261122.9500,-246389748.8450,-246390254.6553,-246395373.5965,-246386156.0580,-261797.8777,-246386662.5473,-6816.6018,3084.5112,-3715.9758,6808.7686,-6689.6744,-5216.6536,3304.6771,2782.5079,-3363.3729,3191.8441,3901.8336,3471.7868,-2912.2709,-3228.6996,-2751.2055,2660.5525,-1574.5072,2834.6395,-6520.0397,-1797.5789,-2445.3433,2269.6021,2279.4676,-4056.2141,3823.4862,-203.1003,6190.3317,5519.8131,4336.8541,-133.5421,-3496.3351,-3601.1434,-4769.3366,2346.7491,-5028.6171,5303.5329,3798.2196,-1197.8362,-2743.8731,482.8292,4708.2109,1482.8396,3097.9416,6177.0382,-2383.5025,6150.0407,-6223.1046,6828.9006,-2122.8176,717.3059,4647.7779,-2014.0662,6006.5080,6179.0029,-6629.4455,-1201.5382,-597.1081,-1629.1877,-1558.6493,-831.4169,-3976.3566,-3659.2919,2247.6269,4982.4480,5258.9959,-1771.1364,-2620.4861,5456.2163,-1159.8344,1553.6103,-5244.7841,-5271.4525,6140.2553,-1540.8247,3960.5711,-4421.4732,-3898.8204,-2446.9903,5362.9501,-4729.7466,-4219.8741,5860.5083,6203.8471,-1898.4074,-5962.9204,6145.2199,-3599.3623,1655.8597,5910.9016,-3120.8573,-2973.1444,-1118.9335,-3204.9408,4140.4431,-1273.2852,-5434.5301,-2822.1012,4310.8881,-4798.4064,-2768.3923,217636.4373,214605.9353,218027.7545,222849.4884,218081.3291,220363.6496,213218.4648,218162.9275,193422366.7253,193430353.0330,193443148.0974,193433937.5894,217762.9414,193441554.6022,1003.9189,-4023.0794,143.5034,-59.0601,-90.4991,-4119.6363,-2581.0407,5249.2408,4255.9010,-657.4350,-5498.7271,4668.9966,-4648.7999,4881.5491,-5395.7887,-4646.2189,-5997.7534,3460.8152,1657.9988,-4096.4722,-5512.3700,-3382.6927,4633.4802,-5490.1942,-3695.3615,-2328.9709,870.6165,-2845.2699,-1802.7354,875.2676,-4053.8112,-3425.4498,-4346.3852,-5356.5558,-4418.7644,4021.4056,-5507.1049,-94.1385,-4535.6677,-5420.2145,-4359.8042,-4553.2620,677.3654,2588.1638,4870.7092,2718.1906,-446.6336,1048.2799,-553.5581,-2513.4602,4867.1940,-5236.1541,-3198.9829,3146.0092,-2080.7978,885.8504,-4985.3008,881.2058,2666.1314,-5519.2689,-5408.9354,-1371.7158,1291.4437,3718.2952,3172.6459,-4435.3331,5489.0317,3427.4633,1474.6367,-6534.4072,1723.1142,-2709.6770,2600.9208,6719.9296,5462.4005,-4256.5963,-4365.3774,-4568.6349,-4258.1265,4722.0898,860.4233,3303.3062,-2910.3992,3782.4405,3139.0029,-626.6958,1752.7008,-750.3629,1405.1508,1740.4687,4448.0307,-2132.9400,-5472.4267,5493.2965,980.7192,4247.6202,3861.9119,-5324.6758,4659.7867,-6160.5584,-115738.1251,-119796.9718,-120975.1037,-111945.7484,-115682.0500,-126229.3639,-124353.4902,-120415.9362,-91606314.1523,-91587692.6632,-91596325.6393,-91620676.7360,-118763.7914,-91612613.4156,
3600.000,2288.8884,6726.1389,2923.4967,-2596.8593,672.6794,598.3122,4382.6813,2432.8532,6656.8415,-5626.0566,-1749.7502,693.2859,6338.5759,4362.7986,6254.5880,-5835.8350,-4849.2405,-4364.2045,1406.8222,-5659.0224,-1491.6589,4997.7979,-6084.8003,2163.7716,-247.7320,-3908.1970,154.0206,-3856.6657,3406.0488,-5137.8841,4103.5846,6272.5012,36.3799,373.7889,5089.8742,-1946.5064,-3933.4730,5684.6939,-798.8759,-3553.9325,-1562.5203,-1914.6148,-5783.5369,-3935.7236,6731.5947,130.1371,-578.3710,-1189.2390,5372.5960,-6641.4502,-542.0109,4297.4400,-3228.3915,-605.9011,-2263.4289,5080.2171,-5699.9156,-3802.3006,6716.0048,5266.8516,1193.7029,-4043.6150,-5680.6080,-46.6435,-4871.1600,-4360.4155,6086.9144,1246.8765,-5774.8298,-141.0478,4243.3780,320.1443,424.3384,-3119.2104,-1751.1922,5242.4526,-1736.7852,-4549.5018,-1812.0382,4607.3566,-2672.7028,99.5456,-2655.3637,-651.9696,-1725.9494,390.7473,6101.9196,-5677.9775,2878.3536,-4596.0774,-6777.0804,4414.7034,-389.8544,-3376.0690,5778.9736,1436.1405,-4883.3997,-3253.3859,5307.5448,4895.2795,-297100.0958,-312335.0927,-313716.9254,-307951.8485,-315115.3884,-312185.8380,-306649.5656,-308714.4647,-288072323.1632,-288072178.6460,-288082797.8759,-288063256.3667,-308095.5431,-288070041.4979,4591.5288,-1336.5839,4133.7817,-5026.4926,5436.1065,6804.7838,-5282.6031,-6036.5594,1236.4826,-53.3504,-5806.2126,-6225.2041,-431.6029,-1127.4697,-30.2019,1455.0878,4345.4262,-5116.5611,4408.7861,4019.5243,5824.1232,-4802.6805,1627.6573,5710.1546,-4096.6282,2324.2422,-5722.4457,-1940.4360,-5748.8849,2490.1072,-643.8861,1970.9136,6725.9822,-5035.8554,4323.8944,-3693.8048,-5549.2858,-641.5231,5705.9509,3762.8226,-3913.8509,1414.4359,-280.9318,-5486.9393,670.5090,-6730.3120,5616.5979,-6017.7487,-71.0655,830.6404,-6744.5338,-2700.2754,-2778.4177,-6698.1088,5746.4854,-1940.9439,3547.0761,3122.6943,56.6983,-2862.9100,6177.1941,5150.0581,-1829.4043,-2664.4529,-4795.4705,5042.7980,29.9051,-6782.3620,2537.4489,-5302.8054,1760.7323,4236.3685,-6709.4278,-2274.8741,-5920.3269,866.1285,6485.9966,5140.1500,-6526.3861,5032.1774,5066.1933,-6859.2507,-6228.8943,4107.2128,6498.2877,-5799.9479,2145.9829,993.9569,-5297.9005,4833.5171,1425.9774,-1402.6511,6158.6104,-4253.3938,-742.2883,1972.6646,4924.5227,-3800.1215,3387.3932,4036.4087,150126.5497,144848.0260,147699.6028,150578.9863,145689.5859,148455.6784,142191.8308,145036.7992,123012680.1497,123016575.6055,123028402.9310,123029328.4813,145809.2595,123032690.7816,-4647.7701,-1133.8358,4739.7933,3998.5267,-4127.8240,1208.2999,-1033.4621,-2358.0687,-1517.3275,3926.6039,3338.5342,-2835.4587,2596.9820,-5248.3856,2707.0367,3237.4429,2428.1715,1729.5656,-5063.7070,220.7477,3433.7341,-30.9367,-2630.0270,3277.7394,5445.9994,5219.7481,-3933.1817,5397.7582,-1875.9520,-3945.4680,5526.9331,-1501.6202,1692.1125,4737.1182,1869.7948,-5524.8736,1431.5028,-3918.2489,3645.1515,4587.2429,5482.8072,6522.6790,-3828.5518,1238.9558,-1469.1047,1602.8162,-3889.9819,3199.0112,4356.1232,-1804.9493,-1458.6148,4579.4649,5464.2163,1765.5579,-3189.1834,-4126.7293,1686.1793,-4745.6248,1661.6741,3478.8671,2891.2979,-2293.7983,3563.4531,-6426.4332,1081.0260,1912.5905,-3333.8982,711.0446,2837.6208,4489.0477,-5091.4846,5378.1333,1681.0369,-5776.2953,-3131.1509,4449.7656,1739.8258,864.7046,1491.2587,-1236.1196,-3928.3252,920.6068,-1426.0252,-5306.6786,1772.3848,3777.3826,2505.4317,3850.8987,3460.9785,1906.5507,528.2170,5144.8229,3123.8987,-4315.4136,3549.2611,-6515.0429,120.8809,4781.0099,-2754.4288,2830.1289,-113812.9526,-118166.9837,-118951.4152,-111951.1279,-112391.6762,-122664.4680,-125016.1748,-115897.6437,-91548743.9778,-91527159.4616,-91537310.0448,-91562406.5721,-117352.7467,-91552171.6863,
7200.000,-4268.8380,-4015.8898,743.9902,4002.6984,-3658.6303,-2652.4958,-1447.1761,-950.8553,-6518.7104,3514.9764,3573.9684,1886.2064,-6077.3902,-4644.2666,-6225.2188,5312.5129,4767.1914,902.1796,-4681.6988,3708.0848,-44.1156,-2495.4354,5199.4708,-3937.2717,4578.1468,373.5372,3402.8592,4606.0077,-130.6686,1842.6978,-3705.6946,-4174.4042,-2176.3332,2044.4588,-6233.8199,5558.5110,3597.8380,-2597.3437,-2236.4690,2674.8415,5297.0093,-448.8543,3947.5392,4946.1844,-6233.8534,1920.5335,-2953.3178,3203.6301,-2616.7590,4059.1641,2015.0834,-3867.9282,5232.0934,1083.4217,1873.8562,-1627.3070,4498.9422,-813.0098,-4375.6989,-5037.9099,-2834.5609,558.2290,2686.2960,4257.9616,4687.2902,2525.4509,-6677.4598,815.2313,2270.6769,565.4738,-3846.2420,-4611.9877,1722.9494,3283.0911,3504.1420,-6223.9032,-438.2945,2732.7549,3724.3398,-5201.7351,-1330.6356,1754.2702,3558.6361,-3556.8417,299.6860,3191.5070,-4417.2444,3119.9521,-14.7796,1277.3419,4476.2331,-1413.2454,-1252.6019,5784.0499,-2186.8919,-4707.2193,2630.8391,6051.6683,-6682.6965,-5173.0747,-325166.3986,-335100.6988,-340200.2992,-334120.8451,-341944.2723,-339420.0587,-334023.8394,-334601.7691,-310098258.2055,-310095411.3465,-310110407.2502,-310088474.7855,-335034.0788,-310097096.4267,-740.7035,-925.2039,-576.4336,1187.7949,-2026.7399,-5940.2719,5471.6564,6550.7193,994.6832,-3823.7897,5873.7674,6542.7017,2948.8733,4571.1008,1933.9561,-4266.9479,-4391.0449,3473.7903,-1038.2384,-4505.4202,-6890.8559,5493.1651,-4206.1233,-5639.4329,3949.5196,-4838.3136,3879.3984,-2328.1862,5350.0646,-4825.3751,4610.1015,1365.8772,-6288.2297,6503.2781,-2465.6952,2003.4403,4852.5649,3255.3347,-6445.4496,-6317.2278,3065.8074,-5066.6708,-3276.2518,2201.9492,913.8336,4440.0439,-2888.7380,2752.9663,3315.8131,-2540.0040,5961.5170,5609.8663,-918.0707,3853.4460,-1299.8759,5073.0302,-4557.7223,-4460.5805,1990.3253,4724.6538,-6170.8552,-5192.4272,-584.6042,938.9797,1995.4400,-6222.6829,1680.0163,5261.7376,-3676.2075,6933.4404,2928.2771,-2669.4411,4522.1949,5955.8781,5851.5032,2339.6914,-6654.3673,-5398.0073,5440.7943,-3445.3573,-4983.1115,4870.9268,3405.9989,-5285.1211,-3987.2856,4014.9508,838.3174,-4093.9591,2813.9934,-5189.4020,903.3934,4541.0113,-6710.0331,3785.7150,3468.3271,1014.6883,-4975.1000,3100.6065,-1194.4869,-4134.4178,73359.4591,66789.8835,67779.8649,68789.4282,63885.6550,66550.4781,61862.4808,65692.9519,44212503.1011,44212490.2680,44221484.5333,44236733.2127,64504.4501,44232897.1976,5386.4366,5578.5057,-6886.9257,-5538.0344,5423.2694,2404.6999,4006.6640,-2020.0158,-2157.6880,-4496.4401,843.2642,-954.2050,1227.8649,2301.6962,1996.2956,527.4460,2515.6773,-5950.9051,4889.9293,3761.0623,719.6430,3403.4286,-1365.6807,886.9472,-3177.6014,-4951.1719,4632.3121,-4612.8509,4405.7102,4618.6380,-3600.6533,5106.5796,1956.5707,-1258.9724,1780.1626,3594.7989,3440.1744,5531.8282,-40.2025,-941.0253,-3241.3815,-4745.0219,4659.8776,-4230.9389,-2867.3461,-4952.9259,5459.9268,-5486.4487,-5488.4013,5003.0935,-2881.2950,-643.9228,-4464.5676,-5688.2251,6550.5009,4252.3038,2627.9623,5101.3143,-4981.8505,634.2753,1369.4214,4554.3491,-6389.7193,5407.4810,-4688.4402,1736.0046,-843.4272,-4443.5105,-5408.3057,109.6198,4849.5113,-4328.5663,-4965.6889,1397.2990,-1168.9004,-1989.4783,1908.6182,3351.7222,2149.8079,-3024.1702,4634.8670,-4597.5984,4850.6834,2182.4581,-5691.5410,-4678.4875,-5289.0584,-4658.6290,-6362.6809,-4432.0076,-5241.3380,-5044.5158,1138.8926,505.3794,-5462.2812,5007.3799,-4057.6546,-1329.3744,-1065.0340,2112.3559,-111996.1198,-115839.6750,-116486.1664,-112873.7241,-109584.0617,-118187.8137,-124894.4062,-117250.7769,-91491374.6628,-91467130.7972,-91479302.4302,-91501365.6224,-115928.5810,-91491708.8308,
